X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y
0.2645255016922565,-0.3358736773740457,0.15699767205797777,0.30512009603314794,0.3918022281939646,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.028010721464428623,0.32553919256950326,0.6337192864980707,-0.7977934973601801
0.28962424834642886,-0.27853013133976967,0.30512009603314794,0.3918022281939646,0.3880435131739832,-0.33140979207846155,-0.5134334196448713,-0.5936471617843069,0.32553919256950326,0.6337192864980707,0.8100020686796825,-0.8388276428719376
0.30344306918398534,-0.1671018834711071,0.3918022281939646,0.3880435131739832,0.2938772678024877,-0.5134334196448713,-0.5936471617843069,-0.5359974133837997,0.6337192864980707,0.8100020686796825,0.787500957898194,-0.8289308900767736
0.30350379201228317,-0.013501437140500117,0.3880435131739832,0.2938772678024877,0.12147414769633214,-0.5936471617843069,-0.5359974133837997,-0.3360171632070197,0.8100020686796825,0.787500957898194,0.5531013567286558,-0.7941790907606989
0.3010892830707821,0.15699767205797777,0.2938772678024877,0.12147414769633214,-0.10096676951928762,-0.5359974133837997,-0.3360171632070197,-0.028010721464428623,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.8116612964951916
0.2962713399263097,0.30512009603314794,0.12147414769633214,-0.10096676951928762,-0.33140979207846155,-0.3360171632070197,-0.028010721464428623,0.32553919256950326,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.867317671361966
0.2919344340367349,0.3918022281939646,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.8810002921702489
0.2907431099088751,0.3880435131739832,-0.33140979207846155,-0.5134334196448713,-0.5936471617843069,0.32553919256950326,0.6337192864980707,0.8100020686796825,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,-0.49843558606197036
0.28802544697567933,0.2938772678024877,-0.5134334196448713,-0.5936471617843069,-0.5359974133837997,0.6337192864980707,0.8100020686796825,0.787500957898194,-0.6643878860403849,-0.8639597187634276,-0.8310465816467894,-0.5749759611098081
0.2879154296762856,0.12147414769633214,-0.5936471617843069,-0.5359974133837997,-0.3360171632070197,0.8100020686796825,0.787500957898194,0.5531013567286558,-0.8639597187634276,-0.8310465816467894,-0.5787604712605167,0.5078371582945487
0.29404728897958465,-0.10096676951928762,-0.5359974133837997,-0.3360171632070197,-0.028010721464428623,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,-0.15187777681759396
0.3101554376828948,-0.33140979207846155,-0.3360171632070197,-0.028010721464428623,0.32553919256950326,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.5787604712605167,-0.1700440742480276,0.289103626189289,-0.7575480743511558
0.3307177533970471,-0.5134334196448713,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.1700440742480276,0.289103626189289,0.6745719089309636,-0.8422294373185082
0.35571949127616365,-0.5936471617843069,0.32553919256950326,0.6337192864980707,0.8100020686796825,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,0.289103626189289,0.6745719089309636,0.8687778340140626,-0.8595676154655452
0.3694785665279874,-0.5359974133837997,0.6337192864980707,0.8100020686796825,0.787500957898194,-0.6643878860403849,-0.8639597187634276,-0.8310465816467894,0.6745719089309636,0.8687778340140626,0.8093400485684479,-0.8837093825057234
0.3783043950681457,-0.3360171632070197,0.8100020686796825,0.787500957898194,0.5531013567286558,-0.8639597187634276,-0.8310465816467894,-0.5787604712605167,0.8687778340140626,0.8093400485684479,0.493055170629926,-0.887138610778476
0.3874151148061018,-0.028010721464428623,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,0.8093400485684479,0.493055170629926,0.01954053334398753,-0.7741455391912783
0.3971242856210693,0.32553919256950326,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.5787604712605167,-0.1700440742480276,0.289103626189289,0.493055170629926,0.01954053334398753,-0.46077337724644885,-0.8363174477762827
0.4060209098243561,0.6337192864980707,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.1700440742480276,0.289103626189289,0.6745719089309636,0.01954053334398753,-0.46077337724644885,-0.8004391122559498,0.4728796052821087
0.41127758843469686,0.8100020686796825,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,0.289103626189289,0.6745719089309636,0.8687778340140626,-0.46077337724644885,-0.8004391122559498,-0.8971049274605736,-0.053904725065052506
0.41649725131032267,0.787500957898194,-0.6643878860403849,-0.8639597187634276,-0.8310465816467894,0.6745719089309636,0.8687778340140626,0.8093400485684479,-0.8004391122559498,-0.8971049274605736,-0.7220999741355059,0.05447946372356571
0.41388734214721024,0.5531013567286558,-0.8639597187634276,-0.8310465816467894,-0.5787604712605167,0.8687778340140626,0.8093400485684479,0.493055170629926,-0.8971049274605736,-0.7220999741355059,-0.32213037919851584,-0.5320420231349456
0.4119832892162514,0.1562922162698941,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,0.8093400485684479,0.493055170629926,0.01954053334398753,-0.7220999741355059,-0.32213037919851584,0.1783090252592303,-0.7097789245117122
0.39455167668811564,-0.2894418900179453,-0.5787604712605167,-0.1700440742480276,0.289103626189289,0.493055170629926,0.01954053334398753,-0.46077337724644885,-0.32213037919851584,0.1783090252592303,0.6386643457220014,-0.8342256185299036
0.3730463778559534,-0.6643878860403849,-0.1700440742480276,0.289103626189289,0.6745719089309636,0.01954053334398753,-0.46077337724644885,-0.8004391122559498,0.1783090252592303,0.6386643457220014,0.9068189424239486,-0.8701570723718052
0.3428714016276915,-0.8639597187634276,0.289103626189289,0.6745719089309636,0.8687778340140626,-0.46077337724644885,-0.8004391122559498,-0.8971049274605736,0.6386643457220014,0.9068189424239486,0.9155956785839852,-0.867249086796511
0.31787737113069503,-0.8310465816467894,0.6745719089309636,0.8687778340140626,0.8093400485684479,-0.8004391122559498,-0.8971049274605736,-0.7220999741355059,0.9068189424239486,0.9155956785839852,0.6615844172018637,-0.8832087151779016
0.29556718054453346,-0.5787604712605167,0.8687778340140626,0.8093400485684479,0.493055170629926,-0.8971049274605736,-0.7220999741355059,-0.32213037919851584,0.9155956785839852,0.6615844172018637,0.23356102198060458,-0.8612273619495574
0.2739092810911863,-0.1700440742480276,0.8093400485684479,0.493055170629926,0.01954053334398753,-0.7220999741355059,-0.32213037919851584,0.1783090252592303,0.6615844172018637,0.23356102198060458,-0.2501200236985255,-0.8074159118935239
0.24415781826928984,0.289103626189289,0.493055170629926,0.01954053334398753,-0.46077337724644885,-0.32213037919851584,0.1783090252592303,0.6386643457220014,0.23356102198060458,-0.2501200236985255,-0.6611872376482015,-0.38054557650128196
0.2126670864359108,0.6745719089309636,0.01954053334398753,-0.46077337724644885,-0.8004391122559498,0.1783090252592303,0.6386643457220014,0.9068189424239486,-0.2501200236985255,-0.6611872376482015,-0.8977954633368629,-0.5806273293033042
0.18371616718999007,0.8687778340140626,-0.46077337724644885,-0.8004391122559498,-0.8971049274605736,0.6386643457220014,0.9068189424239486,0.9155956785839852,-0.6611872376482015,-0.8977954633368629,-0.8878074740559686,0.37869242154268634
0.1582880567009195,0.8093400485684479,-0.8004391122559498,-0.8971049274605736,-0.7220999741355059,0.9068189424239486,0.9155956785839852,0.6615844172018637,-0.8977954633368629,-0.8878074740559686,-0.627175807637901,-0.8597665107053648
0.1379367013050048,0.493055170629926,-0.8971049274605736,-0.7220999741355059,-0.32213037919851584,0.9155956785839852,0.6615844172018637,0.23356102198060458,-0.8878074740559686,-0.627175807637901,-0.18661549342615547,-0.8621189613004732
0.10872870213896846,0.01954053334398753,-0.7220999741355059,-0.32213037919851584,0.1783090252592303,0.6615844172018637,0.23356102198060458,-0.2501200236985255,-0.627175807637901,-0.18661549342615547,0.3093118416076728,-0.9174255548834268
0.08202155377264408,-0.46077337724644885,-0.32213037919851584,0.1783090252592303,0.6386643457220014,0.23356102198060458,-0.2501200236985255,-0.6611872376482015,-0.18661549342615547,0.3093118416076728,0.7056037713150802,-0.8714670375719966
0.05090577355420778,-0.8004391122559498,0.1783090252592303,0.6386643457220014,0.9068189424239486,-0.2501200236985255,-0.6611872376482015,-0.8977954633368629,0.3093118416076728,0.7056037713150802,0.902905284287477,-0.921081112222181
0.03304773123679827,-0.8971049274605736,0.6386643457220014,0.9068189424239486,0.9155956785839852,-0.6611872376482015,-0.8977954633368629,-0.8878074740559686,0.7056037713150802,0.902905284287477,0.8443242673976985,-0.9252236199756662
0.0229998642750191,-0.7220999741355059,0.9068189424239486,0.9155956785839852,0.6615844172018637,-0.8977954633368629,-0.8878074740559686,-0.627175807637901,0.902905284287477,0.8443242673976985,0.566895064846638,-0.9257654380427611
