X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,Y
-0.010588564106101872,0.003412232294805806,0.2112738674267589,0.38762216431215757,0.4914766776204349,-0.008702055716246826,-0.034674700328080954,-0.05629547776888,-0.0924132534514498,-0.2130777362180737,-0.045237558101368314,0.2333209614404277,0.14250143313596175,0.1559122142726379,0.13834295738880353,0.09978414369041566,0.03815653530389551,-0.04824950561114938,-0.36315355518956094,-0.4397571094498547,-0.46913699162794353,0.05050301304981453,0.26635552343578706,0.445876122222868,0.31819597010051637,0.3960758177119892,0.46801701950200214,0.5341566292784332,0.5946317008491573,0.6495792880220552,0.6991364446050099,-0.9077011006089505
0.003412232294805806,0.025810368779753956,0.38762216431215757,0.4914766776204349,0.4069689647131589,-0.034674700328080954,-0.05629547776888,-0.0924132534514498,-0.14684554821894735,-0.045237558101368314,0.2333209614404277,0.4527279118984595,0.1559122142726379,0.16237643428816817,0.09978414369041566,0.03815653530389551,-0.04824950561114938,-0.15166737284189635,-0.4397571094498547,-0.46913699162794353,-0.4346757085815113,0.26635552343578706,0.445876122222868,0.5443260776023071,0.3960758177119892,0.46801701950200214,0.5341566292784332,0.5946317008491573,0.6495792880220552,0.6991364446050099,0.7434402244058822,-0.535212233476686
0.025810368779753956,0.08633060924893754,0.4914766776204349,0.4069689647131589,0.22567623630201483,-0.05629547776888,-0.0924132534514498,-0.14684554821894735,-0.21351875335780712,0.2333209614404277,0.4527279118984595,0.42789946810294843,0.16237643428816817,0.15786353479080506,0.03815653530389551,-0.04824950561114938,-0.15166737284189635,-0.2610215299671602,-0.46913699162794353,-0.4346757085815113,-0.32964883004803336,0.445876122222868,0.5443260776023071,0.526115077576573,0.46801701950200214,0.5341566292784332,0.5946317008491573,0.6495792880220552,0.6991364446050099,0.7434402244058822,0.7826276812325648,-0.5707457109333818
0.08633060924893754,0.2112738674267589,0.4069689647131589,0.22567623630201483,0.07094862896587162,-0.0924132534514498,-0.14684554821894735,-0.21351875335780712,-0.2130777362180737,0.4527279118984595,0.42789946810294843,0.22455566061228316,0.15786353479080506,0.13834295738880353,-0.04824950561114938,-0.15166737284189635,-0.2610215299671602,-0.36315355518956094,-0.4346757085815113,-0.32964883004803336,-0.15995460637724168,0.5443260776023071,0.526115077576573,0.39914551521119246,0.5341566292784332,0.5946317008491573,0.6495792880220552,0.6991364446050099,0.7434402244058822,0.7826276812325648,0.8168358688929365,0.25363887117375317
0.2112738674267589,0.38762216431215757,0.22567623630201483,0.07094862896587162,-0.008702055716246826,-0.14684554821894735,-0.21351875335780712,-0.2130777362180737,-0.045237558101368314,0.42789946810294843,0.22455566061228316,-0.024010349118422036,0.13834295738880353,0.09978414369041566,-0.15166737284189635,-0.2610215299671602,-0.36315355518956094,-0.4397571094498547,-0.32964883004803336,-0.15995460637724168,0.05050301304981453,0.526115077576573,0.39914551521119246,0.20142922891410175,0.5946317008491573,0.6495792880220552,0.6991364446050099,0.7434402244058822,0.7826276812325648,0.8168358688929365,0.8462018411948593,-0.2166362286925122
0.38762216431215757,0.4914766776204349,0.07094862896587162,-0.008702055716246826,-0.034674700328080954,-0.21351875335780712,-0.2130777362180737,-0.045237558101368314,0.2333209614404277,0.22455566061228316,-0.024010349118422036,-0.18775689546976515,0.09978414369041566,0.03815653530389551,-0.2610215299671602,-0.36315355518956094,-0.4397571094498547,-0.46913699162794353,-0.15995460637724168,0.05050301304981453,0.26635552343578706,0.39914551521119246,0.20142922891410175,-0.02396172562227039,0.6495792880220552,0.6991364446050099,0.7434402244058822,0.7826276812325648,0.8168358688929365,0.8462018411948593,0.8708626519462244,-0.7744209159771593
0.4914766776204349,0.4069689647131589,-0.008702055716246826,-0.034674700328080954,-0.05629547776888,-0.2130777362180737,-0.045237558101368314,0.2333209614404277,0.4527279118984595,-0.024010349118422036,-0.18775689546976515,-0.18507859912864466,0.03815653530389551,-0.04824950561114938,-0.36315355518956094,-0.4397571094498547,-0.46913699162794353,-0.4346757085815113,0.05050301304981453,0.26635552343578706,0.445876122222868,0.20142922891410175,-0.02396172562227039,-0.23335224973669066,0.6991364446050099,0.7434402244058822,0.7826276812325648,0.8168358688929365,0.8462018411948593,0.8708626519462244,0.8909553549549052,-0.8795193771088121
0.4069689647131589,0.22567623630201483,-0.034674700328080954,-0.05629547776888,-0.0924132534514498,-0.045237558101368314,0.2333209614404277,0.4527279118984595,0.42789946810294843,-0.18775689546976515,-0.18507859912864466,-0.08693239123733587,-0.04824950561114938,-0.15166737284189635,-0.4397571094498547,-0.46913699162794353,-0.4346757085815113,-0.32964883004803336,0.26635552343578706,0.445876122222868,0.5443260776023071,-0.02396172562227039,-0.23335224973669066,-0.3803662422137907,0.7434402244058822,0.7826276812325648,0.8168358688929365,0.8462018411948593,0.8708626519462244,0.8909553549549052,0.9066170040287818,-0.9009619928154391
0.22567623630201483,0.07094862896587162,-0.05629547776888,-0.0924132534514498,-0.14684554821894735,0.2333209614404277,0.4527279118984595,0.42789946810294843,0.22455566061228316,-0.18507859912864466,-0.08693239123733587,-0.04624204366653828,-0.15166737284189635,-0.2610215299671602,-0.46913699162794353,-0.4346757085815113,-0.32964883004803336,-0.15995460637724168,0.445876122222868,0.5443260776023071,0.526115077576573,-0.23335224973669066,-0.3803662422137907,-0.41987504552010346,0.7826276812325648,0.8168358688929365,0.8462018411948593,0.8708626519462244,0.8909553549549052,0.9066170040287818,0.9179846529757272,-0.8817723339664669
0.07094862896587162,-0.008702055716246826,-0.0924132534514498,-0.14684554821894735,-0.21351875335780712,0.4527279118984595,0.42789946810294843,0.22455566061228316,-0.024010349118422036,-0.08693239123733587,-0.04624204366653828,-0.15084707819421972,-0.2610215299671602,-0.36315355518956094,-0.4346757085815113,-0.32964883004803336,-0.15995460637724168,0.05050301304981453,0.5443260776023071,0.526115077576573,0.39914551521119246,-0.3803662422137907,-0.41987504552010346,-0.33028295373176086,0.8168358688929365,0.8462018411948593,0.8708626519462244,0.8909553549549052,0.9066170040287818,0.9179846529757272,0.925195355603621,-0.9036576359328437
