X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
-0.8928142169150116,-0.8831925119779939,-0.8741418356247437,-0.753844507816583,-0.7272336964200229,-0.8992437865812926,-0.6194873440901366,-0.791017342293221,-0.17032702492500273,-0.5878012748499026,-0.7594684421838972,-0.8530863740300427,-0.8775710638974963
-0.884982735017276,-0.8754370998327439,-0.753844507816583,-0.7272336964200229,-0.8992437865812926,-0.6194873440901366,-0.791017342293221,-0.17032702492500273,-0.5878012748499026,-0.7594684421838972,-0.8530863740300427,-0.8775710638974963,-0.8735245745356481
-0.8772199503291696,-0.7550566316666518,-0.7272336964200229,-0.8992437865812926,-0.6194873440901366,-0.791017342293221,-0.17032702492500273,-0.5878012748499026,-0.7594684421838972,-0.8530863740300427,-0.8775710638974963,-0.8735245745356481,-0.8130329878042926
-0.7567250446394468,-0.7284274289024307,-0.8992437865812926,-0.6194873440901366,-0.791017342293221,-0.17032702492500273,-0.5878012748499026,-0.7594684421838972,-0.8530863740300427,-0.8775710638974963,-0.8735245745356481,-0.8130329878042926,-0.6061819383918565
-0.7300705273032938,-0.9005563993474472,-0.6194873440901366,-0.791017342293221,-0.17032702492500273,-0.5878012748499026,-0.7594684421838972,-0.8530863740300427,-0.8775710638974963,-0.8735245745356481,-0.8130329878042926,-0.6061819383918565,-0.27519282550577684
-0.9023631290534788,-0.6206066104936903,-0.791017342293221,-0.17032702492500273,-0.5878012748499026,-0.7594684421838972,-0.8530863740300427,-0.8775710638974963,-0.8735245745356481,-0.8130329878042926,-0.6061819383918565,-0.27519282550577684,-0.7506210332401955
-0.6221472109757258,-0.7922551571774967,-0.17032702492500273,-0.5878012748499026,-0.7594684421838972,-0.8530863740300427,-0.8775710638974963,-0.8735245745356481,-0.8130329878042926,-0.6061819383918565,-0.27519282550577684,-0.7506210332401955,-0.19049088716878793
-0.7939589322585059,-0.17113586589862928,-0.5878012748499026,-0.7594684421838972,-0.8530863740300427,-0.8775710638974963,-0.8735245745356481,-0.8130329878042926,-0.6061819383918565,-0.27519282550577684,-0.7506210332401955,-0.19049088716878793,0.40194258923194903
-0.17224918511369935,-0.5888986422538188,-0.7594684421838972,-0.8530863740300427,-0.8775710638974963,-0.8735245745356481,-0.8130329878042926,-0.6061819383918565,-0.27519282550577684,-0.7506210332401955,-0.19049088716878793,0.40194258923194903,-0.3072218175732859
-0.5904091001270073,-0.7606844528693996,-0.8530863740300427,-0.8775710638974963,-0.8735245745356481,-0.8130329878042926,-0.6061819383918565,-0.27519282550577684,-0.7506210332401955,-0.19049088716878793,0.40194258923194903,-0.3072218175732859,-0.7197579787854222
-0.7623582158290462,-0.8543670863053834,-0.8775710638974963,-0.8735245745356481,-0.8130329878042926,-0.6061819383918565,-0.27519282550577684,-0.7506210332401955,-0.19049088716878793,0.40194258923194903,-0.3072218175732859,-0.7197579787854222,-0.7636521006766553
-0.8561299069729866,-0.8788686981271023,-0.8735245745356481,-0.8130329878042926,-0.6061819383918565,-0.27519282550577684,-0.7506210332401955,-0.19049088716878793,0.40194258923194903,-0.3072218175732859,-0.7197579787854222,-0.7636521006766553,-0.8151591093333992
