X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,Y
0.46394292085671496,-0.1018830620704031,-0.5106869410861484,-0.15132603394043165,-0.4568573325987946,0.057781028593376194,0.11484167995028627,-0.46896185884952135,0.17313987622159344,-0.107461181493263,0.04861083796657817,0.06855553996473351,-0.0753567255941644,0.3055541428847022,0.22328967262914667,-0.0037203156602956255,-0.37055962360934025,-0.38826653029174296,-0.58624163940138,-0.016943624718673944,-0.09317636114067551,0.2752994785561964,-0.03579770588722497,-0.26575496010738564,-0.453430638525409,-0.6536511309315496,-0.24320536487610056,-0.13708170011394105,0.07145934141738675,-0.2865228611086009,0.604428254717482,-0.1251259889282892,0.06476752596841595,-0.2038383244075277,0.018213109666429972,0.09216919433011972,0.11846415266487353,0.25010799619953494,-0.1337545865769456,0.25837748326556986,-0.1543918032959667,-0.040050770456592555,-0.07098420920729998,0.39129560469383873,-0.24166045275457748,-0.23590904879086327,0.15734234469273045,-0.27363285813436333,-0.4353634577292116,0.1612268199535416
0.4656303801437347,0.1201087065944011,-0.5128566633638105,-0.23931708013493824,-0.5714277867508457,-0.2665690571491971,0.07086988520317417,-0.23601209072640772,-0.5098554560104906,-0.07567207373092388,-0.01829183032175752,-0.21104271986718592,-0.5459018286839463,0.14926673213148756,0.09505963730680977,0.000542476809183956,0.10172522155063124,0.3657427397703452,0.06457116885485825,-0.51349248022033,0.027037572666496867,0.3656522453181503,-0.539293476394968,0.12482803101878925,-0.23929090417625287,0.06310252336943867,0.4481815351890308,-0.2506178843354001,0.14056921921581567,-0.11637513998947147,0.16714488330212451,-0.2670700642501739,0.07193446889816335,-0.13139009920440448,0.33630054953590105,-0.36408765163782075,0.05713123836798606,0.17180818724711444,-0.3168577434726092,0.1282335444907079,-0.05874839951687649,0.052433022805842056,-0.11129035026759493,-0.3124707960523324,-0.3751034339851136,-0.1744461590684423,-0.040315917284419855,-0.26834915068867937,-0.00841360279516068,-0.6946533328083783
0.339887173277287,0.3196833433357962,-0.5186812753992771,-0.31993297453703684,-0.25309193426043064,-0.5663332762710853,-0.0802520238979827,0.2586074007882979,-0.6822883534587341,-0.038920221066836014,-0.03146084122599824,0.1457769136250766,-0.16492270315499602,-0.16101133351777053,-0.4089860104195051,0.008548209883899816,0.1645134404003381,-0.08433316144382075,0.6114710417897706,0.3352365424413253,-0.12070644800063601,-0.5340482191903942,-0.04654044753909736,0.06953628211624019,-0.17853475563023657,0.04466124063971866,0.3398519998148901,-0.2850149628668487,-0.21870260381853324,-0.09993580343246955,-0.3126972387222726,-0.18942809424558116,0.062321195857271805,0.19460817079041304,0.3499496890098033,-0.16552825551906247,-0.35924029393031787,-0.13700358688597203,-0.2424665032611979,0.41205780450244056,-0.3619101944833437,-0.1067210344234879,0.2528731808260878,-0.11315422726729552,-0.06287706592543507,-0.10329904837116799,-0.06052621038620121,0.021643541675887557,0.21872739910238548,-0.7582385133272963
0.10940846071514376,0.43657310293800977,-0.5136492120217224,-0.37315036037563876,0.2668674466803622,-0.500450901847826,-0.18280541685860063,0.4634026558776214,-0.0319768016836518,-0.15968792871135007,-0.005704062706769486,-0.11355534210103224,0.5551341491949626,-0.33317336167926126,-0.09969073610098111,-0.06140571653886595,-0.1402410378365052,-0.1231502859735033,-0.6930711923570487,0.1806628716044747,-0.16189666143416515,-0.36345588242964655,0.11422668381065915,-0.22304240766097927,-0.412357032120232,-0.38839571307517395,-0.1700416372781356,0.09451357828150742,-0.29559150444676385,-0.12347433559570276,-0.43525695120280583,-0.06069419463199133,-0.09078583436379484,0.22558472448306954,-0.21208612495471113,-0.3979716216711079,-0.29415957038035734,0.24658846328255946,-0.18229707185505273,-0.08639084539550501,-0.3834664838964865,-0.21188354600684056,-0.24988771929241027,0.5783324066627822,0.035358091994472485,0.2503099408565135,-0.1172790674965346,-0.09423082381981895,-0.18120903073191807,-0.8954683255246271
-0.17105519017152082,0.4291563538599963,-0.4824800195594777,-0.39018133897447993,0.5417224567837464,-0.025431221206437038,-0.17891723722111363,0.2031014859035507,0.5974879989672475,0.08600924221988926,0.069396897680986,0.2241697847076447,0.15007970437610263,0.11744088104999983,0.2700871918165215,0.02493940060587052,-0.03981605025857915,0.06270056454714723,-3.0828155485052022e-06,-0.7165517271841993,-0.12858478190947686,0.3000042322624705,-0.2168661047991599,-0.26029944081487966,-0.36363292587163665,-0.18492995687345248,-0.5211863744508038,0.042751783313798475,0.18919949395096491,-0.046914560016554696,0.03136352338480575,-0.24175668987513288,-0.16682943386599047,0.20021349957123702,-0.5345117852639307,-0.8868349512154944,0.019130298871208318,-0.18246118998554484,-0.00031758300183781785,-0.25408831404671495,-0.21485179782370545,-0.12487121251273503,-0.2511052103008333,-0.22603960799905587,0.21131579865952954,-0.046523705015637185,-0.30433061991835997,-0.2385693100779861,0.06167486950098389,-0.9109807472735147
-0.42676181598069773,0.2897619111713301,-0.4183332469276724,-0.37570030326062376,0.3154539602512816,0.5014728369697325,-0.15478414033850774,-0.17106776117325417,0.43518130443956027,-0.026089984342286043,-0.15242178864351175,-0.2729607729360277,-0.44958747668461085,0.28898367238474854,-0.17809323315581882,0.020727194266477955,0.15653307471145106,0.03719136267853007,0.5103514165190814,0.35441035624313777,0.06974965994428306,0.2854679599986911,-0.2801331027661068,-0.07340649790783926,0.04522312172766929,0.2870604009897384,-0.023837178818162164,-0.18084618620618376,0.035940021506798425,-0.08679664539225407,0.4594537647600665,-0.014424828772330311,-0.08899255936396,0.3725638813193919,-0.20777255313015164,-0.11159730921680477,0.18448122411529866,-0.7993718280028004,0.04013460990304818,0.041058308640173236,-0.0167830972098989,-0.12390700792958553,0.15171806260376086,0.042768891855325286,0.17412981711917253,-0.36719333285661737,-0.0642191764032114,-0.05887266458875484,0.20794031983087802,-0.7816449466514429
-0.5863062376318929,0.04881297222887926,-0.327615045220508,-0.3421195352569616,-0.22537084648581973,0.6313128110610422,-0.2351287911972908,-0.27512636855221895,-0.22985853332669148,-0.3227605097349888,-0.0632298926829814,0.061330194096509194,-0.49343574022017545,-0.2680103809122162,-0.2320624276020482,-0.05096467997785337,-0.4337681649408023,0.030856190995023125,-0.3362253289158845,0.17047889488735324,0.051129632172345785,-0.5631342940261371,0.3011385515557554,0.047476635561030545,-0.04693277608791291,0.12344881790172435,0.5469190648467597,0.27185832383063935,-0.4248379878983316,-0.1766109121599494,0.30887944194046146,0.18249041144175404,-0.01207930118456313,0.0056789536789478845,0.30314143627794854,0.0745987860111208,0.1341684415860951,-0.15803426530874554,-0.2737337867127094,-0.4115205436559821,0.1769415945884536,0.0042323589904880166,-0.1458749288857063,0.3566971703353743,-0.05589920957991512,0.033412882749732864,0.026423246069713135,-0.20450664602663182,0.005009230859531755,-0.8068329461789834
-0.606181340320625,-0.2327509844678226,-0.23066911005131951,-0.2965673074862909,-0.5759775650534722,0.21745502475166378,-0.4367398219089076,-0.11183129262823943,-0.6235779646077533,0.03884086543717702,0.32502106269269904,-0.04005025513668037,0.16424801669035305,-0.2098897717304984,0.04983790420476386,-0.007954216095883426,-0.2490742048289598,-0.15547387826213954,-0.14412776296980756,-0.4219655391248538,-0.5679142898017978,0.11300229330951517,0.17823076717910102,-0.13139942648813152,-0.1257757867723901,-0.36215722451647026,-0.1881815609160724,0.5418526107201653,-0.008496988640178116,-0.13370513116045857,-0.49706070662086344,-0.23644099669150032,-0.0779318160426955,-0.38147721464112816,0.5912773057005982,-0.4476866061137268,-0.01683652786835521,-0.24286570717404132,-0.2784292712133194,-0.24470011952290505,-0.01884162739493167,0.1461068915859629,-0.08128699170801545,-0.5411746623525479,-0.13734615843036668,0.013403670240989651,-0.1350901752890622,-0.08158046426862298,0.046521134689293975,-0.9697684948226308
-0.48084550935458026,-0.48517714264779543,-0.150545396694044,-0.2350891103043511,-0.36311446285423454,-0.40085525761635077,-0.6022039008612037,0.055465060437761116,-0.4258302037245927,0.2028458465667453,-0.29643628660054766,0.1037675108286138,0.3873493841106932,0.13465845407872545,0.010913984635533058,0.035784126002989414,0.357103679853898,0.11183270492234088,0.1595011280302816,0.006077901434103472,0.026821727727310396,0.5379713896712317,-0.08643856406112693,0.04328633558172701,-0.046997402283291856,-0.13511786826861805,-0.3891924820819592,0.006957682554518563,0.4272713386685194,-0.15187966342227732,-0.34061491683815137,-0.04349509854528033,-0.2609163438663007,-0.14622650902675471,-0.23730054450821325,0.16075261933860174,-0.6340934623871166,-0.437518114781297,0.11686739623871079,0.27024893542571604,0.030080015606047672,-0.237198230814883,0.18498148916640944,-0.010575195904276469,0.044534716259694074,0.1045973475063493,0.08043759499697267,0.15415029643555922,-0.17454469924883076,-0.98648765699437
-0.23815198654935643,-0.6469497157452351,-0.10131781747554747,-0.15877542533726474,0.2652621745296355,-0.6420975394759518,-0.5278938112431728,0.02430615974412298,-0.030864938050334634,-0.4234676025662617,-0.14413523286806662,-0.04754741533521967,0.1892363970327433,0.25150608905295635,-0.0877058485793617,-0.023414070324660696,0.006601085385390171,0.03531949222305353,0.09381471041465428,0.06276575711163845,0.5590146097028144,-0.4812933251833772,-0.1383113425972704,-0.040562499979602484,0.1099438047910648,-0.0916102750368889,0.043277908223346984,-0.3458625699709639,-0.019375343850989823,-0.29032779262190966,0.21748809721231033,0.17262783349928545,-0.35751076085045486,-0.402484990617042,-0.7214183186713798,0.05585671620314181,-0.280993873109986,0.2223223094774256,0.07147123830293256,-0.2807438414191856,-0.21847131660430708,-0.05369662533171238,-0.22627684819167637,0.2874724654172738,-0.3124622693490865,0.2519500446863563,-0.03189339873916042,-0.2250801391763153,-0.3116947992089135,-0.9440824441907162
