Trend,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8,Periodic9,Periodic10,Noise,ORIG
0.9094983177754298,-0.06467318997313289,-0.5631913692931491,0.2593627703541848,0.38697566364304103,-0.3816463196241244,-0.27545293145828326,0.308187887268085,-0.015530860604659037,0.035961215164586946,-0.13889806852342967,-0.00042671472855202006,0.4601664
0.9196854864284996,-0.031092283782555873,-0.5289855224258635,0.08827714506804718,0.2261794075959966,0.20412232842828099,-0.027563344068719242,-0.2329564576264984,0.09222398151358976,-0.06672332943768396,0.15640821410430966,-0.013594825797398138,0.7859808
0.9282833467065451,0.04838612602491844,-0.3760402009884248,-0.1440478783639663,-0.09569760051291924,0.2614859163008553,0.28363705731840033,-0.06142408012778314,-0.1495882588680437,0.09742539514155775,-0.115071028538918,0.04460960590777915,0.7219584
0.9369154783534571,0.15101045684999562,-0.13919231280344602,-0.24686120791287072,-0.2825939041770964,-0.12255490495427641,0.0209231064213989,0.2501283927670649,0.09502156862157304,-0.12296001611168914,0.023713185117059412,-0.0844618421711738,0.479088
0.942247415613851,0.24656034582364036,0.1081230423910187,-0.12833271854789458,-0.178022730502646,-0.24522840326937284,-0.28313781673456084,-0.08907368283493997,0.04463557767582049,0.14178753125936702,0.07979188114371831,0.11777275798199596,0.7571232
0.9492282694399989,0.3024568497009367,0.3084622355493041,0.09404575083116466,0.10669696512993165,0.03156357198415637,-0.011191382934660469,-0.204120851827401,-0.14122037684394137,-0.14962632977336723,-0.15441938386827095,-0.12808011738785238,1.0037952
0.9518648755921458,0.29649179331482894,0.39803394074762555,0.22871931845225185,0.26536903216630675,0.24751113529562513,0.27855315362056354,0.22250372946111738,0.09777436320732916,0.1410183532730203,0.17036664494196518,0.10621285992721885,3.4044192
0.9365901528264224,0.22320128868195063,0.3347035448577347,0.14954624853466952,0.12341891404598268,0.01910454683976892,-0.008381735887363562,0.048824904694285756,0.035888672752673836,-0.12064637194456009,-0.12517580593343589,-0.05555851946813108,1.56151584
0.9509879647998181,0.0915723259247499,0.24099724306685624,-0.08881234857775139,-0.061602226570891316,-0.27663362312795947,-0.20399867629781734,-0.2520788921062911,-0.09566574293792411,0.09112375606985634,0.03338820199504411,-0.006712862237689795,0.42256512
0.9981569972019966,-0.08263191057702038,0.14815521021351677,-0.30826614621536697,-0.14093920600612875,-0.15075357055775787,-0.014597267281756721,0.099237785027643,0.014503057931018604,-0.06541723672802938,0.05755510547489876,0.05780646151698539,0.61280928
1.0436699786847112,-0.27027620741189257,0.0013369022951125894,-0.308888031667635,-0.15722864623544042,0.23586140822151494,0.12132379343413162,0.19493558407791103,0.07936819548312245,0.05326996019318489,-0.10167268924092951,-0.08213224783379137,0.809568
1.0830953785821442,-0.43057712710147894,-0.17813195184000483,-0.06404340749228495,-0.07869367078528831,0.22640339687687802,0.052057293859836845,-0.23285653083242655,-0.05049302626819286,-0.06022998725498727,0.08163498984541732,0.07771752241038705,0.42588288
1.136702282375535,-0.562948465290302,-0.32995870727509297,0.2718632393785166,0.06173201467364989,-0.19177916894271874,-0.05805194220248402,-0.04269419913622093,-0.06881417317063769,0.08540375616881825,-0.022895156757756715,-0.05941451982130571,0.21914496
1.1941833240294868,-0.5874321898451176,-0.43975851791083903,0.41448687381474003,0.22204884359512023,-0.29735316334053086,-0.08350964475007956,0.28018693585450377,0.11722370207390857,-0.11179984750265509,-0.03514172456721067,0.035259008548672345,0.7083936
1.2545923433200101,-0.48150829399389417,-0.46089064081420617,0.20607239024158452,0.24160641431805016,0.07622158865788485,-0.024991132617608314,-0.14346344711850298,0.009201006772977268,0.12030520466021648,0.05802570264684335,-0.021411136073354292,0.83376
1.3149169867524424,-0.2516438420281158,-0.3634801306091781,-0.21442822094394184,0.008804773905928473,0.33197271522783506,0.11430188054796649,-0.20532411893373118,-0.1745150599697176,-0.10094459085589814,-0.03195883857533378,0.024118605481745815,0.45182016
1.373402723962258,0.06477534622800511,-0.14581074868890867,-0.4862948280587564,-0.3226331287548296,0.07164481110877813,0.10903197990446216,0.30340075958307827,0.14995240262528095,0.06270727129179181,-0.02524218906103269,-0.0364864001401271,1.118448
1.4228232601682782,0.4039942008005895,0.14333820094794714,-0.34393784832793634,-0.4126181445215476,-0.32239602164494835,-0.1518694790742793,0.0019456928433318245,0.0841326613878997,-0.02741633281757092,0.07490078235065582,0.04234686788758194,0.91524384
1.467090414480774,0.6905095181726514,0.4446186291928029,0.1449775213370376,-0.05958221833046118,-0.17947081527320138,-0.1876703746630323,-0.3101964681203928,-0.2714572695308803,0.020087369724722182,-0.07635449462221704,-0.026825412367802462,1.6557264
1.519834449083276,0.8501405466059424,0.6961058602137767,0.5659703267655657,0.4800495702346068,0.2614725513850973,0.21065086126237023,0.20083068558969064,0.1748594277476465,-0.0506080719138923,0.018048844223818004,-0.011419691197900957,4.91593536
1.5363598051602658,0.8299275924353925,0.7226931334705305,0.5160611245172521,0.534576704250089,0.27452327902618395,0.1970820682441062,0.18134200264575298,0.1137425075228536,0.10289134610106454,0.06821360482548502,0.055783631801020805,5.1331968
1.5088236060025435,0.6240190790630873,0.4929857173658336,0.017530994133518957,-0.012403609273544391,-0.11805792719479376,-0.22463173748080847,-0.2979098760448254,-0.2752154429528268,-0.1366502789245922,-0.11939303178467647,-0.08231349290891583,1.376784
1.4792708493399296,0.2839293815273222,0.15639481660589713,-0.45532789987693384,-0.5205511023850038,-0.21424812813011251,-0.14420358991413101,0.034174067050565964,0.15932540521740746,0.133325298690974,0.1082061928799055,0.07741670899418013,1.097712
1.4462595202057227,-0.1043905813487752,-0.19821583805886692,-0.4727705137058291,-0.4899017257915348,0.018641017191898587,0.18148403998302373,0.22499762394592515,0.07802283511686733,-0.09859823490266928,-0.04499726574612604,-0.04511327688963456,0.4954176
1.4106994530979426,-0.4450593660248352,-0.4821707615724437,-0.032625861122666945,0.02549045866494554,0.16364955824000094,0.10108512226389384,-0.1533068224136904,-0.19334601943834515,0.05974992846374203,-0.029317714486522026,0.00248642432798026,0.4273344
1.373450564385726,-0.6587685229848698,-0.6319104051768734,0.42873676709012704,0.49085365013651505,0.045834244864791034,-0.14348266252809744,-0.08504417103746481,0.1106867228939022,-0.041232334145193374,0.07553972292977464,0.03031882357166402,0.9949824
1.3330165747108296,-0.7014921838309046,-0.6254258903113926,0.46135153294096587,0.44443171373783574,-0.10038778943056358,-0.06043957767930111,0.15361318840230995,0.042110971624038214,0.05139593620022443,-0.07347451958504533,-0.040266356778996266,0.8844336
1.289491015547344,-0.570822682386503,-0.47554682149549016,0.0527140213158435,-0.03967449937483017,-0.046563720445973934,0.10728500894931414,-0.015590799580373871,-0.11214799579820169,-0.07721918561366158,0.030944587911862432,0.026449150970671492,0.16931808
1.2516351199914606,-0.30664046630686764,-0.20890112100631483,-0.38792107500254464,-0.4438470712234482,0.05136607683604785,0.030018426557536698,-0.08889261555959521,0.07880576832596113,0.09542084785781625,0.02367013054702972,0.0012245389829192198,0.09593856
1.223528493642952,0.01777800039389635,0.11172113562198031,-0.44736875996662007,-0.382618098964753,-0.004526302154579803,-0.07876797147184014,0.035172970455214024,-0.018739521730953588,-0.08879578865564054,-0.05762476379801995,-0.02770659337163522,0.2820528
