,Trend,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8,Periodic9,Periodic10,Noise,ORIG
0,0.9095260459377101,-0.06297132387730352,-0.5633605838250426,0.2576075844385464,0.3853832458810731,-0.3810830542346627,-0.2701727320235995,0.31440081168785905,-0.014369101747364287,0.03363209360364875,-0.14382629183168916,-0.004600294009173993,0.4601664
1,0.9189355176807736,-0.029039231818099497,-0.5295482193121837,0.08888890400494173,0.226461777835692,0.1957748623240453,-0.032986188864338656,-0.230298308973785,0.09037760407805528,-0.05973206007493892,0.15830674729509442,-0.011160604175259688,0.7859808
2,0.9267646816163877,0.05069322098181664,-0.376544527217681,-0.1435631364431896,-0.09536646882188354,0.2672931499264874,0.28224295193443094,-0.06420719153475053,-0.14561456704040496,0.08587080870406526,-0.11285377574301463,0.04724325363773554,0.7219584
3,0.9348243152330474,0.15335108817608953,-0.13961152473370958,-0.24728884903200288,-0.283060014959002,-0.11860334106872919,0.026442207554143546,0.244269246989672,0.09155414143760436,-0.10846148344943428,0.01871291091473578,-0.093040697062414,0.479088
4,0.9400660602080894,0.24867061443544441,0.10787466211173077,-0.12884463618113123,-0.17842932574759926,-0.2515526171924615,-0.28475667324635917,-0.08187710145833782,0.04298157436659205,0.12620753178402866,0.08598514306749294,0.13079796785250955,0.7571232
5,0.9471487026481872,0.3042376383860334,0.3083402282708818,0.0944959447691619,0.10700004351749758,0.03202471825235365,-0.013734190801767326,-0.20250943630028082,-0.1355185532014608,-0.13474957713449195,-0.1603987083946861,-0.14254161001143176,1.0037952
6,0.9500889097011961,0.2978518019171838,0.3980303537119395,0.22939568245469064,0.2656343972661217,0.2506430555457603,0.28053773968747914,0.2166390202195492,0.09389436933338795,0.12854705509439554,0.17441039751696888,0.11874641755132605,3.4044192
7,0.9352029406377693,0.224160005761891,0.33498973754051586,0.1499492148244228,0.12334888146423395,0.020034514709460043,-0.007366100457189412,0.04858132160504156,0.034756565854959814,-0.11170587585154672,-0.12648101521423327,-0.06395435087532467,1.56151584
8,0.9500811829324535,0.09221262038975525,0.2412393519376931,-0.08828899517651952,-0.06248505348773416,-0.277997505300123,-0.20826127862370067,-0.24933670918653073,-0.09072303331667059,0.0855115862536905,0.03243921477285851,-0.0018262611951729128,0.42256512
9,0.9977825822122084,-0.0822065005774755,0.14823640341795646,-0.30767078919670937,-0.1409982659432262,-0.15164091515365272,-0.010283646489659874,0.09755169687651263,0.012540241150394139,-0.06266696966073412,0.05779877300275586,0.054366670361629156,0.61280928
10,1.0437186684106088,-0.2700069668677678,0.0012647271728198906,-0.30900191359992085,-0.1559363374466189,0.23524575232982406,0.12402458055882044,0.1955732671178515,0.07233896884306457,0.052411873407356625,-0.10051932545648583,-0.07954529446955397,0.809568
11,1.0833819061852636,-0.4304198942700761,-0.1782754035431304,-0.06451453226969651,-0.07839469687782526,0.22777056416046174,0.043781187502173115,-0.23357537377666335,-0.04134466808272629,-0.06025242493746142,0.0807022847383838,0.0770239311712959,0.42588288
12,1.1369363991668802,-0.5628171453729774,-0.33000363294612184,0.27115618318572116,0.060795791350825135,-0.189895034762621,-0.05625936128730146,-0.043758851932310217,-0.06802228119026259,0.08574565013669282,-0.02335046957863791,-0.061382286769886975,0.21914496
13,1.1943661732354311,-0.5873826282711051,-0.4397851033349969,0.41416266633106585,0.2210031684856383,-0.29924874756387937,-0.07509092570177515,0.2812832123637422,0.10522051966415669,-0.11250331739562684,-0.03309777619760651,0.03946635838495604,0.7083936
14,1.2547052062948503,-0.481556762366705,-0.4609320157868641,0.20663851077183273,0.2415801966184152,0.07538532200653603,-0.030109882037452,-0.1419181541525835,0.019323180145954147,0.12122782971590539,0.05541320298373359,-0.025996634193623313,0.83376
15,1.3149709734613222,-0.25177411207308215,-0.36356400022134894,-0.21351511253015099,0.009968217318321712,0.33331040148195207,0.1089817666274986,-0.20818555534032915,-0.17335153345668375,-0.10167468853350427,-0.030260354320949184,0.026914157586953286,0.45182016
16,1.373370798949115,0.06460056904396878,-0.1458740262225691,-0.48618455710985503,-0.32189308326812766,0.07060766426625466,0.11509788291983648,0.3043949962610962,0.143030034275703,0.06288385891232914,-0.025077190140893334,-0.03650894788685891,1.118448
17,1.422656662917906,0.40382325989011697,0.14336045290550734,-0.34465068231204515,-0.4133835633182141,-0.3223053700681621,-0.15156320818583358,0.0032637838143677648,0.0873972073760595,-0.027056704498429573,0.07329221508375452,0.040409786394970594,0.91524384
18,1.466860185920907,0.6903779520732147,0.44482366020052955,0.14421361597841278,-0.06011011925045593,-0.17864760995019655,-0.1906347952832846,-0.3109103764489052,-0.2709808007494438,0.019638331801702505,-0.0742651396788292,-0.02463850461365287,1.6557264
19,1.5197076847435973,0.8500651493764213,0.6962703680368678,0.5661245538018712,0.48016118541810876,0.262062455548327,0.21188651584094667,0.20080985426184553,0.17521680835576123,-0.05037726127650279,0.016594791506924056,-0.01258674561417021,4.91593536
20,1.536307900482402,0.829883429435314,0.7227552509150832,0.5167435446237133,0.5349239129537438,0.2736889003454576,0.19866941996847143,0.18129905898744847,0.11210680216388404,0.10301785636123544,0.06835411052362805,0.05544661323961789,5.1331968
21,1.5087491796723607,0.623971442978692,0.49303671567431867,0.017586067036373443,-0.012255735875565776,-0.11985244387120575,-0.22702108760602135,-0.2974118312186878,-0.27500887353494435,-0.1369471534059554,-0.1175317076368151,-0.08053057221255093,1.376784
22,1.4792290625034719,0.2838555736154851,0.15635244764596612,-0.45646681402313377,-0.5209934960806569,-0.2162288186857242,-0.14572650860246145,0.03828761408238315,0.16358452031116757,0.1339006054659098,0.10649401157284748,0.07542380219474365,1.097712
