,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,Y
0,-1.0838324208749799,1.8128912578569099,-1.2102323351146398,0.32901860593608695,-0.185350676129595,0.219048065122603,0.17973173448019397,0.00587990232683026,-0.787530920672331,0.43611729176775393,1.5798172643520099,0.7730633100165859,-0.352850384547117,-0.7637857170967409,-0.775487126352986,-0.369042895857811,0.31008160664425105,0.500536109216142,0.079485600230418,-0.18133335902232103,0.16182853560539198,0.665604811103131,0.625041140174971,-0.19179863191759802,-1.21232092881126,-1.3578840861266201,-0.15937236772953198,1.38569659316344,1.5673862059605,1.75324670178549,1.30045074497079,0.7852506394479201,0.329465096408158,-0.00782207215073813,-0.168240196752068,-0.129918430861181,0.119687800114997,0.583912695125811,1.19737606556681,1.92087270545247,2.7282267863119705,3.49131161842405,4.01426470695964,4.0484741678947405,3.39566240229039,2.1385669686636497,0.05130432
1,1.8128912578569099,-1.2102323351146398,0.32901860593608695,-0.185350676129595,0.219048065122603,0.17973173448019397,0.00587990232683026,-0.787530920672331,-0.0502559457784226,1.5798172643520099,0.7730633100165859,-0.352850384547117,-0.7637857170967409,-0.775487126352986,-0.369042895857811,0.31008160664425105,0.500536109216142,0.079485600230418,-0.18133335902232103,0.16182853560539198,0.665604811103131,0.625041140174971,-0.19179863191759802,-1.21232092881126,-1.3578840861266201,-0.15937236772953198,1.38569659316344,1.5673862059605,-0.0211056145752062,1.30045074497079,0.7852506394479201,0.329465096408158,-0.00782207215073813,-0.168240196752068,-0.129918430861181,0.119687800114997,0.583912695125811,1.19737606556681,1.92087270545247,2.7282267863119705,3.49131161842405,4.01426470695964,4.0484741678947405,3.39566240229039,2.1385669686636497,0.672979023828169,0.17103744
2,-1.2102323351146398,0.32901860593608695,-0.185350676129595,0.219048065122603,0.17973173448019397,0.00587990232683026,-0.787530920672331,-0.0502559457784226,1.5552027402095,0.7730633100165859,-0.352850384547117,-0.7637857170967409,-0.775487126352986,-0.369042895857811,0.31008160664425105,0.500536109216142,0.079485600230418,-0.18133335902232103,0.16182853560539198,0.665604811103131,0.625041140174971,-0.19179863191759802,-1.21232092881126,-1.3578840861266201,-0.15937236772953198,1.38569659316344,1.5673862059605,-0.0211056145752062,-1.47276740545233,0.7852506394479201,0.329465096408158,-0.00782207215073813,-0.168240196752068,-0.129918430861181,0.119687800114997,0.583912695125811,1.19737606556681,1.92087270545247,2.7282267863119705,3.49131161842405,4.01426470695964,4.0484741678947405,3.39566240229039,2.1385669686636497,0.672979023828169,-0.4804356022959311,0.35821440000000004
3,0.32901860593608695,-0.185350676129595,0.219048065122603,0.17973173448019397,0.00587990232683026,-0.787530920672331,-0.0502559457784226,1.5552027402095,-0.24122570017387196,-0.352850384547117,-0.7637857170967409,-0.775487126352986,-0.369042895857811,0.31008160664425105,0.500536109216142,0.079485600230418,-0.18133335902232103,0.16182853560539198,0.665604811103131,0.625041140174971,-0.19179863191759802,-1.21232092881126,-1.3578840861266201,-0.15937236772953198,1.38569659316344,1.5673862059605,-0.0211056145752062,-1.47276740545233,-0.833866981998717,0.329465096408158,-0.00782207215073813,-0.168240196752068,-0.129918430861181,0.119687800114997,0.583912695125811,1.19737606556681,1.92087270545247,2.7282267863119705,3.49131161842405,4.01426470695964,4.0484741678947405,3.39566240229039,2.1385669686636497,0.672979023828169,-0.4804356022959311,-0.9089743764469309,0.0443232
4,-0.185350676129595,0.219048065122603,0.17973173448019397,0.00587990232683026,-0.787530920672331,-0.0502559457784226,1.5552027402095,-0.24122570017387196,-2.18601231360002,-0.7637857170967409,-0.775487126352986,-0.369042895857811,0.31008160664425105,0.500536109216142,0.079485600230418,-0.18133335902232103,0.16182853560539198,0.665604811103131,0.625041140174971,-0.19179863191759802,-1.21232092881126,-1.3578840861266201,-0.15937236772953198,1.38569659316344,1.5673862059605,-0.0211056145752062,-1.47276740545233,-0.833866981998717,0.80661210486111,-0.00782207215073813,-0.168240196752068,-0.129918430861181,0.119687800114997,0.583912695125811,1.19737606556681,1.92087270545247,2.7282267863119705,3.49131161842405,4.01426470695964,4.0484741678947405,3.39566240229039,2.1385669686636497,0.672979023828169,-0.4804356022959311,-0.9089743764469309,-0.525578820957272,1.50061248
5,0.219048065122603,0.17973173448019397,0.00587990232683026,-0.787530920672331,-0.0502559457784226,1.5552027402095,-0.24122570017387196,-2.18601231360002,1.61369121897444,-0.775487126352986,-0.369042895857811,0.31008160664425105,0.500536109216142,0.079485600230418,-0.18133335902232103,0.16182853560539198,0.665604811103131,0.625041140174971,-0.19179863191759802,-1.21232092881126,-1.3578840861266201,-0.15937236772953198,1.38569659316344,1.5673862059605,-0.0211056145752062,-1.47276740545233,-0.833866981998717,0.80661210486111,0.963433135381889,-0.168240196752068,-0.129918430861181,0.119687800114997,0.583912695125811,1.19737606556681,1.92087270545247,2.7282267863119705,3.49131161842405,4.01426470695964,4.0484741678947405,3.39566240229039,2.1385669686636497,0.672979023828169,-0.4804356022959311,-0.9089743764469309,-0.525578820957272,0.351052265645201,2.99347488
6,0.17973173448019397,0.00587990232683026,-0.787530920672331,-0.0502559457784226,1.5552027402095,-0.24122570017387196,-2.18601231360002,1.61369121897444,0.821270748926483,-0.369042895857811,0.31008160664425105,0.500536109216142,0.079485600230418,-0.18133335902232103,0.16182853560539198,0.665604811103131,0.625041140174971,-0.19179863191759802,-1.21232092881126,-1.3578840861266201,-0.15937236772953198,1.38569659316344,1.5673862059605,-0.0211056145752062,-1.47276740545233,-0.833866981998717,0.80661210486111,0.963433135381889,-0.16485481697336402,-0.129918430861181,0.119687800114997,0.583912695125811,1.19737606556681,1.92087270545247,2.7282267863119705,3.49131161842405,4.01426470695964,4.0484741678947405,3.39566240229039,2.1385669686636497,0.672979023828169,-0.4804356022959311,-0.9089743764469309,-0.525578820957272,0.351052265645201,1.25222571748167,0.8838719999999999
7,0.00587990232683026,-0.787530920672331,-0.0502559457784226,1.5552027402095,-0.24122570017387196,-2.18601231360002,1.61369121897444,0.821270748926483,-1.6974582697175402,0.31008160664425105,0.500536109216142,0.079485600230418,-0.18133335902232103,0.16182853560539198,0.665604811103131,0.625041140174971,-0.19179863191759802,-1.21232092881126,-1.3578840861266201,-0.15937236772953198,1.38569659316344,1.5673862059605,-0.0211056145752062,-1.47276740545233,-0.833866981998717,0.80661210486111,0.963433135381889,-0.16485481697336402,-0.6533466107567459,0.119687800114997,0.583912695125811,1.19737606556681,1.92087270545247,2.7282267863119705,3.49131161842405,4.01426470695964,4.0484741678947405,3.39566240229039,2.1385669686636497,0.672979023828169,-0.4804356022959311,-0.9089743764469309,-0.525578820957272,0.351052265645201,1.25222571748167,1.85523286463634,0.8191584
8,-0.787530920672331,-0.0502559457784226,1.5552027402095,-0.24122570017387196,-2.18601231360002,1.61369121897444,0.821270748926483,-1.6974582697175402,0.7536294648933871,0.500536109216142,0.079485600230418,-0.18133335902232103,0.16182853560539198,0.665604811103131,0.625041140174971,-0.19179863191759802,-1.21232092881126,-1.3578840861266201,-0.15937236772953198,1.38569659316344,1.5673862059605,-0.0211056145752062,-1.47276740545233,-0.833866981998717,0.80661210486111,0.963433135381889,-0.16485481697336402,-0.6533466107567459,-0.30608626801637606,0.583912695125811,1.19737606556681,1.92087270545247,2.7282267863119705,3.49131161842405,4.01426470695964,4.0484741678947405,3.39566240229039,2.1385669686636497,0.672979023828169,-0.4804356022959311,-0.9089743764469309,-0.525578820957272,0.351052265645201,1.25222571748167,1.85523286463634,2.04604718407408,0.60148224
9,-0.0502559457784226,1.5552027402095,-0.24122570017387196,-2.18601231360002,1.61369121897444,0.821270748926483,-1.6974582697175402,0.7536294648933871,0.143509281900036,0.079485600230418,-0.18133335902232103,0.16182853560539198,0.665604811103131,0.625041140174971,-0.19179863191759802,-1.21232092881126,-1.3578840861266201,-0.15937236772953198,1.38569659316344,1.5673862059605,-0.0211056145752062,-1.47276740545233,-0.833866981998717,0.80661210486111,0.963433135381889,-0.16485481697336402,-0.6533466107567459,-0.30608626801637606,0.0560137794766787,1.19737606556681,1.92087270545247,2.7282267863119705,3.49131161842405,4.01426470695964,4.0484741678947405,3.39566240229039,2.1385669686636497,0.672979023828169,-0.4804356022959311,-0.9089743764469309,-0.525578820957272,0.351052265645201,1.25222571748167,1.85523286463634,2.04604718407408,1.93722311913396,0.04618080000000001
