X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
-0.33618422077079857,-0.22719974646055952,-0.45020113004963247,-0.3079389015252403,-0.07865366810192531,0.017931087391684697,0.01047566710843384,-0.0750021576344343,-0.15326202361335906,0.1556657904453136,-0.002834949499524675,0.015821994196992817,0.05455990901179275,0.17152773573412183,-0.8358399937005394
-0.19489837223283424,-0.28617215081898517,-0.46879054476351567,-0.18719157921878127,-0.295089370060305,-0.011987463306905255,-0.25240620053363927,0.023198060258882602,-0.1613487274617803,-0.07295517526650575,-0.2675109329231067,0.11276180241988198,-0.1363368203872377,0.4342741754052275,-0.7796369935824246
-0.03549183626011587,-0.2986485754302526,-0.4802405388692108,0.10530040776593319,-0.3245144721498324,0.1023421022380624,-0.10187153392929993,-0.17183490043360683,0.13569279609674245,-0.31099694124524657,-0.17283608405516238,0.07723250260530246,0.09726402378687449,0.1320226050149591,-0.23266664041891394
0.11175180018012187,-0.25414436351206393,-0.4741704863482753,0.3470923269643347,-0.08803814614757888,-0.1666461432492412,0.1124124034049161,0.1116622829694196,0.1259455555596325,-0.14720335513809424,0.028056663150174188,-0.10650946429972319,-0.09239945307255548,-0.30740761189742905,-0.6525630930351589
0.21141404525668706,-0.13861975749539024,-0.46340140462615276,0.26837503233367643,0.24610440541227518,-0.07091422322496788,0.07444459323985964,-0.22057941626537603,-0.1742518494120503,0.1970459398441231,-0.2425148151278772,-0.24422136263552985,-0.07205043285730706,-0.27096347812913335,-0.912067404228513
0.23616843662486486,0.026515712523466517,-0.4549031555838705,-0.10427176278346562,0.34586365401914776,0.20818050929765097,-0.24503143838608232,0.08267133193820508,-0.08492405520277968,0.2097740794635008,-0.20264578631470476,-0.04804946191910231,0.11986683941282639,-0.022738053204309328,-0.8687212094964368
0.17487293393710246,0.18821770654902714,-0.4429296335839604,-0.41898558759915727,0.08716896673766183,-0.004944241511125269,-0.2749011349412567,-0.0962741309010775,0.16305306617175064,-0.10302946615224384,0.00879366955134242,0.28395706793474984,-0.21019263311683378,0.14213011926622254,-0.8238907043584393
0.03596420339291928,0.30220479923908083,-0.4182890015665345,-0.3737581848809963,-0.291914200151981,-0.22803571204007034,0.12909696945905647,-0.10791696895180303,0.07240773587984162,-0.31570235607490693,-0.21917969200841636,0.23880492320217273,0.13027066503678864,0.31322929640573904,-0.9113114689554707
-0.1527711730286816,0.3548949000278674,-0.3815048953543788,-0.007347076825022225,-0.4696163642366853,0.02037018160720816,0.2956680095337574,0.060352093997067646,-0.15856673819295974,-0.22187785508167246,-0.2586408779788101,-0.18865761064484698,-0.11043891380074866,0.23230737917548772,-0.9584156856569156
-0.35303888217042023,0.3370167117955969,-0.3326058756264789,0.3856656801160159,-0.2904937932619668,0.143508052529842,-0.09904246824217378,-0.11913005749196715,-0.16049622265703678,0.08736472967920084,0.06195043460735272,-0.42633800698506985,-0.012568478415003415,-0.13963116790861896,-0.8469427930233474
-0.5213893751974462,0.24291028767350498,-0.27287732147782096,0.4795239196514396,0.13374226439727233,-0.10686791644258975,-0.4506361077380423,0.009440956818928425,0.049771109483696785,0.29052311737301006,-0.11741542801066773,-0.11150301388593564,-0.003544623565248539,-0.394877244663857,-0.8183786763258396
-0.6163251647182404,0.08457520476507363,-0.2163497109341379,0.15261644045584122,0.4660819156351024,0.02667497427803145,-0.13010624321812914,-0.15755526931678765,0.22383278526491313,0.05664038251806658,-0.4088126351796547,0.37620754107171517,-0.06100542714004309,-0.37164046067847967,-0.9054017874719477
-0.6078079174627007,-0.11268617952694904,-0.17610981921671687,-0.36283236818901665,0.39194712999075065,0.06141659433053115,0.26873562271982165,0.05509425604008378,0.08393671401528047,-0.3325027346434636,0.009278299108281818,0.375731837179504,0.006554748342692429,-0.13840753108223092,-0.7535139178707824
-0.48564177999096636,-0.31399231868068533,-0.15881199211985464,-0.6228367368107361,-0.07873106767181837,-0.2666179941296474,0.14873339325642587,-0.09482539639506016,-0.30087127286892135,-0.3236821906713623,0.06747676161056537,-0.17103138952696273,-0.05161199136960015,0.14846614303098304,-0.7998129847631796
-0.2652376733461772,-0.47178647343924973,-0.16075194711097107,-0.35938759462617154,-0.554560429981869,0.053391400442747816,-0.16101101610525137,-0.03459442156236903,-0.21407568165910218,0.04128352210262287,-0.5189983141787993,-0.5472514186926257,0.005998996224940267,0.28877857950710584,-0.6310976810110634
0.012872313497340082,-0.5376780600262627,-0.15731289580802033,0.2479908964145916,-0.5931669965401284,0.35546578975320253,-0.3227599230373879,-0.025189339722429205,0.23702576336940373,0.2657666056353767,0.010711212712985585,-0.1893691558827948,-0.08772950817368697,0.15459806751940142,0.11172487105791573
0.28674031685024626,-0.47355934147106304,-0.12747009563756706,0.6662132332778439,-0.10676325299726708,-0.3027068120150518,-0.1961922693122552,-0.11367584436210665,0.25720422186440617,0.160488501877329,0.15682286555068337,0.40353128967933927,0.07234277563393987,-0.1497833450560968,0.1612268199535416
0.4794604959640021,-0.2598679293121119,-0.09158911323753616,0.44376871590460043,0.49875987398376953,-0.17378013743297194,0.2572974707815612,-0.017068132030161887,-0.0951159593381029,-0.16738242659673508,-0.6196276066968345,0.42757730658068804,-0.14265891146328014,-0.17183169480708893,-0.6946533328083783
0.5258946100037196,0.06446478214686224,-0.07698881998938101,-0.26891571043355633,0.6061994631588985,0.35868385164471284,0.1744216393106357,-0.06331126548994903,-0.3016203129520115,-0.40040166119952514,-0.002012809961102646,-0.07500611386901823,0.04030427809445958,-0.02775235934767606,-0.7582385133272963
0.402232204836551,0.384682377861689,-0.08288712052400682,-0.7448299662796956,0.05557142267616633,-0.19991636088406484,-0.36067477588991537,0.044684177128885505,-0.0627924219877315,-0.18153219528033315,0.17749467378814643,-0.4726112137078179,-0.013041921554235225,-0.19739197693912736,-0.895468325524627
0.13611044756852908,0.582151913336566,-0.09394088142288748,-0.46956460279792644,-0.5796192522052775,-0.12292734012423678,-0.1098879045264336,-0.20215449321739232,0.28981624072746914,0.2468829239088468,-0.5373586743231885,-0.2934687274043857,-0.09870582522843185,-0.34386237579793344,-0.9109807472735147
-0.1981272511711547,0.6082677560020562,-0.0856510747153314,0.26277140925729814,-0.6496205986321456,0.24252044063839406,0.1480737539728061,0.052308868952218646,0.06508368841470746,0.3101432020239945,-0.01257916403282644,0.22259700274881022,0.07356416178249048,-0.08719206493188991,-0.781644946651443
-0.5084459290671093,0.4797059975009046,-0.05605198275385348,0.7017997104166003,-0.12497086342334329,-0.13468067224371882,-0.183969202485728,-0.05121615426377346,-0.2808588543042797,-0.10306346613337947,0.07063917368085892,0.35533771659741387,-0.13094249814138403,0.20216073601382,-0.8068329461789834
-0.7156956857611867,0.23770375472377014,-0.03036624456733994,0.43739661377447137,0.4590503183792565,-0.05491891315343045,-0.11761221842674863,-0.12196526622542703,0.03106748690678396,-0.4203731905177037,-0.4822624461871946,0.0321783857763438,0.06532930255510982,0.13762142243928488,-0.9697684948226308
-0.7681944760211827,-0.06118457543859279,-0.03128206394091315,-0.2418651691848024,0.5445895442222299,0.08881380178840126,0.15546987934386736,0.051053165399446376,0.16189584474939855,-0.1859972841358477,0.008123553202164846,-0.21774185788518075,-0.06816591450588594,-0.15856987755210883,-0.9864876569943699
-0.652378912468857,-0.35145957835505937,-0.06504702096786075,-0.6688956892613129,0.07628333124397857,-0.1378677807992975,-0.018187802064579817,-0.12263069551083272,-0.17877705752703987,0.17773226960768773,0.011292369951920067,-0.22630880928946662,-0.044596310388563265,-0.35499437410514156,-0.9440824441907162
-0.39645654176213374,-0.5651551796210342,-0.11635025851459835,-0.4545115528116166,-0.46432237067559445,0.06786232183045593,-0.224589157887517,-0.016162438418501512,-0.05519453624133286,0.15928802974667677,-0.38171063837853225,-0.0919047910339631,0.0364336475976661,-0.24872383087819094,-0.5527422339462184
-0.06462396820135552,-0.6404104996708044,-0.15257221577610347,0.15043322636785228,-0.5567168781928836,0.08953847291586414,-0.15530420269239265,-0.05610936037633807,0.21182897735432338,0.003628181093897398,-0.004244318340595132,0.1301612658897322,-0.10175913774579892,0.08400440169071621,-0.3486023071774479
0.25410918832708274,-0.5370209671764281,-0.15894419249254876,0.5242276045237242,-0.1479231440524198,-0.14984688676612812,0.02829153340278001,-0.08155615661288407,0.0074283880984928885,-0.06459826763645438,-0.1310777536756047,0.2647853188078402,0.05100742881993381,0.3733546860584438,-0.32971967400291347
0.4670049429418577,-0.26466131180205554,-0.14568532295167813,0.31305564896622373,0.310329157872409,0.05050510155238741,0.06518896588222178,0.0035204169146221265,-0.20599733490659433,-0.22677540620954661,-0.261276631203341,0.1250546719599479,-0.06882226453799967,0.4121792752268201,-0.5120674042285129
0.5047333164079446,0.1067689245218133,-0.12462477066435151,-0.2191215086499374,0.3404595512526736,0.018382069887810992,-0.10964190030575305,-0.08257396214265822,-0.057615612585300235,-0.25796301259033805,-0.002496951244106871,-0.23994750977837764,-0.024510147318895004,0.21523939169508322,-0.7898539312571361
0.3450673483563751,0.4627212187481782,-0.10159292158046851,-0.48474815828277895,-0.05739811767876679,-0.11577416530562479,-0.07161003814129274,-0.03312349725908137,0.18791085951812492,0.10718455795553994,-0.21998288346333672,-0.376731665724787,-0.021525171738246307,-0.1332942031167268,-0.9578822000866176
