X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,Y
-0.02486700069304071,-0.16896330534866932,-0.4366767152026447,0.047393470999512965,0.07369528603802933,0.15935036944857273,0.27518892144874885,0.45478548489025883,0.5713193232928371,0.4943682651848973,0.3127194893536307,0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.19955397818484955,-0.19987650317599248,-0.03798104713746542,0.2342899587092746,0.44437686263163334,0.22596317715559855,0.19394961545270561,0.13923068442416198,0.10527206082703744,0.05932223174202811,-0.0046934158329979825,-0.09070794701554097,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,-0.12805225745122384,0.09592101812879106,0.323059903840329,0.5109178080685255,0.614584389719266,-0.14932883499189575,-0.09548584913369307,-0.044519428087589796,0.0031908488433420867,0.047265401905197235,0.0873246520203208,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.2064858505711742,0.18586175609308309,0.5144044488967829,0.550790130063957,0.582975573905836,0.6111077472973987,0.6353336159113188,0.6558001462218068,0.6726543047030729,0.6860430578293275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9354399345157959,-0.8080157670247854,-0.6868893769570761,-0.5719440456957048,-0.4630630565493663,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,-0.973165300549548,-0.9574183892150168,-0.9414661137020541,-0.9253134944605023,-0.9089655535246073,-0.8924273124004813,-0.8757037920661012,-0.8588000145557132,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.7140628376189827,-0.6886466684622029,-0.6634540147910889,-0.6384841448675889,-0.6137363269536515,-0.5892098496372822,-0.5649039811804292,-0.540817989845041,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,0.7628345975657826,0.7675141689573928,0.7721237563361545,0.7766642415583169,0.7811364927085112,0.7855413640737521,0.789879700984301,0.7941523338609167,0.7983600854224051,0.8025037624542439,0.806584163196512,0.8106020752442049,0.8145582734618562,0.8184535230124961,0.8222885789597265,0.8260641839465084,0.8297810734096251,0.8334399703069444,0.8370415886022169,0.8405866331536835,-0.8023259605649546
-0.16896330534866932,-0.24098609740102717,0.5194732018359327,0.07369528603802933,0.10192923455766834,0.27518892144874885,0.45478548489025883,0.5713193232928371,0.4943682651848973,0.3127194893536307,0.15783368016909383,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.19987650317599248,-0.03798104713746542,0.2342899587092746,0.44437686263163334,0.4090348694265713,0.19394961545270561,0.16691432695999953,0.10527206082703744,0.05932223174202811,-0.0046934158329979825,-0.09070794701554097,-0.19298624051337032,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,-0.313633868641627,0.09592101812879106,0.323059903840329,0.5109178080685255,0.614584389719266,0.5986777910160941,-0.09548584913369307,-0.044519428087589796,0.0031908488433420867,0.047265401905197235,0.0873246520203208,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.18586175609308309,0.15517315528514986,0.550790130063957,0.582975573905836,0.6111077472973987,0.6353336159113188,0.6558001462218068,0.6726543047030729,0.6860430578293275,0.6961117730100319,-0.8818772659824934,-0.8797026972571084,-0.8774860848382395,-0.8752323942255218,-0.8729482302972134,-0.8706422011450277,-0.8080157670247854,-0.6868893769570761,-0.5719440456957048,-0.4630630565493663,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,-0.9574183892150168,-0.9414661137020541,-0.9253134944605023,-0.9089655535246073,-0.8924273124004813,-0.8757037920661012,-0.8588000145557132,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.6249322057394889,-0.6886466684622029,-0.6634540147910889,-0.6384841448675889,-0.6137363269536515,-0.5892098496372822,-0.5649039811804292,-0.540817989845041,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,-0.2473801973816645,0.7663287869331881,0.770964831865175,0.7755312899650117,0.7800290372151,0.7844589359116385,0.7888218391808095,0.7931185851636007,0.7973500039491039,0.8015169097018351,0.8056201082114096,0.8096603937673583,0.8136385485898274,0.8175553444456418,0.8214115434306279,0.8252078946860109,0.8289451400605716,0.8326240091704713,0.836245222097697,0.8398094899588804,0.8433175126794832,-0.8733929154783472
-0.24098609740102717,-0.314772330838902,0.22288391804801244,0.10192923455766834,0.15935036944857273,0.45478548489025883,0.5713193232928371,0.4943682651848973,0.3127194893536307,0.15783368016909383,0.06997759118346014,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,-0.03798104713746542,0.2342899587092746,0.44437686263163334,0.4090348694265713,0.19429793350953917,0.16691432695999953,0.13923068442416198,0.05932223174202811,-0.0046934158329979825,-0.09070794701554097,-0.19298624051337032,-0.30037007925109804,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.323059903840329,0.5109178080685255,0.614584389719266,0.5986777910160941,0.4714588167540319,-0.044519428087589796,0.0031908488433420867,0.047265401905197235,0.0873246520203208,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.15517315528514986,0.1158603054274212,0.582975573905836,0.6111077472973987,0.6353336159113188,0.6558001462218068,0.6726543047030729,0.6860430578293275,0.6961117730100319,0.7029975225563607,-0.7686848863870628,-0.7645578288665635,-0.7603613629981565,-0.7561065970803487,-0.7518080000769316,-0.7474841423990246,-0.6868893769570761,-0.5719440456957048,-0.4630630565493663,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,-0.9414661137020541,-0.9253134944605023,-0.9089655535246073,-0.8924273124004813,-0.8757037920661012,-0.8588000145557132,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.6249322057394889,-0.6060320695345421,-0.6634540147910889,-0.6384841448675889,-0.6137363269536515,-0.5892098496372822,-0.5649039811804292,-0.540817989845041,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,-0.2473801973816645,-0.22629655776090696,0.7697970438326736,0.7743896954010234,0.7789131547674932,0.7833682920741418,0.7877559684243962,0.7920770296945054,0.7963323136669751,0.8005226418124953,0.8046488272715384,0.8087116718359817,0.8127119643782132,0.8166504839775337,0.8205279993011034,0.8243452664673578,0.828103033800657,0.8318020372818695,0.8354430036127081,0.8390266499971719,0.8425536825742992,0.8460247984838787,-0.8383732702874318
-0.314772330838902,0.36627508153051025,-0.14493239724069085,0.15935036944857273,0.27518892144874885,0.5713193232928371,0.4943682651848973,0.3127194893536307,0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,0.2342899587092746,0.44437686263163334,0.4090348694265713,0.19429793350953917,-0.06117415267908999,0.13923068442416198,0.10527206082703744,-0.0046934158329979825,-0.09070794701554097,-0.19298624051337032,-0.30037007925109804,-0.3988012962303765,-0.485925413106591,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.09592101812879106,0.5109178080685255,0.614584389719266,0.5986777910160941,0.4714588167540319,0.26868841067526206,0.0031908488433420867,0.047265401905197235,0.0873246520203208,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.1158603054274212,0.07039579497520698,0.6111077472973987,0.6353336159113188,0.6558001462218068,0.6726543047030729,0.6860430578293275,0.6961117730100319,0.7029975225563607,0.7068271688111829,-0.6603406313277065,-0.6544780010874172,-0.6485328497554937,-0.6425235551038437,-0.6364736659893484,-0.6304130140771337,-0.5719440456957048,-0.4630630565493663,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,-0.9253134944605023,-0.9089655535246073,-0.8924273124004813,-0.8757037920661012,-0.8588000145557132,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.6249322057394889,-0.6060320695345421,-0.5870269976889935,-0.6384841448675889,-0.6137363269536515,-0.5892098496372822,-0.5649039811804292,-0.540817989845041,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,-0.2473801973816645,-0.22629655776090696,-0.20542193098415418,0.7732393698162443,0.7777887595649395,0.7822693492072785,0.7866820076640073,0.7910275887259153,0.7953069378846898,0.7995208842359436,0.8036702482001574,0.8077558388768418,0.8117784525863392,0.8157388750290737,0.8196378821416217,0.8234762365668968,0.8272546935768348,0.8309739955801605,0.8346348756104018,0.8382380574527768,0.8417842532924209,0.8452741664484733,0.8487084905668698,-0.7974247912605827
0.36627508153051025,-0.11151319621069544,-0.32577127850254994,0.27518892144874885,0.45478548489025883,0.4943682651848973,0.3127194893536307,0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,-0.03798104713746542,0.44437686263163334,0.4090348694265713,0.19429793350953917,-0.06117415267908999,-0.21917318319419432,0.10527206082703744,0.05932223174202811,-0.09070794701554097,-0.19298624051337032,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.09592101812879106,0.323059903840329,0.614584389719266,0.5986777910160941,0.4714588167540319,0.26868841067526206,0.030652214044201598,0.047265401905197235,0.0873246520203208,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.21737334489546,0.07039579497520698,0.021568536659842152,0.6353336159113188,0.6558001462218068,0.6726543047030729,0.6860430578293275,0.6961117730100319,0.7029975225563607,0.7068271688111829,0.7077224531024913,-0.5567622686572847,-0.5493758221011744,-0.541907559363251,-0.5343842153801113,-0.5268395846846565,-0.5193160052537058,-0.4630630565493663,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,-0.9089655535246073,-0.8924273124004813,-0.8757037920661012,-0.8588000145557132,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.6249322057394889,-0.6060320695345421,-0.5870269976889935,-0.5679220101245503,-0.6137363269536515,-0.5892098496372822,-0.5649039811804292,-0.540817989845041,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,-0.2473801973816645,-0.22629655776090696,-0.20542193098415418,-0.18475560563941185,0.7766557648839016,0.7811620228127896,0.7855998748206865,0.7899701824561316,0.7942737990975015,0.7985115614815117,0.8026842976233348,0.8067928238611513,0.8108379437724191,0.8148204504624788,0.8187411264578881,0.8226007416134988,0.8264000577043655,0.8301398240319844,0.8338207800245216,0.8374436557661282,0.8410091699742361,0.8445180319834436,0.8479709415814025,0.8513685896344965,-0.8609818899817925
-0.11151319621069544,-0.26151257303395803,-0.09913111552591425,0.45478548489025883,0.5713193232928371,0.3127194893536307,0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.19955397818484955,-0.19987650317599248,-0.03798104713746542,0.2342899587092746,0.4090348694265713,0.19429793350953917,-0.06117415267908999,-0.21917318319419432,-0.1972714348640786,0.05932223174202811,-0.0046934158329979825,-0.19298624051337032,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.313633868641627,-0.12805225745122384,0.09592101812879106,0.323059903840329,0.5109178080685255,0.5986777910160941,0.4714588167540319,0.26868841067526206,0.030652214044201598,-0.19998036963784105,0.0873246520203208,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.21737334489546,0.2064858505711742,0.021568536659842152,-0.027668542386030004,0.6558001462218068,0.6726543047030729,0.6860430578293275,0.6961117730100319,0.7029975225563607,0.7068271688111829,0.7077224531024913,0.705807264073798,-0.4578675680375681,-0.44916389912811383,-0.44039250658579954,-0.43158952499325487,-0.42280011165108,-0.41408030686428,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,-0.8924273124004813,-0.8757037920661012,-0.8588000145557132,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.6249322057394889,-0.6060320695345421,-0.5870269976889935,-0.5679220101245503,-0.548722129403594,-0.5892098496372822,-0.5649039811804292,-0.540817989845041,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,-0.2473801973816645,-0.22629655776090696,-0.20542193098415418,-0.18475560563941185,-0.16429684998862826,0.780046227483639,0.7845094866887059,0.7889047300713983,0.7932328187433639,0.797494597257848,0.8016909012415898,0.8058225545819715,0.8098903680464165,0.813895141958267,0.8178376662060274,0.821718717188763,0.825539063861757,0.829299461982838,0.8330006578328064,0.8366433878572443,0.8402283770290893,0.8437563411770859,0.8472279860702399,0.8506440086825684,0.8540050949807192,-0.9051279867241553
-0.26151257303395803,-0.05489366151651287,-0.08330396834979759,0.5713193232928371,0.4943682651848973,0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.19987650317599248,-0.03798104713746542,0.2342899587092746,0.44437686263163334,0.19429793350953917,-0.06117415267908999,-0.21917318319419432,-0.1972714348640786,-0.08073845769243237,-0.0046934158329979825,-0.09070794701554097,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,-0.12805225745122384,0.09592101812879106,0.323059903840329,0.5109178080685255,0.614584389719266,0.4714588167540319,0.26868841067526206,0.030652214044201598,-0.19998036963784105,-0.3733197637800766,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.21737334489546,0.2064858505711742,0.18586175609308309,-0.027668542386030004,-0.07424715430141349,0.6726543047030729,0.6860430578293275,0.6961117730100319,0.7029975225563607,0.7068271688111829,0.7077224531024913,0.705807264073798,0.7012060550508787,-0.3635742982258724,-0.35375483986912726,-0.3438947061875106,-0.3340404299378972,-0.32424960411979675,-0.31459310798320717,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,-0.8757037920661012,-0.8588000145557132,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.6249322057394889,-0.6060320695345421,-0.5870269976889935,-0.5679220101245503,-0.548722129403594,-0.5294323765041014,-0.5649039811804292,-0.540817989845041,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,-0.2473801973816645,-0.22629655776090696,-0.20542193098415418,-0.18475560563941185,-0.16429684998862826,-0.14404494245678034,0.7834107591674617,0.7878311496485562,0.7921839172638947,0.796469914232854,0.800689983967392,0.8048449579215367,0.8089356543590316,0.8129628807559497,0.8169274341797179,0.8208300983337347,0.8246716486975911,0.8284528481521001,0.8321744494023138,0.8358371957063757,0.8394418183548245,0.8429890393992847,0.8464795710613262,0.8499141162657589,0.8532933670424903,0.8566180066055364,-0.9077011006089505
-0.05489366151651287,0.13358177651847436,0.012504251688516543,0.4943682651848973,0.3127194893536307,0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,-0.03798104713746542,0.2342899587092746,0.44437686263163334,0.4090348694265713,-0.06117415267908999,-0.21917318319419432,-0.1972714348640786,-0.08073845769243237,-0.024498018870006022,-0.09070794701554097,-0.19298624051337032,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,-0.313633868641627,0.09592101812879106,0.323059903840329,0.5109178080685255,0.614584389719266,0.5986777910160941,0.26868841067526206,0.030652214044201598,-0.19998036963784105,-0.3733197637800766,-0.4399199279061736,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.21737334489546,0.2064858505711742,0.18586175609308309,0.15517315528514986,-0.07424715430141349,-0.11515662227391332,0.6860430578293275,0.6961117730100319,0.7029975225563607,0.7068271688111829,0.7077224531024913,0.705807264073798,0.7012060550508787,0.6940405373041185,-0.2738002284317407,-0.26306125202510644,-0.25232117191001224,-0.24163787784288293,-0.23108241757903059,-0.220741599546026,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,0.5495238845086217,-0.8588000145557132,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.6249322057394889,-0.6060320695345421,-0.5870269976889935,-0.5679220101245503,-0.548722129403594,-0.5294323765041014,-0.510057772932184,-0.540817989845041,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,-0.2473801973816645,-0.22629655776090696,-0.20542193098415418,-0.18475560563941185,-0.16429684998862826,-0.14404494245678034,-0.12399916146884515,0.7867493583833645,0.7911270140085414,0.7954374340936934,0.7996814696888868,0.803859959986565,0.8079737307647405,0.8120235969545118,0.8160103627388173,0.81993481894611,0.8237977483288501,0.8275999202464261,0.8313420944845284,0.8350250206934651,0.8386494369256177,0.842216071517262,0.8457256428767146,0.8491788603433985,0.8525764218570522,0.8559190166611661,0.8592073245089507,-0.535212233476686
0.13358177651847436,0.014281509699601402,0.07328432250137329,0.3127194893536307,0.15783368016909383,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,0.2342899587092746,0.44437686263163334,0.4090348694265713,0.19429793350953917,-0.21917318319419432,-0.1972714348640786,-0.08073845769243237,-0.024498018870006022,-0.11634148321699356,-0.19298624051337032,-0.30037007925109804,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.323059903840329,0.5109178080685255,0.614584389719266,0.5986777910160941,0.4714588167540319,0.030652214044201598,-0.19998036963784105,-0.3733197637800766,-0.4399199279061736,-0.3739972527398038,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.21737334489546,0.2064858505711742,0.18586175609308309,0.15517315528514986,0.1158603054274212,-0.11515662227391332,-0.148069037148839,0.6961117730100319,0.7029975225563607,0.7068271688111829,0.7077224531024913,0.705807264073798,0.7012060550508787,0.6940405373041185,0.6844247930822085,-0.1884631278647162,-0.17699574233571647,-0.1655789190290473,-0.15428281470283456,-0.14319290925995942,-0.13241297124748364,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,0.5495238845086217,0.5731688616704265,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.6249322057394889,-0.6060320695345421,-0.5870269976889935,-0.5679220101245503,-0.548722129403594,-0.5294323765041014,-0.510057772932184,-0.4906033396658188,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,-0.2473801973816645,-0.22629655776090696,-0.20542193098415418,-0.18475560563941185,-0.16429684998862826,-0.14404494245678034,-0.12399916146884515,-0.10415877528677098,0.7900620274593575,0.7943970774524591,0.798665281328957,0.8028674858757416,0.8070045245549362,0.8110772197711977,0.81508638312124,0.81903281249689,0.8229172977481043,0.8267406154497492,0.8305035318352678,0.8342068035933377,0.8378511751256199,0.8414373814905318,0.8449661473445571,0.8484381881813385,0.8518542083068619,0.8552149028441183,0.8585209575385984,0.86177304869096,-0.5707457109333822
0.014281509699601402,-0.008149549873796902,0.0012405929118999293,0.15783368016909383,0.06997759118346014,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,-0.03798104713746542,0.44437686263163334,0.4090348694265713,0.19429793350953917,-0.06117415267908999,-0.1972714348640786,-0.08073845769243237,-0.024498018870006022,-0.11634148321699356,-0.2730688563191703,-0.30037007925109804,-0.3988012962303765,-0.485925413106591,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.09592101812879106,0.5109178080685255,0.614584389719266,0.5986777910160941,0.4714588167540319,0.26868841067526206,-0.19998036963784105,-0.3733197637800766,-0.4399199279061736,-0.3739972527398038,-0.20700330962446467,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.21737334489546,0.2064858505711742,0.18586175609308309,0.15517315528514986,0.1158603054274212,0.07039579497520698,-0.148069037148839,-0.17182693409001482,0.7029975225563607,0.7068271688111829,0.7077224531024913,0.705807264073798,0.7012060550508787,0.6940405373041185,0.6844247930822085,0.6724724245136482,-0.10748076482988667,-0.0954709189824624,-0.08357496128624398,-0.07187618814659669,-0.060475435231791774,-0.04949441340272276,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,0.5495238845086217,0.5731688616704265,0.5928504144916151,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.6249322057394889,-0.6060320695345421,-0.5870269976889935,-0.5679220101245503,-0.548722129403594,-0.5294323765041014,-0.510057772932184,-0.4906033396658188,-0.47107409873925254,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,-0.2473801973816645,-0.22629655776090696,-0.20542193098415418,-0.18475560563941185,-0.16429684998862826,-0.14404494245678034,-0.12399916146884515,-0.10415877528677098,-0.08452306233553497,0.7933487640674293,0.7976413407523788,0.8018674597378421,0.8060279620291402,0.8101236776725025,0.8141554256975267,0.8181240113535637,0.8220302315282964,0.8258748698403704,0.8296586996964317,0.8333824842020632,0.8370469747442322,0.8406529126987785,0.8442010294011186,0.8476920465602136,0.8511266745931978,0.8545056149517145,0.8578295592269591,0.8610991896747853,0.8643151798576048,0.25363887117375317
