ORIG,D1,D2,A2,UP,LOW
1,1,1,1,0.0899842541331695,-0.0899842541331695
0.546273269769513,-0.577060615659825,0.42240505321537,0.906349075704424,0.0899842541331695,-0.0899842541331695
-0.0293077849113722,-0.574629718461491,-0.867983620932495,-0.933669840586909,0.0899842541331695,-0.0899842541331695
-0.099919775824381,-0.573369733054331,0.275481782525749,0.898514742182111,0.0899842541331695,-0.0899842541331695
-0.0277545514784188,-0.536534537963939,-0.78265343061725,-0.743338397904161,0.0899842541331695,-0.0899842541331695
-0.0496822425899511,-0.482671863332424,0.316802819565327,0.599997461529103,0.0899842541331695,-0.0899842541331695
-0.0611477095661419,-0.439907567918065,-0.607451145286183,0.15661746933865,0.0899842541331695,-0.0899842541331695
-0.00805443065854235,-0.389551562812732,0.228595620248636,0.222939887643441,0.0899842541331695,-0.0899842541331695
0.0131980783285113,-0.395383228454298,-0.674379905078664,-0.685248544210611,0.0899842541331695,-0.0899842541331695
0.0608661647697138,-0.513038534298095,0.23517299538375,0.59814224581762,0.0899842541331695,-0.0899842541331695
0.162048080817342,-0.38371663799075,-0.575026623056228,-0.238305766932069,0.0899842541331695,-0.0899842541331695
0.148344819321441,-0.462974624382232,0.241982922066718,-0.160222990051231,0.0899842541331695,-0.0899842541331695
0.234983069810526,-0.351119619920026,-0.567511246794275,-0.454687027058607,0.0899842541331695,-0.0899842541331695
-0.127104544777275,-0.370337664085508,0.119449080587842,0.731810739379073,0.0899842541331695,-0.0899842541331695
0.029806198801605,-0.29096218932741,-0.609259405229393,-0.115461488422855,0.0899842541331695,-0.0899842541331695
-0.143805917910234,-0.247475194980198,0.0678695230923204,-0.0605348513237137,0.0899842541331695,-0.0899842541331695
-0.0046661635470064,-0.292558385257216,-0.622398808185859,-0.286057873175809,0.0899842541331695,-0.0899842541331695
-0.0310703954803722,-0.237909364662213,0.0758781550040727,0.572487269246017,0.0899842541331695,-0.0899842541331695
-0.0538606478159439,-0.296676318864974,-0.542507547255044,-0.284884025526901,0.0899842541331695,-0.0899842541331695
0.00215828202719154,-0.279672581941594,0.065251400779038,-0.187458242149383,0.0899842541331695,-0.0899842541331695
-0.0498580554661516,-0.231851293009259,-0.56720009492421,-0.256929846351359,0.0899842541331695,-0.0899842541331695
