X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,Y
0.22486447000303822,-0.23362651763068298,0.13337493330341932,0.5042356961661727,0.3916698542921482,-0.21839384259807426,-0.36895095073733974,0.349110124198877,-0.7187972122303965,0.4378135707393529,-0.2230049396883541,-0.3103792196004247,0.06288398059678113,-0.32706171518685634,-0.04485646856497005,1.0,0.36081544394217824,-0.6041000859787893,-0.2833369100452626,-0.593519260403218,-0.056175894589170716,0.9078932104725994,0.35407118378340585,0.14506176941535087,0.1336945911413674,-1.0,0.08380003447832984,-1.0,-0.19536529968582916,-0.4232001902122672,-0.6525544029351031,-0.15446676971777884,-0.8758435001305331
0.21505616311039666,-0.04298831782770951,0.18369163378076947,0.4952627406544423,0.41839511716267985,-0.1358963138820658,-0.2879692305190966,0.42597850435048956,-0.6802994052522116,0.4743718368553491,-0.1299869102523834,-0.14416539451459354,-0.10004680745133132,-0.47599103773398066,-0.03303416899863432,0.9156649974667115,0.2540851290585704,-0.5045360192799124,-0.28642765779999435,-0.5736078360773266,-0.004497500691647116,0.9437165606027544,0.24294895789659088,0.2325974843063101,0.2006685495687639,-0.9040421948236437,0.0012785213425769992,-0.8895840973447957,-0.21092180756725787,-0.37495784150937084,-0.6008437056521967,-0.09052856410139909,-0.911989623750276
0.11864824772361082,0.10462372825019739,0.19157023683468166,0.455206508898786,0.46432825505857744,-0.11411675556257828,-0.24905658702493272,0.34670060262042623,-0.6632383720318415,0.4680609375335747,-0.06341204649828669,-0.0070082390699081065,-0.22004818805110693,-0.5692943984070529,0.006383889091087003,0.8522715827196012,0.0015979537113866016,-0.3498259928459496,-0.16078026179764981,-0.6168817064556044,0.021859000644788296,0.9705373608162731,0.18656505960819025,0.23949522609882012,0.25994506399906836,-0.8184682153285072,0.040865895159452714,-0.7682175311131807,-0.16590554968694637,-0.34273480724557037,-0.5504063107101416,-0.09159833076289259,-0.8826418962624039
0.00960610927999106,0.19484772822589846,0.1667651342878249,0.41731721421714263,0.5109722657414184,-0.09033146727763941,-0.24103440549439448,0.16564888659417254,-0.6505034429638359,0.38482841163306913,-0.046924803980259666,0.026306435593241195,-0.25459569005738913,-0.5759523617286553,-0.037131935934966775,0.8044305337816078,-0.23103152858279286,-0.13732515106199805,-0.13751220295605637,-0.6274973432971969,0.0281365815564405,0.9863986625407282,0.19615043748342442,0.07256503617235666,0.2951955736256051,-0.7683736887371714,0.0341308357759782,-0.6676093991259466,-0.12414270802713534,-0.2962162221707674,-0.5095017218148348,-0.09683606205559492,-0.8084524221954195
-0.06254807632204418,0.24370195656793725,0.12106198801402313,0.37642616454152655,0.5162699775446216,-0.017807918803660394,-0.2329241990017309,-0.023469224896178198,-0.633603445049348,0.2627302445670243,-0.058441919044140755,0.030597567137972348,-0.21762669234457366,-0.5215047395273766,-0.15810763849978482,0.7630811509997881,-0.38577985464289066,0.003954963797705657,-0.0887321172163934,-0.6219360816062087,0.017555126674529076,0.9864662277797336,0.22465725666101521,-0.0668555142302979,0.274333601709454,-0.725712865964486,-0.11559732847581972,-0.5847698567466897,-0.06688671864258844,-0.24007881121108543,-0.47011439722819726,-0.0663780472731903,-0.7566344144693585
-0.09349937590735613,0.26818001427600224,0.05464248942046024,0.30333939826529055,0.45483115142066244,0.09988123643781033,-0.20620263919373893,-0.18271733264566126,-0.6167077638288934,0.1288412460909103,-0.08406991214605786,0.05701713788797158,-0.16121318892790382,-0.4560381366407449,-0.2631084660968671,0.7195275629645681,-0.43998001149827637,0.11032815614551428,-0.16120324268287778,-0.5483361348808862,0.012116229368106302,0.9821739063023229,0.2329933660638801,-0.06252699220173064,0.18425528091511723,-0.6610795159619356,-0.15039365857303655,-0.5079151742644306,-0.012004442699217521,-0.1817675263230627,-0.4181600154758196,-0.04665589355893662,-0.7079784514557954
-0.11454190642843798,0.26772757065971664,-0.032368647390608296,0.16987010473157427,0.32287337821909046,0.22813547248875943,-0.14723963455276146,-0.2687364673173599,-0.6062260053177733,-0.02356434851010103,-0.13517226565436236,0.03628853361147022,-0.12024347309475869,-0.3952586945539138,-0.20065405609098774,0.6724033436557662,-0.46107231712050223,0.14452484962256262,-0.2769996482424041,-0.4308838501030453,0.026004989173445292,0.993816652801587,0.22465591371168459,-0.09642372629461604,0.10252363892407201,-0.6083722460446163,-0.057675204229423516,-0.4137153013279534,0.011899077898431143,-0.1261584336307917,-0.37942230333765603,-0.07040399022808808,-0.7435909800303042
-0.17081073676801084,0.21507250261559308,-0.1354064525656914,-0.029800954872092777,0.14150394859792326,0.31593971267334164,-0.045511115432313676,-0.21204114666422413,-0.6078504182387969,-0.17693928060953357,-0.2061738152147229,-0.09437202596311423,-0.07167979978894723,-0.30837384618336083,-0.07670152062711022,0.6254164814266006,-0.5102046079825078,0.1112175049687143,-0.31907440802151665,-0.3276643441962438,0.04646453283767116,1.0,0.19898431606251932,-0.12627231305835296,-0.000749417902957239,-0.5854803030130786,-0.08714956463054258,-0.32445892927214914,0.04299639337178185,-0.07539507091983733,-0.3658675255930097,-0.022642274609466773,-0.5413386951071508
-0.26945580224594334,0.07439939779879423,-0.25211701582047596,-0.2596741728240697,-0.031388595761842386,0.30494085232220436,0.08034196520261538,-0.03312455478662257,-0.6305749361050873,-0.2485437352047115,-0.2377353939071709,-0.19052892613137018,0.002770323887404613,-0.18758911680821888,-0.09579380527179604,0.5766061275326997,-0.5694146483675899,0.05349006386618749,-0.2643784605685161,-0.26884789598743974,0.04994433910237017,0.9793105655941838,0.18561594654392755,-0.17434783984861668,-0.1133456314591359,-0.5924529104595869,-0.013469956807050432,-0.20400416115747477,0.0601784369297691,-0.024674529456713667,-0.3869228567653842,-0.015646993570564427,0.14972617680928746
-0.3526806999861979,-0.15712022064398823,-0.37819653725351543,-0.4469430229554431,-0.11754562421067904,0.1654677480186837,0.17596138689467478,0.10569815274698113,-0.6768886241914565,-0.2162254671363364,-0.2020469524894758,-0.12655163426112315,0.06059490593901051,-0.07565442077554552,-0.15355997192396564,0.5172874146096651,-0.5128540455873332,-0.018923264087118974,-0.31536401909994094,-0.17230638016835487,0.047397761216415146,0.9548932895506255,0.18416123649342553,-0.3027813050158681,-0.20250181688585733,-0.6268767116086209,0.01583177936484903,-0.0751483820586184,0.07580689868717116,0.012319700836943115,-0.43114762564460973,0.04717057501259858,-0.0428028206229345
-0.3160536474095783,-0.4090525982952402,-0.4908325792434509,-0.5200368984069746,-0.07696992812778813,-0.05711567032531195,0.19653074094532808,0.04044747569340745,-0.7297910442664362,-0.16467243087689987,-0.14379368593474195,0.021782801351385883,0.048335823346430606,-0.03686632674757617,-0.1991614104142505,0.4634415105046452,-0.3937916124344968,-0.20510149005461753,-0.18237337675801746,-0.12159063069041975,0.027584098290134085,0.9286671643329041,0.17813929174025822,-0.36912192415531364,-0.2766603655155644,-0.6449377177104547,-0.08647498993213953,0.06398477438763339,0.0902054549294331,0.04146075714576947,-0.461953915075102,0.04856109377245854,-0.4163588778456673
-0.11598744962501728,-0.5614430754399058,-0.5404822592336427,-0.47176304472527997,0.033356275329603946,-0.24570373633512055,0.1758798134677524,-0.13511600742345242,-0.7542065498365358,-0.20677764038519453,-0.14009227853104844,-0.002485038518655558,-0.004065196820205452,-0.04016562568034887,-0.09732662285722804,0.4085568664920016,-0.30199079030874443,-0.1944968167029142,-0.40056034615004077,0.003411577231928531,0.05038294159648227,0.9096845767622312,0.060246673655344196,0.1328097566583184,-0.5037443097541714,-0.5542718611699476,-0.34267705017920047,0.08491996944855296,0.06587061878506972,0.11392792365171012,-0.4016435054329264,0.02478619739199628,-0.7459625135646777
0.17803968617858312,-0.5239547112444837,-0.49481749186299595,-0.36582906543782046,0.11718859630634859,-0.3242310763135362,0.18811405135224457,-0.19789592322402028,-0.735106983324966,-0.2903313427022979,-0.1631631599444625,-0.17246848427037742,-0.0007954870518837032,-0.016096958255027327,-0.1103299740340492,0.369264453723956,-0.5060440321354698,-0.16562145989504518,-0.15548137527473282,-0.0935751025376459,0.06459305800275139,0.8983318691757287,0.023214309318341897,0.2515769347244563,-0.5262465342286937,-0.4711061348710047,0.18059467787518635,0.23450525361699515,0.00878813612799867,0.18039608116230288,-0.39507879568954163,0.05453896695104299,-0.8023259605649546
0.41164297590452326,-0.30640435908045216,-0.37173663122547396,-0.2805179758377001,0.13511608749567183,-0.3262776336731471,0.2635215733960896,-0.06098095647688728,-0.6916729511696816,-0.3031134311996162,-0.1419824323268195,-0.27967741161133297,0.058147610241795045,0.03944950458447383,-0.20304564248040824,0.31336017074785905,-0.44850569239361804,-0.055375107802146495,-0.4435111680337661,0.0008084789254305669,0.11569546015928056,0.9174098387453093,0.04796797925119822,-0.15397258003712366,-0.4027461136002758,-0.4761585627787174,0.13924944172178955,0.3011367898714339,0.008776283891961167,0.20664826125579494,-0.3724130672822731,0.029052449191816487,-0.8733929154783472
0.4501924706097431,-0.01795142507737435,-0.22444287744367608,-0.24253847417380747,0.12641939976706928,-0.3395671478929969,0.3667258672583289,0.17595730201662674,-0.6534729892658504,-0.22849522699624147,-0.06613677972566434,-0.2648889898982929,0.10375130049975345,0.09809551165474995,-0.04561181483060828,0.2462961465476583,-0.30031100086196605,-0.2548203425175497,-0.4279542286973669,0.053973172506228906,0.17730388784362217,0.9330458627520037,-0.024235703093817618,-0.17319216856327424,-0.37112580681741214,-0.4428967883767281,-0.12008688044721372,0.374018813675431,0.00833859196191411,0.21480380367615015,-0.3431107416180673,0.038618502782167274,-0.8383732702874318
0.2873167468906854,0.20869934232357412,-0.10897282677828735,-0.2094171930420069,0.16111619476311545,-0.4118692989299022,0.42784326496432934,0.3105688733945502,-0.6355353315470407,-0.12757675223790232,0.02962231982801722,-0.1882558286848126,0.14192526520760862,0.15535670827816217,-0.052876523771398176,0.19417780539339358,-0.31898873703962993,-0.34450846979818694,-0.2060843946266263,-0.023411468948324465,0.2043071817224047,0.8983896600076613,-0.11005628342140383,0.2135707034212846,-0.45460522724004415,-0.3488439561270392,-0.20008306385344699,0.4394431709223696,-0.006203517636924061,0.22914034762893554,-0.29319962946060174,0.051169484123740894,-0.7974247912605827
0.052655594080314616,0.31254356533938554,-0.04689594360908933,-0.12160226837814725,0.2550207868260126,-0.4934125182489868,0.4105512011549366,0.22629385738953056,-0.6292658394720607,-0.043924606740079364,0.12545903190641639,-0.02905419033928769,0.2122001444584447,0.2493210941821764,-0.1541800768690489,0.14711755398590554,-0.45894587253036445,-0.13766781489523883,-0.2194827832870072,-0.10396077535792025,0.21630595898403637,0.8589017364297189,-0.12115940149456739,0.46248069232565614,-0.49812040574991634,-0.25676785044509953,-0.029068891067620672,0.4868621896821468,0.004472372926546564,0.23222141310428546,-0.2417476112211857,0.06411291049582601,-0.8609818899817925
-0.10971175104216901,0.3213717125665112,-0.03437243540071788,0.029872776998433936,0.3561748290865643,-0.48861662409513806,0.32661458028281465,-0.07642491905375015,-0.6144103388490396,-0.05962420048586159,0.16656298024642502,0.10689656779931878,0.32301653367450767,0.3836012583701538,-0.21556650007318667,0.1117304194727744,-0.5858094669051483,0.007684142928993554,-0.13182999583160682,-0.19920280828949266,0.20524542493389575,0.8422133433855197,-0.02033675551258174,0.19915911035393252,-0.40392556537948765,-0.2308599305296818,0.11360370247803009,0.5646011615447728,0.0809639061566636,0.201930591338483,-0.22419140854071962,0.08323333569776037,-0.9051279867241552
-0.1425551915576594,0.30926524306944625,-0.047835261188772016,0.182572636920038,0.3685789710281997,-0.33121529129544514,0.24564820362392625,-0.41009343909347806,-0.576039227525139,-0.21011349930271617,0.11300370851995867,0.08089480404876581,0.3682177766640471,0.43960248657615564,-0.2595990756190536,0.08243517618735363,-0.2937750595335489,-0.1281979078286134,-0.19736489231184673,-0.11090430381580874,0.20034055202132417,0.8512131022338114,0.11975915986273344,-0.47599300364937414,-0.21767067405617047,-0.27465014841658,0.3027928101761588,0.6861466701370686,0.04706520940855263,0.16243507024336834,-0.233631190126114,-0.004843514763221646,-0.9077011006089504
-0.09925920541788147,0.324497964874062,-0.07105905729085915,0.2401371023668648,0.22932363963377767,-0.06118862995120844,0.24205719688504113,-0.5509757832909397,-0.5247650647045734,-0.39488748167578924,0.013666403955707063,-0.0336337366576871,0.2380190871418626,0.3045021589334773,-0.3239446953626116,0.05507572322426024,0.12883845747682088,-0.4515502625942688,-0.1434331716212084,0.0087915344044458,0.21328114845749901,0.8295967271056282,0.08639449178281722,-0.3298394025065343,-0.2366282256245703,-0.23141146443522542,-0.5255237357562756,0.6549666783165891,-0.01846686109820428,0.1563471499867164,-0.15159850175605571,-0.03952490347865745,-0.535212233476686
-0.10719055421818757,0.33401152913076215,-0.10939033242517826,0.14168980196304548,-0.028227981248944545,0.17925060872449716,0.3357792727059663,-0.4033469562399177,-0.48873680293997046,-0.5133014058755316,-0.07302374935540945,-0.1767369560358807,-0.043620548571203566,0.04043342596455757,-0.22918714961168163,0.011047954235811508,0.3032974569857376,-0.4581355651564226,-0.4279247244281277,0.1701465441374348,0.2903150094576674,0.807226197456951,-0.10129471293594228,0.4699060334355607,-0.3515679721357594,-0.06295671074588038,-0.034111856018798514,0.6792337468702292,-0.1889483383792555,0.15673320389954304,-0.059319625240037976,-0.019518571046334476,-0.5707457109333822
