X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,Y
0.047393470999512965,0.07369528603802933,0.10192923455766834,0.5713193232928371,0.4943682651848973,0.3127194893536307,0.15783368016909383,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,0.2342899587092746,0.44437686263163334,0.22596317715559855,0.19394961545270561,0.16691432695999953,0.13923068442416198,-0.0046934158329979825,-0.09070794701554097,-0.19298624051337032,-0.485925413106591,-0.4359138201412026,-0.313633868641627,0.323059903840329,0.5109178080685255,0.614584389719266,0.12298901966022435,0.15388026359420715,0.6726543047030729,0.6860430578293275,-0.5719440456957048,-0.4630630565493663,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,-0.6437223832133179,-0.8383732702874318
0.07369528603802933,0.10192923455766834,0.15935036944857273,0.4943682651848973,0.3127194893536307,0.15783368016909383,0.06997759118346014,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,0.44437686263163334,0.4090348694265713,0.19394961545270561,0.16691432695999953,0.13923068442416198,0.10527206082703744,-0.09070794701554097,-0.19298624051337032,-0.30037007925109804,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.5109178080685255,0.614584389719266,0.5986777910160941,0.15388026359420715,0.17960173417813108,0.6860430578293275,0.6961117730100319,-0.4630630565493663,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,-0.6249322057394889,-0.7974247912605827
0.10192923455766834,0.15935036944857273,0.27518892144874885,0.3127194893536307,0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,0.4090348694265713,0.19429793350953917,0.16691432695999953,0.13923068442416198,0.10527206082703744,0.05932223174202811,-0.19298624051337032,-0.30037007925109804,-0.3988012962303765,-0.313633868641627,-0.12805225745122384,0.09592101812879106,0.614584389719266,0.5986777910160941,0.4714588167540319,0.17960173417813108,0.19960988256550083,0.6961117730100319,0.7029975225563607,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,-0.6060320695345421,-0.8609818899817925
0.15935036944857273,0.27518892144874885,0.45478548489025883,0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.19955397818484955,-0.19987650317599248,-0.03798104713746542,0.19429793350953917,-0.06117415267908999,0.13923068442416198,0.10527206082703744,0.05932223174202811,-0.0046934158329979825,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.12805225745122384,0.09592101812879106,0.323059903840329,0.5986777910160941,0.4714588167540319,0.26868841067526206,0.19960988256550083,0.21312462789187347,0.7029975225563607,0.7068271688111829,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,-0.5870269976889935,-0.9051279867241553
0.27518892144874885,0.45478548489025883,0.5713193232928371,0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.19987650317599248,-0.03798104713746542,0.2342899587092746,-0.06117415267908999,-0.21917318319419432,0.10527206082703744,0.05932223174202811,-0.0046934158329979825,-0.09070794701554097,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,0.09592101812879106,0.323059903840329,0.5109178080685255,0.4714588167540319,0.26868841067526206,0.030652214044201598,0.21312462789187347,0.21931675322853184,0.7068271688111829,0.7077224531024913,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,-0.5679220101245503,-0.9077011006089505
0.45478548489025883,0.5713193232928371,0.4943682651848973,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.03798104713746542,0.2342899587092746,0.44437686263163334,-0.21917318319419432,-0.1972714348640786,0.05932223174202811,-0.0046934158329979825,-0.09070794701554097,-0.19298624051337032,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,0.323059903840329,0.5109178080685255,0.614584389719266,0.26868841067526206,0.030652214044201598,-0.19998036963784105,0.21931675322853184,0.21737334489546,0.7077224531024913,0.705807264073798,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,-0.548722129403594,-0.535212233476686
0.5713193232928371,0.4943682651848973,0.3127194893536307,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,0.2342899587092746,0.44437686263163334,0.4090348694265713,-0.1972714348640786,-0.08073845769243237,-0.0046934158329979825,-0.09070794701554097,-0.19298624051337032,-0.30037007925109804,-0.485925413106591,-0.4359138201412026,-0.313633868641627,0.5109178080685255,0.614584389719266,0.5986777910160941,0.030652214044201598,-0.19998036963784105,-0.3733197637800766,0.21737334489546,0.2064858505711742,0.705807264073798,0.7012060550508787,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,-0.5294323765041014,-0.5707457109333822
0.4943682651848973,0.3127194893536307,0.15783368016909383,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,0.44437686263163334,0.4090348694265713,0.19429793350953917,-0.08073845769243237,-0.024498018870006022,-0.09070794701554097,-0.19298624051337032,-0.30037007925109804,-0.3988012962303765,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.614584389719266,0.5986777910160941,0.4714588167540319,-0.19998036963784105,-0.3733197637800766,-0.4399199279061736,0.2064858505711742,0.18586175609308309,0.7012060550508787,0.6940405373041185,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,0.5495238845086217,-0.510057772932184,0.25363887117375317
0.3127194893536307,0.15783368016909383,0.06997759118346014,-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,-0.03798104713746542,0.4090348694265713,0.19429793350953917,-0.06117415267908999,-0.024498018870006022,-0.11634148321699356,-0.19298624051337032,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.313633868641627,-0.12805225745122384,0.09592101812879106,0.5986777910160941,0.4714588167540319,0.26868841067526206,-0.3733197637800766,-0.4399199279061736,-0.3739972527398038,0.18586175609308309,0.15517315528514986,0.6940405373041185,0.6844247930822085,0.13910658211342142,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,0.5495238845086217,0.5731688616704265,-0.4906033396658188,-0.2166362286925122
0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.19955397818484955,-0.19987650317599248,-0.03798104713746542,0.2342899587092746,0.19429793350953917,-0.06117415267908999,-0.21917318319419432,-0.11634148321699356,-0.2730688563191703,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.12805225745122384,0.09592101812879106,0.323059903840329,0.4714588167540319,0.26868841067526206,0.030652214044201598,-0.4399199279061736,-0.3739972527398038,-0.20700330962446467,0.15517315528514986,0.1158603054274212,0.6844247930822085,0.6724724245136482,0.2036746718139879,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,0.5495238845086217,0.5731688616704265,0.5928504144916151,-0.47107409873925254,-0.7744209159771598
0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.19987650317599248,-0.03798104713746542,0.2342899587092746,0.44437686263163334,-0.06117415267908999,-0.21917318319419432,-0.1972714348640786,-0.2730688563191703,-0.3555933652111408,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,0.09592101812879106,0.323059903840329,0.5109178080685255,0.26868841067526206,0.030652214044201598,-0.19998036963784105,-0.3739972527398038,-0.20700330962446467,0.006815966437448973,0.1158603054274212,0.07039579497520698,0.6724724245136482,0.6582976785628207,0.2632288792495583,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,0.5495238845086217,0.5731688616704265,0.5928504144916151,0.6086852609472644,-0.4514750711304618,-0.8795193771088121
0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.03798104713746542,0.2342899587092746,0.44437686263163334,0.4090348694265713,-0.21917318319419432,-0.1972714348640786,-0.08073845769243237,-0.3555933652111408,-0.19982894385922745,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,-0.313633868641627,0.323059903840329,0.5109178080685255,0.614584389719266,0.030652214044201598,-0.19998036963784105,-0.3733197637800766,-0.20700330962446467,0.006815966437448973,0.21431376562217008,0.07039579497520698,0.021568536659842152,0.6582976785628207,0.6420010145689106,0.31788592111143843,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,0.5495238845086217,0.5731688616704265,0.5928504144916151,0.6086852609472644,0.620790117728679,-0.43181127834555866,-0.9009619928154391
-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,0.2342899587092746,0.44437686263163334,0.4090348694265713,0.19429793350953917,-0.1972714348640786,-0.08073845769243237,-0.024498018870006022,-0.19982894385922745,0.32430326609357674,-0.485925413106591,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.5109178080685255,0.614584389719266,0.5986777910160941,-0.19998036963784105,-0.3733197637800766,-0.4399199279061736,0.006815966437448973,0.21431376562217008,0.36691332655360953,0.021568536659842152,-0.027668542386030004,0.6420010145689106,0.6236969676485709,0.3677625147328192,0.41297537873066403,0.4536412297962782,0.4898767859047384,0.5217987650311224,0.5495238845086217,0.5731688616704265,0.5928504144916151,0.6086852609472644,0.620790117728679,0.6292817034528231,-0.4120877413625196,-0.8817723339664669
