X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,Y
-0.06086554266440758,-0.4597132444583051,-0.1620903676779787,-0.005677649343940772,0.258151397134484,0.029732792049088408,-0.36206861195817786,-0.058739878150910085,0.0379397954175158,0.3453810557185597,-0.06324176792336123,-0.24856723265512237,-0.21201353733304473,0.1718745744768435,-0.18547965745671335,-0.20128694030320604,-0.027374903837848907,0.01692014371537609,-0.13117454531538053,-0.24664406108437265,-0.07728760913067145,-0.20519821974676122,-0.04597409313290324,-0.07979351409171154,-0.0072900505668562765,-0.10196074322040138,-0.14696158719529373,-0.034421817419313494,-0.31363562674025003,0.12930646499688425,0.32829202531265356,-0.1707865121306228,0.6964490318009708,0.8698430746937478,-1.0,-0.23961689647781015,1.0,-0.2760415177803307,-1.0,0.19849122451546442,-0.7768203372440253
-0.06349845767366036,-0.4424852093015621,-0.036987357179752656,0.07834727188750001,-0.3460440396921458,0.05928762831300283,0.15644462248964452,-0.415866207576138,0.0008660381475227297,0.4035148066256864,-0.12220284564941297,0.013381418075502305,0.08869535817175822,-0.08952076360613237,-0.10644066460376722,-0.1215204983891025,-0.25225779754241184,0.014256581683230518,-0.15333744233194724,-0.03322920771557358,-0.14152990414477074,0.08892315870137035,-0.21031740807044497,-0.001984836726804051,-0.40666407388616943,0.22583985456656364,-0.35249653119483937,0.23688251942693905,-0.6733971025788447,0.5610608603100289,0.34443638568442436,-0.2327451041726073,0.15029040825751316,-0.629890061206149,0.8973216573584633,0.3489926039185349,-0.846528309352634,0.5417698098460244,0.007878113959366662,-0.07140102702111983,-0.7731167707094525
-0.11893188943038291,-0.378311113334288,0.0178531028399318,0.06999927055701116,0.29618199948427315,-0.13605071165477567,0.1337344576754047,-0.03671502135831495,-0.3928662574372723,0.6316103946537563,-0.03720567533593411,0.04317084379321989,-0.1868821510707771,0.055496800653048295,-0.10353303457126894,0.0016787757846850049,-0.09241927176183817,-0.10112310465281871,0.07693630320918565,-0.35994984198035196,-0.27408086244057084,-0.22793119372762238,0.13112906917731637,-0.22380344095215943,-0.495658633739382,-0.5703292192031704,-0.11183598473852019,-0.2566157882934894,-0.6693035532460787,0.25992976698949644,0.038750487373557574,-0.6235444950122491,-0.2194104845552849,-0.22087290688366112,0.1896172539582579,-0.11699797318859528,-0.1689770861526052,-0.7967922992525083,0.16329848470059471,-0.6305600191386675,-0.7264106816345623
-0.21020298655461656,-0.2834934673999625,0.018746733346854505,-0.019119893317291803,-0.3315725811119157,-0.12703876273701398,-0.23202360547625422,0.18308369486852216,-0.02120992536823585,0.7766250503839909,-0.00552808819844175,0.01616312455226354,0.01848778277988017,0.02838573067730099,0.10466425686578407,-0.0033989322480044715,-0.11749035825080179,0.030532598567736047,-0.1710147144276093,-0.3401335983084268,-0.04196601642384257,0.4080321149271715,-0.35242554952942584,0.03403949372885151,0.3044930612422383,-0.5485600132852348,0.388330304344211,0.26041029568564955,-0.4296498404116106,0.3479938287341393,-0.03842535624491339,-0.13411100043738267,-0.20325993158426447,0.03942603621608387,-0.20497739690007089,-0.06890246540453848,0.5002819118813844,-0.6065516547201429,0.0029836665848226307,0.9253559189780387,-0.8554868338209696
-0.33179744694126323,-0.1741538480907041,0.02101456820516656,-0.07551662420414351,0.2087522185874504,-0.13435009588223257,0.10426147516529216,-0.11613296056434252,0.1456367118801738,0.6734010459343691,-0.35023672749360923,-0.10235592252337411,-0.05220685110423984,0.14126983017049333,-0.08027117885120183,-0.07851148375711015,0.10692955268981019,0.24311990092168068,0.02110261497888999,-0.2157508080814835,0.21550893530356596,0.07117186162329947,0.6196208931913969,0.08841808081614655,0.4388960211676607,-0.26064102863722516,-0.06151011322913802,0.12526207537488654,-0.3197456373955979,0.006948738363888873,-0.11733732545363529,0.04315099351099061,0.17714306496699028,-0.1938250237147049,0.4472967170062532,0.6266217434124757,-0.2951312791873463,0.5122229504184876,-0.2606299536450819,-0.2670533348105196,-0.8934689661699773
-0.4677155553082547,-0.053167214110628525,0.01797563131481028,-0.1028072759865235,-0.22074061331452555,-0.043317231838887804,-0.06558544803704747,-0.20618814676404074,-0.2962705737285044,0.6549961837889919,-0.12715533047926186,-0.2669235059963787,-0.05102389074139413,0.044622954957077576,-0.267409880392399,-0.2914808143721257,-0.05707630813561926,0.20305141503800095,0.202988200928915,0.2574184705374709,0.37353112611575834,-0.12898151457888296,-0.3136031416690451,0.04704773564996145,-0.17470504483019555,-0.463506324380938,-0.015364536260144446,-0.010479453824844054,-0.42676372018286723,0.2618514299668293,0.12984800622053938,0.36164621940790886,-0.44226745495308295,0.015050173226381247,0.10669690822309885,-0.17595283401254747,0.28577601867518254,-0.10899411279860882,-0.023004688581232502,-1.0,-0.8967198745725466
-0.5831314735864912,0.06899564473876829,-0.03118702869458012,-0.13441721189488798,0.12133064254312376,-0.03762540840423745,0.04621811003216392,-0.13195961393538524,-0.046299258494620577,0.5462834833901606,0.16946806994940444,0.06910001978062041,-0.07397838267227796,-0.08874602881523774,-0.28504078281080736,-0.24079650109149087,-0.2909668460991349,-0.3638200581283072,0.24579849717311308,0.31050591830668806,-0.07916579629816922,0.08736270248656819,0.32596008905782736,-0.3242385281527622,-0.12268594934637811,-0.4280056167830888,-0.2622001262440721,0.19020387633214875,-0.5351529752431039,-0.013736920737766112,-0.27809527352791175,-0.1387290266853558,0.11154080349986173,0.16345378139850442,0.02605597371681534,0.15820299654058956,0.11254343586465576,1.0,0.6830323756061834,0.8234445229171228,-0.7943917029136095
-0.6364662607024356,0.16547882036184713,-0.12122974382659779,-0.1453220413400037,-0.10051029917414978,0.0616833715804892,-0.03388822537364411,-0.019152197462092846,-0.19951172621126845,0.22442991282152258,-0.22094287194338214,0.16536348870282191,-0.035563051378929456,-0.11911445979703028,0.04747508129592881,0.304927849500086,-0.3898613998938316,-0.5205397568848624,0.28261359119004514,-0.06238454265763682,0.2356553817135283,-0.06914617907984943,-0.13243471987153277,0.09321074370152793,0.03298197451209406,-0.35227977264672794,0.06362326888841152,0.27573885289236366,-0.36109318996524487,0.5558359461428262,0.2280807871958801,-0.03484414960996085,0.07498018480650326,-0.030228065129793258,0.18845701410711158,0.18911607805550723,-0.013627881480279491,-0.33607226271960344,-0.517223497766404,-0.7107870328222414,-0.6649589109868359
-0.5978345253397549,0.21847730464789383,-0.19789374479044453,-0.02834139505415212,0.01577229803296132,0.13629652590399743,0.04988708836448219,0.18063022540123397,-0.01017061672409103,-0.01908777514073734,-0.048196534995526896,-0.1368748898041373,-0.10347098807587718,0.38356585661855136,0.2641765339928277,0.5586243247939147,-0.054202712988566604,-0.03547779437194798,0.2516155635602386,0.07535150087664233,-0.03339535159808982,-0.015486380393453514,0.2216706102275856,-0.025558977984098452,0.11310102070354122,-0.24000922078960352,0.264576127517107,-0.13917784137203848,-0.5509344615456866,0.2294812069211345,0.38215329764082284,-0.20631973574107065,-0.12381336312594404,0.2964908464244853,0.21908130743211296,0.19990231447277051,-0.4184603258344044,0.24853122698372654,0.3001211306675502,-0.028686672020743376,-0.6706514299196054
-0.4559723498979643,0.21237911932345432,-0.21050518458612733,0.21006929497971982,0.0037375216800143995,0.10499983475312002,-0.09382485044190803,0.08226034355178502,-0.08336034757154054,-0.3533378899402133,-0.13374090954880768,-0.2206424886560322,0.10017908759467598,0.7397633718827821,0.1994162339215091,-0.1354099602382136,-0.06424350300751769,0.08424563061146739,-0.02601942967621751,-0.018869988273600535,0.2503078209176368,0.12724478627801994,-0.11815616624837744,-0.2739653206074434,0.039940522852045524,-0.03585725381520355,0.16442894835495814,-0.11511226035689404,-0.6545122426718156,0.4527960351150213,-0.08484998151671153,-0.29402430383994727,-0.09383239078661076,0.32416922474940035,0.19326146090641316,0.19573796971542134,-0.025136158598218827,-0.05501956019566123,-0.09544862348124084,-0.14916345908170037,-0.6484986152776235
