X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,Y
-0.18846570087476822,-0.3632106231725122,-0.5746037453362991,-0.12933545848644412,0.6730311045481387,0.14238966306883305,-0.5522130134215288,-0.026905269922748998,0.1531254907855435,-0.4303473532517752,-0.9628648318599657,0.1809145843098363,-0.21251242484305088,0.47969847846831515,0.15900613524103058,-0.2886343481901489,1.0,-0.4063675562252985,0.28835197653624545,-0.16951526390271388,0.2912938902007347,-1.0,-0.715511230544055,0.3321095060432475,-0.1578328866923755,0.47509426801527743,1.0,-0.16702436760316097,-0.271618670939729,0.4409261212282529,-0.3868828217493463,-0.07074125371228979,1.0,0.47685522744542164,0.23683259991696026,0.869264865823876,-0.25957490319764787,-0.04026301401375687,-0.6472889441089369,-0.20943985177821456,-0.8183786763258399
-0.2958509848231968,-0.3737780209391711,-0.5529683095617142,-0.03239189905392481,0.6104229634673286,0.4857541851109426,-0.45817590444274003,0.022260739353001213,0.20149362147766414,-0.45588290060241565,-0.9064977141293223,0.06724146968319578,-0.27156817437120917,0.4268754173071694,0.1952486805698579,-0.04580186281432974,0.9719403246398635,-0.14821392638129083,-0.004768340701849283,-0.321663793534506,0.32524643153188726,-0.9544209867368066,-0.6309590137979945,0.26666040732953,-0.11179029491107528,0.42264503718189217,0.8643738786476769,-0.36691526501114,-0.1391100206217435,0.3678312502457417,-0.35622294186429326,-0.08094164563464035,0.8841959443929943,0.3630741456187485,0.19379886495267828,0.9152422619376612,-0.22320418134155784,-0.02123344592548404,-0.5780230708939165,-0.19245275739146728,-0.9054017874719476
-0.283146904394147,-0.3589703765654676,-0.5125363866176658,0.03748794871055017,0.34527739781070266,0.8050779743482475,-0.3165268823434373,0.12478599604550467,0.23015475818940034,-0.536120187724558,-0.7860519436557362,-0.18848938747429145,-0.3418766902637551,0.3625371504254853,0.20926618330960167,0.15963424995039,0.9484881248661705,-0.1434217674431073,-0.156666833307202,-0.19335630730235598,0.35384806543837244,-0.897778774658898,-0.6018193418410429,-0.06444774202406534,-0.12614393355053233,0.31417787846831247,0.8807059482926451,0.041347133751076015,-0.1252459497942422,0.2690268312011759,-0.38022792942929207,-0.16751153996018486,0.7895483522134896,0.26792954528068114,0.14760834886148055,0.8417467629740423,-0.19648145440339848,-0.010080988168833849,-0.5264649746345014,-0.1758170306716249,-0.7535139178707824
-0.20215165582657502,-0.3593644335950822,-0.4821898095899556,0.01982669678080118,-0.06852859287201651,0.9566542485982992,-0.2279352228808581,0.24106424609578259,0.22107971612067678,-0.6819048452362027,-0.575678382032276,-0.29399831693959855,-0.3121819866269615,0.31606568916389643,0.20364207256667655,-0.0564047038196307,0.9005748093034445,-0.3362949243811536,-0.044657989344700444,-0.07953466243305352,0.3519185209632951,-0.800675273026416,-0.5623588319084253,-0.4103117809511988,-0.15372324603626963,0.2210888651975489,0.7179094932066532,-0.2836120455258423,-0.16140344875681145,0.17763616756998513,-0.4389033100594649,-0.13086852385401615,0.702262398112141,0.17613520631951318,0.1371410419013892,0.7533068845393271,-0.1526228511005887,-0.0021113490741024865,-0.4781079001126517,-0.18357563524661047,-0.7998129847631796
-0.1788290039736462,-0.3598366158661769,-0.450849155323062,-0.11351715011217478,-0.4715341915100759,0.7939457601943638,-0.3822578773684666,0.25860067373574447,0.16691458848028318,-0.851096399568475,-0.3266300634636605,-0.03174243048780889,-0.22936151303862562,0.31289375350330184,0.21247491396893703,-0.38618567539973536,0.8321902139003106,-0.4066033144692274,0.09502227002464059,-0.06469142253487936,0.3314351536592286,-0.7026922022148818,-0.4270150034016078,-0.08501430074339233,0.0030641721027631075,0.39710524011542847,0.5919362698372594,-0.5015354063162696,-0.10249462861019087,0.12833085928484467,-0.42573869787944074,-0.04694976855456645,0.6045141628306163,0.10105775807651285,0.11106680105391664,0.7676412450975343,-0.15520834496703573,-0.01160367547804575,-0.4038494781981111,-0.18670273059065579,-0.6310976810110634
-0.2847593818559555,-0.2901111629572325,-0.36475917275772507,-0.321657270798704,-0.658258555599273,0.36849438703463755,-0.7079565565280359,0.19941402894935645,0.0925605419690334,-0.9279655778994012,-0.23210698415377828,0.07333922478852517,-0.14872757485808052,0.3687959531748215,0.27124403879353487,-0.19439993226258223,0.7870585842567643,-0.1439939893704012,-0.013129827521330073,-0.36212860062846786,0.3446517492382821,-0.6556861763352152,-0.34071976343037413,0.1391657861824449,0.10801255391346687,0.4561999651491737,0.6103690039999541,-0.17751219785458783,-0.07935843750361771,0.04225886964234249,-0.3909887253900569,-0.137835512504214,0.5323809210894714,0.03469047208533382,0.05293514417522527,0.7480790418611749,-0.1696342750350015,-0.025795401666534823,-0.3534729907664713,-0.15926763820512735,0.11172487105791573
-0.47077759972743316,-0.08653878098701606,-0.18001873449322192,-0.5088473459335354,-0.5202720085877144,-0.05639815803324777,-0.8775662445241396,0.2218239236407622,0.03890783737684034,-0.894130954019894,-0.3216060226323846,-0.19111282348797032,-0.09035384460871199,0.35958371602303285,0.29573060333392065,-0.14755820178288803,0.7218299645327164,-0.0481960033848442,-0.15211250701109402,0.05211177330200645,0.3589717691990497,-0.5889359277240639,-0.3573416495184216,-0.16972410303069185,0.08978019261925296,0.35727385423011615,0.6082359791422358,-0.008450363218946988,-0.08845897179222595,-0.016037114927344498,-0.4387743164332215,-0.07999813992497495,0.48569328091379527,-0.02452215398999813,0.0011985254422797187,0.6823997392750492,-0.156775969790808,-0.02931898787239795,-0.31562081725329383,-0.13077761231875662,0.1612268199535416
-0.5600301602182196,0.22304625486883634,0.06740811622385623,-0.5790975906416088,-0.16368022050950648,-0.20596700297657589,-0.6372920813636496,0.4493912068959387,0.025439714851212658,-0.8398099032986697,-0.4352670142519013,-0.5159784888154867,-0.04285520709975876,0.3043337182743424,0.31228945548014453,-0.16284503355549151,0.6598095379197915,0.044210410236584785,-0.1015594118797869,-0.45109943685399256,0.3813966115709859,-0.5458208772272981,-0.36050810038135406,-0.4634966395084046,0.05997502439145985,0.21730318005414606,0.4776075844019585,-0.2579487708774665,-0.12035562822079404,-0.07566494797273016,-0.48001161237884726,-0.10486444837687425,0.4386082775430209,-0.0864348271334926,0.003127734829787121,0.6381764143144188,-0.0625435928339787,-0.024546364746127147,-0.28485250360489367,-0.13361580433188502,-0.6946533328083783
-0.3854171414866828,0.4907694878781037,0.24671161174178313,-0.5132886136231166,0.1488121586839708,-0.06241470817377648,-0.13406941359657876,0.7981993621511352,0.036187281058733145,-0.8521681779961875,-0.41953220734268337,-0.567292350139414,-0.0032454221703179797,0.27716482754563065,0.36088372002275504,0.07000066948792938,0.6483453442147722,-0.012871773802526465,-0.1654387447208695,-0.24291854296864535,0.39687491622347926,-0.5431867196920515,-0.2648265054100839,-0.0554015303093045,0.18954955667977602,0.3725159388049675,0.3213906530650765,-0.7303108332674435,-0.18835479915822984,-0.229910905684944,-0.3785593033085677,-0.2213665955883577,0.38285833221441634,-0.1318891557232389,0.09613056586650637,0.654522439142645,0.03449998144101807,-0.045471668466766646,-0.27732263197633444,-0.14064599753551787,-0.7582385133272963
-0.005086239974917528,0.547834536675829,0.22704725804766746,-0.3941571452855017,0.23895561094697504,0.07211472754877923,0.10486098185530679,0.9797122513132224,0.037448383491047954,-0.9376693575555851,-0.2540641767399352,-0.1339379859782307,-0.07799541714463232,0.17172842437020952,0.35093620483032084,-0.287618058136627,0.5825905298842033,0.12227939424566903,-0.3025189167747828,0.1504156749866299,0.40975392006129696,-0.4768635613908504,-0.17525654772659793,0.3238658976641551,0.23775790550143094,0.4701777532318072,0.40002434902407846,-0.16936526412812958,-0.11735527354299302,-0.25744022276336676,-0.3732715109832542,0.15307181584554352,0.2958079614232081,-0.18005427340833557,0.16822996426443848,0.7108875261219512,-0.07788710206826488,-0.07915127726735016,-0.19794768058936807,-0.14100190629408893,-0.8954683255246272
