X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y
-0.33618422077079846,-0.22719974646055963,-0.450201130049632,-0.30793890152524006,-0.07865366810192664,0.01793108739167426,0.010475667108423625,-0.07500215763443485,-0.15326202361336116,0.15566579044531204,-0.002834949499529893,0.01582199419699548,0.054559909011792085,0.17152773573458635,-0.19097384715065158,0.257394777599943,-0.8358399937005394
-0.19489837223283413,-0.2861721508189857,-0.4687905447635151,-0.18719157921878038,-0.295089370060306,-0.011987463306904811,-0.25240620053364793,0.02319806025888238,-0.16134872746177997,-0.07295517526650774,-0.26751093292311,0.11276180241989286,-0.1363368203872385,0.4342741754047188,-0.010908319673871625,0.10274105182723536,-0.7796369935824246
-0.03549183626011565,-0.2986485754302529,-0.48024053886921036,0.10530040776593452,-0.3245144721498322,0.10234210223805507,-0.10187153392930492,-0.17183490043360794,0.13569279609674512,-0.31099694124524213,-0.17283608405516582,0.07723250260531112,0.09726402378687293,0.13202260501339103,0.10881954688663886,-0.20456002327826495,-0.23266664041891394
0.11175180018012187,-0.25414436351206393,-0.4741704863482752,0.34709232696433556,-0.08803814614757799,-0.16664614324925253,0.11241240340489567,0.11166228296941849,0.1259455555596316,-0.1472033551380919,0.028056663150166417,-0.10650946429972141,-0.0923994530725577,-0.3074076118983694,-0.1318410611919828,-0.0804888945553277,-0.6525630930351589
0.21141404525668706,-0.13861975749539013,-0.46340140462615287,0.26837503233367643,0.24610440541227518,-0.07091422322497942,0.0744445932398432,-0.22057941626537703,-0.17425184941205263,0.1970459398441211,-0.24251481512789186,-0.2442213626355214,-0.07205043285730839,-0.2709634781284078,-0.2041245870904389,0.014811032055066509,-0.912067404228513
0.23616843662486486,0.02651571252346674,-0.45490315558387084,-0.10427176278346661,0.3458636540191462,0.20818050929764653,-0.24503143838608066,0.08267133193820553,-0.08492405520278268,0.2097740794634999,-0.20264578631471275,-0.048049461919094316,0.11986683941282528,-0.02273805320358102,-0.1650552430643759,-0.06152694404862302,-0.8687212094964368
0.17487293393710246,0.1882177065490267,-0.44292963358396087,-0.4189855875991578,0.08716896673765895,-0.004944241511124825,-0.2749011349412652,-0.0962741309010775,0.1630530661717493,-0.10302946615223907,0.00879366955134575,0.2839570679347534,-0.21019263311683378,0.1421301192676936,0.02763820977013176,-0.3945837677996,-0.8238907043584393
0.03596420339291928,0.3022047992390804,-0.41828900156653515,-0.37375818488099555,-0.2919142001519829,-0.2280357120400811,0.1290969694590327,-0.1079169689518048,0.07240773587984317,-0.3157023560749044,-0.2191796920084158,0.23880492320218316,0.13027066503678864,0.3132292964073169,-0.33791239168992004,0.05196800574381122,-0.9113114689554708
-0.1527711730286817,0.35489490002786694,-0.3815048953543795,-0.007347076825020671,-0.4696163642366855,0.020370181607187288,0.2956680095337447,0.06035209399706565,-0.1585667381929572,-0.22187785508167457,-0.25864087797882185,-0.18865761064483721,-0.1104389138007491,0.23230737917598754,-0.34410466781481863,-0.037100182221318945,-0.9584156856569156
-0.35303888217042023,0.3370167117955962,-0.3326058756264797,0.38566568011601743,-0.2904937932619662,0.14350805252983379,-0.099042468242177,-0.11913005749196792,-0.16049622265703745,0.0873647296791995,0.061950434607335625,-0.4263380069850703,-0.012568478415005191,-0.13963116790889785,0.06758533213584772,-0.7053474275011744,-0.8469427930233474
-0.5213893751974461,0.24291028767350453,-0.2728773214778214,0.4795239196514398,0.13374226439727255,-0.10686791644258109,-0.4506361077380545,0.009440956818929536,0.04977110948369101,0.29052311737301073,-0.11741542801067695,-0.11150301388593031,-0.0035446235652510927,-0.3948772446641523,-0.48161175164236136,0.0029148010346338182,-0.8183786763258396
-0.6163251647182404,0.08457520476507363,-0.2163497109341379,0.15261644045584033,0.4660819156351017,0.026674974278025454,-0.13010624321813835,-0.15755526931678765,0.22383278526491002,0.05664038251807213,-0.4088126351796517,0.37620754107173027,-0.061005427140044866,-0.37164046067852075,-0.5157803299771733,0.05376748252834185,-0.9054017874719476
-0.6078079174627005,-0.11268617952694893,-0.17610981921671642,-0.362832368189018,0.3919471299907493,0.061416594330510055,0.268735622719811,0.05509425604008178,0.08393671401528313,-0.3325027346434599,0.009278299108287591,0.37573183717950775,0.006554748342691319,-0.1384075310821179,0.1612035229679718,-0.8077180535054527,-0.7535139178707824
-0.48564177999096625,-0.3139923186806851,-0.15881199211985353,-0.6228367368107364,-0.07873106767182048,-0.26661799412965714,0.14873339325640011,-0.09482539639506238,-0.3008712728689177,-0.3236821906713663,0.06747676161055582,-0.1710313895269614,-0.05161199136960115,0.148466143030473,-0.35667926582228915,-0.038836715562556856,-0.7998129847631796
-0.265237673346177,-0.47178647343925006,-0.16075194711096974,-0.35938759462617054,-0.5545604299818704,0.0533914004427436,-0.16101101610525803,-0.03459442156236947,-0.2140756816591024,0.04128352210261865,-0.5189983141788228,-0.547251418692609,0.005998996224938713,0.28877857950636554,-0.4786910823561318,0.17282329824478637,-0.6310976810110634
0.012872313497340304,-0.5376780600262634,-0.15731289580801933,0.24799089641459338,-0.5931669965401277,0.3554657897531983,-0.32275992303737766,-0.025189339722428206,0.23702576336939885,0.265766605635382,0.010711212712975371,-0.18936915588279313,-0.0877295081736883,0.1545980675186709,0.01480868300725735,-0.539397627624465,0.11172487105791573
0.2867403168502465,-0.47355934147106327,-0.12747009563756617,0.6662132332778454,-0.10676325299726519,-0.3027068120150497,-0.19619226931227962,-0.11367584436210598,0.2572042218644002,0.16048850187733432,0.15682286555069003,0.4035312896793377,0.07234277563393832,-0.14978334505611335,-0.23731869651365167,-0.2692178765958744,0.1612268199535416
0.47946049596400253,-0.25986792931211145,-0.09158911323753594,0.4437687159045993,0.4987598739837702,-0.17378013743298815,0.25729747078153853,-0.01706813203016344,-0.0951159593381018,-0.16738242659673597,-0.619627606696832,0.4275773065807089,-0.14265891146328125,-0.17183169480552118,-0.34842202738979233,0.051763872397978306,-0.6946533328083783
0.5258946100037196,0.06446478214686291,-0.07698881998938123,-0.26891571043355844,0.6061994631588967,0.3586838516446913,0.17442163931064036,-0.06331126548995158,-0.3016203129520044,-0.4004016611995268,-0.0020128099611096406,-0.07500611386901512,0.040304278094459356,-0.02775235934635445,-0.1388930599669317,0.012920496192879938,-0.7582385133272963
0.402232204836551,0.384682377861689,-0.0828871205240076,-0.7448299662796969,0.05557142267616233,-0.19991636088405706,-0.36067477588993246,0.04468417712888506,-0.06279242198773116,-0.18153219528033426,0.17749467378813,-0.4726112137078198,-0.013041921554236113,-0.19739197693897292,0.10126092819343602,-0.24101860004023978,-0.8954683255246271
0.13611044756852886,0.5821519133365656,-0.09394088142288848,-0.46956460279792556,-0.5796192522052801,-0.12292734012424134,-0.10988790452645025,-0.20215449321739165,0.2898162407274629,0.24688292390885125,-0.5373586743232055,-0.29346872740436747,-0.09870582522843363,-0.3438623757977394,0.023052626389269415,-0.06761500244935326,-0.9109807472735147
-0.19812725117115482,0.6082677560020553,-0.0856510747153324,0.26277140925730036,-0.6496205986321453,0.24252044063837364,0.1480737539728061,0.052308868952218424,0.06508368841470258,0.3101432020239967,-0.012579164032825885,0.22259700274881244,0.07356416178248848,-0.08719206493162279,-0.21149080361617945,0.4007761240673775,-0.7816449466514429
-0.5084459290671093,0.47970599750090415,-0.05605198275385426,0.7017997104166016,-0.12497086342334174,-0.1346806722437187,-0.18396920248574378,-0.05121615426377446,-0.2808588543042786,-0.10306346613338224,0.07063917368086381,0.35533771659741453,-0.13094249814138492,0.20216073601409978,0.2721404570392618,-0.12832864249787546,-0.8068329461789834
-0.7156956857611867,0.23770375472377014,-0.03036624456734016,0.4373966137744707,0.4590503183792569,-0.054918913153434445,-0.11761221842676195,-0.12196526622542836,0.0310674869067884,-0.4203731905177015,-0.48226244618720115,0.03217838577636134,0.06532930255510871,0.13762142243926556,0.2493233294824191,-0.08168077614388303,-0.9697684948226308
-0.7681944760211826,-0.06118457543859257,-0.03128206394091271,-0.24186516918480427,0.5445895442222282,0.0888138017883835,0.1554698793438587,0.051053165399445266,0.16189584474939922,-0.18599728413584393,0.008123553202154188,-0.21774185788517797,-0.06816591450588738,-0.15856987755234553,-0.22429942342616493,0.518562275484896,-0.98648765699437
-0.652378912468857,-0.35145957835505937,-0.06504702096785941,-0.668895689261314,0.07628333124397568,-0.13786778079930428,-0.01818780206459758,-0.12263069551083339,-0.17877705752704265,0.17773226960768507,0.011292369951908299,-0.22630880928946462,-0.04459631038856493,-0.35499437410553836,0.19782460928267542,-0.12515033592842073,-0.9440824441907162
-0.3964565417621335,-0.5651551796210346,-0.1163502585145969,-0.4545115528116158,-0.4643223706755961,0.06786232183045326,-0.2245891578875222,-0.01616243841850118,-0.055194536241335856,0.15928802974667589,-0.38171063837854213,-0.09190479103394955,0.03643364759766432,-0.24872383087815464,0.2170080642541392,-0.20673375011059392,-0.5527422339462184
-0.0646239682013553,-0.6404104996708047,-0.15257221577610236,0.15043322636785383,-0.5567168781928828,0.08953847291585837,-0.15530420269239753,-0.05610936037633796,0.2118289773543207,0.003628181093902283,-0.004244318340596465,0.13016126588973553,-0.10175913774579981,0.08400440169123691,-0.26975579179190334,0.44102365443839586,-0.3486023071774479
0.25410918832708274,-0.5370209671764281,-0.158944192492548,0.5242276045237253,-0.14792314405241802,-0.1498468867661361,0.028291533402760916,-0.08155615661288496,0.007428388098492,-0.06459826763645304,-0.13107775367560348,0.2647853188078466,0.051007428819933365,0.3733546860592838,0.16023231917320424,-0.21203552633833034,-0.3297196740029136
0.4670049429418579,-0.264661311802055,-0.1456853229516779,0.3130556489662233,0.31032915787240944,0.050505101552374976,0.06518896588221268,0.003520416914620572,-0.20599733490659122,-0.2267754062095485,-0.2612766312033441,0.12505467195995834,-0.06882226453799989,0.41217927522755216,0.023854008769818913,-0.2821954392574557,-0.5120674042285129
0.5047333164079446,0.10676892452181397,-0.12462477066435174,-0.21912150864993862,0.3404595512526718,0.01838206988780522,-0.10964190030576237,-0.08257396214265955,-0.05761561258529757,-0.2579630125903375,-0.002496951244118417,-0.23994750977837442,-0.024510147318895004,0.21523939169590434,-0.489416001937669,0.18343894715478037,-0.7898539312571361
0.34506734835637487,0.46272121874817795,-0.10159292158046951,-0.4847481582827794,-0.057398117678769456,-0.11577416530563045,-0.07161003814130917,-0.03312349725908137,0.18791085951812092,0.1071845579555426,-0.21998288346335393,-0.376731665724778,-0.021525171738248083,-0.1332942031167541,-0.13627173276843207,-0.33394655166978116,-0.9578822000866176
0.027200833971225524,0.6838851156754782,-0.07162234401138956,-0.19590092607340148,-0.4260170708528449,0.09124622564163132,0.047285364379223926,-0.07980002607974968,0.057368937597904957,0.36337972737282165,-0.13328169333765927,0.03924520385215069,-0.02911749741208458,-0.5342558695617727,-0.09819064414042833,-0.3767196898553935,-0.9162092995787235
-0.3561563673646866,0.6934301292740688,-0.022516034279560726,0.3295056883247762,-0.3421506709476946,-0.00757715222490396,-0.18076727114497593,0.0017908773854595772,-0.23758237481603894,-0.006820632696269646,-0.032537164362559046,0.44252625068079743,-0.02561430806459364,-0.5643167956903892,-0.3909998034074208,0.09415052202038399,-0.8434977755029726
