X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,Y
0.22486447000303955,-0.23362651763068132,0.13337493330341488,0.5042356961661734,0.3916698542921466,-0.21839384259805028,-0.3689509507373292,0.349110124198881,-0.7187972122303935,0.4378135707393507,-0.22300493968835833,-0.3103792196004256,0.06288398059678135,-0.32706171518685534,-0.04485646856496983,1.0,0.360815443942178,-0.6041000859787972,-0.28333691004526784,-0.5935192604032175,-0.05617589458915617,0.9078932104726045,0.3540711837834196,0.14506176941536642,0.13369459114131943,-1.0,0.08380003447823148,-1.0,-0.19536529968616279,-0.42320019021197686,-0.6525544029349546,-0.15446676971894013,1.0,0.17945421888551483,0.4005159189857228,-0.471728287787193,-0.40754665303445015,-0.8758435001305331
0.2150561631103971,-0.04298831782770807,0.18369163378076503,0.49526274065444253,0.41839511716267785,-0.13589631388204326,-0.2879692305190783,0.42597850435049334,-0.6802994052522071,0.4743718368553478,-0.12998691025238707,-0.1441653945145943,-0.10004680745133132,-0.475991037733979,-0.03303416899863376,0.9156649974667113,0.25408512905857084,-0.5045360192799213,-0.28642765779999746,-0.5736078360773246,-0.0044975006916341265,0.9437165606027402,0.24294895789660576,0.23259748430633786,0.2006685495687066,-0.9040421948236296,0.0012785213424442166,-0.8895840973448781,-0.21092180756772172,-0.37495784150911915,-0.6008437056518267,-0.09052856410296162,0.8493602535724274,0.14789257026058267,0.4233872571635633,-0.37784352003204413,-0.3803810919336419,-0.911989623750276
0.11864824772361016,0.10462372825019828,0.191570236834677,0.45520650889878667,0.46432825505857545,-0.1141167555625563,-0.2490565870249123,0.34670060262043,-0.6632383720318379,0.4680609375335738,-0.06341204649828991,-0.007008239069908773,-0.22004818805110693,-0.5692943984070509,0.006383889091088335,0.8522715827196015,0.0015979537113870457,-0.34982599284595595,-0.16078026179765037,-0.6168817064556004,0.021859000644800508,0.9705373608162622,0.1865650596082089,0.23949522609886165,0.2599450639989964,-0.8184682153284865,0.040865895159323484,-0.7682175311133576,-0.16590554968750926,-0.34273480724539407,-0.5504063107094213,-0.09159833076507795,0.7075529953113138,0.1346214496720799,0.4381935098137206,-0.30158227890359446,-0.3383370174499777,-0.8826418962624039
0.009606109279990172,0.19484772822589846,0.16676513428782092,0.4173172142171433,0.510972265741416,-0.0903314672776172,-0.2410344054943726,0.16564888659417631,-0.6505034429638343,0.38482841163306847,-0.04692480398026222,0.02630643559324053,-0.25459569005738825,-0.5759523617286529,-0.037131935934965,0.8044305337816078,-0.23103152858279408,-0.13732515106200383,-0.13751220295605493,-0.6274973432971909,0.02813658155644716,0.9863986625407151,0.1961504374834555,0.07256503617240484,0.29519557362552007,-0.7683736887371337,0.034130835775873836,-0.6676093991261994,-0.12414270802770522,-0.2962162221706356,-0.5095017218139203,-0.09683606205817596,0.5785614685420584,0.13540511368790065,0.4364188743342372,-0.2484500949305698,-0.3292643433050575,-0.8084524221954195
-0.06254807632204529,0.24370195656793614,0.12106198801401913,0.3764261645415272,0.5162699775446187,-0.01780791880363808,-0.2329241990017037,-0.023469224896174423,-0.6336034450493487,0.26273024456702365,-0.058441919044142754,0.03059756713797146,-0.21762669234457188,-0.5215047395273738,-0.15810763849978293,0.763081150999787,-0.38577985464289255,0.003954963797700772,-0.08873211721639107,-0.6219360816062006,0.017555126674534183,0.9864662277797298,0.2246572566610583,-0.06685551423024794,0.2743336017093574,-0.7257128659644398,-0.11559732847589876,-0.5847698567470141,-0.06688671864316198,-0.24007881121096641,-0.4701143972270898,-0.06637804727593122,0.4635109876326198,0.14285725475393085,0.42226820291958767,-0.16760027332594807,-0.33649836504579267,-0.7566344144693585
-0.09349937590735746,0.26818001427600113,0.05464248942045602,0.303339398265291,0.45483115142065866,0.09988123643783209,-0.20620263919370263,-0.1827173326456576,-0.6167077638288958,0.12884124609090963,-0.08406991214605919,0.05701713788797069,-0.16121318892790115,-0.4560381366407418,-0.2631084660968651,0.7195275629645661,-0.43998001149827615,0.11032815614550717,-0.161203242682875,-0.5483361348808774,0.012116229368108744,0.9821739063023236,0.23299336606392695,-0.06252699220167479,0.18425528091501664,-0.661079515961883,-0.15039365857311426,-0.5079151742647737,-0.012004442699760975,-0.18176752632294846,-0.41816001547452697,-0.04665589356148181,0.38251858950750806,0.13030827293294434,0.40920605344001215,-0.06937528304997154,-0.3455418610534081,-0.7079784514557954
-0.11454190642843931,0.26772757065971553,-0.03236864739061207,0.1698701047315745,0.32287337821908624,0.22813547248877986,-0.1472396345527146,-0.26873646731735634,-0.6062260053177766,-0.023564348510101807,-0.1351722656543628,0.03628853361146955,-0.12024347309475514,-0.3952586945539108,-0.20065405609098597,0.6724033436557626,-0.46107231712049945,0.14452484962255374,-0.27699964824240086,-0.43088385010303576,0.026004989173444626,0.9938166528015882,0.2246559137117401,-0.09642372629456464,0.10252363892396832,-0.6083722460445546,-0.05767520422949679,-0.41371530132826795,0.011899077897854937,-0.1261584336306375,-0.379422303336867,-0.07040399023041277,0.3255227915574994,0.10338377893780959,0.4104613262727077,-0.023472953972508925,-0.32782217731590413,-0.7435909800303042
-0.17081073676801195,0.21507250261559108,-0.1354064525656944,-0.029800954872092777,0.14150394859791882,0.31593971267335963,-0.045511115432258054,-0.21204114666422058,-0.6078504182387992,-0.17693928060953468,-0.2061738152147229,-0.094372025963115,-0.0716797997889439,-0.3083738461833575,-0.07670152062710844,0.6254164814265954,-0.5102046079825008,0.11121750496870497,-0.31907440802151354,-0.3276643441962357,0.04646453283767116,1.0,0.19898431606257816,-0.12627231305831899,-0.0007494179030648196,-0.5854803030130102,-0.08714956463059087,-0.3244589292724188,0.04299639337114125,-0.07539507091963449,-0.3658675255926015,-0.02264227461171653,0.28181464277241663,0.0940468330114892,0.4112622065776017,-0.013834394902251912,-0.3103225952692584,-0.5413386951071508
-0.2694558022459437,0.07439939779879157,-0.25211701582047774,-0.2596741728240697,-0.031388595761846716,0.30494085232221857,0.08034196520267312,-0.0331245547866188,-0.6305749361050867,-0.24854373520471318,-0.23773539390717047,-0.19052892613137085,0.002770323887407722,-0.18758911680821577,-0.09579380527179382,0.5766061275326924,-0.5694146483675785,0.053490063866180826,-0.2643784605685139,-0.2688478959874352,0.04994433910236862,0.9793105655941927,0.18561594654398728,-0.17434783984860247,-0.11334563145924648,-0.5924529104595181,-0.013469956807065642,-0.20400416115768005,0.060178436929061,-0.0246745294565196,-0.38692285676521254,-0.015646993572854595,0.2565846861929486,0.08104021474261813,0.4072672599855487,-0.009690049258547218,-0.2958235504514962,0.14972617680928746
-0.35268069998619744,-0.15712022064399178,-0.37819653725351665,-0.44694302295544297,-0.11754562421068226,0.16546774801869613,0.17596138689472385,0.10569815274698491,-0.676888624191454,-0.21622546713633795,-0.20204695248947546,-0.1265516342611238,0.06059490593901362,-0.07565442077554285,-0.15355997192396398,0.5172874146096558,-0.5128540455873223,-0.018923264087121416,-0.31536401909993983,-0.17230638016835242,0.04739776121641448,0.9548932895506366,0.1841612364934886,-0.30278130501587797,-0.2025018168859718,-0.6268767116085558,0.015831779364853693,-0.07514838205875252,0.07580689868647461,0.012319700837124747,-0.43114762564438525,0.04717057501034794,0.229617762014388,0.07775561866177627,0.4098090123142004,-0.012881075202931802,-0.28509295559954073,-0.0428028206229345
