,series_max,series_min
X1,2.30928492040384,-2.51492591578652
X2,2.30928492040384,-2.51492591578652
X3,2.30928492040384,-2.51492591578652
X4,2.30928492040384,-2.51492591578652
Y,2.30928492040384,-2.51492591578652
