,series_max,series_min
X1,40.32268111286744,-29.073964436583495
X2,45.827105522393325,-21.448872608131325
X3,43.47060364854809,-14.121871398910978
X4,28.791973668510693,-23.072135272308635
X5,22.24233311507602,-21.620333452064862
X6,22.307129630624424,-21.411413931876936
X7,16.737566409315228,-13.012920510091377
X8,17.230712538432524,-16.94420357620461
X9,15.849568204379697,-14.922416310009064
X10,15.133391763761916,-14.800155957142316
X11,14.095646731030154,-14.030272650988255
X12,15.427526839515743,-14.70353904238984
X13,16.938792476487006,-14.555017417097282
X14,12.938832043000748,-11.933771683878424
X15,12.31799511347131,-11.487123990989616
X16,14.12865080596582,-13.111265766324646
X17,11.721203714243094,-11.3559664209208
X18,11.677634159323214,-8.017340943663733
X19,7.927833915338475,-7.466369583162
X20,8.345818403139143,-6.9953462528396955
X21,7.696991658234782,-5.980802202677637
X22,5.450090067429833,-4.7391276704642085
X23,5.64023070725215,-5.363924844357314
X24,4.586273779595767,-4.202267110442075
X25,3.618769301089578,-3.4504611442482975
X26,3.213022314483921,-3.0565682816429582
X27,2.782373780880711,-2.3521269175064057
X28,2.5387477018043674,-1.8732430704619984
X29,1.7733927743465696,-1.7554329168854295
X30,1.0622821289349478,-1.0173756838031556
X31,0.9622727386999775,-0.8351957865976232
X32,0.7830124693086148,-0.7724748465543746
X33,0.7610172370573872,-0.5447370943756931
X34,0.3270193882076412,-0.32341008253716474
Y,43.790112,0.07156512
