,series_max,series_min
X1,8.7689288092287,0.5176815809703464
X2,8.7689288092287,0.5176815809703464
X3,3.60941485017995,-2.9207979463384866
X4,3.60941485017995,-2.9207979463384866
X5,3.60941485017995,-2.9207979463384866
X6,3.60941485017995,-2.9207979463384866
X7,3.456255651350764,-3.339691590356912
X8,3.456255651350764,-3.339691590356912
X9,3.456255651350764,-3.339691590356912
X10,2.8149674545329937,-2.2888048183741647
X11,2.8149674545329937,-2.2888048183741647
X12,2.8149674545329937,-2.2888048183741647
X13,2.8149674545329937,-2.2888048183741647
X14,2.6156611509557797,-2.7174761160441023
X15,2.6156611509557797,-2.7174761160441023
X16,2.6156611509557797,-2.7174761160441023
X17,2.6156611509557797,-2.7174761160441023
X18,1.8350096383578192,-1.585977750944182
X19,1.8350096383578192,-1.585977750944182
X20,1.6776002167631583,-1.5464664277515845
X21,1.6776002167631583,-1.5464664277515845
X22,1.6776002167631583,-1.5464664277515845
X23,1.6776002167631583,-1.5464664277515845
X24,1.6776002167631583,-1.5464664277515845
X25,1.3180236129440366,-1.2555209237469904
X26,1.3180236129440366,-1.2555209237469904
X27,1.3180236129440366,-1.2555209237469904
X28,1.3180236129440366,-1.2555209237469904
X29,1.5726325108804078,-1.5944634150479935
X30,1.5726325108804078,-1.5944634150479935
X31,1.5726325108804078,-1.5944634150479935
X32,1.5726325108804078,-1.5944634150479935
X33,1.5726325108804078,-1.5944634150479935
X34,1.5726325108804078,-1.5944634150479935
X35,1.3252448061173474,-1.3859890241117103
X36,1.3252448061173474,-1.3859890241117103
X37,1.3252448061173474,-1.3859890241117103
X38,1.3252448061173474,-1.3859890241117103
X39,1.3252448061173474,-1.3859890241117103
X40,1.3252448061173474,-1.3859890241117103
X41,1.3252448061173474,-1.3859890241117103
X42,1.3252448061173474,-1.3859890241117103
X43,1.3035348415760966,-1.2383757207932595
X44,1.3035348415760966,-1.2383757207932595
X45,1.3035348415760966,-1.2383757207932595
X46,1.3035348415760966,-1.2383757207932595
X47,1.3035348415760966,-1.2383757207932595
X48,1.3035348415760966,-1.2383757207932595
X49,1.3923724786587677,-1.2868427245163654
X50,1.3923724786587677,-1.2868427245163654
X51,1.3923724786587677,-1.2868427245163654
X52,1.3923724786587677,-1.2868427245163654
X53,1.3923724786587677,-1.2868427245163654
X54,1.3923724786587677,-1.2868427245163654
Y,25.251264000000003,0.05609088
