X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,Y
-0.20502814895082844,-0.14614522356184012,-0.08702831877932271,0.2799601440132955,-0.7966368904289142,0.5693276256159496,0.3638612377670798,-0.1974942002533846,-0.28087938367217646,-0.12719116126341223,0.4350078803002506,0.3262428789796161,0.06064539092957211,-0.5969762427023495,-0.07806214723064575,1.0,0.1574084711680961,0.9277859128848873,-0.18171742047122819,0.5387069026764677,1.0,1.0,0.312328813651122,0.0942244615452188,0.7278854286846206,-0.3342706833021061,1.0,-0.7664640678603125
-0.30216959601816396,-0.21576586849700563,-0.119977740607918,0.15868892080122765,-0.6405685541449773,0.6066500282226104,0.3416010499339366,-0.2578744411612731,-0.2589137127765725,-0.032513449781596426,0.44498261992935606,0.2359278701646914,0.05838273342612643,-0.5701316345080085,-0.09827789043928092,0.9049407603432307,0.20389290099594448,0.8230231980176517,-0.26007592922273337,0.42341912688071415,0.8465302307978599,0.9652296157708806,0.2175466340534713,0.0337980554216919,0.6081045570268844,-0.41195469505230364,0.9120237844244161,-0.3376733646353297
-0.403708212060613,-0.23935047107544338,-0.19231801294079076,-0.003310527335336655,-0.4785930840751702,0.6542737210629208,0.31185278301175257,-0.3081398358929073,-0.23372918068467996,-0.0413793005332419,0.4325452998641177,0.1502399036591997,-0.06688672069037038,-0.5267199298319585,-0.0468526364783417,0.8145602229130682,0.22777049453707954,0.7483443902479514,-0.33556075357971193,0.33061698151133423,0.7109970556978453,0.9384730194856343,0.1713435333255433,-0.04828424288228694,0.503455785180924,-0.49975775764883357,0.8245232028425393,-0.7620746556711893
-0.45596294041377305,-0.14497735712546123,-0.30484838440285844,-0.18722517838107788,-0.3178940018509139,0.6988203621492841,0.2810054537772122,-0.3013158136390982,-0.2096819418484669,-0.15184387190028925,0.36548170612007325,0.08952562554754295,-0.11988090568701437,-0.49054166940771315,0.09749796502013308,0.7397294305921143,0.2420746824886315,0.6600338332694102,-0.382212788465806,0.2505488483889424,0.6205419608252627,0.9206394196405108,0.15265313205204523,-0.12125241183729352,0.41667729063847503,-0.5744880147677317,0.7416574024115912,-0.7768203372440253
-0.4174031237293704,0.0029646640537184243,-0.4067506602491462,-0.32690143997821164,-0.17989144491862052,0.7193863010140358,0.26119207767205843,-0.23561836043585216,-0.1953395768030003,-0.11276967747284516,0.3037748725994549,0.04290739304134883,0.059564611880499996,-0.49456712691023974,0.22743179812222425,0.6663379575594379,0.2881508668072419,0.5468943259324379,-0.33922113490218964,0.13813066654772488,0.5560789442676153,0.8889842900485296,0.11442241875355252,-0.15436458422237131,0.33748260919747186,-0.6273492940906129,0.6576660200848203,-0.7731167707094525
-0.3015438441984709,0.0646532396682502,-0.44256167688833925,-0.38234965081188077,-0.07205152114741398,0.7149043772815724,0.2519077929961653,-0.18776588515134607,-0.18225333854850145,0.04601607929071827,0.30405461894600605,-0.01842041912089043,-0.02424428854738825,-0.4795627798192691,0.36306471409997565,0.582787540907358,0.32791371875853526,0.4947647037999059,-0.3122219674657103,0.03248913602971304,0.475019713662989,0.8485414957055564,0.13764976671912832,-0.2281860792662952,0.26384670075585537,-0.7031388654502801,0.5633916630591802,-0.726410681634563
-0.16356028907041098,0.025682396912691585,-0.42768896670611956,-0.3948111876200098,0.02129926235304147,0.7044975788522079,0.24176219093330698,-0.18840618948037213,-0.15871802012352054,0.015236676109396718,0.2821984207389334,-0.06579152397308041,-0.22708753428011264,-0.43490281914268947,0.5047740851121059,0.5233600022947431,0.339511363547621,0.4321338533590222,-0.1571867990834409,-0.040940618161574904,0.4632398224868832,0.825528230607937,0.19580749373117445,-0.3015539656398014,0.20469392690440413,-0.7527969410807422,0.48569686936313805,-0.8554868338209696
-0.04825059987796043,-0.00631616198357654,-0.41770602425183334,-0.41763906669292383,0.10861481823403474,0.6940819893604848,0.2310231113404515,-0.16425608625438426,-0.13562506318473144,-0.1463755640112807,0.19648841931642225,-0.0830105724592739,-0.20379367051895447,-0.40009279451905455,0.582317598988382,0.48955658978557137,0.35037589963025795,0.334210176932235,-0.04901457023175415,-0.09716031584714657,0.4739227549243561,0.8101130705714612,0.2012982779158603,-0.33621678396857546,0.15077377722278218,-0.7553677209871756,0.4300536925659668,-0.8934689661699773
0.045072873077760534,0.0044864612717347985,-0.41095661689975693,-0.43407367889919724,0.1781423898119816,0.6702485361897481,0.22994513761391744,-0.07789922797252924,-0.12485880723519349,-0.22358581113508214,0.09831940230938274,-0.09068117304036061,-0.12626065460786862,-0.3758137815874224,0.6236159938589318,0.4502698167700734,0.36978282268896945,0.2567435386577386,-0.009583705814534715,-0.15581864001131007,0.46215196719338847,0.7857629692195929,0.1920980789080564,-0.3688611086120104,0.09627146331711867,-0.7565974403248606,0.3751089563191612,-0.8967198745725466
0.12582704062887617,0.00783136996026701,-0.3667549589026361,-0.4018073156351972,0.21804494325753443,0.623469641918734,0.24352109422764712,0.029569088122859855,-0.12311708572121915,-0.23280223653879073,0.010079738378413472,-0.09543135217262877,-0.14388235728385812,-0.342569600389255,0.6327100732151967,0.4052460454086304,0.386453542572486,0.1980673655024512,0.12084597846452527,-0.21483576461392062,0.4677718660294976,0.7570862063943162,0.19139117347489054,-0.40536638813691184,0.040122654904642285,-0.7560254467584376,0.3232693513046725,-0.7943917029136095
