X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y
-0.33618422077079846,-0.2271997464605593,-0.45020113004963214,-0.3079389015252404,-0.07865366810192531,0.017931087391666045,0.010475667108416076,-0.0750021576344333,-0.15326202361336128,0.15566579044531115,-0.002834949499530892,0.015821994196996148,0.054559909011792085,0.17152773573458635,-0.19097384715065335,0.257394777599939,0.06682150832975453,-0.8358399937005394
-0.19489837223283413,-0.28617215081898506,-0.46879054476351534,-0.1871915792187815,-0.295089370060305,-0.011987463306904478,-0.2524062005336539,0.023198060258882602,-0.16134872746177997,-0.07295517526650952,-0.26751093292311146,0.11276180241989286,-0.1363368203872385,0.4342741754047199,-0.010908319673871625,0.10274105182723359,-0.06895210343680092,-0.7796369935824246
-0.03549183626011576,-0.2986485754302526,-0.4802405388692106,0.10530040776593319,-0.32451447214983264,0.1023421022380504,-0.1018715339293057,-0.17183490043360483,0.13569279609674556,-0.3109969412452436,-0.1728360840551666,0.07723250260531112,0.09726402378687293,0.13202260501339036,0.1088195468866393,-0.2045600232782655,-0.5219791291552132,-0.23266664041891394
0.11175180018012187,-0.25414436351206393,-0.4741704863482753,0.3470923269643349,-0.08803814614757921,-0.1666461432492614,0.11241240340488101,0.11166228296942093,0.12594555555963116,-0.14720335513809235,0.028056663150165084,-0.10650946429972052,-0.09239945307255737,-0.3074076118983702,-0.13184106119198913,-0.08048889455533159,-0.8033539224143316,-0.6525630930351589
0.21141404525668706,-0.13861975749539035,-0.46340140462615276,0.2683750323336769,0.24610440541227452,-0.07091422322498764,0.07444459323983277,-0.22057941626537547,-0.17425184941205174,0.1970459398441209,-0.24251481512789252,-0.24422136263551952,-0.0720504328573085,-0.2709634781284066,-0.2041245870904449,0.014811032055062734,-0.5005455794002305,-0.912067404228513
0.23616843662486486,0.02651571252346674,-0.4549031555838705,-0.10427176278346517,0.3458636540191471,0.2081805092976432,-0.24503143838607933,0.08267133193820708,-0.0849240552027829,0.2097740794634988,-0.20264578631471375,-0.04804946191909254,0.11986683941282505,-0.02273805320358191,-0.1650552430643768,-0.061526944048625465,-0.2976013572842363,-0.8687212094964368
0.17487293393710246,0.18821770654902692,-0.4429296335839603,-0.41898558759915716,0.08716896673766139,-0.004944241511122938,-0.2749011349412702,-0.09627413090107584,0.16305306617174997,-0.1030294661522424,0.008793669551345307,0.2839570679347534,-0.2101926331168339,0.14213011926769292,0.027638209770136646,-0.39458376779959925,-0.39103655855527875,-0.8238907043584393
0.03596420339291928,0.3022047992390806,-0.41828900156653437,-0.3737581848809963,-0.29191420015198066,-0.22803571204008843,0.12909696945901694,-0.10791696895180258,0.07240773587984362,-0.3157023560749057,-0.21917969200841658,0.2388049232021825,0.13027066503678886,0.3132292964073162,-0.33791239168992027,0.051968005743808554,-0.13157381396992895,-0.9113114689554707
-0.15277117302868148,0.35489490002786717,-0.3815048953543787,-0.007347076825022225,-0.46961636423668507,0.02037018160717019,0.29566800953373606,0.060352093997068534,-0.15856673819295808,-0.2218778550816728,-0.2586408779788236,-0.18865761064483677,-0.11043891380074922,0.23230737917598776,-0.34410466781481674,-0.03710018222132372,0.2144958749975414,-0.9584156856569156
-0.3530388821704201,0.33701671179559645,-0.3326058756264788,0.3856656801160161,-0.2904937932619672,0.14350805252982735,-0.09904246824217788,-0.11913005749196581,-0.16049622265703734,0.0873647296791995,0.061950434607333627,-0.42633800698506874,-0.01256847841500508,-0.13963116790889774,0.06758533213585816,-0.7053474275011761,0.32460969416783225,-0.8469427930233474
-0.5213893751974461,0.24291028767350453,-0.27287732147782084,0.47952391965144003,0.13374226439727122,-0.10686791644257343,-0.4506361077380632,0.009440956818929314,0.0497711094836919,0.29052311737300784,-0.11741542801067806,-0.11150301388592798,-0.0035446235652507596,-0.39487724466415275,-0.4816117516423646,0.002914801034627157,0.39842356866028594,-0.8183786763258396
-0.6163251647182405,0.08457520476507363,-0.21634971093413757,0.15261644045584166,0.4660819156351017,0.026674974278022567,-0.13010624321814312,-0.15755526931678532,0.22383278526491135,0.05664038251806924,-0.40881263517965094,0.37620754107173227,-0.06100542714004498,-0.3716404606785211,-0.5157803299771766,0.053767482528335186,0.2440548500003359,-0.9054017874719477
