X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
-0.10192336499605836,-0.1118162491831125,-0.0317202547063945,-0.006131445438770866,-0.14968414306746136,-0.29779485470408285,0.29370694627645233,-0.22438241410937954,-0.15195523353383744,-0.07660531500732304
-0.1118162491831125,-0.0317202547063945,-0.006131445438770866,-0.14968414306746136,-0.29779485470408285,0.29370694627645233,-0.22438241410937954,-0.15195523353383744,-0.07660531500732304,0.0227136039087934
-0.0317202547063945,-0.006131445438770866,-0.14968414306746136,-0.29779485470408285,0.29370694627645233,-0.22438241410937954,-0.15195523353383744,-0.07660531500732304,0.0227136039087934,-0.14139092487156024
-0.006131445438770866,-0.14968414306746136,-0.29779485470408285,0.29370694627645233,-0.22438241410937954,-0.15195523353383744,-0.07660531500732304,0.0227136039087934,-0.14139092487156024,-0.08813516535097632
-0.14968414306746136,-0.29779485470408285,0.29370694627645233,-0.22438241410937954,-0.15195523353383744,-0.07660531500732304,0.0227136039087934,-0.14139092487156024,-0.08813516535097632,-0.04459390716398659
-0.29779485470408285,0.29370694627645233,-0.22438241410937954,-0.15195523353383744,-0.07660531500732304,0.0227136039087934,-0.14139092487156024,-0.08813516535097632,-0.04459390716398659,-0.10260824848799843
0.29370694627645233,-0.22438241410937954,-0.15195523353383744,-0.07660531500732304,0.0227136039087934,-0.14139092487156024,-0.08813516535097632,-0.04459390716398659,-0.10260824848799843,-0.1238047303575246
-0.22438241410937954,-0.15195523353383744,-0.07660531500732304,0.0227136039087934,-0.14139092487156024,-0.08813516535097632,-0.04459390716398659,-0.10260824848799843,-0.1238047303575246,-0.0340639889532558
-0.15195523353383744,-0.07660531500732304,0.0227136039087934,-0.14139092487156024,-0.08813516535097632,-0.04459390716398659,-0.10260824848799843,-0.1238047303575246,-0.0340639889532558,0.0298721264006907
-0.07660531500732304,0.0227136039087934,-0.14139092487156024,-0.08813516535097632,-0.04459390716398659,-0.10260824848799843,-0.1238047303575246,-0.0340639889532558,0.0298721264006907,-0.26328085262944034
0.0227136039087934,-0.14139092487156024,-0.08813516535097632,-0.04459390716398659,-0.10260824848799843,-0.1238047303575246,-0.0340639889532558,0.0298721264006907,-0.26328085262944034,-0.06513340936092638
-0.14139092487156024,-0.08813516535097632,-0.04459390716398659,-0.10260824848799843,-0.1238047303575246,-0.0340639889532558,0.0298721264006907,-0.26328085262944034,-0.06513340936092638,0.016778107509666906
-0.08813516535097632,-0.04459390716398659,-0.10260824848799843,-0.1238047303575246,-0.0340639889532558,0.0298721264006907,-0.26328085262944034,-0.06513340936092638,0.016778107509666906,-0.03623986427322867
-0.04459390716398659,-0.10260824848799843,-0.1238047303575246,-0.0340639889532558,0.0298721264006907,-0.26328085262944034,-0.06513340936092638,0.016778107509666906,-0.03623986427322867,-0.23097241261554036
-0.10260824848799843,-0.1238047303575246,-0.0340639889532558,0.0298721264006907,-0.26328085262944034,-0.06513340936092638,0.016778107509666906,-0.03623986427322867,-0.23097241261554036,-0.03468355242783849
-0.1238047303575246,-0.0340639889532558,0.0298721264006907,-0.26328085262944034,-0.06513340936092638,0.016778107509666906,-0.03623986427322867,-0.23097241261554036,-0.03468355242783849,0.0020211853065930097
-0.0340639889532558,0.0298721264006907,-0.26328085262944034,-0.06513340936092638,0.016778107509666906,-0.03623986427322867,-0.23097241261554036,-0.03468355242783849,0.0020211853065930097,-0.13521057954667082
0.0298721264006907,-0.26328085262944034,-0.06513340936092638,0.016778107509666906,-0.03623986427322867,-0.23097241261554036,-0.03468355242783849,0.0020211853065930097,-0.13521057954667082,-0.13048930388744406
-0.26328085262944034,-0.06513340936092638,0.016778107509666906,-0.03623986427322867,-0.23097241261554036,-0.03468355242783849,0.0020211853065930097,-0.13521057954667082,-0.13048930388744406,-0.04342387630104616
-0.06513340936092638,0.016778107509666906,-0.03623986427322867,-0.23097241261554036,-0.03468355242783849,0.0020211853065930097,-0.13521057954667082,-0.13048930388744406,-0.04342387630104616,-0.024939429744633146
0.016778107509666906,-0.03623986427322867,-0.23097241261554036,-0.03468355242783849,0.0020211853065930097,-0.13521057954667082,-0.13048930388744406,-0.04342387630104616,-0.024939429744633146,-0.09907784560442712
-0.03623986427322867,-0.23097241261554036,-0.03468355242783849,0.0020211853065930097,-0.13521057954667082,-0.13048930388744406,-0.04342387630104616,-0.024939429744633146,-0.09907784560442712,0.051136351064961616
-0.23097241261554036,-0.03468355242783849,0.0020211853065930097,-0.13521057954667082,-0.13048930388744406,-0.04342387630104616,-0.024939429744633146,-0.09907784560442712,0.051136351064961616,-0.6641763345931637
-0.03468355242783849,0.0020211853065930097,-0.13521057954667082,-0.13048930388744406,-0.04342387630104616,-0.024939429744633146,-0.09907784560442712,0.051136351064961616,-0.6641763345931637,0.6026488065058684
0.0020211853065930097,-0.13521057954667082,-0.13048930388744406,-0.04342387630104616,-0.024939429744633146,-0.09907784560442712,0.051136351064961616,-0.6641763345931637,0.6026488065058684,-0.17721126542395194
-0.13521057954667082,-0.13048930388744406,-0.04342387630104616,-0.024939429744633146,-0.09907784560442712,0.051136351064961616,-0.6641763345931637,0.6026488065058684,-0.17721126542395194,-0.42307225214498834
-0.13048930388744406,-0.04342387630104616,-0.024939429744633146,-0.09907784560442712,0.051136351064961616,-0.6641763345931637,0.6026488065058684,-0.17721126542395194,-0.42307225214498834,0.09399613373296334
-0.04342387630104616,-0.024939429744633146,-0.09907784560442712,0.051136351064961616,-0.6641763345931637,0.6026488065058684,-0.17721126542395194,-0.42307225214498834,0.09399613373296334,0.05587479356393965
-0.024939429744633146,-0.09907784560442712,0.051136351064961616,-0.6641763345931637,0.6026488065058684,-0.17721126542395194,-0.42307225214498834,0.09399613373296334,0.05587479356393965,-0.277009307527484
-0.09907784560442712,0.051136351064961616,-0.6641763345931637,0.6026488065058684,-0.17721126542395194,-0.42307225214498834,0.09399613373296334,0.05587479356393965,-0.277009307527484,-0.0763468500097052
0.051136351064961616,-0.6641763345931637,0.6026488065058684,-0.17721126542395194,-0.42307225214498834,0.09399613373296334,0.05587479356393965,-0.277009307527484,-0.0763468500097052,0.23230689054991216
-0.6641763345931637,0.6026488065058684,-0.17721126542395194,-0.42307225214498834,0.09399613373296334,0.05587479356393965,-0.277009307527484,-0.0763468500097052,0.23230689054991216,-0.5967115530915119
0.6026488065058684,-0.17721126542395194,-0.42307225214498834,0.09399613373296334,0.05587479356393965,-0.277009307527484,-0.0763468500097052,0.23230689054991216,-0.5967115530915119,0.41416965572252695
-0.17721126542395194,-0.42307225214498834,0.09399613373296334,0.05587479356393965,-0.277009307527484,-0.0763468500097052,0.23230689054991216,-0.5967115530915119,0.41416965572252695,-0.44345897972614334
-0.42307225214498834,0.09399613373296334,0.05587479356393965,-0.277009307527484,-0.0763468500097052,0.23230689054991216,-0.5967115530915119,0.41416965572252695,-0.44345897972614334,0.17133118772626443
0.09399613373296334,0.05587479356393965,-0.277009307527484,-0.0763468500097052,0.23230689054991216,-0.5967115530915119,0.41416965572252695,-0.44345897972614334,0.17133118772626443,-0.2223888331878613
0.05587479356393965,-0.277009307527484,-0.0763468500097052,0.23230689054991216,-0.5967115530915119,0.41416965572252695,-0.44345897972614334,0.17133118772626443,-0.2223888331878613,-0.060407899567343604
-0.277009307527484,-0.0763468500097052,0.23230689054991216,-0.5967115530915119,0.41416965572252695,-0.44345897972614334,0.17133118772626443,-0.2223888331878613,-0.060407899567343604,-0.01759795187586144
-0.0763468500097052,0.23230689054991216,-0.5967115530915119,0.41416965572252695,-0.44345897972614334,0.17133118772626443,-0.2223888331878613,-0.060407899567343604,-0.01759795187586144,-0.11256214953284172
0.23230689054991216,-0.5967115530915119,0.41416965572252695,-0.44345897972614334,0.17133118772626443,-0.2223888331878613,-0.060407899567343604,-0.01759795187586144,-0.11256214953284172,-0.1273849701901144
-0.5967115530915119,0.41416965572252695,-0.44345897972614334,0.17133118772626443,-0.2223888331878613,-0.060407899567343604,-0.01759795187586144,-0.11256214953284172,-0.1273849701901144,-0.07489597217271615
0.41416965572252695,-0.44345897972614334,0.17133118772626443,-0.2223888331878613,-0.060407899567343604,-0.01759795187586144,-0.11256214953284172,-0.1273849701901144,-0.07489597217271615,-0.00793300100143357
-0.44345897972614334,0.17133118772626443,-0.2223888331878613,-0.060407899567343604,-0.01759795187586144,-0.11256214953284172,-0.1273849701901144,-0.07489597217271615,-0.00793300100143357,-0.07924058868523587
0.17133118772626443,-0.2223888331878613,-0.060407899567343604,-0.01759795187586144,-0.11256214953284172,-0.1273849701901144,-0.07489597217271615,-0.00793300100143357,-0.07924058868523587,0.04755871448009552
-0.2223888331878613,-0.060407899567343604,-0.01759795187586144,-0.11256214953284172,-0.1273849701901144,-0.07489597217271615,-0.00793300100143357,-0.07924058868523587,0.04755871448009552,-0.7325703769410337
-0.060407899567343604,-0.01759795187586144,-0.11256214953284172,-0.1273849701901144,-0.07489597217271615,-0.00793300100143357,-0.07924058868523587,0.04755871448009552,-0.7325703769410337,0.7924100434937198
-0.01759795187586144,-0.11256214953284172,-0.1273849701901144,-0.07489597217271615,-0.00793300100143357,-0.07924058868523587,0.04755871448009552,-0.7325703769410337,0.7924100434937198,-0.4893905183926963
-0.11256214953284172,-0.1273849701901144,-0.07489597217271615,-0.00793300100143357,-0.07924058868523587,0.04755871448009552,-0.7325703769410337,0.7924100434937198,-0.4893905183926963,-0.12272764009825354
-0.1273849701901144,-0.07489597217271615,-0.00793300100143357,-0.07924058868523587,0.04755871448009552,-0.7325703769410337,0.7924100434937198,-0.4893905183926963,-0.12272764009825354,-0.0452351409840176
-0.07489597217271615,-0.00793300100143357,-0.07924058868523587,0.04755871448009552,-0.7325703769410337,0.7924100434937198,-0.4893905183926963,-0.12272764009825354,-0.0452351409840176,0.015918817235106575
-0.00793300100143357,-0.07924058868523587,0.04755871448009552,-0.7325703769410337,0.7924100434937198,-0.4893905183926963,-0.12272764009825354,-0.0452351409840176,0.015918817235106575,-0.16475010945037283
-0.07924058868523587,0.04755871448009552,-0.7325703769410337,0.7924100434937198,-0.4893905183926963,-0.12272764009825354,-0.0452351409840176,0.015918817235106575,-0.16475010945037283,-0.10451887129452198
0.04755871448009552,-0.7325703769410337,0.7924100434937198,-0.4893905183926963,-0.12272764009825354,-0.0452351409840176,0.015918817235106575,-0.16475010945037283,-0.10451887129452198,0.032638551944052185
-0.7325703769410337,0.7924100434937198,-0.4893905183926963,-0.12272764009825354,-0.0452351409840176,0.015918817235106575,-0.16475010945037283,-0.10451887129452198,0.032638551944052185,-0.11927258192272938
