X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,Y
-0.24681908411303577,-0.5622962788961683,-0.5432647897607891,-0.1820088527579261,-0.01660210243683302,0.1529144980951327,0.21654566113645024,0.05873157160873688,-0.16432315812156695,-0.08866375236237556,-0.08044953259512932,0.12203585026608099,0.2733020183301269,0.18399979982035908,0.001578671216674321,-0.11938485031486246,0.3820322242944536,-0.25927508827566736,0.26673016506010927,0.38861769613898356,-0.6372042188159788,0.03870409074218517,-0.1822480868339127,0.05576038226759383,-0.3094633676898285,0.05048320245683735,0.0012648467827434118,-0.39565701993802616,0.024380852087829252,0.143102884293546,0.3607985693089213,-0.02457880724787531,-0.397114910903577,-0.11644015553029152,-0.2872892090005311,-0.009414405976162499,-0.22840787282039,-0.343933562159776,0.5701844506181255,0.4758742544323675,-0.6072683296375069,0.2547121489245092,0.23763749614711016,0.5865100763561202,-0.16676647953594892,0.46441937013067913,0.19777774398801573,-0.8243429117833626,-0.4016244121387663,0.7726509453256674,-0.8435604955458655,-0.4846272337875215,-0.7266933792391075,-0.755820786818812,-0.5436450977468414,1.0,-0.050404442374293645,-0.17593737137750154,-0.2688633552504913,-1.0,1.0,-0.4888811348300993,-0.815668822967887,-0.6649589109868359
-0.21179052871302562,-0.5327246808386998,-0.5705185250934091,-0.28466111428175556,0.08572144874327714,0.17417566593149347,-0.21788129649525056,-0.05523042625598562,-0.3461996191104695,0.09939381349289511,-0.029212694031532815,-0.251478707960478,-0.057164988716739806,0.008128077201559947,0.22649661111822428,0.10820006862849185,0.3202721602760734,-0.3940440260586865,0.5999115311228251,0.42428535627030595,0.032884082255361546,-0.11524319964524754,0.009214217687820492,0.14337800764864617,0.010134526456734072,-0.045326915075408314,0.2841294820928333,-0.020640047802157224,0.08581814513606578,0.14189477909584913,0.011268811343501994,-0.100483991137154,0.0015303123021475074,-0.20606498270896179,-0.4614878666629654,-0.1283313754692288,0.3597237187267466,-0.08004223999079518,0.09081215951693022,0.07536019855440568,-0.013396786349529788,0.33467800384491886,0.12494009446048993,-0.3815602610835732,-0.3441894874111001,-0.21169319893785266,-0.3759944117973335,-0.3051654921998015,-0.0887039404683182,0.43688052862195614,-0.4213326538911786,-0.26447719760196786,0.8768664970576037,-1.0,-0.2856102360335302,-0.5494034429205218,-0.1556585346865752,-0.18622657577508794,1.0,0.23540755915047562,0.029746550566663865,-0.8935725036676955,-0.8383775068437067,-0.6706514299196052
-0.17228567306616815,-0.3997344396572593,-0.5490580649806354,-0.2629274849765719,0.30318340152317336,-0.17258888121302263,-0.39480797438713244,-0.05742518173353639,-0.22389467697992382,-0.07533601171251436,-0.13414407183359423,-0.18997090899729507,-0.26215979002523226,-0.49350831107224247,0.18005380779128743,-0.054929049765665705,0.2036283933454739,0.16864775634933626,0.2509756230557083,0.47413186996608325,0.19142611161631495,-0.0915385775944797,-0.19593717950058132,0.07028441308442757,-0.23456817057036794,0.13174283906194084,-0.11947511830382773,0.12972712624620453,-0.021874610353032287,0.03227280453400061,0.000397375773161901,-0.04140061488900959,-0.0764883564400578,0.09909398953501936,-0.1034729331614831,-0.023023424997856146,0.12765306856123204,-0.08386477632912148,-0.12705313856637523,0.0402616786542751,0.289045408593277,-0.35932914541967387,-0.26793351559641543,-0.08772010263871255,-0.3239023138729371,0.29964814630531245,-0.42478941705935314,-0.3687422344244954,0.006287259174819981,0.3541198895401907,-0.5332996867068538,-0.20671912815718996,-0.060674190668677075,0.33535363587243694,0.3287163317306796,-0.018215112845562542,-0.7448444346253562,-0.44463604125359546,0.37142362318325994,1.0,-0.356931504525719,1.0,-0.4303069184649633,-0.6484986152776235
-0.12982241387428162,-0.17972274074193784,-0.4896646998641163,-0.16650988916423015,0.5152153860599651,-0.31596774982014864,-0.12519082839189077,-0.009200916571860396,0.13407057908447695,-0.05652224132861261,0.05642725709602958,-0.08426216026100397,-0.42606918951491746,-0.3474098566139979,-0.4231196117680789,-0.08690897144309373,0.10668054329671905,0.09121825205972889,-0.17179103631592618,0.4780115286334383,0.04415363903520575,-0.23699485550432586,-0.2582185990803577,-0.026362508980505406,0.056718573161729235,-0.008367345008311267,0.35192313909184847,-0.20067147512403616,0.010427808496200397,0.05693945187449567,0.04138452780502533,-0.2569992251202986,0.02574292017602553,-0.037142930967444476,-0.0676655074693181,-0.18672919115242592,-0.2181918400599886,0.048044193561278314,-0.21974487299736922,0.09862614433285044,-0.22853691654812136,-0.16636981773003057,-0.21768922079368225,0.4098965695733212,-0.6777302873685243,0.23723140110595975,-0.31854235419706156,-0.3354477829690353,0.03671459504032892,0.09586717001441647,0.13626201859854237,-0.07335456992831357,0.4407267320776993,-0.2960371901798642,1.0,0.30656793457017395,-0.6147119340920215,-0.8465562261372845,-0.3094261516383461,0.15567981733265346,-0.5521962017222849,0.15868090037359384,0.04212762499061329,-0.49630946453286373
-0.08580173436560756,0.09333080703622021,-0.41807696233499336,-0.2184714051295502,0.45774819391372157,0.03663511200235203,0.1334261656482998,-0.10907898993369114,0.355287363086942,-0.14035865830448468,0.11167370698019541,0.09636872958274734,-0.40821189641795974,0.21861787990897485,-0.2527598118859844,-0.23720915409097143,0.02696451048923887,0.08967021045549228,-0.0034275932416566457,0.10262988571887233,0.12314185116907006,-0.054208857528143084,-0.20999271837920863,-0.05568305179138122,-0.09676169807864843,-0.1153294178972275,-0.12840558212420572,-0.042875538542074376,-0.07678465450863614,0.0032405235018175826,-0.05284263795522304,-0.002710762888167184,-0.250005989925318,-0.01487576200794749,-0.07287371021164102,-0.231576251381714,-0.06104857612666914,0.25229913335748044,0.10881348334290308,-0.19281455772559764,-0.5576085862082971,0.10614962254669424,-0.16563077942402393,0.034419205111179574,-0.3734875091994855,0.07866935677673204,-0.300383281288656,-0.33699231815598973,-0.6011423322903808,0.10678983767674621,0.45488510480269984,0.01388575345332943,-0.22179147132956012,-0.3319452922277363,0.5945498681029115,0.6255363621328889,-0.17930371498720576,-0.7861008539969572,-0.2551658195753743,-0.8017691023009383,-0.18164039194597248,-1.0,-0.3747423373083342,0.05648213303485328
-0.039559182169978446,0.37070257540653273,-0.36158529811108986,-0.47333551701726106,0.09657755694006465,0.4116782286425784,0.0050741971848440315,0.05502438268745613,0.2030880411696856,0.05180101340604315,-0.07899227477846849,-0.05412926872761403,-0.21449793695306796,0.2694920259358824,0.1882859716864338,0.05356199438624998,-0.04867990141206824,0.08160651488266679,-0.015081142353294608,0.37869852141842686,-0.12474577584614888,-0.44134999561256527,-0.13772609870503882,-0.009082899267245814,0.10139150422323406,0.026808898261368785,0.1471928038248531,0.15823219586608683,-0.25053649203856887,-0.2719672802998253,0.06659607971965031,0.09574001037758517,-0.3615494015634666,0.1180817060806667,0.05628252522700716,0.06820150892399512,-0.13333865818050927,0.13886782018376698,-0.2458060191792948,0.13161433497662922,-0.41140551600965625,0.1844906045121606,-0.3112264827343608,-0.1799576162950547,0.008819139859006508,-0.0007418852296611211,-0.29907107848856784,-0.2525419143573423,-0.16985091356275162,-0.21748335040848132,0.699761993080448,-0.5910958375088314,-0.24204210789778646,-0.0666037754005071,-0.36990182963133933,0.18630077314700455,0.10956486342126293,-0.40366794352376256,0.36045661761562364,-0.33342937182029475,0.014530084339043237,-0.5247691930179352,-0.6897302426249995,0.1127900612734507
0.007551985151453389,0.5755497521222552,-0.3499194624755255,-0.5980977399721319,-0.2330055185947042,0.16945196012787456,-0.248415045770205,-0.16546469684602294,-0.20211404410080325,-0.01634670872946753,-0.09952036307267265,-0.2532219487811328,0.025336954192337835,-0.1327836411978779,0.2519863532470874,0.004301188240299236,-0.12649269567309607,-0.15434905404634824,-0.04710849350706703,0.3517797429517695,-0.11062581250696601,0.13087459578897276,-0.2193269725195358,-0.26279900084201324,0.11193877774877548,-0.21540499813951286,-0.041815363191054944,-0.2273035086265589,-0.23751323848675454,-0.1937269799780661,0.060474636512674707,0.022404917552235837,-0.130917172043295,-0.2019667144549807,-0.16203473298957793,0.02994040530657771,-0.33193278869329756,0.07245893191250485,-0.0630832431306334,0.07517818403983045,-0.3485344080434797,-0.09707092140618434,-0.5829187740336896,-0.18412862147435927,0.07589264833563636,0.1087700260019282,-0.28563631795777267,0.016475897090895364,-0.07408136512502095,-0.25541967067468396,0.3854746110080862,-0.06550041779390392,-0.6256010269838934,-0.058289557462408714,-0.6143966346625594,-0.4079822513403939,-0.025302990593331853,-0.07277831297692539,0.3485015652810992,0.8946043722025485,-0.2613607093545346,0.6248320724998331,-0.35483975467019824,-0.2305442733945383
0.05509011762101501,0.6318788406496183,-0.3857286331796854,-0.28456287464362295,-0.19176824351865818,-0.40765781431151205,-0.14730959226483153,0.09108818498244098,-0.39737198617222047,-0.08591538739387328,0.022647609618145603,-0.15308675084469447,0.25836087845031974,-0.29345035075114523,-0.13102126723858698,0.008504097579129066,-0.16849303767487545,-0.3101507299566024,0.12550361658616227,0.3002349020778541,-0.14582894303551763,-0.253861181219609,-0.42136762938486894,-0.06788220218705787,0.278532704480438,-0.11766901658136575,-0.002015606867020625,0.2686183436076699,-0.21423048640499398,-0.12792922215341607,-0.012776861652704086,0.23531007084668665,-0.741431117003545,0.3429807481612932,-0.026791475167344703,0.07144821590562689,0.3306675157141987,0.08724581586799385,0.03154165505840245,0.5459174284364605,-0.5872415316428307,0.27925073180556814,-0.6505177182376176,-0.28050116258013635,-0.349160309824201,-0.150359862438031,0.147431503241638,0.32430217371492076,-0.21272113807854265,-0.31499436184446405,0.08367641231264078,-0.04534590152762663,0.25619896086867544,0.09801475773573398,-0.50596786559081,-0.4287702384992711,-0.09331769475457652,0.26921018672661456,-0.3213879978583588,0.4414449660481241,-0.7033649118576937,0.7400047317085181,-0.4934350113301501,-0.6814192066960483
0.09955342937303646,0.5010392410966531,-0.4549345979263343,0.2819725118816214,0.09016704532669695,-0.4386779424068502,0.1809375670289084,-0.1329540821549644,-0.26957388594459863,0.03078022943812364,-0.027214405734625302,-0.1415543979593037,0.4116780519855192,-0.06168527818299918,-0.1116931962169132,-0.2015631113969517,-0.19688064245273074,0.1894164382334267,0.35008519730882215,0.09194647563625713,0.07732630447851685,-0.10116824361922627,-0.4006981169044944,-0.34967481737547046,0.25389155364793137,-0.35541286941392813,0.029285221015826535,-0.2617249906562733,-0.12935666068052265,-0.3255076321298329,0.3358607767092223,0.3708991331269451,0.0889372059157596,-0.16213630785079902,0.18218427833603368,0.09812677102733791,-0.10884320772088374,-0.5810881831388781,-0.08516277534499439,-0.340345890342605,-0.2130725803231328,0.06674051510778334,-0.5314279326705639,-0.3905194720083164,0.35812056762778877,-0.43932437092270393,0.020473313711721675,-0.10005247002389439,-0.014089714366426698,0.22048023875069034,-0.08869214381670121,-0.4287086670586705,-0.05596401677508678,-0.2456678074606108,-0.2872314458840153,-0.5018092987058511,-0.025546021886350023,-0.11207482888557152,-0.8784616403308494,-0.035966873369812635,-0.2829881800229216,-0.3121811245403322,-0.13586268457840966,-0.7977934973601801
0.13826873535052275,0.21860913742104282,-0.5245007027606186,0.562050776682518,0.11616127026596024,0.15196603528898045,0.05233616794035978,0.07266310320051073,-0.04248960226315612,-0.0810624372247375,-0.06338059493591097,-0.23409038378709135,0.5655231452605571,0.12205832802644778,-0.0925058227344413,0.008112532678691053,-0.21298632359344094,0.12387555590007415,-0.060868600410722506,0.5022219575949229,0.07675605709474742,-0.704356845478256,-0.4488682852002569,-0.33375533415534997,0.032747684097729435,0.16662543099375826,-0.20842368412033452,0.09945985056794826,0.18282270476703522,0.5715519789782346,-0.5346589326509489,-0.15686890764145234,0.17262806639642814,0.07060076062586207,-0.5189798556316467,-0.5482872996632644,-0.36239491096311827,-0.03846555341977076,-0.4958008873778309,-0.03208846524086395,-0.24130573076018536,-0.16378993153303822,-0.2662103054737611,-0.32878721890103646,0.15360729269497653,0.27636397841439786,0.1607763052007678,0.13444279487748245,0.23251387167414683,0.1659631406279749,-0.41169880177020424,-0.027932132251006547,-0.1508756863464621,0.07247384172281812,-0.016920367949542325,-0.6938268555041142,0.09066851350218297,-0.02837913633425171,-0.7209739535416312,-0.6681763861069021,0.07981466660179981,-0.46991409387754135,-0.6025350443650965,-0.8388276428719376
