ORIG,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9
0.460166400000001,0.562737930465275,0.246259881745225,-0.205619689230117,-0.274498649091357,-0.335267632148254,-0.120439326648886,-0.433084092400327,-0.0665707063842923,1.10185014901774
0.785980799999998,0.453596086593431,0.0137546688749661,0.292282749969557,-0.257517279273881,-0.278306759162429,-0.0769698195874504,-0.427173975441253,-0.0637529492342784,1.1040078509867
0.721958399999999,0.0768126457975831,-0.173043450954916,0.655835871396937,-0.230699743567664,-0.224981971753793,-0.0355233510572514,-0.421213882276372,-0.060965414538929,1.10615589960276
0.479088000000001,-0.505987770394913,-0.199160234809596,0.889199645356204,-0.195506700507532,-0.175199116369807,0.0039332760942408,-0.415204913696201,-0.0582079863309023,1.10829429585084
0.757123200000002,-0.709894584301558,0.0382809268424101,0.996534042151538,-0.15339880862831,-0.128864039457929,0.0414332590195552,-0.409148170491256,-0.0554805486428565,1.11042304071586
1.0037952,-0.972771576704665,0.507621562897187,0.98199903208712,-0.105836726464824,-0.0858825874656182,0.0770097948712212,-0.40304475345205,-0.0527829855074499,1.11254213518276
3.40441919999999,1.07784931494915,0.807860468745677,0.849917671396284,-0.0542811125518991,-0.0461606068403339,0.110696080801768,-0.396895763369101,-0.0501151809573407,1.11465158023646
1.56151584,-0.433121257666466,0.567610086531132,0.610017490258652,-0.000192625424360312,-0.00960394402953537,0.142525313963725,-0.390702301032924,-0.0474770190251871,1.11675137686188
0.42256512,-0.892936030972717,0.0644390776498517,0.291915082151574,0.0549680763829667,0.0238815545193184,0.172530691509621,-0.384465467234033,-0.0448683837436472,1.11884152604396
0.612809280000001,-0.0676277065188715,-0.319743253239049,-0.0670280442309796,0.109740334335256,0.0543900423587682,0.200745410591985,-0.378186362762945,-0.0422891591453793,1.1209220287676
0.809567999999999,0.502739484115859,-0.420255937277855,-0.427449904419013,0.162663489897683,0.0820156730413548,0.227202668363348,-0.371866088410176,-0.0397392292630418,1.12299288601775
0.42588288,0.137929231545415,-0.266683580613215,-0.743671062240577,0.212276884535423,0.106852600119619,0.251935661976237,-0.36550574496624,-0.0372184781292926,1.12505409877933
0.21914496,-0.207437669469051,-0.0237049829965034,-0.957162279352979,0.257119859713648,0.128994977146102,0.274977588583183,-0.359106433221653,-0.0347267897767902,1.12710566803726
0.708393599999999,0.145082215937214,0.128469875159627,-1.00724197574529,0.295729270878096,0.148536957673344,0.296361645336714,-0.352669253966932,-0.0322640482381926,1.12914759477646
0.833759999999998,0.129076752592879,-0.0142418698169314,-0.850548729109662,0.326578972999938,0.165572695253887,0.316121029389359,-0.34619530799259,-0.0298301375461581,1.13117987998188
0.45182016,-0.22062399279737,-0.445990855124142,-0.512226126952746,0.347928109443669,0.180196343440271,0.334288937893649,-0.339685696089145,-0.0274249417333449,1.13320252463842
1.118448,0.294187117422044,-0.770206239837247,-0.0682662521543637,0.357982767176975,0.192502055785036,0.350898568002112,-0.333141519047111,-0.0250483448324113,1.13521552973101
0.91524384,-0.636002893306668,-0.451083230211808,0.394565555190894,0.354949255928247,0.202583763080019,0.365983116867278,-0.326563877657003,-0.0227002308760154,1.13721889624459
1.6557264,-1.17140858517741,0.335114888541256,0.784342612403359,0.33703490162319,0.210534379919739,0.379575781641674,-0.319953872709339,-0.0203804838968155,1.13921262516408
4.91593536,1.10317069391535,1.08154423719099,1.0080722487164,0.30245004481572,0.216443951319906,0.391709759477832,-0.313312604994632,-0.0180889879274697,1.1411967174744
