ORIG,Trend,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8,Periodic9,Periodic10,Noise,UP,LOW
1,1,1,1,1,1,1,1,1,1,1,1,1,0.0851256530758749,-0.0851256530758749
0.537903172604162,0.995120419900306,0.881075453783866,0.855138201403922,0.55830534794263,0.474345655804194,0.130230551864049,-0.0149035226165671,-0.369536740259002,-0.976887523288685,-0.897541349683693,-0.637551567265771,-0.612831022714226,0.0851256530758749,-0.0851256530758749
-0.0282039540787302,-0.957393371959653,-0.986835481822244,-0.98448925055361,-0.971555058649904,-0.974946270119795,-0.956859038761794,-0.962405116926529,-0.874146333349804,-0.94117754814408,-0.908195204032065,-0.941067273983609,-0.945787837681548,0.0851256530758749,-0.0851256530758749
-0.124258719013069,0.435298595037119,0.919827349480705,0.523223192024516,0.668821767540832,0.316861896957465,0.129932860021207,-0.252381047453049,-0.708564119902648,-0.89041312420788,-0.570956901027809,-0.653653503996447,-0.631658936691224,0.0851256530758749,-0.0851256530758749
-0.0336054214702543,0.088555657130415,-0.860809428398228,-0.320333489194409,-0.80140726078494,-0.734692286416628,-0.318420573023768,-0.628095996310733,-0.454166059153155,-0.640290807819226,-0.812214598572195,-0.889202089293016,-0.902260631265783,0.0851256530758749,-0.0851256530758749
-0.059092211970748,0.0209385651141374,0.231147844697857,-0.356418117003934,0.233072904843336,-0.431931892424466,-0.126677917738197,-0.625615121969013,-0.434352333931683,-0.690182800493569,-0.821785521572712,-0.680617277078717,-0.619101707251318,0.0851256530758749,-0.0851256530758749
-0.0685272132868409,0.0990742675003483,0.213850087955003,-0.234117737695452,0.298798681334209,-0.13620231967706,0.323895010728675,-0.185132943895945,0.0773676271632573,-0.760267814017888,-0.599748983081202,-0.738864476291096,-0.726716587631195,0.0851256530758749,-0.0851256530758749
-0.0182054389270636,0.0831433814042764,-0.160242499114556,-0.222970298091607,-0.109854936494812,-0.264356412840814,0.172121061204883,-0.171543480402818,0.398266932912843,-0.112811919830837,-0.349065710479575,-0.40696471542007,-0.185158991244161,0.0851256530758749,-0.0851256530758749
0.0145521538274531,0.0910090441012752,-0.247619015701331,-0.163613888908004,-0.0135824909106325,-0.343507111247532,-0.148080128536504,-0.270072064716998,0.209767261876426,0.267651676162955,-0.366483466962933,-0.127857096605689,-0.191490942745074,0.0851256530758749,-0.0851256530758749
0.0809350622619574,0.0905213647628104,-0.169382597201684,-0.0576758895485121,0.157312134343994,-0.33617814075215,0.0280576907753136,-0.179562679268356,-0.254590802631758,0.00204885470600278,0.169707931933896,-0.169544009729784,-0.144327212396127,0.0851256530758749,-0.0851256530758749
0.138322313189094,0.121188591538354,-0.153128253835912,0.0719242920864775,-0.0307949663492367,-0.225603399552695,-0.0256644782136442,-0.314239449121367,0.137260880712768,0.139683378768995,-0.320720528796896,-0.196367132693971,-0.318214276934446,0.0851256530758749,-0.0851256530758749
0.159723877341001,0.118170842291009,-0.0911420096945626,0.0610491276476275,-0.127050193617063,-0.0985017316238671,-0.0960909814307227,-0.160492092840281,-0.294848803632122,-0.282642529143246,-0.280111964902511,-0.332413612672172,-0.208770851845581,0.0851256530758749,-0.0851256530758749
0.23429217183267,-0.0408877517155211,-0.00603471488382783,-0.121771993745705,-0.200720207751355,-0.119446477966929,0.058026644921987,-0.222947830115567,0.198440190326499,0.00603383425417882,-0.0613034930956845,0.0252615301717503,-0.0394421712110975,0.0851256530758749,-0.0851256530758749
-0.039940777600987,-0.131783218308215,0.091359110199211,-0.180668385768853,-0.27852626679929,0.0302945486127019,-0.208772781298422,0.330596546340927,-0.241964316363359,0.235077324815901,0.000613025029285975,-0.250985878930247,-0.19815281219417,0.0851256530758749,-0.0851256530758749
-0.0583276417297124,-0.55664745448691,0.111504731201209,-0.458049292158244,-0.0301987197757122,-0.183277785918278,0.0684533183942804,-0.217384549823664,-0.189151860937043,-0.0722366526331169,-0.00911153557322951,0.140830843808824,0.130304140197776,0.0851256530758749,-0.0851256530758749
-0.0919909663142236,0.316850730028168,-0.0629341236956683,0.330241833392441,-0.286360947721648,0.363845529539096,-0.612052184259489,0.11471429682324,-0.0973579682617382,-0.121608352983892,0.154747486966818,-0.041255554121937,-0.0218037104275844,0.0851256530758749,-0.0851256530758749
-0.0136814869730899,0.00371477862691743,-0.153036871511699,-0.272723946976034,0.190411399352832,-0.346924729744208,0.0872364239128904,-0.146989172964797,-0.0931790588877397,0.0411323244896002,0.0547046227923183,0.343064785884728,0.298567713612023,0.0851256530758749,-0.0851256530758749
-0.0348568914579094,0.0978156197552978,-0.207890448805736,-0.149811436002652,-0.4744907932607,-0.0571717091297978,-0.12648069967223,-0.316698274640931,-0.164530391869818,-0.0414352133472516,0.1143146187632,-0.130862341222273,-0.294351120951935,0.0851256530758749,-0.0851256530758749
-0.061839262843084,0.116550307379738,0.0942498181093844,-0.126799531430044,0.329169351134329,-0.00215806339606383,-0.071961922430022,-0.0702762141043178,-0.203000466231955,0.0153159172875609,-0.135518632643726,-0.18109131516144,-0.156501158626642,0.0851256530758749,-0.0851256530758749
-0.00532382139443057,0.0615142903491563,0.0561734793768267,-0.155864691833522,0.177215933182542,-0.237879237690472,0.183001653318643,-0.102475435677785,-0.0708603591921679,-0.0152670916222325,-0.369022969711611,-0.275999725966755,-0.307799591731368,0.0851256530758749,-0.0851256530758749
-0.0385653791124279,0.0471851412378077,-0.0768611419953535,-0.112970704358691,-0.14441797570048,-0.283325129038381,0.159244056624631,-0.230857114120577,0.0207304931151987,-0.10585939853631,-0.122652887240283,-0.0143601232759745,0.101886833705228,0.0851256530758749,-0.0851256530758749
