ORIG,Trend,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8,Periodic9,Periodic10,Noise
2.785536,5.931436318624955,-2.004320143096082,-0.9531742849554282,-0.35011278135525875,-0.27207299602673035,1.0470508104570646,0.4042507285498876,-0.6754187747303418,-0.18382694681734355,-0.24686037245245476,0.005019297103771682,0.08356514469795788
1.995408,6.271638367014393,-2.6801242629491906,-1.7668792862313272,0.9141234551014495,0.05689327373745101,-0.7750351054421887,-0.23253013897004504,0.10479614808818083,0.06895816753315814,0.10828438451768903,-0.02906345346086681,-0.04565354893870852
2.636928,6.623264234198628,-2.8178479972161443,-2.29621432277743,1.5725994061866473,0.6752968755043405,-1.360590151882591,-0.5296598960973523,0.6125338947033206,0.05968572103239381,0.04092823017874035,0.05398021048970702,0.002951795679731866
4.258656,6.980380216540904,-2.2965847036820346,-2.3210459274084223,0.9676948069445026,1.0155713796268386,0.3373740024914726,-0.038281242160079665,-0.5062399598365726,-0.07951343578204721,-0.11003537014153995,0.11901098249243437,0.19032525091453611
5.39136,7.329557997935538,-1.1508676479693976,-1.7377413812789768,-0.5727555674765251,0.3207618288850557,1.5139265141627487,0.6890703718526221,-0.34594691997044885,0.02559137887128815,0.11572961107022645,-0.37910307067186566,-0.4168631154102711
6.454944,7.643042012956275,0.4229861611231736,-0.6239820712541998,-1.783705400498354,-1.1240511394280677,0.24243968010666486,0.2634157858510567,0.8706625230688626,-0.06004874430072854,-0.1653389304564955,0.38619916209947897,0.38332496073233185
5.67648,7.907083596600072,2.1023737178284163,0.8118419123758454,-1.4668153149882786,-1.765435728746434,-1.4054268060376203,-0.8196385228087483,-0.25559535277618733,0.2551475525087726,0.31448706783550545,-0.003291602512662106,0.0017494807213175635
10.097568,8.139356191873192,3.5069595517618803,2.2717511425364134,0.3726978490318715,-0.4874232853409987,-0.5741478436768361,-0.5706979886808891,-0.6987162694721575,-0.48109063551238224,-0.4803716191194301,-0.4596381369974205,-0.4411109564032445
25.203744,8.394828161436417,4.270203062038127,3.4239572822085154,2.200854232432286,1.7520724099174263,1.214862942396172,1.096318566450177,0.6855358877655734,0.5588694797566334,0.5388732976004621,0.5429989596038077,0.5243697183944035
20.9952,8.426806909256486,4.150232387646299,3.4280420633821804,2.30995821648237,2.148028938201904,1.0470097715483389,0.48264401127972656,0.33386689994570046,-0.48390104306493814,-0.4807305687478351,-0.17874331227257664,-0.18801427365765586
12.829536,8.37965911590174,3.1188867857968874,2.510025791757477,0.40930368474811035,0.40026934109771023,-0.7403609604453459,-0.7578623521669682,-0.8819173812623099,0.4225669448535565,0.41809585511594044,-0.22905916875509255,-0.22007165664171222
5.62464,8.300951216473962,1.3892192603033824,1.0055300487728838,-1.868482818388034,-1.7314644081322286,-1.0204296980372278,-0.6316848811083245,0.32130288981840205,-0.475342194968772,-0.41148754556912115,0.3565292009506831,0.3899989298843963
4.392576,8.213706354113844,-0.6361511039256982,-0.6832240736979395,-2.385745387257205,-2.1843657124885834,0.5717120941816676,0.5536908108447726,0.6309056671412562,0.5385930787590002,0.38599377528773493,-0.2762240372679124,-0.33631546569093723
2.839104,8.104911265991388,-2.478903066058771,-2.21608357123477,-0.6047649892606893,-0.6247198381045039,1.0626737530558794,0.574871301673162,-0.7331669464360294,-0.4330238829812642,-0.22871552810286336,0.1975801103846444,0.218445391073814
3.604608,7.986362622027259,-3.7042309733967307,-3.23846021137865,1.8439050681006248,1.5090215138150171,-0.3241665088635408,-0.2656153530227999,-0.08887702453049735,0.13035602820562722,-0.061357918095762715,-0.12280010216167377,-0.05952914069888208
4.499712,7.85614206189512,-4.0254637920800365,-3.524999040846772,2.629696729477051,2.2631954373022114,-1.066369170276304,-0.5943898691528996,0.7656966059011924,0.2055503230885253,0.3564787293553608,-0.12506052287472866,-0.24076549178872875
3.1104,7.711110657193616,-3.368168222561298,-3.009070616581385,0.9524880754578019,0.9130812827254778,0.16558740895788235,-0.007541447348575962,-0.4078730315027515,-0.42571398314367775,-0.5509759809863556,0.5251778494630177,0.612298008326242
2.1453983999999995,7.59156687838149,-1.8924888982461452,-1.7226249931226,-1.6748661831979836,-1.2990370212658764,1.0701237882450771,0.7344047748512194,-0.5384954538572555,0.5769431762712044,0.683361780079245,-0.6877620813925981,-0.6957273667457798
2.089152,7.508234286755151,0.03573579415776792,0.053707132871570175,-2.82197997230959,-2.374019433834654,-0.04582573510324655,0.1519875733128123,0.7957723582314099,-0.8033870115577199,-0.8602073530596179,0.24620166659671752,0.2029326939394003
10.231488,7.6054134986067226,1.8893976128813454,2.1482831889255185,-1.607294038834216,-1.0358126661797002,-1.5408102122477942,-0.5541197746882657,-0.14378799646899112,1.1221015889551162,1.0914604779835213,0.6194791499030649,0.6371771711636766
9.454752,7.780013596082935,3.110785698580404,3.7931876567006206,0.6567730715550951,1.2217379961573278,-0.622993154360625,-0.8408001889074148,-0.7365008842350912,-1.3656976926894941,-1.246892554270253,-1.1702053001075476,-1.1246562445059547
27.4752,8.130481058409021,3.2981528658228196,4.594009097266661,1.952757488603331,2.2844572209010785,1.6083209658306288,0.8656306458679685,0.7787448579598247,1.3341917636386027,1.1641854119312032,0.7583411863268834,0.7059274374419743
17.195328,8.33654540764431,2.3511964868992776,3.610096033364823,1.3885548857096375,0.6321020734247846,1.1783958265139904,0.7611179685727124,0.06224191531193871,-1.0111007991767051,-0.8347913568170994,0.3675185001250017,0.35345105842732805
5.00256,8.441615337350012,0.5680712291038194,1.1728078531427937,0.004196605231002737,-1.5623546079771244,-1.1094631326124194,-0.5404245067800079,-0.6536559065303799,0.5712854734750047,0.4181614906271441,-1.1895972647424895,-1.1180825702873558
2.705184,8.53555253728617,-1.4440306003074046,-1.7510023689754493,-0.7273012752069361,-1.5852491913385736,-1.5199979304889697,-0.7961877262152757,0.3773520622352611,-0.17615005992210186,-0.0589163392423625,0.9547099186967807,0.8964049734788578
2.236464,8.633015816076199,-2.988740031905532,-4.127886520873493,-0.5098507445167035,0.36842856610201125,0.49879716165834487,0.3043811082970716,0.24087162447138624,-0.16264847543373195,-0.23559175886055025,0.11003246780429238,0.10565478718069847
2.655936,8.73260706793371,-3.513990049727699,-5.132524579874251,-0.15579992864552758,1.6426546246518405,1.6899397051738403,0.7976837506787625,-0.47264793152728757,0.5331389614015133,0.5510422922842751,-1.0333932857888757,-0.982774626560308
2.1775392,8.832481841719451,-2.7955078046474977,-4.391800672465903,-0.31388657306652373,0.591330250544123,0.14645583980673105,-0.13357228188309947,0.16998317997547305,-0.966311559559876,-0.931711272910903,1.0029589811391388,0.9671192713488787
4.48416,8.947945395111601,-1.0157437684747563,-2.0793469454635036,-0.5686374447783956,-1.313537295896263,-1.5916491342403842,-0.7288856950553709,0.38810800073343543,1.3528405446199356,1.299559502096926,-0.0919452163510623,-0.11454794230216873
3.160512,9.043300335334647,1.2798703659545885,0.9948158349588473,-0.0852068670480111,-1.5550430224462746,-0.8180325050052444,-0.29178463557294215,-0.6848851820871372,-1.5303353775537956,-1.5087778708803983,-0.8729417300748782,-0.8104673455793981
25.7904,9.17418082223075,3.3437623415275843,3.9077735351334795,1.1080439604184402,0.4497964207268941,1.372236982473834,1.0376279674626079,0.3330437527184557,1.4313881082423858,1.4770866142039925,1.0978278444830802,1.0576316503784937
20.570112,9.030152788243772,4.481459262832809,5.139601414674476,1.7832107689697063,1.8181773377190378,1.3158320354112916,0.067696874959062,0.41828216209611596,-1.1564277453100054,-1.2714876654181766,-0.5246548139031783,-0.5317304202749074
19.980864,8.886234114975684,4.3087068566823,4.818194589567881,0.926766100360624,1.3134037037590327,-0.703249390583511,-0.3225117077391218,-0.7310330292237501,0.8967656127253928,1.047964393738568,-0.22710403792092407,-0.23327320634217283
11.09376,8.573948934457542,2.8890725872543057,2.813706600420723,-0.8429147487071448,-0.9011432631518396,-0.8811298377566551,-0.7499373928231009,0.5385191884926028,-0.7671286291893408,-0.8884524142517739,0.607609869660488,0.7016091055941961
6.240672,8.31232801988205,0.7017776727062461,0.16948118907357013,-1.8233988449683567,-2.1024266558890496,0.4239131203845135,0.38958586535867973,0.07902826203962247,0.7261014213150473,0.7408935970585189,-0.6045169471687232,-0.7720946997921199
3.16224,8.087259382375171,-1.5550360267130177,-2.343684622170421,-0.9441436125379465,-1.0539005355416873,0.6851564461111787,0.8381781164716567,-0.5877081044479695,-0.6201524251600019,-0.48300621881361394,0.5040004451784429,0.6352771552482083
1.8293472,7.869680259931369,-3.2249658583194303,-4.038205632807404,0.8631198968461117,1.1309446273591612,-0.5093338409796008,-0.2300809726046844,0.36183714111015725,0.33193987428419247,0.05616838723906664,-0.40028230574724005,-0.38147437631170544
2.2418208,7.656038442226039,-3.868685351088628,-4.458425513971269,1.670846919978642,2.1486226036353,-0.7608195700293182,-1.0179307826782484,0.3925310648762141,0.08244454087396792,0.4458297555300119,0.06514508169102284,-0.11377639104374289
2.134944,7.435789109401301,-3.362711356011592,-3.5625097494957267,0.6446652535829251,0.8790976271963098,0.5831658579706035,0.11376849656299791,-0.7278500486450287,-0.46795320419012904,-0.873754789245658,0.621716833894388,0.8515199689796051
2.758752,7.215186727734975,-1.9169877984815178,-1.6693804720683223,-1.0863416546945377,-1.3480076868931699,0.9423126690748256,1.2674806908340288,-0.009781988397751832,0.7848573020106921,1.2014519404151598,-1.2352463896278796,-1.3867913399065037
3.47328,6.981432629842132,0.0008243809468634344,0.585289760631864,-1.630611911640765,-2.197112134284614,-0.5466994742968737,-0.1834877333229754,1.0344034940224012,-1.1689804233090932,-1.5444752963035544,1.053777758142745,1.0889189495718703
10.901088,6.756975627270074,1.8090526517707446,2.567379475438329,-0.3515522105102477,-0.6516102423006703,-1.2050751178266865,-1.229679987870331,-0.7523204793989962,1.7158107349613168,1.976657553060939,0.12192710908448352,0.14352288632104274
7.59456,6.44465807498258,2.9889085957326116,3.5458282460822947,1.4355372820641736,1.5104805541366826,0.42794350766023465,-0.21872600808385498,-0.8708273584740599,-2.2504259976838794,-2.3733215516946706,-1.5181333009825788,-1.5273620437395274
31.60512,6.2194874752884255,3.251718055976671,3.5887811097308657,1.9232342293642357,2.251187771292783,1.8159344797838735,1.8544834204188627,1.8725738340707203,2.4183764139019517,2.488764540890843,1.9606836403606536,1.95989502892011
3.589056,5.848937056807281,2.5788929016966833,2.340929609362924,0.37124115019447673,0.3638388971196842,-0.49043064716954254,-0.17378627003790914,-0.9351630953276171,-2.0325298125960702,-2.2010716238464307,-1.0208906987930766,-1.0609114674104003
2.506464,5.822932970656015,1.183788646528878,1.140488596875254,-1.9069395911183051,-1.3283034883971065,-2.382194548568306,-1.3038509035832075,-0.9014516025407676,1.3124850060317923,1.6815273713596974,-0.4346295412415215,-0.37738891600242574
1.5856128,5.92191703581643,-0.601734361136974,-0.0834499727756887,-2.8897409154329226,-1.7106447522268076,-0.3025862366477777,-0.5187898886328183,1.4112278898202506,-0.6983316981960811,-1.244965257878899,1.1249277566947429,1.1777832005965478
2.9808,6.135419358245073,-2.406370855054863,-1.1710261827272868,-1.6446815802206907,-0.7663502142611721,2.1923152697626853,1.3204677467010433,-0.3865350331100079,0.4101495911370407,1.0075310294560145,-0.732559638626863,-0.9775594913009735
1.8293472,6.406215991282167,-3.8669555421741126,-2.1178867315332304,0.8853449165942981,0.5203928920841056,0.7592854056428567,0.799891796192049,-0.9577228599689379,-0.28929087067062803,-0.8021407848854247,0.07660401602584388,0.41560897141100733
1.3606272,6.6982910992341695,-4.6657753539463185,-2.8518227668292533,2.688884606104794,1.3836188845760393,-2.105941176495797,-1.1413548910582227,1.0907833107905338,0.0614331530745133,0.4228517665094816,-0.0036488436305105823,-0.2166925883294372
1.64433024,7.007735432751062,-4.582212778220162,-3.2042006920824204,2.288914430600957,1.3986968860756415,-1.3069077420315833,-1.1726156235066598,0.18047066279672333,0.2975063543631995,0.09037947104070194,0.3507825341013204,0.2957813041112121
1.3713408,7.334450738920776,-3.5510283319992126,-2.9847955676539955,-0.04478016742955419,0.38292610208627026,1.798177401242545,1.0437412265573982,-1.4132519166626814,-0.5290419622575439,-0.4776221441126273,-0.22106078056182976,0.03362620187045442
3.78432,7.68974261264395,-1.7020398044817862,-2.04483768801096,-2.4511181559244597,-1.2051490770965254,1.7467929797728063,1.659855982553706,0.7713764194755348,0.4638502132395707,0.5780448971339028,-0.7399712344661493,-0.9822271448395922
4.41936,8.049856313822255,0.638185404128865,-0.4602984276306706,-2.944493235714331,-2.1552876744745877,-1.437243292405791,-1.163376236110986,1.3629762730868302,-0.3204439583117699,-0.5556958107689726,1.6632290070134212,1.741951637365733
3.08448,8.468767763742733,2.9932790891405823,1.627276850899305,-1.0437907828848616,-1.1420100077743895,-2.30394763521118,-1.8959344944237608,-2.252048268678334,0.49844599817851837,0.7223506349641865,-1.3172962267995632,-1.2706129211532347
19.793376,8.918214376441467,4.828245390255971,3.658113180166296,1.8461762054573372,1.213860382232474,1.1755839296583857,0.8570264085524865,0.3310905934352452,-1.0726499627910562,-1.151062948422106,-0.3923037687685034,-0.41891778621799863
40.176,9.344716520146521,5.671518432363008,4.897172840153808,3.313140858850762,2.652082152433587,2.5707626718845624,2.4242692234477086,2.172047638888783,1.6104577867754346,1.5381179013929882,2.012494802534853,1.969219171127982
11.50848,9.352467572258517,5.293086618367528,4.218150500491479,2.211974198174875,1.1244083926081976,-0.4842440479079316,-1.16982138313564,-1.8862248973230666,-1.6285309712150076,-1.5367515359304889,-2.001820554184046,-1.9842138922044121
13.284864,9.258756146573479,3.8253300670249235,2.428159702991911,-0.24065807276403184,-1.1261107823787093,-1.8068262394496832,-1.8840511175621295,-0.4077647590613238,1.1323842040100502,1.159423263805057,0.4306976329474111,0.5155239538630432
10.57536,9.019076741734644,1.6994065897698736,0.03144944352598883,-1.9710724457164766,-2.0017412777254804,0.26872158086849135,0.952206987000717,1.6028524198852672,-0.5388762330003888,-0.716337243752793,1.1783722211158767,1.0513012162942819
4.0176,8.681449145647074,-0.4992771510615188,-2.1729207263885453,-1.721792670748152,-0.9540414836275133,1.6981215082632577,1.6113573172825175,-0.4099823626994952,0.17519930081270826,0.466555119749647,-1.4399504824972436,-1.4171175147327375
2.3141376,8.305868560637446,-2.2075450108879147,-3.4893491432605095,-0.0016975900655169518,0.7110894911872948,0.1738914639250949,-0.8458286192364285,-0.9519232967535413,0.013666708857452407,-0.37619086356880344,0.4109510810638772,0.5712048181015414
3.24680832,7.912231032119958,-3.0568117581009813,-3.616341661416964,1.5054914577522869,1.413875360242266,-1.3909928032452747,-1.35102752806221,0.7630436332599192,-0.2427173707695847,0.24401996162196007,0.6632370049353314,0.40280099166328537
4.0176,7.489453558057576,-2.9593650834863503,-2.703221109088537,1.5677506701532933,0.7703796769640737,-0.3087752283326279,0.6448433626774468,0.3144528875082304,0.5249429979559087,0.0065372435187095205,-0.7588370559850759,-0.570561919942652
4.43232,7.029629645290572,-2.0971163046394246,-1.1965791129387169,0.3969547025527234,-0.3504071359114174,1.18587058166,1.1092845456530798,-0.7966563653964632,-0.6599639062665326,-0.23594446555596502,0.030024979821199737,0.017222835730944564
6.749568,6.554581819044453,-0.8347653524601033,0.3861019708047078,-0.8004694996835835,-0.9000688367190305,0.4644750134256234,-0.3520628073738153,0.4516776175453874,0.5028957583584845,0.26669505006834815,0.5611468736720648,0.44936039331745886
3.65472,6.040998479855329,0.4092102594061087,1.5130036092715002,-1.0540432892535112,-0.6740047709634484,-0.9879932634291322,-0.9627524199671548,0.21714182836532317,-0.13946759045690235,-0.08902799773908043,-0.3626897525471671,-0.2556550925418653
6.481728,5.510336624701327,1.2979247368681268,1.9713757354746655,-0.35729132526404395,-0.011678553262263988,-0.33082717063831196,0.16943882488681997,-0.7211978673656921,-0.19656395333924126,-0.13486157333818086,-0.3420132190057353,-0.37291425971746645
14.0616,5.060684469298877,1.65005845429081,1.9180416142634986,0.41129390098168433,0.6172725755422387,0.8690343226813525,0.7488839588712392,0.6817580112731845,0.33278276443773025,0.2412363236982862,0.7730180225539254,0.7575355821071718
7.28352,4.782410158030081,1.4467507181951162,1.6011359560418068,0.4173647385640473,0.7740890942790251,-0.19034141791204973,0.1101000098373972,-0.175330287779032,-0.2634217591866537,-0.19412408944882376,-0.5119800831927723,-0.513133037428142
4.0176,4.549022137366944,0.79616681435651,0.9127256472005367,-0.19016775025648022,0.08807450652522873,-0.8512730269510618,-0.8548366010049948,-0.3093392005076058,0.09442299697894607,0.06556951265146742,-0.16284630284764387,-0.11991873351184872
4.19904,4.41506862682538,-0.1312839669051971,0.14400072176315573,-0.8587623061656608,-0.6417318355465534,-0.077886381733326,-0.11097423916081699,0.17992936380021396,0.06037198511364635,0.04140323941290194,0.6168740153796636,0.5620307772165927
1.3579488,4.329727883121006,-1.1077517567735906,-0.6284162926019181,-0.8659180278682513,-0.7750317042229665,0.6622894806446046,0.8233088359835151,0.07914607634052089,-0.15749757144195306,-0.07508247384177165,-0.47060821410916237,-0.45621743523003117
1.1865312,4.266573793937731,-1.8982111542033424,-1.2987458884610275,-0.06682266829172302,-0.18951222193930684,0.1394482806441659,0.156117682204835,-0.06638756586414635,0.20920930209684183,0.05250163546984444,-0.08389029466811397,-0.03374970092576029
0.7246368,4.214335801907906,-2.309733138555785,-1.7364991650838222,0.8356378731725642,0.6137837686115889,-0.6939973481784644,-0.8108381069386752,-0.062457176852910856,-0.22652591136945543,-0.01872250608743807,0.5045824786363502,0.41507023073813804
1.0818144,4.182173318687409,-2.226996056875165,-1.8021061026225642,0.9770578481689807,0.9162571185888625,-0.2553770717639809,-0.15739553239245563,-0.015332256226357624,0.20480071422142768,-0.0021807506711103105,-0.406952676187392,-0.3321341529276571
2.7730944,4.1794302015701,-1.64641400655748,-1.428064228998321,0.14906218896345427,0.36849228272520246,0.6326504461134926,0.7990571660564929,0.030537089091384154,-0.13240900484799303,0.02799900187471087,-0.09266180465235922,-0.11458493133868512
2.7594432,4.210131749681012,-0.6906798205105812,-0.6563565405924352,-0.9735444798363475,-0.6060300835001924,0.2612539396197436,0.16504771705428578,0.1574802567647455,-0.0008386105628802525,-0.09794518909185439,0.5080757447200371,0.48284851625446584
0.4806432,4.290365901996683,0.41489912785220745,0.38076299459472235,-1.3738594667063435,-1.0745342500765764,-0.7478296784676474,-0.7761232797875648,-0.2050673805296799,0.18958593224793077,0.2278082991178194,-0.44036826803471474,-0.404996732206836
4.424976,4.438603191814095,1.388967012827819,1.4559409310063725,-0.6217961642040581,-0.4962716910894875,-0.4439767911708275,-0.18240795386617706,-0.21232283753252135,-0.38406723535685483,-0.3808067065698962,-0.060859261413242154,-0.07602649444522037
13.942368,4.68347101822058,1.9432832979921528,2.3102551530461533,0.5519423109499476,0.6716406374687106,0.4880784789279018,0.775762262676473,0.42149602649961193,0.502480255908701,0.4861723359642689,0.5579933885349033,0.5497928338105947
9.440496,4.893145881698973,1.8934680296156177,2.4090620276973795,1.1048662411745998,1.0504197920374412,0.4197523123981392,-0.03625454078688401,-0.005886374929612063,-0.5174971544283538,-0.5088058784446777,-0.6421753346860505,-0.619599001346572
9.541152,5.070345249295348,1.2506288950730353,1.675664907302172,0.7560432418910962,0.33240641226215467,-0.062238134799442145,-0.5321752399980704,-0.35079417400985596,0.4786993521916438,0.4644724417732699,0.24195767755734118,0.21614137146130577
4.784832,5.339112419140016,0.17334010938831668,0.5531961666257347,-0.27028683527436953,-0.42470838002084693,-0.7296546577285139,0.33157521091546777,-0.19719544023751936,-0.3981742903818924,-0.35780368589222095,0.3840294443919315,0.38140193907389514
1.7443296,5.662873631203973,-1.0610622131030447,-0.682799520493154,-1.154215746427927,-0.6075460126881097,-0.3484575331915479,0.1752525085411689,0.8570408795692867,0.1983212549214656,0.17486130187347237,-0.7651076308078709,-0.7048313193977126
1.3675392,6.0188801096365765,-2.123163177061309,-1.7473168029685449,-1.1806344749543238,-0.39007944309798587,0.649340693957828,-0.5803394012287243,-0.3498872721612673,0.14323873164581755,0.04025263164305153,0.4878630673188637,0.39938453727001705
0.9321696,6.386159770734132,-2.715773069775316,-2.406470749535629,-0.2916840291593174,-0.15434898687715773,0.7116933104876492,0.0834336094315737,-0.8461105139923628,-0.46815024169058406,-0.17598434663261595,0.38716939799933753,0.4222354490102885
2.3661504,6.767165321357246,-2.649877191047198,-2.4687690092246943,0.8618840082910805,0.1659007478916422,-0.45255618152839666,0.8847212741700643,0.8160715023109111,0.5801829016166804,0.16518859265539385,-1.1895916115359892,-1.1141699549567436
5.8860864,7.145095088373647,-1.900660704399961,-1.91807611218495,1.3727917003283008,0.6153498460501562,-1.0520931413576813,-0.45610237991745256,0.63459457119888,-0.5005901105053961,-0.08228606502702701,1.091044433282312,0.9370192741591676
6.016032,7.472723889346526,-0.6113713482586015,-0.9426250626246203,0.8157580601444759,0.7292148931560029,0.1581889754592146,-1.1297826776183622,-1.2208931040958735,0.42127686406720316,0.046813759918071386,0.06926996623950471,0.20745778426645153
7.4421504,7.752065371735253,0.9440655649531271,0.2560042344365499,-0.34222273740568615,0.09814860533367127,1.4097106344425308,0.8560270895364949,-0.22923403959160893,-0.37941788130941867,-0.036345050018512244,-1.4186467726059304,-1.4680046195064707
16.833312,7.938281339583553,2.4265657089654153,1.359074554805144,-1.0808565744720113,-0.9483264524282994,0.6201749947208601,1.364466521971346,1.7420285103319422,0.15194164423324943,-0.12281653658848914,1.703363532312819,1.679414756564471
7.8955776,8.011486202325832,3.5015060071363293,2.1452665468175476,-0.8231351201979731,-1.2349309489223275,-1.5665634021733599,-1.2574229695127295,-0.8515571092319245,0.4181895202243984,0.5296744528713156,-0.49394365599930196,-0.4829919233378061
6.794496,8.141099591807928,3.9258572892764447,2.7662870414946297,0.2893212026958318,0.06120273682972441,-1.1080676762985782,-1.439399640574658,-1.351490187211236,-1.0941468093436224,-1.001486759277353,-1.2200337216367565,-1.1746470677623546
29.235168,8.294498344175407,3.5673392969257027,2.939296020542184,1.308881011604592,1.5213264315130701,1.7607765230576062,1.5486646706833005,1.904719499670013,1.4274916144926693,1.2108534270947606,1.8897838834716574,1.8615372767690317
12.907296,8.24508611386822,2.4293607655960696,2.096589307893185,1.0948920324714353,1.0864121466725034,1.3425438630958306,1.2047298170749046,-0.2489786689694776,-1.2471222349622886,-1.0356618157314086,-0.9850004962713408,-1.0755548307376357
6.270048,8.117177826564143,0.7508426463842053,0.6099362233218356,0.033281685449996,-0.5329725321554252,-1.052555472783795,-1.3271278509528253,-1.0225262922119116,0.7960199135387862,0.674559784357773,-0.4835967004352215,-0.29299123107756636
2.869776,7.95685386056298,-1.0687231495443787,-1.0729657336773244,-0.7700666594989376,-1.4084345508501597,-1.4382754915602163,-1.1551128047193566,0.5175624196125879,-0.379219507299885,-0.3853522548823767,1.1103728014352534,0.9631370704218104
3.113424,7.785364386175537,-2.583740648841725,-2.4870576159986846,-0.596145652659289,-0.6212192294449477,0.6706014689475528,1.1586160476524319,0.5511179169516588,0.054422351300352535,0.22702221271164713,-0.5086326349836928,-0.5369246018108432
3.1617216,7.593568626211428,-3.4233026240290223,-3.293487625270495,0.17828980068568276,0.7389400920546326,1.4666356412304238,1.0454967575011116,-0.643464651480444,0.2908717852877429,-0.07669803116969157,-0.4583952932984885,-0.2567328777228837
1.4599008,7.401257571469883,-3.3870717529858667,-3.247804199737862,0.5925355400419843,1.1010791871834698,-0.31237365916339427,-0.9651546466082191,-0.041877348196180664,-0.6747572277603447,-0.15851155684427953,0.6968304754680817,0.45574841713272224
2.665008,7.273540781355354,-2.503682444866748,-2.244564195229968,0.17240155353346043,0.25131052516327407,-1.412595190389576,-0.8883881196774729,0.5527506730057085,0.9393814380660962,0.4027231949849073,-0.006934973792694213,0.12906475784765092
0.9947232,7.301120264287906,-1.0633316984492274,-0.4040603704605063,-0.7488572121740481,-0.6357574034205378,-0.46531719831071555,0.7834769021652139,-0.8221201738689426,-0.8886946981123253,-0.4721437936390233,-0.7923457330577448,-0.7972456849600466
12.2673312,7.421946896431144,0.47516153596670624,1.590120519961521,-1.1635401913825445,-0.8120688262189053,1.1854236282553168,0.5641034190297974,0.7399266934581856,0.45010465904976377,0.250124147076892,0.7972567886478571,0.7687719297242622
11.403072,7.536188284101836,1.6401197360500086,2.897164204534475,-0.5400944172236921,-0.44326782844319207,0.6108096057059044,-0.6429461714332797,0.04493263018446292,0.22250623222952726,0.15776625230695862,-0.03301071918368927,-0.047095808829320414
9.04176,7.576840337446776,2.130049280888979,3.0007198977959675,0.8265760246587076,0.11422340741003485,-0.6257592699402781,-0.24927209022141342,-1.1068115409956876,-0.8066350642509988,-0.492187667333093,-0.6708940197647815,-0.6550892956942135
18.357408,7.687616252542338,1.8658640215343014,2.2297945305313713,1.613824521993848,0.9426489592762701,-0.7565163744216545,0.7480977038669515,0.9624117633561985,1.0501423649139563,0.5764178362556202,0.6881305738452484,0.7489758463055475
9.777024,7.80476863315268,1.014739084895363,0.8060268572720749,0.8580166496391102,1.1440702194805885,-0.09294084239726665,-0.3483585127555083,0.548986540252944,-0.9841968874338086,-0.45481053268429167,-0.19130857418830946,-0.3279686352335759
