,series_max,series_min
X1,7.971628252571031,-7.635406155971039
X2,7.17196061009894,-7.13128789934008
X3,7.17196061009894,-7.13128789934008
X4,7.17196061009894,-7.13128789934008
X5,7.17196061009894,-7.13128789934008
X6,7.17196061009894,-7.13128789934008
X7,7.17196061009894,-7.13128789934008
X8,7.17196061009894,-7.13128789934008
X9,7.17196061009894,-7.13128789934008
X10,7.17196061009894,-7.13128789934008
X11,7.17196061009894,-7.13128789934008
X12,7.17196061009894,-7.13128789934008
X13,7.17196061009894,-7.13128789934008
X14,7.17196061009894,-7.13128789934008
X15,7.17196061009894,-7.13128789934008
X16,7.17196061009894,-7.13128789934008
X17,7.17196061009894,-7.13128789934008
X18,7.17196061009894,-7.13128789934008
X19,7.17196061009894,-7.13128789934008
X20,7.17196061009894,-7.13128789934008
X21,7.17196061009894,-7.13128789934008
X22,7.17196061009894,-7.13128789934008
X23,7.17196061009894,-7.13128789934008
X24,7.17196061009894,-7.13128789934008
X25,7.17196061009894,-7.13128789934008
X26,4.99451802542396,-4.89540678776107
X27,4.99451802542396,-4.89540678776107
X28,4.99451802542396,-4.89540678776107
X29,4.99451802542396,-4.89540678776107
X30,4.99451802542396,-4.89540678776107
X31,4.99451802542396,-4.89540678776107
X32,4.99451802542396,-4.89540678776107
X33,4.99451802542396,-4.89540678776107
X34,4.99451802542396,-4.89540678776107
X35,4.99451802542396,-4.89540678776107
X36,4.99451802542396,-4.89540678776107
X37,4.99451802542396,-4.89540678776107
X38,4.99451802542396,-4.89540678776107
X39,4.99451802542396,-4.89540678776107
X40,4.99451802542396,-4.89540678776107
X41,4.99451802542396,-4.89540678776107
X42,4.99451802542396,-4.89540678776107
X43,4.99451802542396,-4.89540678776107
X44,4.99451802542396,-4.89540678776107
X45,4.99451802542396,-4.89540678776107
X46,4.99451802542396,-4.89540678776107
X47,4.99451802542396,-4.89540678776107
X48,4.99451802542396,-4.89540678776107
X49,4.99451802542396,-4.89540678776107
X50,2.42383643078715,-2.33110387930802
X51,2.42383643078715,-2.33110387930802
X52,2.42383643078715,-2.33110387930802
X53,2.42383643078715,-2.33110387930802
X54,2.42383643078715,-2.33110387930802
X55,2.42383643078715,-2.33110387930802
X56,2.42383643078715,-2.33110387930802
X57,2.42383643078715,-2.33110387930802
X58,2.42383643078715,-2.33110387930802
X59,2.42383643078715,-2.33110387930802
X60,2.42383643078715,-2.33110387930802
X61,2.42383643078715,-2.33110387930802
X62,2.42383643078715,-2.33110387930802
X63,2.42383643078715,-2.33110387930802
X64,2.42383643078715,-2.33110387930802
X65,2.42383643078715,-2.33110387930802
X66,1.6513189160919601,-1.41231063909853
X67,1.6513189160919601,-1.41231063909853
X68,1.6513189160919601,-1.41231063909853
X69,1.6513189160919601,-1.41231063909853
X70,1.6513189160919601,-1.41231063909853
X71,1.6513189160919601,-1.41231063909853
X72,0.897806847250437,-1.0946819078252
X73,0.897806847250437,-1.0946819078252
X74,0.897806847250437,-1.0946819078252
X75,0.897806847250437,-1.0946819078252
X76,0.897806847250437,-1.0946819078252
X77,0.897806847250437,-1.0946819078252
X78,0.897806847250437,-1.0946819078252
