,series_max,series_min
X1,13.828039524566698,-13.273814888703
X2,13.828039524566698,-13.273814888703
X3,13.828039524566698,-13.273814888703
X4,13.828039524566698,-13.273814888703
X5,13.828039524566698,-13.273814888703
X6,13.828039524566698,-13.273814888703
X7,13.828039524566698,-13.273814888703
X8,13.828039524566698,-13.273814888703
X9,13.828039524566698,-13.273814888703
X10,13.828039524566698,-13.273814888703
X11,13.828039524566698,-13.273814888703
X12,13.828039524566698,-13.273814888703
X13,13.828039524566698,-13.273814888703
X14,13.828039524566698,-13.273814888703
X15,13.828039524566698,-13.273814888703
X16,13.828039524566698,-13.273814888703
X17,13.828039524566698,-13.273814888703
X18,13.828039524566698,-13.273814888703
X19,13.828039524566698,-13.273814888703
X20,13.828039524566698,-13.273814888703
Y,13.828039524566698,-13.273814888703
