X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,Y
0.4639429208567152,-0.10188306207040243,-0.5106869410861485,-0.1513260339404321,-0.4568573325987948,0.05778102859337664,0.11484167995028716,-0.468961858849521,0.17313987622159455,-0.10746118149326,0.04861083796657617,0.06855553996473107,-0.0753567255941675,0.30555414288470706,0.22328967262915023,-0.003720315660302176,-0.37055962360933103,-0.3882665302916851,-0.5862416394013865,-0.016943624718767425,-0.09317636114064665,0.27529947855618686,-0.03579770588722386,-0.26575496010738386,-0.4534306385254063,-0.653651130931548,-0.243205364876101,-0.13708170011394294,0.07145934141738719,-0.28652286110860237,0.6044282547174835,-0.12512598892829097,0.06476752596841573,-0.20383832440752914,0.01821310966641887,0.09216919433012305,0.11846415266487065,0.25010799619953694,-0.1337545865769475,0.2583774832655643,-0.1543918032959649,-0.040050770456605544,-0.07098420920729265,0.3912956046938454,-0.2416604527545616,-0.2359090487908353,0.15734234469271224,-0.2736328581343549,-0.43536345772923213,0.14650273217083476,-0.15706585376374604,-0.4911605345612087,-0.27250195661693,-0.3720954535036386,0.0905645101597794,-0.10422571387591117,0.33616980210075154,0.25465149767719186,-0.1792553710517294,-0.37802418889796496,0.1612268199535416
0.46563038014373426,0.12010870659440176,-0.5128566633638103,-0.2393170801349388,-0.5714277867508477,-0.26656905714919576,0.07086988520317417,-0.23601209072640572,-0.5098554560104903,-0.07567207373092188,-0.01829183032175874,-0.21104271986719092,-0.5459018286839468,0.14926673213148334,0.09505963730681555,0.0005424768091804033,0.10172522155063657,0.3657427397703976,0.06457116885491798,-0.513492480220302,0.027037572666532395,0.3656522453181408,-0.5392934763949724,0.12482803101878348,-0.23929090417625032,0.06310252336943822,0.44818153518903014,-0.25061788433540266,0.14056921921581678,-0.11637513998947357,0.1671448833021265,-0.2670700642501741,0.07193446889816646,-0.13139009920440747,0.33630054953588906,-0.36408765163781853,0.05713123836798961,0.1718081872471151,-0.3168577434726142,0.1282335444907059,-0.058748399516883154,0.05243302280583806,-0.1112903502675806,-0.31247079605232764,-0.3751034339851472,-0.17444615906844196,-0.040315917284411085,-0.26834915068867804,-0.008413602795227959,-0.42977762150022625,0.6383051490908112,-0.6086641079503494,0.39550237978566205,-0.051240347604808556,0.00329402512009791,-0.3668941183617247,-0.41554569889728943,0.056906767126259084,-0.5878024925382287,0.17998320197539686,-0.6946533328083783
0.3398871732772861,0.3196833433357966,-0.5186812753992766,-0.3199329745370373,-0.2530919342604333,-0.5663332762710858,-0.08025202389798247,0.25860740078830013,-0.6822883534587334,-0.03892022106683424,-0.0314608412260009,0.1457769136250766,-0.1649227031549877,-0.1610113335177693,-0.408986010419502,0.008548209883899816,0.16451344040033478,-0.08433316144385539,0.6114710417897282,0.3352365424413548,-0.12070644800065378,-0.534048219190368,-0.04654044753909825,0.06953628211623908,-0.17853475563023558,0.04466124063972021,0.33985199981489167,-0.2850149628668527,-0.21870260381852968,-0.09993580343247055,-0.3126972387222722,-0.18942809424558182,0.06232119585727203,0.19460817079041037,0.3499496890097946,-0.16552825551906358,-0.35924029393030776,-0.13700358688596792,-0.24246650326119668,0.41205780450243745,-0.3619101944833407,-0.10672103442348879,0.25287318082611,-0.11315422726729096,-0.06287706592546372,-0.10329904837117909,-0.060526210386179446,0.021643541675886224,0.21872739910234995,-0.4871584125740088,-0.2580660482135062,-0.21519936011537844,-0.2569358246040483,0.5267182887691284,-0.12242294317780456,0.10018474199480765,-0.4029554811024968,0.0610557137930845,0.2186508375741898,-0.36237230304020307,-0.7582385133272963
0.10940846071514332,0.4365731029380093,-0.5136492120217218,-0.37315036037563876,0.26686744668036044,-0.5004509018478296,-0.1828054168585982,0.4634026558776221,-0.03197680168364758,-0.15968792871134718,-0.005704062706768376,-0.11355534210102847,0.5551341491949844,-0.3331733616792465,-0.09969073610097912,-0.06140571653886906,-0.14024103783649633,-0.12315028597346334,-0.6930711923570545,0.1806628716043983,-0.16189666143416603,-0.3634558824296342,0.11422668381066203,-0.22304240766097627,-0.4123570321202312,-0.38839571307517196,-0.17004163727813415,0.09451357828150342,-0.29559150444676074,-0.12347433559570453,-0.4352569512028065,-0.060694194631992326,-0.09078583436380017,0.22558472448307199,-0.21208612495472057,-0.39797162167110645,-0.29415957038034724,0.24658846328256434,-0.18229707185505695,-0.08639084539551078,-0.38346648389647353,-0.2118835460068368,-0.24988771929240583,0.5783324066627793,0.03535809199448403,0.2503099408565297,-0.11727906749651151,-0.09423082381980974,-0.18120903073198857,-0.41413310429812866,-0.32730702882178353,0.2107707394584235,-0.3810230731977393,-0.2980710208909715,-0.16485786136734548,-0.04460709523107953,-0.04239260489122487,0.136541207962243,-0.24229659262775882,0.015118937427944568,-0.8954683255246271
-0.17105519017152138,0.42915635385999584,-0.48248001955947695,-0.39018133897448004,0.5417224567837471,-0.025431221206441812,-0.17891723722110942,0.20310148590355026,0.5974879989672512,0.08600924221989237,0.06939689768098423,0.2241697847076447,0.15007970437610463,0.11744088105001182,0.2700871918165282,0.024939400605865636,-0.0398160502585696,0.06270056454723538,-3.082815484112267e-06,-0.7165517271842021,-0.12858478190944356,0.3000042322624674,-0.21686610479915958,-0.2602994408148802,-0.3636329258716354,-0.1849299568734537,-0.5211863744508023,0.0427517833137987,0.18919949395096514,-0.04691456001655536,0.03136352338480797,-0.24175668987513255,-0.16682943386600035,0.20021349957123813,-0.5345117852639382,-0.8868349512154917,0.019130298871214757,-0.1824611899855404,-0.0003175830018449233,-0.25408831404670285,-0.21485179782369535,-0.12487121251272659,-0.2511052103008339,-0.2260396079990632,0.21131579865949757,-0.04652370501565117,-0.3043306199183753,-0.23856931007799764,0.061674869500897955,-0.3224278299532539,0.33089480385172765,0.25403660637710823,0.3921303857767928,-0.0038424157262902936,-0.27221535063230207,-0.04807059722663731,-0.09142881662269398,0.12365830753871188,-0.0732777897421163,0.08557857601547592,-0.9109807472735147
-0.42676181598069796,0.2897619111713292,-0.4183332469276718,-0.375700303260624,0.31545396025128514,0.5014728369697292,-0.15478414033850307,-0.1710677611732545,0.4351813044395618,-0.026089984342285932,-0.15242178864351463,-0.27296077293603005,-0.4495874766846145,0.2889836723847452,-0.17809323315581815,0.020727194266475513,0.15653307471144617,0.03719136267848655,0.5103514165190395,0.35441035624316886,0.06974965994430549,0.28546795999868824,-0.2801331027661075,-0.07340649790784293,0.04522312172767018,0.2870604009897375,-0.02383717881816272,-0.18084618620618453,0.03594002150679931,-0.0867966453922554,0.4594537647600705,-0.014424828772332199,-0.08899255936396633,0.3725638813193912,-0.20777255313015874,-0.11159730921680411,0.18448122411529932,-0.7993718280027936,0.04013460990304507,0.04105830864018123,-0.016783097209893683,-0.12390700792958986,0.15171806260378795,0.04276889185531374,0.17412981711914122,-0.3671933328566287,-0.06421917640324648,-0.05887266458875773,0.20794031983088845,-0.08486044708162954,-0.3093265399860755,0.029134447353894366,-0.39535035785066086,0.1589357222393657,-0.41500284951820887,0.06071288482833226,0.13112700941893563,-0.028166832056845892,-0.04502891098831219,-0.05663405579753422,-0.7816449466514429
-0.586306237631893,0.04881297222887837,-0.32761504522050755,-0.3421195352569618,-0.22537084648581474,0.6313128110610429,-0.23512879119728836,-0.27512636855221817,-0.22985853332669215,-0.3227605097349855,-0.06322989268298307,0.06133019409650786,-0.4934357402201667,-0.2680103809122224,-0.23206242760204565,-0.050964679977856475,-0.4337681649407965,0.030856190995041555,-0.33622532891589085,0.17047889488731593,0.05112963217233113,-0.5631342940261255,0.301138551555757,0.04747663556103343,-0.04693277608791424,0.12344881790172657,0.5469190648467603,0.2718583238306336,-0.42483798789833127,-0.17661091215995206,0.308879441940463,0.18249041144175115,-0.012079301184559577,0.005678953678947218,0.3031414362779419,0.07459878601112169,0.13416844158609642,-0.15803426530873665,-0.27373378671271265,-0.41152054365597424,0.17694159458845737,0.004232358990490459,-0.14587492888568365,0.3566971703353585,-0.055899209579913234,0.033412882749733974,0.026423246069721573,-0.20450664602663227,0.005009230859533531,0.04230343107385104,-0.16008314094581766,-0.17652205262500464,-0.010145727567545837,-0.5816557556951292,-0.20776537194324673,-0.30871462869396993,0.09281014285933864,-0.23273037629281002,-0.02868935245524007,-0.19719273626336864,-0.8068329461789834
-0.6061813403206245,-0.23275098446782305,-0.2306691100513194,-0.296567307486291,-0.5759775650534689,0.21745502475166667,-0.4367398219089079,-0.11183129262823754,-0.6235779646077525,0.03884086543718124,0.3250210626926988,-0.04005025513667981,0.16424801669036881,-0.20988977173048928,0.049837904204768524,-0.007954216095887867,-0.2490742048289487,-0.1554738782620656,-0.1441277629697768,-0.42196553912489143,-0.567914289801777,0.11300229330953426,0.17823076717910058,-0.13139942648812808,-0.12577578677238999,-0.3621572245164688,-0.1881815609160713,0.5418526107201622,-0.008496988640180336,-0.13370513116045935,-0.49706070662086277,-0.23644099669150143,-0.07793181604268706,-0.3814772146411315,0.5912773057005913,-0.44768660611372757,-0.01683652786835088,-0.242865707174038,-0.2784292712133236,-0.24470011952289472,-0.01884162739493711,0.14610689158597445,-0.0812869917079978,-0.5411746623525544,-0.13734615843038356,0.013403670240977217,-0.13509017528903855,-0.08158046426864285,0.046521134689271326,0.10642136655230372,0.04750121672834662,-0.47460825029142784,0.36982812977084567,0.10588775419551655,-0.1526476724685244,-0.23165318131263257,0.26460204858023895,-0.3336187010207464,0.030013068288606615,0.04578314292192087,-0.9697684948226308
-0.4808455093545795,-0.48517714264779566,-0.15054539669404376,-0.23508911030435087,-0.363114462854234,-0.40085525761634977,-0.6022039008612045,0.05546506043776289,-0.42583020372459157,0.20284584656674465,-0.2964362866005489,0.10376751082861357,0.3873493841106992,0.13465845407874077,0.010913984635538165,0.03578412600298653,0.3571036798538987,0.11183270492234665,0.1595011280302827,0.006077901434116573,0.02682172772735103,0.5379713896712202,-0.08643856406113071,0.04328633558172612,-0.04699740228329152,-0.13511786826861838,-0.38919248208195933,0.006957682554520783,0.42727133866851874,-0.15187966342227788,-0.3406149168381496,-0.04349509854528355,-0.26091634386630147,-0.1462265090267576,-0.23730054450821858,0.16075261933859974,-0.6340934623871124,-0.43751811478129987,0.11686739623871212,0.2702489354257176,0.03008001560605078,-0.23719823081489333,0.18498148916641477,-0.010575195904306112,0.044534716259692075,0.10459734750632,0.08043759499696934,0.15415029643556277,-0.17454469924881333,-0.22879586244576444,-0.3506404292117411,-0.15158368232206954,-0.39749681644037305,0.34547011408777895,0.1538195110231062,-0.1957766481388037,-0.589451250384871,-0.4018634904067546,-0.03185080409782459,0.09465598541934139,-0.98648765699437
-0.23815198654935543,-0.6469497157452351,-0.10131781747554758,-0.1587754253372643,0.26526217452963463,-0.6420975394759554,-0.5278938112431706,0.024306159744122313,-0.030864938050332857,-0.4234676025662607,-0.14413523286806562,-0.04754741533521867,0.18923639703274486,0.25150608905296545,-0.08770584857936048,-0.02341407032466336,0.006601085385391281,0.035319492223065074,0.09381471041465361,0.062765757111642,0.5590146097028081,-0.48129332518338963,-0.13831134259726796,-0.040562499979602706,0.10994380479106614,-0.09161027503688768,0.04327790822334632,-0.345862569970964,-0.019375343850987048,-0.29032779262191155,0.21748809721231188,0.1726278334992819,-0.3575107608504574,-0.402484990617045,-0.7214183186713876,0.05585671620314048,-0.28099387310998725,0.22232230947742426,0.07147123830293922,-0.2807438414191924,-0.21847131660429375,-0.053696625331717485,-0.22627684819166827,0.2874724654172558,-0.3124622693490623,0.2519500446863583,-0.0318933987391552,-0.22508013917629865,-0.3116947992089487,-0.151612067984362,0.01780173763773485,0.3204763793737897,-0.12400347321711236,-0.2202819731743726,0.023683095469879234,0.17825968949975302,0.3358666639133592,0.010041277556786188,0.1430845741975877,-0.4935727789973372,-0.9440824441907162
