,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,Y
0,-3.6045176897112103,7.03182375536599,-5.32738767401693,2.03217923802988,-0.7424130893329441,0.36131684281867205,0.297566126803136,0.37352321917857,-1.2597514534038798,-0.0633897775681169,3.6246870135761804,3.39491481818444,0.62219015243011,-1.86590258971561,-3.33933437128322,-3.13209435168664,-0.627435767454865,2.5333475761310495,3.57333680107148,1.2219578208799098,-1.8108196735043303,-0.85833997868513,2.19889554835163,0.753609420223375,-3.6535828851745293,-3.66038316072843,0.9352767175070491,4.04553748422672,2.18303025926935,7.906521241735481,6.67029395921531,4.65696830279107,2.4108244352474197,0.41429093234098396,-0.771306995047683,-0.7945734573520591,0.202520292906239,1.8583600375502198,3.66103573493021,5.372275861872339,7.12447429209944,8.95748602549552,10.6750117894954,11.625662574001,11.006718971600199,8.59120717415786,3.096144
1,7.03182375536599,-5.32738767401693,2.03217923802988,-0.7424130893329441,0.36131684281867205,0.297566126803136,0.37352321917857,-1.2597514534038798,-1.1023367069727,3.6246870135761804,3.39491481818444,0.62219015243011,-1.86590258971561,-3.33933437128322,-3.13209435168664,-0.627435767454865,2.5333475761310495,3.57333680107148,1.2219578208799098,-1.8108196735043303,-0.85833997868513,2.19889554835163,0.753609420223375,-3.6535828851745293,-3.66038316072843,0.9352767175070491,4.04553748422672,2.18303025926935,-1.95941906742488,6.67029395921531,4.65696830279107,2.4108244352474197,0.41429093234098396,-0.771306995047683,-0.7945734573520591,0.202520292906239,1.8583600375502198,3.66103573493021,5.372275861872339,7.12447429209944,8.95748602549552,10.6750117894954,11.625662574001,11.006718971600199,8.59120717415786,4.979364950837031,1.1397024
2,-5.32738767401693,2.03217923802988,-0.7424130893329441,0.36131684281867205,0.297566126803136,0.37352321917857,-1.2597514534038798,-1.1023367069727,2.66559205970109,3.39491481818444,0.62219015243011,-1.86590258971561,-3.33933437128322,-3.13209435168664,-0.627435767454865,2.5333475761310495,3.57333680107148,1.2219578208799098,-1.8108196735043303,-0.85833997868513,2.19889554835163,0.753609420223375,-3.6535828851745293,-3.66038316072843,0.9352767175070491,4.04553748422672,2.18303025926935,-1.95941906742488,-2.75837688677885,4.65696830279107,2.4108244352474197,0.41429093234098396,-0.771306995047683,-0.7945734573520591,0.202520292906239,1.8583600375502198,3.66103573493021,5.372275861872339,7.12447429209944,8.95748602549552,10.6750117894954,11.625662574001,11.006718971600199,8.59120717415786,4.979364950837031,1.48961553941079,0.8856864
3,2.03217923802988,-0.7424130893329441,0.36131684281867205,0.297566126803136,0.37352321917857,-1.2597514534038798,-1.1023367069727,2.66559205970109,1.60873190071808,0.62219015243011,-1.86590258971561,-3.33933437128322,-3.13209435168664,-0.627435767454865,2.5333475761310495,3.57333680107148,1.2219578208799098,-1.8108196735043303,-0.85833997868513,2.19889554835163,0.753609420223375,-3.6535828851745293,-3.66038316072843,0.9352767175070491,4.04553748422672,2.18303025926935,-1.95941906742488,-2.75837688677885,0.463357471756614,2.4108244352474197,0.41429093234098396,-0.771306995047683,-0.7945734573520591,0.202520292906239,1.8583600375502198,3.66103573493021,5.372275861872339,7.12447429209944,8.95748602549552,10.6750117894954,11.625662574001,11.006718971600199,8.59120717415786,4.979364950837031,1.48961553941079,-0.5355957324737871,0.5299775999999999
4,-0.7424130893329441,0.36131684281867205,0.297566126803136,0.37352321917857,-1.2597514534038798,-1.1023367069727,2.66559205970109,1.60873190071808,-4.758964392521531,-1.86590258971561,-3.33933437128322,-3.13209435168664,-0.627435767454865,2.5333475761310495,3.57333680107148,1.2219578208799098,-1.8108196735043303,-0.85833997868513,2.19889554835163,0.753609420223375,-3.6535828851745293,-3.66038316072843,0.9352767175070491,4.04553748422672,2.18303025926935,-1.95941906742488,-2.75837688677885,0.463357471756614,2.60727658044041,0.41429093234098396,-0.771306995047683,-0.7945734573520591,0.202520292906239,1.8583600375502198,3.66103573493021,5.372275861872339,7.12447429209944,8.95748602549552,10.6750117894954,11.625662574001,11.006718971600199,8.59120717415786,4.979364950837031,1.48961553941079,-0.5355957324737871,-0.44275116413810106,1.0147680000000001
5,0.36131684281867205,0.297566126803136,0.37352321917857,-1.2597514534038798,-1.1023367069727,2.66559205970109,1.60873190071808,-4.758964392521531,0.0628161134529878,-3.33933437128322,-3.13209435168664,-0.627435767454865,2.5333475761310495,3.57333680107148,1.2219578208799098,-1.8108196735043303,-0.85833997868513,2.19889554835163,0.753609420223375,-3.6535828851745293,-3.66038316072843,0.9352767175070491,4.04553748422672,2.18303025926935,-1.95941906742488,-2.75837688677885,0.463357471756614,2.60727658044041,1.30831680252855,-0.771306995047683,-0.7945734573520591,0.202520292906239,1.8583600375502198,3.66103573493021,5.372275861872339,7.12447429209944,8.95748602549552,10.6750117894954,11.625662574001,11.006718971600199,8.59120717415786,4.979364950837031,1.48961553941079,-0.5355957324737871,-0.44275116413810106,1.40283292063689,1.7200512
6,0.297566126803136,0.37352321917857,-1.2597514534038798,-1.1023367069727,2.66559205970109,1.60873190071808,-4.758964392521531,0.0628161134529878,6.29864070978942,-3.13209435168664,-0.627435767454865,2.5333475761310495,3.57333680107148,1.2219578208799098,-1.8108196735043303,-0.85833997868513,2.19889554835163,0.753609420223375,-3.6535828851745293,-3.66038316072843,0.9352767175070491,4.04553748422672,2.18303025926935,-1.95941906742488,-2.75837688677885,0.463357471756614,2.60727658044041,1.30831680252855,-0.903445435013751,-0.7945734573520591,0.202520292906239,1.8583600375502198,3.66103573493021,5.372275861872339,7.12447429209944,8.95748602549552,10.6750117894954,11.625662574001,11.006718971600199,8.59120717415786,4.979364950837031,1.48961553941079,-0.5355957324737871,-0.44275116413810106,1.40283292063689,3.8187034310873402,1.6907616
7,0.37352321917857,-1.2597514534038798,-1.1023367069727,2.66559205970109,1.60873190071808,-4.758964392521531,0.0628161134529878,6.29864070978942,-6.98505922649801,-0.627435767454865,2.5333475761310495,3.57333680107148,1.2219578208799098,-1.8108196735043303,-0.85833997868513,2.19889554835163,0.753609420223375,-3.6535828851745293,-3.66038316072843,0.9352767175070491,4.04553748422672,2.18303025926935,-1.95941906742488,-2.75837688677885,0.463357471756614,2.60727658044041,1.30831680252855,-0.903445435013751,-2.05668661994684,0.202520292906239,1.8583600375502198,3.66103573493021,5.372275861872339,7.12447429209944,8.95748602549552,10.6750117894954,11.625662574001,11.006718971600199,8.59120717415786,4.979364950837031,1.48961553941079,-0.5355957324737871,-0.44275116413810106,1.40283292063689,3.8187034310873402,5.7042458572066295,0.35370432
8,-1.2597514534038798,-1.1023367069727,2.66559205970109,1.60873190071808,-4.758964392521531,0.0628161134529878,6.29864070978942,-6.98505922649801,3.4980762962571097,2.5333475761310495,3.57333680107148,1.2219578208799098,-1.8108196735043303,-0.85833997868513,2.19889554835163,0.753609420223375,-3.6535828851745293,-3.66038316072843,0.9352767175070491,4.04553748422672,2.18303025926935,-1.95941906742488,-2.75837688677885,0.463357471756614,2.60727658044041,1.30831680252855,-0.903445435013751,-2.05668661994684,-1.86061161738208,1.8583600375502198,3.66103573493021,5.372275861872339,7.12447429209944,8.95748602549552,10.6750117894954,11.625662574001,11.006718971600199,8.59120717415786,4.979364950837031,1.48961553941079,-0.5355957324737871,-0.44275116413810106,1.40283292063689,3.8187034310873402,5.7042458572066295,6.434208419392751,2.07915552
9,-1.1023367069727,2.66559205970109,1.60873190071808,-4.758964392521531,0.0628161134529878,6.29864070978942,-6.98505922649801,3.4980762962571097,-0.650025720164105,3.57333680107148,1.2219578208799098,-1.8108196735043303,-0.85833997868513,2.19889554835163,0.753609420223375,-3.6535828851745293,-3.66038316072843,0.9352767175070491,4.04553748422672,2.18303025926935,-1.95941906742488,-2.75837688677885,0.463357471756614,2.60727658044041,1.30831680252855,-0.903445435013751,-2.05668661994684,-1.86061161738208,-0.104950141129095,3.66103573493021,5.372275861872339,7.12447429209944,8.95748602549552,10.6750117894954,11.625662574001,11.006718971600199,8.59120717415786,4.979364950837031,1.48961553941079,-0.5355957324737871,-0.44275116413810106,1.40283292063689,3.8187034310873402,5.7042458572066295,6.434208419392751,5.995355197211749,9.17136
