X1,X2,X3,X4,X5,X6,X7,X8,Y
-0.6957283513184435,-0.32838778330281715,-0.485310594907554,-0.6090578308527737,-0.7003479971134884,-0.13009420221734547,-0.37602283635606326,-0.573685042604261,-0.8795193771088121
-0.6738360239166902,-0.2534553455656777,-0.6090578308527737,-0.7003479971134884,-0.7281062266767004,-0.37602283635606326,-0.573685042604261,-0.6914204323455178,-0.9009619928154391
-0.6168248572498585,-0.22645691222795994,-0.7003479971134884,-0.7281062266767004,-0.672509043000936,-0.573685042604261,-0.6914204323455178,-0.7318866788339351,-0.8817723339664669
-0.531113783668514,-0.26507485215481663,-0.7281062266767004,-0.672509043000936,-0.5175281819367143,-0.6914204323455178,-0.7318866788339351,-0.6773670411322059,-0.9036576359328437
-0.42799674431598966,-0.36094798437005415,-0.672509043000936,-0.5175281819367143,-0.2666104864035499,-0.7318866788339351,-0.6773670411322059,-0.5013346374484796,-0.7981362513208947
-0.32838778330281715,-0.485310594907554,-0.5175281819367143,-0.2666104864035499,0.023553035578370185,-0.6773670411322059,-0.5013346374484796,-0.2486411092815225,-0.8586894075652315
-0.2534553455656777,-0.6090578308527737,-0.2666104864035499,0.023553035578370185,0.26348081301245796,-0.5013346374484796,-0.2486411092815225,0.0005634978235466992,0.17656403130661436
-0.22645691222795994,-0.7003479971134884,0.023553035578370185,0.26348081301245796,0.3783655548614393,-0.2486411092815225,0.0005634978235466992,0.17088910949992386,-0.062249395604797364
-0.26507485215481663,-0.7281062266767004,0.26348081301245796,0.3783655548614393,0.3238519922054228,0.0005634978235466992,0.17088910949992386,0.19290632874294444,-0.0892058267788427
-0.36094798437005415,-0.672509043000936,0.3783655548614393,0.3238519922054228,0.12462823192429995,0.17088910949992386,0.19290632874294444,0.07101077598195737,-0.4957657256882734
-0.485310594907554,-0.5175281819367143,0.3238519922054228,0.12462823192429995,-0.13009420221734547,0.19290632874294444,0.07101077598195737,-0.1218866552049439,-0.7177807900645392
-0.6090578308527737,-0.2666104864035499,0.12462823192429995,-0.13009420221734547,-0.37602283635606326,0.07101077598195737,-0.1218866552049439,-0.33786640761686104,-0.858610356447419
-0.7003479971134884,0.023553035578370185,-0.13009420221734547,-0.37602283635606326,-0.573685042604261,-0.1218866552049439,-0.33786640761686104,-0.5345645023541549,-0.9195864361720524
-0.7281062266767004,0.26348081301245796,-0.37602283635606326,-0.573685042604261,-0.6914204323455178,-0.33786640761686104,-0.5345645023541549,-0.6522366818925571,-0.9007169343502206
-0.672509043000936,0.3783655548614393,-0.573685042604261,-0.6914204323455178,-0.7318866788339351,-0.5345645023541549,-0.6522366818925571,-0.6534027647224556,-0.9056062459869206
-0.5175281819367143,0.3238519922054228,-0.6914204323455178,-0.7318866788339351,-0.6773670411322059,-0.6522366818925571,-0.6534027647224556,-0.4964751890237018,-0.8770687924566262
-0.2666104864035499,0.12462823192429995,-0.7318866788339351,-0.6773670411322059,-0.5013346374484796,-0.6534027647224556,-0.4964751890237018,-0.16430280011396892,-0.844381155241178
0.023553035578370185,-0.13009420221734547,-0.6773670411322059,-0.5013346374484796,-0.2486411092815225,-0.4964751890237018,-0.16430280011396892,0.23514387682633253,-0.5045799253243616
0.26348081301245796,-0.37602283635606326,-0.5013346374484796,-0.2486411092815225,0.0005634978235466992,-0.16430280011396892,0.23514387682633253,0.5212286421683703,-0.6558442392584847
0.3783655548614393,-0.573685042604261,-0.2486411092815225,0.0005634978235466992,0.17088910949992386,0.23514387682633253,0.5212286421683703,0.562975983049179,0.44257104274550874
0.3238519922054228,-0.6914204323455178,0.0005634978235466992,0.17088910949992386,0.19290632874294444,0.5212286421683703,0.562975983049179,0.3030090315353813,-0.8390847303477439
0.12462823192429995,-0.7318866788339351,0.17088910949992386,0.19290632874294444,0.07101077598195737,0.562975983049179,0.3030090315353813,-0.15946194064758057,-0.8886102556572438
-0.13009420221734547,-0.6773670411322059,0.19290632874294444,0.07101077598195737,-0.1218866552049439,0.3030090315353813,-0.15946194064758057,-0.5851287035070085,-0.9307365963394985
-0.37602283635606326,-0.5013346374484796,0.07101077598195737,-0.1218866552049439,-0.33786640761686104,-0.15946194064758057,-0.5851287035070085,-0.8234135775527953,-0.8669107238177263
-0.573685042604261,-0.2486411092815225,-0.1218866552049439,-0.33786640761686104,-0.5345645023541549,-0.5851287035070085,-0.8234135775527953,-0.8297467925886705,-0.9195864361720524
-0.6914204323455178,0.0005634978235466992,-0.33786640761686104,-0.5345645023541549,-0.6522366818925571,-0.8234135775527953,-0.8297467925886705,-0.6444880749268956,-0.9410290518786795
-0.7318866788339351,0.17088910949992386,-0.5345645023541549,-0.6522366818925571,-0.6534027647224556,-0.8297467925886705,-0.6444880749268956,-0.43097987704780116,-0.9280504393562314
-0.6773670411322059,0.19290632874294444,-0.6522366818925571,-0.6534027647224556,-0.4964751890237018,-0.6444880749268956,-0.43097987704780116,-0.2707401178283265,-0.9405389349482423
-0.5013346374484796,0.07101077598195737,-0.6534027647224556,-0.4964751890237018,-0.16430280011396892,-0.43097987704780116,-0.2707401178283265,-0.14688868110027697,-0.830151954034937
-0.2486411092815225,-0.1218866552049439,-0.4964751890237018,-0.16430280011396892,0.23514387682633253,-0.2707401178283265,-0.14688868110027697,-0.07174672627568746,-0.8011006682388616
0.0005634978235466992,-0.33786640761686104,-0.16430280011396892,0.23514387682633253,0.5212286421683703,-0.14688868110027697,-0.07174672627568746,-0.021955077035190507,-0.8621676567489793
0.17088910949992386,-0.5345645023541549,0.23514387682633253,0.5212286421683703,0.562975983049179,-0.07174672627568746,-0.021955077035190507,-0.011622805245784074,-0.09778287306149347
0.19290632874294444,-0.6522366818925571,0.5212286421683703,0.562975983049179,0.3030090315353813,-0.021955077035190507,-0.011622805245784074,-0.1162631684093115,0.8346645870952607
0.07101077598195737,-0.6534027647224556,0.562975983049179,0.3030090315353813,-0.15946194064758057,-0.011622805245784074,-0.1162631684093115,-0.3225199847756818,-0.4767934574132854
-0.1218866552049439,-0.4964751890237018,0.3030090315353813,-0.15946194064758057,-0.5851287035070085,-0.1162631684093115,-0.3225199847756818,-0.5699311737279548,-0.39552890830208676
-0.33786640761686104,-0.16430280011396892,-0.15946194064758057,-0.5851287035070085,-0.8234135775527953,-0.3225199847756818,-0.5699311737279548,-0.8049887994116975,-0.5194810610320084
-0.5345645023541549,0.23514387682633253,-0.5851287035070085,-0.8234135775527953,-0.8297467925886705,-0.5699311737279548,-0.8049887994116975,-0.9450811322079614,-0.8194800531302563
-0.6522366818925571,0.5212286421683703,-0.8234135775527953,-0.8297467925886705,-0.6444880749268956,-0.8049887994116975,-0.9450811322079614,-0.9480471797716786,-0.8974086450697695
-0.6534027647224556,0.562975983049179,-0.8297467925886705,-0.6444880749268956,-0.43097987704780116,-0.9450811322079614,-0.9480471797716786,-0.8235191618247844,-0.8547415947416778
-0.4964751890237018,0.3030090315353813,-0.6444880749268956,-0.43097987704780116,-0.2707401178283265,-0.9480471797716786,-0.8235191618247844,-0.564480143127951,-0.8194800531302563
-0.16430280011396892,-0.15946194064758057,-0.43097987704780116,-0.2707401178283265,-0.14688868110027697,-0.8235191618247844,-0.564480143127951,-0.18952160463064815,-0.8005077848552683
0.23514387682633253,-0.5851287035070085,-0.2707401178283265,-0.14688868110027697,-0.07174672627568746,-0.564480143127951,-0.18952160463064815,0.2126342447018148,-0.6945002358687729
0.5212286421683703,-0.8234135775527953,-0.14688868110027697,-0.07174672627568746,-0.021955077035190507,-0.18952160463064815,0.2126342447018148,0.5284113464567473,-0.8360807878708708
0.562975983049179,-0.8297467925886705,-0.07174672627568746,-0.021955077035190507,-0.011622805245784074,0.2126342447018148,0.5284113464567473,0.6540440760398614,-0.7067531591297025
0.3030090315353813,-0.6444880749268956,-0.021955077035190507,-0.011622805245784074,-0.1162631684093115,0.5284113464567473,0.6540440760398614,0.5260423167882649,-0.35999543084539043
-0.15946194064758057,-0.43097987704780116,-0.011622805245784074,-0.1162631684093115,-0.3225199847756818,0.6540440760398614,0.5260423167882649,0.20501874866286318,-0.6700734404647257
-0.5851287035070085,-0.2707401178283265,-0.1162631684093115,-0.3225199847756818,-0.5699311737279548,0.5260423167882649,0.20501874866286318,-0.15108012030425122,-0.8194800531302563
-0.8234135775527953,-0.14688868110027697,-0.3225199847756818,-0.5699311737279548,-0.8049887994116975,0.20501874866286318,-0.15108012030425122,-0.4312979579427457,-0.811179685759949
-0.8297467925886705,-0.07174672627568746,-0.5699311737279548,-0.8049887994116975,-0.9450811322079614,-0.15108012030425122,-0.4312979579427457,-0.577385663602551,-0.9411515811112887
-0.6444880749268956,-0.021955077035190507,-0.8049887994116975,-0.9450811322079614,-0.9480471797716786,-0.4312979579427457,-0.577385663602551,-0.5919875010246478,-0.9489934519982838
-0.43097987704780116,-0.011622805245784074,-0.9450811322079614,-0.9480471797716786,-0.8235191618247844,-0.577385663602551,-0.5919875010246478,-0.562389377641368,-0.9701238157895516
-0.2707401178283265,-0.1162631684093115,-0.9480471797716786,-0.8235191618247844,-0.564480143127951,-0.5919875010246478,-0.562389377641368,-0.5177172154535806,-0.9537839497377183
-0.14688868110027697,-0.3225199847756818,-0.8235191618247844,-0.564480143127951,-0.18952160463064815,-0.562389377641368,-0.5177172154535806,-0.4346260292648738,-0.8764126681787828
-0.07174672627568746,-0.5699311737279548,-0.564480143127951,-0.18952160463064815,0.2126342447018148,-0.5177172154535806,-0.4346260292648738,-0.33501491430204855,-0.8770371720095012
-0.021955077035190507,-0.8049887994116975,-0.18952160463064815,0.2126342447018148,0.5284113464567473,-0.4346260292648738,-0.33501491430204855,-0.23374286160454227,-0.9812858336246696
-0.011622805245784074,-0.9450811322079614,0.2126342447018148,0.5284113464567473,0.6540440760398614,-0.33501491430204855,-0.23374286160454227,-0.16908588735660823,-0.8008437521059711
-0.1162631684093115,-0.9480471797716786,0.5284113464567473,0.6540440760398614,0.5260423167882649,-0.23374286160454227,-0.16908588735660823,-0.21154921429012274,-0.36544995797444946
-0.3225199847756818,-0.8235191618247844,0.6540440760398614,0.5260423167882649,0.20501874866286318,-0.16908588735660823,-0.21154921429012274,-0.3488427817843578,-0.571397882655335
-0.5699311737279548,-0.564480143127951,0.5260423167882649,0.20501874866286318,-0.15108012030425122,-0.21154921429012274,-0.3488427817843578,-0.5162201434442351,-0.5667931550427597
-0.8049887994116975,-0.18952160463064815,0.20501874866286318,-0.15108012030425122,-0.4312979579427457,-0.3488427817843578,-0.5162201434442351,-0.6716042774977289,-0.7843813568215284
-0.9450811322079614,0.2126342447018148,-0.15108012030425122,-0.4312979579427457,-0.577385663602551,-0.5162201434442351,-0.6716042774977289,-0.7694168587760117,-0.923475751168425
-0.9480471797716786,0.5284113464567473,-0.4312979579427457,-0.577385663602551,-0.5919875010246478,-0.6716042774977289,-0.7694168587760117,-0.7932320983155765,-0.9407128474074297
-0.8235191618247844,0.6540440760398614,-0.577385663602551,-0.5919875010246478,-0.562389377641368,-0.7694168587760117,-0.7932320983155765,-0.7707126075370919,-0.9606297765402765
-0.564480143127951,0.5260423167882649,-0.5919875010246478,-0.562389377641368,-0.5177172154535806,-0.7932320983155765,-0.7707126075370919,-0.6990206790287667,-0.8950292064236147
-0.18952160463064815,0.20501874866286318,-0.562389377641368,-0.5177172154535806,-0.4346260292648738,-0.7707126075370919,-0.6990206790287667,-0.5672101451606436,-0.734002079439654
0.2126342447018148,-0.15108012030425122,-0.5177172154535806,-0.4346260292648738,-0.33501491430204855,-0.6990206790287667,-0.5672101451606436,-0.4084346253419253,-0.7280574353801578
0.5284113464567473,-0.4312979579427457,-0.4346260292648738,-0.33501491430204855,-0.23374286160454227,-0.5672101451606436,-0.4084346253419253,-0.2652553417757403,-0.6628165478495427
0.6540440760398614,-0.577385663602551,-0.33501491430204855,-0.23374286160454227,-0.16908588735660823,-0.4084346253419253,-0.2652553417757403,-0.1826123478279309,-0.23319743787422054
