X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,Y
0.45478548489025883,0.5713193232928371,0.4943682651848973,0.3127194893536307,0.15783368016909383,0.06997759118346014,0.05932223174202811,-0.0046934158329979825,-0.09070794701554097,-0.19298624051337032,-0.30037007925109804,-0.3988012962303765,-0.14932883499189575,-0.09548584913369307,-0.044519428087589796,0.0031908488433420867,0.047265401905197235,0.0873246520203208,0.1297528706207478,0.1996552683313515,0.2643286650002612,0.3239200267009186,0.37857631950676596,0.42844450989201377,-1.0,-0.9354399345157959,-0.8080157670247854,-0.6868893769570761,-0.5719440456957048,-0.4630630565493663,-0.8757037920661012,-0.8588000145557132,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.5649039811804292,-0.540817989845041,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,0.7699180943425246,0.774440660581162,0.7788961003321906,0.7832852482943324,0.7876089257771977,0.7918679417257424,0.7960630964429019,0.8001951765794248,0.8042649612875321,0.8082732148338105,0.812220694019516,-0.7435909800303042
0.5713193232928371,0.4943682651848973,0.3127194893536307,0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.0046934158329979825,-0.09070794701554097,-0.19298624051337032,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.09548584913369307,-0.044519428087589796,0.0031908488433420867,0.047265401905197235,0.0873246520203208,0.12298901966022435,0.1996552683313515,0.2643286650002612,0.3239200267009186,0.37857631950676596,0.42844450989201377,0.473671564330872,-0.8706422011450277,-0.8080157670247854,-0.6868893769570761,-0.5719440456957048,-0.4630630565493663,-0.3601296909010975,-0.8588000145557132,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.540817989845041,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,0.7733079216112961,0.7777885172765395,0.7822023641246594,0.7865502912967968,0.790833114632111,0.795051642084557,0.7992066671193223,0.8032989761964477,0.807329340301167,0.8112985228645484,0.8152072769755763,-0.5413386951071508
0.4943682651848973,0.3127194893536307,0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.09070794701554097,-0.19298624051337032,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.044519428087589796,0.0031908488433420867,0.047265401905197235,0.0873246520203208,0.12298901966022435,0.15388026359420715,0.2643286650002612,0.3239200267009186,0.37857631950676596,0.42844450989201377,0.473671564330872,0.5144044488967829,-0.7474841423990246,-0.6868893769570761,-0.5719440456957048,-0.4630630565493663,-0.3601296909010975,-0.263027232059593,-0.8417210003191594,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.5169511743821518,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,0.7766725909456635,0.7811113432452501,0.7854837219527311,0.7897905506834195,0.794032644264977,0.798210803751161,0.8023258223980914,0.8063784784320673,0.8103695419796606,0.8142997727224786,0.8181699186130291,0.14972617680928746
0.3127194893536307,0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.19298624051337032,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,0.0031908488433420867,0.047265401905197235,0.0873246520203208,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.3239200267009186,0.37857631950676596,0.42844450989201377,0.473671564330872,0.5144044488967829,0.550790130063957,-0.6304130140771337,-0.5719440456957048,-0.4630630565493663,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.8244717719188214,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.4933027827276527,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,0.7800121038512773,0.7844091384872951,0.7887401723257441,0.7930060279374502,0.7972075131999032,0.801345428928443,0.8054205600871909,0.8094336840133605,0.8133855670465138,0.8172769636876449,0.821108618931871,-0.0428028206229345
0.15783368016909383,0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.30037007925109804,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,-0.313633868641627,0.047265401905197235,0.0873246520203208,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.37857631950676596,0.42844450989201377,0.473671564330872,0.5144044488967829,0.550790130063957,0.582975573905836,-0.5193160052537058,-0.4630630565493663,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.8070573498045412,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.46987211363257775,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,0.7833264603281394,0.7876819015045451,0.791971716734359,0.7961967215756394,0.8003577236507309,0.8044555154135131,0.8084908809172953,0.8124645936673989,0.8163774147782266,0.8202300957600446,0.8240233786485458,-0.4163588778456673
0.06997759118346014,0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,-0.3988012962303765,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.0873246520203208,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.42844450989201377,0.473671564330872,0.5144044488967829,0.550790130063957,0.582975573905836,0.6111077472973987,-0.41408030686428,-0.3601296909010975,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,-0.7894827554824304,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.446658425195847,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,0.7866156588705968,0.7909296337951282,0.7951783536879149,0.799362633822863,0.8034832734036175,0.8075410639406695,0.8115367856190729,0.8154712066671119,0.8193450851747954,0.823159169659639,0.8269141963301694,-0.7459625135646777
0.02485597227118319,-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,-0.46820646079909956,-0.485925413106591,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.09592101812879106,0.12298901966022435,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.473671564330872,0.5144044488967829,0.550790130063957,0.582975573905836,0.6111077472973987,0.6353336159113188,-0.31459310798320717,-0.263027232059593,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,-0.7717530109867354,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.42366100600546575,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,0.789879700984301,0.7941523338609167,0.7983600854224051,0.8025037624542439,0.806584163196512,0.8106020752442049,0.8145582734618562,0.8184535230124961,0.8222885789597265,0.8260641839465084,0.8297810734096251,-0.8023259605649546
-0.016672569617096622,-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,-0.03798104713746542,-0.485925413106591,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.09592101812879106,0.323059903840329,0.15388026359420715,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.21737334489546,0.5144044488967829,0.550790130063957,0.582975573905836,0.6111077472973987,0.6353336159113188,0.6558001462218068,-0.220741599546026,-0.17163896204977547,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,-0.7538731372954335,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.40087911416035404,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,0.7931185851636007,0.7973500039491039,0.8015169097018351,0.8056201082114096,0.8096603937673583,0.8136385485898274,0.8175553444456418,0.8214115434306279,0.8252078946860109,0.8289451400605716,0.8326240091704713,-0.8733929154783472
-0.06482946007040469,-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,-0.03798104713746542,0.2342899587092746,-0.4359138201412026,-0.313633868641627,-0.12805225745122384,0.09592101812879106,0.323059903840329,0.5109178080685255,0.17960173417813108,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.21737334489546,0.2064858505711742,0.550790130063957,0.582975573905836,0.6111077472973987,0.6353336159113188,0.6558001462218068,0.6726543047030729,-0.13241297124748364,-0.08584816353845393,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,-0.7358481564427708,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.37831204841154575,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,0.7963323136669751,0.8005226418124953,0.8046488272715384,0.8087116718359817,0.8127119643782132,0.8166504839775337,0.8205279993011034,0.8243452664673578,0.828103033800657,0.8318020372818695,0.8354430036127081,-0.8383732702874318
-0.1286356379571566,-0.19955397818484955,-0.19987650317599248,-0.03798104713746542,0.2342899587092746,0.44437686263163334,-0.313633868641627,-0.12805225745122384,0.09592101812879106,0.323059903840329,0.5109178080685255,0.614584389719266,0.19960988256550083,0.21312462789187347,0.21931675322853184,0.21737334489546,0.2064858505711742,0.18586175609308309,0.582975573905836,0.6111077472973987,0.6353336159113188,0.6558001462218068,0.6726543047030729,0.6860430578293275,-0.04949441340272276,-0.0055381185505510855,0.06940789088901034,0.13910658211342142,0.2036746718139879,0.2632288792495583,-0.7176830888785897,-0.6993829561090017,-0.6809527801682531,-0.6623975820343213,-0.6437223832133179,-0.35595907702098917,-0.333819468250633,-0.31189250052545414,-0.2901774421074008,-0.26867359174750716,0.7995208842359436,0.8036702482001574,0.8077558388768418,0.8117784525863392,0.8157388750290737,0.8196378821416217,0.8234762365668968,0.8272546935768348,0.8309739955801605,0.8346348756104018,0.8382380574527768,-0.7974247912605827
