,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,Y
0,0.9267646816163876,0.9348243152330474,0.9400660602080894,-0.029039231818099493,0.05069322098181664,0.15335108817608953,0.2486706144354444,-0.37654452721768106,-0.13961152473370958,0.10787466211173076,0.08888890400494172,-0.1435631364431896,-0.2472888490320029,-0.12884463618113126,0.3853832458810731,0.226461777835692,-0.09536646882188354,-0.283060014959002,-0.17842932574759926,0.1957748623240453,0.2672931499264874,-0.1186033410687292,-0.2515526171924615,-0.2701727320235995,-0.032986188864338656,0.2822429519344309,0.026442207554143542,-0.2847566732463592,-0.230298308973785,-0.06420719153475052,0.244269246989672,-0.08187710145833782,-0.014369101747364287,0.09037760407805527,-0.14561456704040496,0.09155414143760436,0.04298157436659205,-0.05973206007493893,0.08587080870406526,-0.10846148344943428,0.12620753178402866,0.15830674729509442,-0.11285377574301465,0.018712910914735783,0.08598514306749294,-0.004600294009173993,-0.011160604175259688,0.04724325363773554,-0.09304069706241401,0.13079796785250955,0.42588288
1,0.9348243152330474,0.9400660602080894,0.9471487026481872,0.05069322098181664,0.15335108817608953,0.2486706144354444,0.3042376383860334,-0.13961152473370958,0.10787466211173076,0.3083402282708818,-0.1435631364431896,-0.2472888490320029,-0.12884463618113126,0.0944959447691619,0.226461777835692,-0.09536646882188354,-0.283060014959002,-0.17842932574759926,0.10700004351749758,0.2672931499264874,-0.1186033410687292,-0.2515526171924615,0.03202471825235365,-0.032986188864338656,0.2822429519344309,0.026442207554143542,-0.2847566732463592,-0.013734190801767326,-0.06420719153475052,0.244269246989672,-0.08187710145833782,-0.2025094363002808,0.09037760407805527,-0.14561456704040496,0.09155414143760436,0.04298157436659205,-0.1355185532014608,0.08587080870406526,-0.10846148344943428,0.12620753178402866,-0.13474957713449195,-0.11285377574301465,0.018712910914735783,0.08598514306749294,-0.1603987083946861,-0.011160604175259688,0.04724325363773554,-0.09304069706241401,0.13079796785250955,-0.14254161001143176,0.21914496
2,0.9400660602080894,0.9471487026481872,0.950088909701196,0.15335108817608953,0.2486706144354444,0.3042376383860334,0.2978518019171838,0.10787466211173076,0.3083402282708818,0.3980303537119395,-0.2472888490320029,-0.12884463618113126,0.0944959447691619,0.22939568245469066,-0.09536646882188354,-0.283060014959002,-0.17842932574759926,0.10700004351749758,0.2656343972661217,-0.1186033410687292,-0.2515526171924615,0.03202471825235365,0.2506430555457603,0.2822429519344309,0.026442207554143542,-0.2847566732463592,-0.013734190801767326,0.28053773968747914,0.244269246989672,-0.08187710145833782,-0.2025094363002808,0.2166390202195492,-0.14561456704040496,0.09155414143760436,0.04298157436659205,-0.1355185532014608,0.09389436933338796,-0.10846148344943428,0.12620753178402866,-0.13474957713449195,0.12854705509439554,0.018712910914735783,0.08598514306749294,-0.1603987083946861,0.17441039751696888,0.04724325363773554,-0.09304069706241401,0.13079796785250955,-0.14254161001143176,0.11874641755132605,0.7083936
3,0.9471487026481872,0.950088909701196,0.9352029406377692,0.2486706144354444,0.3042376383860334,0.2978518019171838,0.22416000576189102,0.3083402282708818,0.3980303537119395,0.33498973754051586,-0.12884463618113126,0.0944959447691619,0.22939568245469066,0.1499492148244228,-0.283060014959002,-0.17842932574759926,0.10700004351749758,0.2656343972661217,0.12334888146423395,-0.2515526171924615,0.03202471825235365,0.2506430555457603,0.020034514709460043,0.026442207554143542,-0.2847566732463592,-0.013734190801767326,0.28053773968747914,-0.007366100457189413,-0.08187710145833782,-0.2025094363002808,0.2166390202195492,0.04858132160504156,0.09155414143760436,0.04298157436659205,-0.1355185532014608,0.09389436933338796,0.034756565854959814,0.12620753178402866,-0.13474957713449195,0.12854705509439554,-0.11170587585154672,0.08598514306749294,-0.1603987083946861,0.17441039751696888,-0.12648101521423327,-0.09304069706241401,0.13079796785250955,-0.14254161001143176,0.11874641755132605,-0.06395435087532468,0.8337600000000001
4,0.950088909701196,0.9352029406377692,0.9500811829324536,0.3042376383860334,0.2978518019171838,0.22416000576189102,0.09221262038975524,0.3980303537119395,0.33498973754051586,0.2412393519376931,0.0944959447691619,0.22939568245469066,0.1499492148244228,-0.08828899517651953,-0.17842932574759926,0.10700004351749758,0.2656343972661217,0.12334888146423395,-0.062485053487734164,0.03202471825235365,0.2506430555457603,0.020034514709460043,-0.27799750530012296,-0.2847566732463592,-0.013734190801767326,0.28053773968747914,-0.007366100457189413,-0.20826127862370067,-0.2025094363002808,0.2166390202195492,0.04858132160504156,-0.24933670918653075,0.04298157436659205,-0.1355185532014608,0.09389436933338796,0.034756565854959814,-0.0907230333166706,-0.13474957713449195,0.12854705509439554,-0.11170587585154672,0.0855115862536905,-0.1603987083946861,0.17441039751696888,-0.12648101521423327,0.032439214772858514,0.13079796785250955,-0.14254161001143176,0.11874641755132605,-0.06395435087532468,-0.0018262611951729128,0.45182016
5,0.9352029406377692,0.9500811829324536,0.9977825822122084,0.2978518019171838,0.22416000576189102,0.09221262038975524,-0.0822065005774755,0.33498973754051586,0.2412393519376931,0.14823640341795646,0.22939568245469066,0.1499492148244228,-0.08828899517651953,-0.30767078919670937,0.10700004351749758,0.2656343972661217,0.12334888146423395,-0.062485053487734164,-0.1409982659432262,0.2506430555457603,0.020034514709460043,-0.27799750530012296,-0.15164091515365272,-0.013734190801767326,0.28053773968747914,-0.007366100457189413,-0.20826127862370067,-0.010283646489659874,0.2166390202195492,0.04858132160504156,-0.24933670918653075,0.09755169687651263,-0.1355185532014608,0.09389436933338796,0.034756565854959814,-0.0907230333166706,0.01254024115039414,0.12854705509439554,-0.11170587585154672,0.0855115862536905,-0.06266696966073412,0.17441039751696888,-0.12648101521423327,0.032439214772858514,0.05779877300275586,-0.14254161001143176,0.11874641755132605,-0.06395435087532468,-0.0018262611951729128,0.05436667036162916,1.1184479999999999
6,0.9500811829324536,0.9977825822122084,1.0437186684106088,0.22416000576189102,0.09221262038975524,-0.0822065005774755,-0.2700069668677678,0.2412393519376931,0.14823640341795646,0.0012647271728198903,0.1499492148244228,-0.08828899517651953,-0.30767078919670937,-0.30900191359992085,0.2656343972661217,0.12334888146423395,-0.062485053487734164,-0.1409982659432262,-0.1559363374466189,0.020034514709460043,-0.27799750530012296,-0.15164091515365272,0.2352457523298241,0.28053773968747914,-0.007366100457189413,-0.20826127862370067,-0.010283646489659874,0.12402458055882044,0.04858132160504156,-0.24933670918653075,0.09755169687651263,0.1955732671178515,0.09389436933338796,0.034756565854959814,-0.0907230333166706,0.01254024115039414,0.07233896884306458,-0.11170587585154672,0.0855115862536905,-0.06266696966073412,0.05241187340735663,-0.12648101521423327,0.032439214772858514,0.05779877300275586,-0.10051932545648584,0.11874641755132605,-0.06395435087532468,-0.0018262611951729128,0.05436667036162916,-0.07954529446955398,0.91524384
7,0.9977825822122084,1.0437186684106088,1.0833819061852636,0.09221262038975524,-0.0822065005774755,-0.2700069668677678,-0.4304198942700761,0.14823640341795646,0.0012647271728198903,-0.1782754035431304,-0.08828899517651953,-0.30767078919670937,-0.30900191359992085,-0.06451453226969651,0.12334888146423395,-0.062485053487734164,-0.1409982659432262,-0.1559363374466189,-0.07839469687782526,-0.27799750530012296,-0.15164091515365272,0.2352457523298241,0.2277705641604617,-0.007366100457189413,-0.20826127862370067,-0.010283646489659874,0.12402458055882044,0.04378118750217312,-0.24933670918653075,0.09755169687651263,0.1955732671178515,-0.2335753737766633,0.034756565854959814,-0.0907230333166706,0.01254024115039414,0.07233896884306458,-0.041344668082726285,0.0855115862536905,-0.06266696966073412,0.05241187340735663,-0.06025242493746143,0.032439214772858514,0.05779877300275586,-0.10051932545648584,0.0807022847383838,-0.06395435087532468,-0.0018262611951729128,0.05436667036162916,-0.07954529446955398,0.0770239311712959,1.6557263999999998
8,1.0437186684106088,1.0833819061852636,1.1369363991668802,-0.0822065005774755,-0.2700069668677678,-0.4304198942700761,-0.5628171453729774,0.0012647271728198903,-0.1782754035431304,-0.33000363294612184,-0.30767078919670937,-0.30900191359992085,-0.06451453226969651,0.2711561831857212,-0.062485053487734164,-0.1409982659432262,-0.1559363374466189,-0.07839469687782526,0.060795791350825135,-0.15164091515365272,0.2352457523298241,0.2277705641604617,-0.189895034762621,-0.20826127862370067,-0.010283646489659874,0.12402458055882044,0.04378118750217312,-0.05625936128730146,0.09755169687651263,0.1955732671178515,-0.2335753737766633,-0.043758851932310217,-0.0907230333166706,0.01254024115039414,0.07233896884306458,-0.041344668082726285,-0.06802228119026259,-0.06266696966073412,0.05241187340735663,-0.06025242493746143,0.08574565013669283,0.05779877300275586,-0.10051932545648584,0.0807022847383838,-0.02335046957863791,-0.0018262611951729128,0.05436667036162916,-0.07954529446955398,0.0770239311712959,-0.061382286769886975,4.91593536
9,1.0833819061852636,1.1369363991668802,1.1943661732354311,-0.2700069668677678,-0.4304198942700761,-0.5628171453729774,-0.5873826282711051,-0.1782754035431304,-0.33000363294612184,-0.4397851033349969,-0.30900191359992085,-0.06451453226969651,0.2711561831857212,0.41416266633106585,-0.1409982659432262,-0.1559363374466189,-0.07839469687782526,0.060795791350825135,0.2210031684856383,0.2352457523298241,0.2277705641604617,-0.189895034762621,-0.29924874756387937,-0.010283646489659874,0.12402458055882044,0.04378118750217312,-0.05625936128730146,-0.07509092570177515,0.1955732671178515,-0.2335753737766633,-0.043758851932310217,0.2812832123637422,0.01254024115039414,0.07233896884306458,-0.041344668082726285,-0.06802228119026259,0.10522051966415667,0.05241187340735663,-0.06025242493746143,0.08574565013669283,-0.11250331739562684,-0.10051932545648584,0.0807022847383838,-0.02335046957863791,-0.03309777619760651,0.05436667036162916,-0.07954529446955398,0.0770239311712959,-0.061382286769886975,0.03946635838495604,5.1331968
