,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,Y
0,-0.531393812228871,-0.0722663132900247,0.303110719203829,-0.197041370907344,-0.379780060481317,0.39389104147591797,0.945095812538792,-1.58222884267627,0.126035969767855,0.7208901543769399,0.6084201815746291,-0.3880820756832779,-1.01583060999942,-0.18045307027202598,1.0392294998929301,0.833995893269465,-0.26626557117471,-0.87527023302372,-0.8774892570575981,-0.28536771208981,0.445026343934244,0.27864483943625395,0.163432139853795,1.5189800149964,1.9752868961851102,-1.11644653151423,-4.0223248536046405,-1.7778425542352199,2.3819998036689,1.2319427125425502,1.4426610225103798,1.88428927895668,2.4927440777449705,3.18612821091618,3.83863077370593,4.34614877183488,4.56651996628593,4.36535685380789,3.7646266529792003,2.9046428118458,1.9629754683045602,1.1917462738740299,0.890628340965575,1.32432055592419,2.6812931643004,4.9276434900412305,7.56138904107223,9.76144739689767,10.8571802265113,14.07456
1,-0.0722663132900247,0.303110719203829,-0.197041370907344,-0.379780060481317,0.39389104147591797,0.945095812538792,-1.58222884267627,0.126035969767855,0.832209916278687,0.6084201815746291,-0.3880820756832779,-1.01583060999942,-0.18045307027202598,1.0392294998929301,0.833995893269465,-0.26626557117471,-0.87527023302372,-0.8774892570575981,-0.28536771208981,0.445026343934244,0.27864483943625395,0.163432139853795,1.5189800149964,1.9752868961851102,-1.11644653151423,-4.0223248536046405,-1.7778425542352199,2.3819998036689,2.76740212743398,1.4426610225103798,1.88428927895668,2.4927440777449705,3.18612821091618,3.83863077370593,4.34614877183488,4.56651996628593,4.36535685380789,3.7646266529792003,2.9046428118458,1.9629754683045602,1.1917462738740299,0.890628340965575,1.32432055592419,2.6812931643004,4.9276434900412305,7.56138904107223,9.76144739689767,10.8571802265113,10.4749479562294,9.749376
2,0.303110719203829,-0.197041370907344,-0.379780060481317,0.39389104147591797,0.945095812538792,-1.58222884267627,0.126035969767855,0.832209916278687,0.375132428273231,-0.3880820756832779,-1.01583060999942,-0.18045307027202598,1.0392294998929301,0.833995893269465,-0.26626557117471,-0.87527023302372,-0.8774892570575981,-0.28536771208981,0.445026343934244,0.27864483943625395,0.163432139853795,1.5189800149964,1.9752868961851102,-1.11644653151423,-4.0223248536046405,-1.7778425542352199,2.3819998036689,2.76740212743398,0.5766748640150849,1.88428927895668,2.4927440777449705,3.18612821091618,3.83863077370593,4.34614877183488,4.56651996628593,4.36535685380789,3.7646266529792003,2.9046428118458,1.9629754683045602,1.1917462738740299,0.890628340965575,1.32432055592419,2.6812931643004,4.9276434900412305,7.56138904107223,9.76144739689767,10.8571802265113,10.4749479562294,8.797568707685471,4.06944
3,-0.197041370907344,-0.379780060481317,0.39389104147591797,0.945095812538792,-1.58222884267627,0.126035969767855,0.832209916278687,0.375132428273231,-1.3036919596849699,-1.01583060999942,-0.18045307027202598,1.0392294998929301,0.833995893269465,-0.26626557117471,-0.87527023302372,-0.8774892570575981,-0.28536771208981,0.445026343934244,0.27864483943625395,0.163432139853795,1.5189800149964,1.9752868961851102,-1.11644653151423,-4.0223248536046405,-1.7778425542352199,2.3819998036689,2.76740212743398,0.5766748640150849,-1.1857720059213501,2.4927440777449705,3.18612821091618,3.83863077370593,4.34614877183488,4.56651996628593,4.36535685380789,3.7646266529792003,2.9046428118458,1.9629754683045602,1.1917462738740299,0.890628340965575,1.32432055592419,2.6812931643004,4.9276434900412305,7.56138904107223,9.76144739689767,10.8571802265113,10.4749479562294,8.797568707685471,6.55890396561658,2.6034048
4,-0.379780060481317,0.39389104147591797,0.945095812538792,-1.58222884267627,0.126035969767855,0.832209916278687,0.375132428273231,-1.3036919596849699,0.38854967312290295,-0.18045307027202598,1.0392294998929301,0.833995893269465,-0.26626557117471,-0.87527023302372,-0.8774892570575981,-0.28536771208981,0.445026343934244,0.27864483943625395,0.163432139853795,1.5189800149964,1.9752868961851102,-1.11644653151423,-4.0223248536046405,-1.7778425542352199,2.3819998036689,2.76740212743398,0.5766748640150849,-1.1857720059213501,-2.07984468220981,3.18612821091618,3.83863077370593,4.34614877183488,4.56651996628593,4.36535685380789,3.7646266529792003,2.9046428118458,1.9629754683045602,1.1917462738740299,0.890628340965575,1.32432055592419,2.6812931643004,4.9276434900412305,7.56138904107223,9.76144739689767,10.8571802265113,10.4749479562294,8.797568707685471,6.55890396561658,4.2946998091141895,2.0864736
5,0.39389104147591797,0.945095812538792,-1.58222884267627,0.126035969767855,0.832209916278687,0.375132428273231,-1.3036919596849699,0.38854967312290295,0.704987830928206,1.0392294998929301,0.833995893269465,-0.26626557117471,-0.87527023302372,-0.8774892570575981,-0.28536771208981,0.445026343934244,0.27864483943625395,0.163432139853795,1.5189800149964,1.9752868961851102,-1.11644653151423,-4.0223248536046405,-1.7778425542352199,2.3819998036689,2.76740212743398,0.5766748640150849,-1.1857720059213501,-2.07984468220981,-0.958328418306437,3.83863077370593,4.34614877183488,4.56651996628593,4.36535685380789,3.7646266529792003,2.9046428118458,1.9629754683045602,1.1917462738740299,0.890628340965575,1.32432055592419,2.6812931643004,4.9276434900412305,7.56138904107223,9.76144739689767,10.8571802265113,10.4749479562294,8.797568707685471,6.55890396561658,4.2946998091141895,2.33981418740108,2.2111487999999997
6,0.945095812538792,-1.58222884267627,0.126035969767855,0.832209916278687,0.375132428273231,-1.3036919596849699,0.38854967312290295,0.704987830928206,-0.478111941551614,0.833995893269465,-0.26626557117471,-0.87527023302372,-0.8774892570575981,-0.28536771208981,0.445026343934244,0.27864483943625395,0.163432139853795,1.5189800149964,1.9752868961851102,-1.11644653151423,-4.0223248536046405,-1.7778425542352199,2.3819998036689,2.76740212743398,0.5766748640150849,-1.1857720059213501,-2.07984468220981,-0.958328418306437,1.6472477730358202,4.34614877183488,4.56651996628593,4.36535685380789,3.7646266529792003,2.9046428118458,1.9629754683045602,1.1917462738740299,0.890628340965575,1.32432055592419,2.6812931643004,4.9276434900412305,7.56138904107223,9.76144739689767,10.8571802265113,10.4749479562294,8.797568707685471,6.55890396561658,4.2946998091141895,2.33981418740108,1.04201296852739,2.6489376
7,-1.58222884267627,0.126035969767855,0.832209916278687,0.375132428273231,-1.3036919596849699,0.38854967312290295,0.704987830928206,-0.478111941551614,-0.43740897337060797,-0.26626557117471,-0.87527023302372,-0.8774892570575981,-0.28536771208981,0.445026343934244,0.27864483943625395,0.163432139853795,1.5189800149964,1.9752868961851102,-1.11644653151423,-4.0223248536046405,-1.7778425542352199,2.3819998036689,2.76740212743398,0.5766748640150849,-1.1857720059213501,-2.07984468220981,-0.958328418306437,1.6472477730358202,2.57732535027082,4.56651996628593,4.36535685380789,3.7646266529792003,2.9046428118458,1.9629754683045602,1.1917462738740299,0.890628340965575,1.32432055592419,2.6812931643004,4.9276434900412305,7.56138904107223,9.76144739689767,10.8571802265113,10.4749479562294,8.797568707685471,6.55890396561658,4.2946998091141895,2.33981418740108,1.04201296852739,0.509021223117664,2.428704
8,0.126035969767855,0.832209916278687,0.375132428273231,-1.3036919596849699,0.38854967312290295,0.704987830928206,-0.478111941551614,-0.43740897337060797,0.313197766100146,-0.87527023302372,-0.8774892570575981,-0.28536771208981,0.445026343934244,0.27864483943625395,0.163432139853795,1.5189800149964,1.9752868961851102,-1.11644653151423,-4.0223248536046405,-1.7778425542352199,2.3819998036689,2.76740212743398,0.5766748640150849,-1.1857720059213501,-2.07984468220981,-0.958328418306437,1.6472477730358202,2.57732535027082,1.13820525371174,4.36535685380789,3.7646266529792003,2.9046428118458,1.9629754683045602,1.1917462738740299,0.890628340965575,1.32432055592419,2.6812931643004,4.9276434900412305,7.56138904107223,9.76144739689767,10.8571802265113,10.4749479562294,8.797568707685471,6.55890396561658,4.2946998091141895,2.33981418740108,1.04201296852739,0.509021223117664,0.977300980202533,1.727568
9,0.832209916278687,0.375132428273231,-1.3036919596849699,0.38854967312290295,0.704987830928206,-0.478111941551614,-0.43740897337060797,0.313197766100146,0.47255551056033795,-0.8774892570575981,-0.28536771208981,0.445026343934244,0.27864483943625395,0.163432139853795,1.5189800149964,1.9752868961851102,-1.11644653151423,-4.0223248536046405,-1.7778425542352199,2.3819998036689,2.76740212743398,0.5766748640150849,-1.1857720059213501,-2.07984468220981,-0.958328418306437,1.6472477730358202,2.57732535027082,1.13820525371174,-1.4450132542606597,3.7646266529792003,2.9046428118458,1.9629754683045602,1.1917462738740299,0.890628340965575,1.32432055592419,2.6812931643004,4.9276434900412305,7.56138904107223,9.76144739689767,10.8571802265113,10.4749479562294,8.797568707685471,6.55890396561658,4.2946998091141895,2.33981418740108,1.04201296852739,0.509021223117664,0.977300980202533,2.70002574373121,1.5552
