X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,Y
-0.48284069494064763,-0.5588875760780347,-0.29378300342334984,-0.04455798990582249,0.15516296973116228,-0.34796851698714304,0.18161617575784406,0.012099261629779035,-0.17659248703452846,-0.19710996640857792,0.4037509196877529,0.16380698810295025,0.26900437818590794,0.089536909122095,0.3416192496056909,-0.11034401185494325,-0.030893873885044054,-0.3447991553874531,-0.36612162810343596,0.06374952575329673,0.7290002904649984,-0.31057900792008775,0.1338567791567571,0.5049223722217162,-0.2795928679903791,0.07680880200286233,-0.03731271121197466,0.04928640608097412,-0.7635117968583128,0.32729740959794484,0.1226379987192514,0.1383593555526752,-0.706511011935242,1.0,0.9391302239746171,-1.0,-0.7741573431259448,1.0,0.3092962866087441,1.0,1.0,-1.0,-0.5152337188927041,0.38973526011103976,-1.0,-0.4510493631149787,1.0,-0.4500497137492252,0.6653688610498816,-1.0,-0.16899711978492138,1.0,-0.55555786639199,-0.10644307759988558,0.09135358021290352,-0.31098373780167143
-0.3758699611531645,-0.6379044752910972,-0.3570184045473277,-0.20294906050237183,-0.20805203149290308,-0.25804336736535327,-0.2868093689285216,-0.46213718547743554,-0.03733124611634797,0.09333188846379481,-0.09064442906432413,-0.01966669852503289,0.06118117545871771,0.1585598163042079,-0.20258449017443125,-0.0492396108004588,0.003418125649962356,-0.30190035575606733,-0.23386877834218311,0.2444277246462634,0.21026194933208853,-0.2509292247093392,0.11268408763186577,-0.00963136070597681,-0.46991292371185955,0.1631644497733995,0.6728475521924537,-0.5334194083467837,-0.0025197633372244788,-0.1151304984684054,-0.37241204937377226,0.0157718543641876,1.0,-0.4327590788480401,-0.35828960263657406,1.0,0.31982837387026364,-0.8388809458121316,-0.17853088416488405,-0.6428494711775369,-1.0,0.5150699589739376,-0.23682521306367088,0.7458617539875341,-0.1695473780731509,-1.0,-0.2515807009048321,1.0,1.0,0.8624938070697259,-0.18619375526534498,-0.2605157820321794,-0.7455945811855389,-0.008279947323899028,-0.07204988780327504,-0.6393620811945888
-0.3146394503941391,-0.6761673303691929,-0.244528399175593,-0.11612811344747787,0.2344319835162718,0.04131207574717344,-0.3009534486051032,0.16541342369276357,0.048942347211919035,0.2454753996197856,-0.3067595321312634,-0.15979230935739586,-0.12629339715029508,-0.15993283024612148,-0.18273505472421436,-0.18533565560775245,0.030824334631981642,-0.030209132550048312,-0.3545585622165083,0.06306350146340067,0.15277976144502348,-0.08641828986370614,-0.1312998242507064,0.049449929036833096,-0.17142529669114304,0.0647389620221619,-0.2695549057232358,-0.013054049477676077,0.4277863986767596,0.296906970465469,0.8017381725629487,-0.8682523286758084,-0.8959018604529598,-0.8145530557097369,1.0,-0.46287154572526834,0.6918226177653373,-0.6492885394865238,0.6796922187379744,-0.19246479413792816,-0.17427581836777561,-0.7068736841735928,1.0,1.0,0.5207878965308652,-0.2518745465007023,-0.1309672771273379,-0.3872858375785061,-0.845683592492563,-0.5980469624587343,-0.47314365835425387,-0.8773609642406506,-0.4493614688849722,-0.06575743356110075,0.4660051226179234,-0.8337092543364972
-0.3153256630836636,-0.6581282630961393,-0.04735505790845429,0.11037645310169353,-0.28823402056623504,0.16584281500391618,0.34346798763590947,0.04955022785173857,0.15198952794955822,0.30786706443538536,0.09310416513032793,0.059261820472709115,0.15974430201853718,0.02063556989758286,-0.16599208622667705,-0.20865708204049194,-0.050772882003375375,-0.1199803727141937,-0.09637153067722837,-0.06364130888652009,0.4024944874205907,-0.13311460115063511,0.03875654133175743,0.23332935649814823,-0.19636653993507547,-0.4326509689517164,-0.013741433561947791,0.005344354380685257,-1.0,0.353347370826695,0.33430199928832516,1.0,-0.25158609818139244,-0.3350342302191335,-0.10944848105680982,-0.48893129510197064,-0.7317003014985229,0.039289444032356124,0.40476406977586543,0.2527659777838045,0.40064119779179186,1.0,0.3432067236411853,0.14527551299919428,-0.2800971404032422,1.0,-0.6530936544375864,-1.0,-1.0,1.0,-0.24463995873505784,-0.055284727386074484,0.10319674518598099,-0.12114890631186215,-0.6295990460925218,-0.8256065147607211
-0.36986458284803747,-0.586943124708371,0.07258721549005087,0.2029687720343092,0.2658048018563921,-0.08476901450808172,0.15481973520714298,-0.3260264599764552,-0.22549148721466195,0.5486192323692323,0.05278303238589266,0.06334008497140164,0.08295780916399864,-0.0776788574746693,0.00885175185638487,-0.11341319234474168,-0.008162935808482485,0.05903416810990447,-0.15340757070155875,0.0443169723327288,0.16449226326252875,-0.2536394071772189,-0.2721245104882529,0.34445146702168716,-0.5777741177563784,-0.21757485204796767,0.16768699981214885,-0.29851762988580177,-0.07439756610478976,-0.06216847278533355,0.570890421402547,-0.1284898721720511,0.4470028061888607,-0.1763408287835545,-1.0,0.07951098942078416,-0.307007103213521,-0.31264728250959606,-0.4578154159194061,-0.07861684280466497,-0.28474146265160516,-0.5133940900333238,0.10975092440920076,0.057665507489876644,0.3690089803923946,0.07083946440791844,-0.44394026330451797,0.3128615780191655,-0.7328918024575943,-0.7067445566119253,-0.01022214159578927,-0.057774062483523236,-0.9209145912805872,-0.5258347217930658,0.37103248023338464,-0.782721283347467
-0.4545447305251451,-0.47221039098047213,0.09293150186676025,0.08558426388981322,-0.22759035729928767,-0.3524372164796219,-0.44200599415286423,0.0021577422024412485,-0.12292794391035722,0.653203629283923,0.033598987924060575,0.014169132875530233,0.13109445439414924,-0.0662264584236224,-0.12735274086021098,0.013093712421240022,-0.054360740153470255,-0.1282447056014212,-0.013060021968106739,0.5038200136751718,0.3627305921090833,0.22769541545104222,0.051771815309064495,0.38033185727433216,-0.33627441721761164,0.3707004661068658,-0.09231726403114582,0.3471279917866512,0.7775016428430319,0.028325276896643103,0.3219343334124374,-0.40666690749996925,-0.37307321302782837,-0.4218100481638424,0.5545420351616195,-0.40371047622362055,0.8578511976719589,-0.3419004120122773,-0.022616889295365983,0.20427769268349616,-0.5325044763194191,-0.5206837379508158,0.31294888130956267,0.5484820231950629,0.16612085972865054,-0.45104583340817095,0.21164927118372567,-0.04313096562842911,-0.11002866993190075,-0.12547314675137433,0.279681535024616,-1.0,0.44578820283637843,0.5479755941476823,-0.06683840607686908,-0.8758435001305331
-0.5582955640318967,-0.33406337302885014,0.0551912144808957,-0.08546441314300335,0.16052427190428165,-0.3096917364060572,-0.07782790922372351,-0.05993557167696428,0.44797295244630475,0.5240310921253928,-0.023103519789627547,-0.019085711866525412,0.11282045790722828,0.01921429788151352,-0.0664276710339683,-0.15708904540940571,0.33424817747122626,-0.1695066641423939,-0.36611227823949566,0.09513933741407121,-0.1614340394208159,0.608349445550437,-0.1115261747971007,-0.082668384476002,0.046639041329930464,0.41163006394436463,-0.049538146131900884,0.07592618345933788,-0.3626418205349238,0.14996370222188138,-0.2596599323442027,-0.06777059100516392,-0.20198268903235395,-0.33457785962503794,0.1446196359400964,-0.13367674064299184,-0.5696564713905572,-0.5805701925511542,-0.03895904803789574,-0.0310909286725225,0.027157154171060238,0.7732230326588594,-0.044231335737815014,0.1726279547699361,-0.5546728208915382,0.13321104557168795,-0.3736098719642593,-0.7762659896888257,-0.3523122709768012,0.1322702841929735,0.14675578805705602,-0.3774993208219989,1.0,0.5713231683028188,-0.0006677412572396735,-0.911989623750276
-0.6642395916042214,-0.18640405049229536,-0.0006733748518341631,-0.20498600407006262,-0.13517556294662303,-0.1279302173585971,0.32398454546415256,-0.04226913026064494,-0.018751159233958203,0.5760405114137925,-0.30985441412374515,-0.09310965250985725,-0.06507424260315464,0.04658404852714848,-0.10019965724990243,-0.4644881682994655,0.37812899453654025,-0.3957301498975776,0.2920880220925328,-0.498852820062644,-0.1101991895214276,0.0055841270772700735,0.14723617040719827,0.3514730850947889,0.0018714301352340534,-0.12941654468814312,0.02107189618187366,-0.044520448048046446,-0.12306868712588359,0.0735722694017451,-0.2578468241917665,-0.4894748519306601,-0.07475447494171772,-0.531342049616556,0.029333553066293927,0.01998783804967208,-0.045050606714495234,-0.28272591171503225,-0.012555652465131018,-0.4986240895272481,0.43844844536063143,-0.3540470152511209,-0.4665680309787681,-0.5216941222547096,0.38875491337840073,0.06390688170736736,-0.5047614840449564,0.3093525603239937,-0.7341917581640924,-0.830079783136176,1.0,0.3040162968032334,-0.44764500706008437,-0.39840142055059746,-0.3289594832646612,-0.8826418962624039
-0.7460973943097409,-0.054888997742911894,-0.07928683210530929,-0.2410409880645692,0.10106072509009878,0.021343071668678215,0.19064958837789914,-0.021684278149319836,-0.2725246736563969,0.4229245674505988,0.17211041582365794,-0.03538927462410102,0.009026776816630333,-0.16641086586440212,-0.38454917323561244,-0.44150318358926766,-0.3168765218833347,0.40202197837620646,0.1786185780021612,-0.41317068570121873,0.28917167772561925,0.18059759777170825,0.07414616329807022,-0.1899057489478131,-0.5784679124087404,0.027462203556801512,-0.10540993414193323,-0.20031991593558618,-0.1029123580941459,0.025033815034462004,0.04256298950066739,-0.40830253808572403,-0.3716467003857866,-0.33007901723647914,0.4318075916267816,-0.4734685849524546,0.14809926852030886,-0.28754677930063677,0.16291167266547757,-0.7081297874292858,0.15369500676582826,-0.34882195970745855,-0.6039734701729557,-0.03753936222179621,0.42304795983832677,-0.5582497496506936,-0.578969743443702,-0.23430808362998778,-0.7498345866544094,0.9585546521969277,-1.0,0.3859533736943559,-0.7157998579257596,-0.9877275655666526,-1.0,-0.8084524221954195
-0.7714412995675362,0.03642813866595662,-0.16097867472125937,-0.15325539476768368,-0.08315575679844345,0.09106063891218685,-0.2310142007132373,-0.16737032116292672,-0.06289393230378848,0.10465955234442892,0.13501672666967712,0.31539252318536204,0.25717886327582673,-0.2721828878720457,0.07296036066140421,0.14088695802794304,-0.6433221173703741,0.3809614716029277,0.16203378765599297,-0.10158245268152377,-0.08282411669425904,0.10011247787875854,-0.03673935074626167,0.3769728702288717,0.1072825868911671,0.12745090141963922,0.21320607366552924,-0.09088273065066499,-0.19313806310984005,0.1924450887376119,0.2168730386520219,-0.05842105903782058,-0.10362006594081075,-0.5909351530403032,-0.10990843310892706,-0.04177975852947602,0.08550212508902044,-0.5551534190253208,0.08978910236846804,0.047433076451285805,0.22556889439789218,0.6194545737362556,-0.5642987839068707,-0.10093859790780169,-0.16450759804619186,0.10330477955081063,-0.3879406503201147,-0.36498995866784234,-0.4419635157414934,0.5995720235279187,-0.10683645531969099,-0.900222631937685,0.051745518705410776,-0.970490110840997,-0.5915627969495048,-0.7566344144693585
