X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,Y
-0.14139092487156024,-0.12226190663141123,0.2710825642032151,-0.42071281170410213,-0.5646446587663337,-0.5390094677195496,-0.32690585666930017,-0.24752486762195425,-0.18578215127374798,-0.15897262688157154,-0.2565279285015172,-0.3611503035953938,-0.47570998404216136,-0.5695348051652167,-0.6061676717580604,-0.11503970750513781,0.20537179531872884,0.4730225574868079,0.6063252611183396,0.3557607288984377,0.08341326008380356,-0.19204123710594323,-0.4298652135552512,-0.5877507916602374,-0.6525925475666097,-0.3860432406797468,-0.0798694216042547,-0.8422294373185082
-0.08813516535097632,-0.12251471377702605,0.10712767310984472,-0.29848514067330945,-0.5390094677195496,-0.48528264764687756,-0.24752486762195425,-0.18578215127374798,-0.15897262688157154,-0.18344536881238716,-0.3611503035953938,-0.47570998404216136,-0.5695348051652167,-0.6061676717580604,-0.553406320418139,0.20537179531872884,0.4730225574868079,0.6063252611183396,0.5598243316337661,0.08341326008380356,-0.19204123710594323,-0.4298652135552512,-0.5877507916602374,-0.6525925475666097,-0.5956234069255091,-0.0798694216042547,0.21837205043653918,-0.8595676154655452
-0.04459390716398659,-0.05505597725367961,-0.1871711211031274,0.10904923889482787,-0.48528264764687756,-0.41126034264333133,-0.18578215127374798,-0.15897262688157154,-0.18344536881238716,-0.2565279285015172,-0.47570998404216136,-0.5695348051652167,-0.6061676717580604,-0.553406320418139,-0.388322175303801,0.4730225574868079,0.6063252611183396,0.5598243316337661,0.3557607288984377,-0.19204123710594323,-0.4298652135552512,-0.5877507916602374,-0.6525925475666097,-0.5956234069255091,-0.3860432406797468,0.21837205043653918,0.4161202695739399,-0.8837093825057234
-0.10260824848799843,0.028155756219429007,-0.42071281170410213,0.39980169129495113,-0.41126034264333133,-0.32690585666930017,-0.15897262688157154,-0.18344536881238716,-0.2565279285015172,-0.3611503035953938,-0.5695348051652167,-0.6061676717580604,-0.553406320418139,-0.388322175303801,-0.11503970750513781,0.6063252611183396,0.5598243316337661,0.3557607288984377,0.08341326008380356,-0.4298652135552512,-0.5877507916602374,-0.6525925475666097,-0.5956234069255091,-0.3860432406797468,-0.0798694216042547,0.4161202695739399,0.4364628702438287,-0.887138610778476
-0.1238047303575246,0.009200380976499112,-0.29848514067330945,0.35829757627354475,-0.32690585666930017,-0.24752486762195425,-0.18344536881238716,-0.2565279285015172,-0.3611503035953938,-0.47570998404216136,-0.6061676717580604,-0.553406320418139,-0.388322175303801,-0.11503970750513781,0.20537179531872884,0.5598243316337661,0.3557607288984377,0.08341326008380356,-0.19204123710594323,-0.5877507916602374,-0.6525925475666097,-0.5956234069255091,-0.3860432406797468,-0.0798694216042547,0.21837205043653918,0.4364628702438287,0.2876532493244186,-0.7741455391912783
-0.0340639889532558,-0.003925476731818867,0.10904923889482787,-0.056831756019932955,-0.24752486762195425,-0.18578215127374798,-0.2565279285015172,-0.3611503035953938,-0.47570998404216136,-0.5695348051652167,-0.553406320418139,-0.388322175303801,-0.11503970750513781,0.20537179531872884,0.4730225574868079,0.3557607288984377,0.08341326008380356,-0.19204123710594323,-0.4298652135552512,-0.6525925475666097,-0.5956234069255091,-0.3860432406797468,-0.0798694216042547,0.21837205043653918,0.4161202695739399,0.2876532493244186,0.060574739783752385,-0.8363174477762827
0.0298721264006907,0.15050826703442377,0.39980169129495113,-0.45535146010973004,-0.18578215127374798,-0.15897262688157154,-0.3611503035953938,-0.47570998404216136,-0.5695348051652167,-0.6061676717580604,-0.388322175303801,-0.11503970750513781,0.20537179531872884,0.4730225574868079,0.6063252611183396,0.08341326008380356,-0.19204123710594323,-0.4298652135552512,-0.5877507916602374,-0.5956234069255091,-0.3860432406797468,-0.0798694216042547,0.21837205043653918,0.4161202695739399,0.4364628702438287,0.060574739783752385,-0.18596146602430763,0.4728796052821087
-0.26328085262944034,0.2024940222117224,0.35829757627354475,-0.2364150045158081,-0.15897262688157154,-0.18344536881238716,-0.47570998404216136,-0.5695348051652167,-0.6061676717580604,-0.553406320418139,-0.11503970750513781,0.20537179531872884,0.4730225574868079,0.6063252611183396,0.5598243316337661,-0.19204123710594323,-0.4298652135552512,-0.5877507916602374,-0.6525925475666097,-0.3860432406797468,-0.0798694216042547,0.21837205043653918,0.4161202695739399,0.4364628702438287,0.2876532493244186,-0.18596146602430763,-0.40634060372568925,-0.053904725065052506
-0.06513340936092638,-0.1497384416668528,-0.056831756019932955,0.17544688545222709,-0.18344536881238716,-0.2565279285015172,-0.5695348051652167,-0.6061676717580604,-0.553406320418139,-0.388322175303801,0.20537179531872884,0.4730225574868079,0.6063252611183396,0.5598243316337661,0.3557607288984377,-0.4298652135552512,-0.5877507916602374,-0.6525925475666097,-0.5956234069255091,-0.0798694216042547,0.21837205043653918,0.4161202695739399,0.4364628702438287,0.2876532493244186,0.060574739783752385,-0.40634060372568925,-0.5340074939535214,0.05447946372356571
0.016778107509666906,-0.4807969578866351,-0.45535146010973004,-0.03104812800740875,-0.2565279285015172,-0.3611503035953938,-0.6061676717580604,-0.553406320418139,-0.388322175303801,-0.11503970750513781,0.4730225574868079,0.6063252611183396,0.5598243316337661,0.3557607288984377,0.08341326008380356,-0.5877507916602374,-0.6525925475666097,-0.5956234069255091,-0.3860432406797468,0.21837205043653918,0.4161202695739399,0.4364628702438287,0.2876532493244186,0.060574739783752385,-0.18596146602430763,-0.5340074939535214,-0.5292178421973872,-0.5320420231349456
-0.03623986427322867,-0.22508942393308962,-0.2364150045158081,-0.34282181512611876,-0.3611503035953938,-0.47570998404216136,-0.553406320418139,-0.388322175303801,-0.11503970750513781,0.20537179531872884,0.6063252611183396,0.5598243316337661,0.3557607288984377,0.08341326008380356,-0.19204123710594323,-0.6525925475666097,-0.5956234069255091,-0.3860432406797468,-0.0798694216042547,0.4161202695739399,0.4364628702438287,0.2876532493244186,0.060574739783752385,-0.18596146602430763,-0.40634060372568925,-0.5292178421973872,-0.34684477992969953,-0.7097789245117122
-0.23097241261554036,0.24882967592971972,0.17544688545222709,0.025819361436572486,-0.47570998404216136,-0.5695348051652167,-0.388322175303801,-0.11503970750513781,0.20537179531872884,0.4730225574868079,0.5598243316337661,0.3557607288984377,0.08341326008380356,-0.19204123710594323,-0.4298652135552512,-0.5956234069255091,-0.3860432406797468,-0.0798694216042547,0.21837205043653918,0.4364628702438287,0.2876532493244186,0.060574739783752385,-0.18596146602430763,-0.40634060372568925,-0.5340074939535214,-0.34684477992969953,0.0337128627761305,-0.8342256185299036
-0.03468355242783849,0.29273747498771274,-0.03104812800740875,0.4866077065242378,-0.5695348051652167,-0.6061676717580604,-0.11503970750513781,0.20537179531872884,0.4730225574868079,0.6063252611183396,0.3557607288984377,0.08341326008380356,-0.19204123710594323,-0.4298652135552512,-0.5877507916602374,-0.3860432406797468,-0.0798694216042547,0.21837205043653918,0.4161202695739399,0.2876532493244186,0.060574739783752385,-0.18596146602430763,-0.40634060372568925,-0.5340074939535214,-0.5292178421973872,0.0337128627761305,0.48787343731519117,-0.8701570723718052
0.0020211853065930097,0.043154100571693776,-0.34282181512611876,0.27364939473542504,-0.6061676717580604,-0.553406320418139,0.20537179531872884,0.4730225574868079,0.6063252611183396,0.5598243316337661,0.08341326008380356,-0.19204123710594323,-0.4298652135552512,-0.5877507916602374,-0.6525925475666097,-0.0798694216042547,0.21837205043653918,0.4161202695739399,0.4364628702438287,0.060574739783752385,-0.18596146602430763,-0.40634060372568925,-0.5340074939535214,-0.5292178421973872,-0.34684477992969953,0.48787343731519117,0.8074410934358194,-0.867249086796511
