X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,Y
0.2248644700030349,-0.23362651763068631,0.1333749333034171,0.5042356961661731,0.39166985429214796,-0.2183938425980343,-0.36895095073732376,0.3491101241988763,-0.7187972122303996,0.43781357073935245,-0.22300493968835577,-0.3103792196004256,0.06288398059676403,-0.3270617151868558,-0.044856468564969276,1.0,0.3608154439421738,-0.6041000859787929,-0.2833369100452926,-0.5935192604032085,-0.056175894589158726,0.9078932104725781,0.3540711837833628,0.1450617694153986,0.1336945911412637,-1.0,0.08380003447841045,-1.0,-0.19536529968551863,-0.42320019021193134,-0.6525544029330472,-0.1544667697224188,1.0,0.1794542188809911,0.400515918975864,-0.47172828775745,-0.40754665307021576,-0.3548656007429698,-0.5728060477675803,-0.12305346281428153,-0.8758435001305331
0.21505616311039533,-0.042988317827712064,0.18369163378076658,0.49526274065444253,0.41839511716267963,-0.1358963138820285,-0.2879692305190672,0.4259785043504891,-0.6802994052522142,0.4743718368553491,-0.12998691025238374,-0.14416539451459442,-0.10004680745134598,-0.4759910377339801,-0.033034168998632985,0.9156649974667115,0.2540851290585662,-0.5045360192799171,-0.28642765780002133,-0.5736078360773169,-0.004497500691638678,0.9437165606027367,0.24294895789654358,0.23259748430636673,0.20066854956865132,-0.904042194823632,0.00127852134266071,-0.8895840973448639,-0.21092180756701306,-0.3749578415091258,-0.6008437056507183,-0.09052856410637877,0.8493602535730342,0.1478925702545688,0.42338725715385417,-0.377843519998326,-0.38038109196418246,-0.38386445244957046,-0.5288063042650257,-0.09690385453376471,-0.911989623750276
0.11864824772361082,0.1046237282501965,0.19157023683467833,0.45520650889878644,0.4643282550585768,-0.1141167555625422,-0.24905658702489908,0.34670060262042535,-0.6632383720318438,0.46806093753357514,-0.06341204649828647,-0.007008239069908884,-0.22004818805111936,-0.5692943984070518,0.006383889091089001,0.8522715827196008,0.0015979537113826048,-0.3498259928459617,-0.1607802617976717,-0.6168817064555969,0.021859000644792514,0.9705373608162571,0.18656505960814562,0.2394952260988792,0.25994506399895334,-0.8184682153284841,0.040865895159547305,-0.7682175311133074,-0.1659055496868228,-0.3427348072454337,-0.5504063107084536,-0.09159833076800061,0.7075529953125301,0.13462144966462408,0.43819350980494876,-0.3015822788653525,-0.3383370174885125,-0.41967648488665976,-0.4792911851502165,-0.07827404007669814,-0.8826418962624039
0.009606109279991948,0.19484772822589935,0.16676513428782136,0.41731721421714285,0.5109722657414175,-0.090331467277603,-0.2410344054943575,0.1656488865941721,-0.6505034429638379,0.38482841163306936,-0.04692480398025922,0.026306435593240085,-0.2545956900574007,-0.5759523617286537,-0.037131935934964,0.804430533781608,-0.23103152858279552,-0.13732515106201515,-0.13751220295607236,-0.6274973432971919,0.028136581556437834,0.9863986625407206,0.19615043748339067,0.07256503617241483,0.2951955736254963,-0.76837368873713,0.03413083577608056,-0.6676093991261098,-0.12414270802708405,-0.2962162221706728,-0.5095017218132492,-0.09683606206061823,0.5785614685437184,0.1354051136797947,0.4364188743281443,-0.24845009489005832,-0.3292643433481658,-0.4492581798764058,-0.42969883099848194,-0.08665382904273589,-0.8084524221954195
-0.06254807632204262,0.24370195656793903,0.12106198801401935,0.3764261645415268,0.5162699775446205,-0.01780791880362398,-0.23292419900168426,-0.023469224896178642,-0.6336034450493497,0.2627302445670243,-0.05844191904414042,0.030597567137971238,-0.2176266923445841,-0.5215047395273741,-0.15810763849978182,0.7630811509997872,-0.38577985464289166,0.003954963797683231,-0.08873211721640495,-0.6219360816062048,0.017555126674522192,0.9864662277797229,0.22465725666098368,-0.06685551423023994,0.27433360170935983,-0.7257128659644367,-0.11559732847571358,-0.5847698567469017,-0.066886718642581,-0.24007881121107288,-0.47011439722646886,-0.06637804727806784,0.46351098763467236,0.14285725474596767,0.4222682029123541,-0.16760027328437077,-0.3364983650918134,-0.466127328501474,-0.37896781256112455,-0.10570968465714403,-0.7566344144693585
-0.09349937590735435,0.2681800142760047,0.05464248942045624,0.303339398265291,0.45483115142066044,0.09988123643784608,-0.20620263919367599,-0.1827173326456616,-0.6167077638288945,0.12884124609090986,-0.08406991214605752,0.057017137887970026,-0.1612131889279127,-0.4560381366407412,-0.2631084660968638,0.7195275629645668,-0.43998001149827504,0.1103281561454923,-0.1612032426828861,-0.5483361348808813,0.0121162293680952,0.9821739063023183,0.23299336606384147,-0.06252699220166313,0.18425528091504195,-0.6610795159618867,-0.15039365857293818,-0.5079151742646524,-0.012004442699188766,-0.1817675263231533,-0.4181600154741253,-0.04665589356347288,0.3825185895102512,0.1303082729254217,0.409206053432394,-0.06937528301102303,-0.3455418610867439,-0.4635714297042547,-0.33870173931940917,-0.11144095196714365,-0.7079784514557954
-0.1145419064284362,0.2677275706597195,-0.03236864739061218,0.16987010473157493,0.322873378219088,0.2281354724887934,-0.1472396345526803,-0.26873646731736023,-0.6062260053177742,-0.02356434851010103,-0.1351722656543619,0.03628853361146889,-0.12024347309476724,-0.3952586945539103,-0.20065405609098474,0.6724033436557642,-0.46107231712049757,0.14452484962254375,-0.27699964824240964,-0.43088385010303865,0.026004989173434634,0.9938166528015844,0.2246559137116526,-0.09642372629454421,0.10252363892401828,-0.6083722460445741,-0.05767520422932848,-0.41371530132817014,0.011899077898462673,-0.12615843363098556,-0.37942230333657634,-0.07040399023229249,0.32552279156105657,0.10338377893179107,0.41046132626449006,-0.023472953938477592,-0.3278221773451643,-0.44682036525939883,-0.31230362254932653,-0.11137240014708016,-0.7435909800303042
-0.1708107367680095,0.21507250261559618,-0.13540645256569495,-0.029800954872092444,0.1415039485979206,0.31593971267337184,-0.045511115432218086,-0.21204114666422424,-0.6078504182387969,-0.17693928060953323,-0.20617381521472333,-0.09437202596311545,-0.07167979978895878,-0.3083738461833567,-0.07670152062710767,0.6254164814265986,-0.5102046079824993,0.11121750496869787,-0.31907440802151954,-0.32766434419623613,0.04646453283766294,1.0,0.198984316062492,-0.1262723130582869,-0.0007494179029903236,-0.585480303013052,-0.0871495646304441,-0.3244589292723631,0.042996393371821595,-0.07539507092018194,-0.36586752559240365,-0.02264227461355206,0.2818146427765902,0.09404683300813321,0.41126220656769696,-0.013834394874621125,-0.3103225952788833,-0.4180457006288322,-0.29440984177975993,-0.11388074591592667,-0.5413386951071508
-0.26945580224594323,0.07439939779879845,-0.25211701582047885,-0.25967417282406924,-0.03138859576184527,0.30494085232222923,0.08034196520271375,-0.03312455478662235,-0.6305749361050872,-0.24854373520471085,-0.23773539390717158,-0.19052892613137107,0.0027703238873912905,-0.187589116808215,-0.09579380527179415,0.5766061275326979,-0.5694146483675783,0.05349006386617039,-0.264378460568518,-0.26884789598743253,0.049944339102368396,0.9793105655941843,0.185615946543906,-0.1743478398485626,-0.11334563145915455,-0.5924529104595844,-0.013469956806946959,-0.20400416115767195,0.06017843692985769,-0.024674529457138328,-0.38692285676484717,-0.015646993574690904,0.2565846861971923,0.08104021474238832,0.40726725997750624,-0.009690049236682485,-0.2958235504487646,-0.392541598954836,-0.27872270239734,-0.08741430627585112,0.14972617680928746
-0.3526806999862002,-0.1571202206439838,-0.3781965372535172,-0.44694302295544264,-0.1175456242106816,0.16546774801870545,0.17596138689475826,0.10569815274698136,-0.676888624191456,-0.2162254671363354,-0.2020469524894758,-0.12655163426112404,0.060594905938997634,-0.07565442077554174,-0.15355997192396464,0.5172874146096627,-0.5128540455873207,-0.018923264087129188,-0.31536401909994416,-0.17230638016834754,0.04739776121642114,0.954893289550607,0.18416123649341354,-0.3027813050158371,-0.2025018168858742,-0.6268767116086565,0.015831779364937848,-0.07514838205880425,0.07580689868732948,0.012319700836531888,-0.43114762564371156,0.04717057500867927,0.22961776201837325,0.07775561866490333,0.40980901230321054,-0.01288107518690318,-0.2850929555812487,-0.38336682961166646,-0.2569922043864167,-0.06756057074479582,-0.0428028206229345
