X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
-0.02187219620544001,-0.00630635565716775,0.009042669272665949,0.024178045662533343,0.03910288677942786,0.053820253140518304,0.06833315355082492,0.0826445461174341,0.09675733924100172,0.11067439258513545,0.12439851802411206,0.13793248056921836,0.15127899927504318,0.16444074812528497,0.1774203568992614
-0.012696222986474215,0.002770353163803918,0.0180211851824279,0.03305942582917476,0.04788817428480341,0.06251047720829739,0.07692932977005507,0.09114767666192569,0.1051684130846029,0.11899438571289855,0.13262839363920698,0.14607318929642021,0.15933147936000003,0.17240592563026658,0.18529914589503993
-0.0035618786702812377,0.011805699058297092,0.026958601615023392,0.04189996747283953,0.056632881757680664,0.07116037730114044,0.08548543566939526,0.09961098816904745,0.1135399168303266,0.12727505536802686,0.14081919012147148,0.15417506097312872,0.1673453622470895,0.18033274358741536,0.19313981081752218
0.005530840072168086,0.02079968533433929,0.03585492185766981,0.05069967386017571,0.06533701244425072,0.07976995664497855,0.09400147445477525,0.10803448382495562,0.12187185364451514,0.13551640469748927,0.14897091059853573,0.16223809870788375,0.17532065102579364,0.18822120506757645,0.20094235471888022
0.014581936569906029,0.029752315299955034,0.04471014919762628,0.05945854825779073,0.07400056959067003,0.08833921846577808,0.10247744933220115,0.11641816681565742,0.13016422669362138,0.14371843684821872,0.15708355819806474,0.17026230560911704,0.1832573487857354,0.1960713131415286,0.20870678065121195
0.023591414151962864,0.03866359226320992,0.053524286922110864,0.06817659393225783,0.08262355644312969,0.09686816598958137,0.110913363507529,0.12476204032727067,0.13841703914406134,0.15188115496718435,0.16515713604761606,0.17824768478540243,0.19115545861647054,0.2038830708799746,0.2164330916667927
0.03255927614740983,0.0475335195321287,0.062297338318306306,0.07685381415018422,0.09120597624789806,0.10535680244228085,0.11930922018672718,0.13306610754587722,0.14663029416228746,0.16000456220124692,0.17319164727489,0.18619423934524648,0.19901498360747882,0.2116564813537969,0.22412129081772392
0.041485525885276875,0.05636210041470058,0.07102930667343088,0.08549021217825592,0.09974783225109207,0.11380513104988088,0.12766502257572654,0.14133037165759488,0.15480399491464314,0.1680886616974102,0.18118709500751873,0.19410197239707871,0.20683592684842012,0.21939154763370206,0.231771381156209
0.05037016669455863,0.06514933821895053,0.0797201952747808,0.09408579128300532,0.10824912769894146,0.12221315503834873,0.13598077388049523,0.14955483584843177,0.16293814456761635,0.17613345660260982,0.1891434823730569,0.20197088704951005,0.21461829142877842,0.22708827279050015,0.23938336573441843
0.05921320190428481,0.07389523625298144,0.08837000740949907,0.10264055473107958,0.11670986583763909,0.13058087763368875,0.14425647730689017,0.15773950330454167,0.17103274628762555,0.18413895006370384,0.19706081249924257,0.20980098641097422,0.22236208043814032,0.23474665989496724,0.24695724760452276
0.06801463484356529,0.08259979782474303,0.09697874636484283,0.11115450578908792,0.1251300499134147,0.13890830206179405,0.15249213606091527,0.16588437721200844,0.17908780324101192,0.1921051452277338,0.2049390885136344,0.21759227359000888,0.23006729696605932,0.2423667120178803,0.2544930298186905
0.07677446884135342,0.0912630262422991,0.10554641542803189,0.1196276477236764,0.13350968317238587,0.14719543154870496,0.16068775334850383,0.17398946075683774,0.18710331859430074,0.20003204524156204,0.2127783135438963,0.22534475169511792,0.2377339441020898,0.24994843223001317,0.261990715429093
0.08549270722671931,0.09988492481367572,0.11407301788632296,0.12805998380137962,0.14184876886081876,0.15544226932039118,0.1688433323755112,0.18205475712522112,0.19507929551383696,0.20791965325215567,0.22057849071765778,0.2330584238348059,0.24536202493578263,0.25749182360214395,0.2694503074879009
0.0941693533286947,0.10846549684693718,0.12255855702686058,0.13645151728888005,0.15014731022490846,0.1636488186027436,0.17695887634797858,0.19008026950316848,0.20301573716607169,0.21576797240644807,0.22833962316254963,0.2407332931175743,0.2529515425566926,0.2649968892050485,0.27687180904731745
0.1028044104763488,0.1170047456500336,0.13100303613693787,0.1448022514527898,0.15840531051077034,0.17181508262184075,0.18503438847176534,0.19806600107679606,0.21091264671742094,0.22357700585137286,0.2360617140061989,0.24836936265192833,0.2605025000543735,0.2724636321095366,0.28425522315947904
0.11139788199863698,0.12550267453106545,0.13940645850377753,0.15311218955964012,0.16662277296470895,0.1799410646035775,0.19306987195283742,0.2060119550321855,0.21877002733430184,0.23134675673386096,0.2437447663762371,0.2559666355463721,0.26801490051841204,0.2798920553863504,0.2916005528765897
0.11994977122466577,0.1339592867980619,0.1477688274145208,0.1613813348761528,0.1747997008328439,0.18802676777395622,0.20106532999712634,0.21391813455541908,0.22658788218312864,0.2390772282008471,0.25138878340029347,0.2635251149094431,0.27548874703832715,0.2872821621063002,0.2989078012507842
0.12846008148346932,0.14237458575897044,0.1560901461565003,0.16960969066886378,0.18293609736140293,0.1960721953589446,0.20902076581056384,0.2217845428325762,0.23436621443031913,0.2467684233992642,0.2589937682060319,0.2710448038496105,0.28292404270370697,0.2946339553401267,0.30617697133427013
