X1,X2,X3,X4,X5,Y
-0.7432409400829973,-0.7161112187171628,-0.6892284579573078,-0.6625918805376617,-0.6362007091924562,-0.6100541666559238
-0.7161112187171628,-0.6892284579573078,-0.6625918805376617,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972
-0.6892284579573078,-0.6625918805376617,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048
-0.6625918805376617,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817
-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594
-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665
-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827
-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504
-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717
-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472
-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776
-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489
-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644
-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655
-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827
-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832
-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433
-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,-0.20223798073235033
-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,-0.20223798073235033,-0.18036184430555324
-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,-0.20223798073235033,-0.18036184430555324,-0.15871556863782943
-0.24668294492624832,-0.22434475518399433,-0.20223798073235033,-0.18036184430555324,-0.15871556863782943,-0.13729837646341292
-0.22434475518399433,-0.20223798073235033,-0.18036184430555324,-0.15871556863782943,-0.13729837646341292,-0.11610949051653363
-0.20223798073235033,-0.18036184430555324,-0.15871556863782943,-0.13729837646341292,-0.11610949051653363,-0.09514813353142504
-0.18036184430555324,-0.15871556863782943,-0.13729837646341292,-0.11610949051653363,-0.09514813353142504,-0.07441352824231917
-0.15871556863782943,-0.13729837646341292,-0.11610949051653363,-0.09514813353142504,-0.07441352824231917,-0.05390489738344861
-0.13729837646341292,-0.11610949051653363,-0.09514813353142504,-0.07441352824231917,-0.05390489738344861,-0.033621463689041176
-0.11610949051653363,-0.09514813353142504,-0.07441352824231917,-0.05390489738344861,-0.033621463689041176,-0.013562449893331219
-0.09514813353142504,-0.07441352824231917,-0.05390489738344861,-0.033621463689041176,-0.013562449893331219,0.00627292126944945
-0.07441352824231917,-0.05390489738344861,-0.033621463689041176,-0.013562449893331219,0.00627292126944945,0.025885427065070132
-0.05390489738344861,-0.033621463689041176,-0.013562449893331219,0.00627292126944945,0.025885427065070132,0.04527584475929869
-0.033621463689041176,-0.013562449893331219,0.00627292126944945,0.025885427065070132,0.04527584475929869,0.06444495161790265
-0.013562449893331219,0.00627292126944945,0.025885427065070132,0.04527584475929869,0.06444495161790265,0.08339352490665153
0.00627292126944945,0.025885427065070132,0.04527584475929869,0.06444495161790265,0.08339352490665153,0.10212234189131197
0.025885427065070132,0.04527584475929869,0.06444495161790265,0.08339352490665153,0.10212234189131197,0.12063217983765506
0.04527584475929869,0.06444495161790265,0.08339352490665153,0.10212234189131197,0.12063217983765506,0.13892381601144677
0.06444495161790265,0.08339352490665153,0.10212234189131197,0.12063217983765506,0.13892381601144677,0.1569980276784564
0.08339352490665153,0.10212234189131197,0.12063217983765506,0.13892381601144677,0.1569980276784564,0.17485559210445167
0.10212234189131197,0.12063217983765506,0.13892381601144677,0.1569980276784564,0.17485559210445167,0.19249728655520104
0.12063217983765506,0.13892381601144677,0.1569980276784564,0.17485559210445167,0.19249728655520104,0.20992388829647268
0.13892381601144677,0.1569980276784564,0.17485559210445167,0.19249728655520104,0.20992388829647268,0.22713617459403568
0.1569980276784564,0.17485559210445167,0.19249728655520104,0.20992388829647268,0.22713617459403568,0.24413492271365755
0.17485559210445167,0.19249728655520104,0.20992388829647268,0.22713617459403568,0.24413492271365755,0.26092090992110606
0.19249728655520104,0.20992388829647268,0.22713617459403568,0.24413492271365755,0.26092090992110606,0.2774949134821514
0.20992388829647268,0.22713617459403568,0.24413492271365755,0.26092090992110606,0.2774949134821514,0.29385771066256106
0.22713617459403568,0.24413492271365755,0.26092090992110606,0.2774949134821514,0.29385771066256106,0.31001007872810216
0.24413492271365755,0.26092090992110606,0.2774949134821514,0.29385771066256106,0.31001007872810216,0.325952794944544
0.26092090992110606,0.2774949134821514,0.29385771066256106,0.31001007872810216,0.325952794944544,0.3416866365776543
0.2774949134821514,0.29385771066256106,0.31001007872810216,0.325952794944544,0.3416866365776543,0.3572123808932022
0.29385771066256106,0.31001007872810216,0.325952794944544,0.3416866365776543,0.3572123808932022,0.37253080515695647
0.31001007872810216,0.325952794944544,0.3416866365776543,0.3572123808932022,0.37253080515695647,0.3876426866346834
0.325952794944544,0.3416866365776543,0.3572123808932022,0.37253080515695647,0.3876426866346834,0.4025488025921522
0.3416866365776543,0.3572123808932022,0.37253080515695647,0.3876426866346834,0.4025488025921522,0.417249930295132
0.3572123808932022,0.37253080515695647,0.3876426866346834,0.4025488025921522,0.417249930295132,0.43174684700939236
0.37253080515695647,0.3876426866346834,0.4025488025921522,0.417249930295132,0.43174684700939236,0.44604033000069676
0.3876426866346834,0.4025488025921522,0.417249930295132,0.43174684700939236,0.44604033000069676,0.46013115653481673
0.4025488025921522,0.417249930295132,0.43174684700939236,0.44604033000069676,0.46013115653481673,0.47402010387752225
0.417249930295132,0.43174684700939236,0.44604033000069676,0.46013115653481673,0.47402010387752225,0.4877079492945773
0.43174684700939236,0.44604033000069676,0.46013115653481673,0.47402010387752225,0.4877079492945773,0.5011954700517562
0.44604033000069676,0.46013115653481673,0.47402010387752225,0.4877079492945773,0.5011954700517562,0.5144834434148231
0.46013115653481673,0.47402010387752225,0.4877079492945773,0.5011954700517562,0.5144834434148231,0.5275726466495441
0.47402010387752225,0.4877079492945773,0.5011954700517562,0.5144834434148231,0.5275726466495441,0.5404638570216913
0.4877079492945773,0.5011954700517562,0.5144834434148231,0.5275726466495441,0.5404638570216913,0.5531578517970306
0.5011954700517562,0.5144834434148231,0.5275726466495441,0.5404638570216913,0.5531578517970306,0.5656554082413348
0.5144834434148231,0.5275726466495441,0.5404638570216913,0.5531578517970306,0.5656554082413348,0.5779573036203627
0.5275726466495441,0.5404638570216913,0.5531578517970306,0.5656554082413348,0.5779573036203627,0.5900643151998937
0.5404638570216913,0.5531578517970306,0.5656554082413348,0.5779573036203627,0.5900643151998937,0.6019772202456937
0.5531578517970306,0.5656554082413348,0.5779573036203627,0.5900643151998937,0.6019772202456937,0.6136967960235213
0.5656554082413348,0.5779573036203627,0.5900643151998937,0.6019772202456937,0.6136967960235213,0.6252238197991564
0.5779573036203627,0.5900643151998937,0.6019772202456937,0.6136967960235213,0.6252238197991564,0.6365590688383644
0.5900643151998937,0.6019772202456937,0.6136967960235213,0.6252238197991564,0.6365590688383644,0.6477033204069109
0.6019772202456937,0.6136967960235213,0.6252238197991564,0.6365590688383644,0.6477033204069109,0.6586573517705692
0.6136967960235213,0.6252238197991564,0.6365590688383644,0.6477033204069109,0.6586573517705692,0.6694219401950974
0.6252238197991564,0.6365590688383644,0.6477033204069109,0.6586573517705692,0.6694219401950974,0.6799978629462755
0.6365590688383644,0.6477033204069109,0.6586573517705692,0.6694219401950974,0.6799978629462755,0.690385897289862
0.6477033204069109,0.6586573517705692,0.6694219401950974,0.6799978629462755,0.690385897289862,0.7005868204916368
0.6586573517705692,0.6694219401950974,0.6799978629462755,0.690385897289862,0.7005868204916368,0.7106014098173512
0.6694219401950974,0.6799978629462755,0.690385897289862,0.7005868204916368,0.7106014098173512,0.7204304425327921
0.6799978629462755,0.690385897289862,0.7005868204916368,0.7106014098173512,0.7204304425327921,0.7300746959037188
0.690385897289862,0.7005868204916368,0.7106014098173512,0.7204304425327921,0.7300746959037188,0.7395349471958961
0.7005868204916368,0.7106014098173512,0.7204304425327921,0.7300746959037188,0.7395349471958961,0.7488119736750971
0.7106014098173512,0.7204304425327921,0.7300746959037188,0.7395349471958961,0.7488119736750971,0.7579065526070874
0.7204304425327921,0.7300746959037188,0.7395349471958961,0.7488119736750971,0.7579065526070874,0.7668194612576396
0.7300746959037188,0.7395349471958961,0.7488119736750971,0.7579065526070874,0.7668194612576396,0.7755514768925198
0.7395349471958961,0.7488119736750971,0.7579065526070874,0.7668194612576396,0.7755514768925198,0.7841033767774939
0.7488119736750971,0.7579065526070874,0.7668194612576396,0.7755514768925198,0.7841033767774939,0.7924759381783404
0.7579065526070874,0.7668194612576396,0.7755514768925198,0.7841033767774939,0.7924759381783404,0.8006699383608116
0.7668194612576396,0.7755514768925198,0.7841033767774939,0.7924759381783404,0.8006699383608116,0.8086861545906807
0.7755514768925198,0.7841033767774939,0.7924759381783404,0.8006699383608116,0.8086861545906807,0.8165253641337271
0.7841033767774939,0.7924759381783404,0.8006699383608116,0.8086861545906807,0.8165253641337271,0.8241883442557092
0.7924759381783404,0.8006699383608116,0.8086861545906807,0.8165253641337271,0.8241883442557092,0.8316758722223927
0.8006699383608116,0.8086861545906807,0.8165253641337271,0.8241883442557092,0.8316758722223927,0.8389887252995509
0.8086861545906807,0.8165253641337271,0.8241883442557092,0.8316758722223927,0.8389887252995509,0.8461276807529561
0.8165253641337271,0.8241883442557092,0.8316758722223927,0.8389887252995509,0.8461276807529561,0.8530935158483666
0.8241883442557092,0.8316758722223927,0.8389887252995509,0.8461276807529561,0.8530935158483666,0.8598870078515626
0.8316758722223927,0.8389887252995509,0.8461276807529561,0.8530935158483666,0.8598870078515626,0.8665089340283028
0.8389887252995509,0.8461276807529561,0.8530935158483666,0.8598870078515626,0.8665089340283028,0.8729600716443597
0.8461276807529561,0.8530935158483666,0.8598870078515626,0.8665089340283028,0.8729600716443597,0.879241197965499
0.8530935158483666,0.8598870078515626,0.8665089340283028,0.8729600716443597,0.879241197965499,0.8853530902574864
0.8598870078515626,0.8665089340283028,0.8729600716443597,0.879241197965499,0.8853530902574864,0.8912965257861016
0.8665089340283028,0.8729600716443597,0.879241197965499,0.8853530902574864,0.8912965257861016,0.8970722818171037
0.8729600716443597,0.879241197965499,0.8853530902574864,0.8912965257861016,0.8970722818171037,0.9026811356162581
0.879241197965499,0.8853530902574864,0.8912965257861016,0.8970722818171037,0.9026811356162581,0.9081238644493439
0.8853530902574864,0.8912965257861016,0.8970722818171037,0.9026811356162581,0.9081238644493439,0.9134012455821205
0.8912965257861016,0.8970722818171037,0.9026811356162581,0.9081238644493439,0.9134012455821205,0.9185140562803602
0.8970722818171037,0.9026811356162581,0.9081238644493439,0.9134012455821205,0.9185140562803602,0.9234630738098293
0.9026811356162581,0.9081238644493439,0.9134012455821205,0.9185140562803602,0.9234630738098293,0.9282490754362995
0.9081238644493439,0.9134012455821205,0.9185140562803602,0.9234630738098293,0.9282490754362995,0.932872838425538
0.9134012455821205,0.9185140562803602,0.9234630738098293,0.9282490754362995,0.932872838425538,0.9373351400433092
0.9185140562803602,0.9234630738098293,0.9282490754362995,0.932872838425538,0.9373351400433092,0.9416367575553786
0.9234630738098293,0.9282490754362995,0.932872838425538,0.9373351400433092,0.9416367575553786,0.9457784682275272
0.9282490754362995,0.932872838425538,0.9373351400433092,0.9416367575553786,0.9457784682275272,0.9497610493255129
0.932872838425538,0.9373351400433092,0.9416367575553786,0.9457784682275272,0.9497610493255129,0.9535852781151084
0.9373351400433092,0.9416367575553786,0.9457784682275272,0.9497610493255129,0.9535852781151084,0.9572519318620791
0.9416367575553786,0.9457784682275272,0.9497610493255129,0.9535852781151084,0.9572519318620791,0.9607617878321983
0.9457784682275272,0.9497610493255129,0.9535852781151084,0.9572519318620791,0.9607617878321983,0.9641156232912245
0.9497610493255129,0.9535852781151084,0.9572519318620791,0.9607617878321983,0.9641156232912245,0.9673142155049375
0.9535852781151084,0.9572519318620791,0.9607617878321983,0.9641156232912245,0.9673142155049375,0.9703583417391026
0.9572519318620791,0.9607617878321983,0.9641156232912245,0.9673142155049375,0.9703583417391026,0.9732487792594786
0.9607617878321983,0.9641156232912245,0.9673142155049375,0.9703583417391026,0.9732487792594786,0.9759863053318456
0.9641156232912245,0.9673142155049375,0.9703583417391026,0.9732487792594786,0.9759863053318456,0.9785716972219689
0.9673142155049375,0.9703583417391026,0.9732487792594786,0.9759863053318456,0.9785716972219689,0.9810057321956074
0.9703583417391026,0.9732487792594786,0.9759863053318456,0.9785716972219689,0.9810057321956074,0.9832891875185474
0.9732487792594786,0.9759863053318456,0.9785716972219689,0.9810057321956074,0.9832891875185474,0.9854228404565408
0.9759863053318456,0.9785716972219689,0.9810057321956074,0.9832891875185474,0.9854228404565408,0.987407468275368
0.9785716972219689,0.9810057321956074,0.9832891875185474,0.9854228404565408,0.987407468275368,0.9892438482407866
0.9810057321956074,0.9832891875185474,0.9854228404565408,0.987407468275368,0.9892438482407866,0.99093275761857
0.9832891875185474,0.9854228404565408,0.987407468275368,0.9892438482407866,0.99093275761857,0.9924749736744904
0.9854228404565408,0.987407468275368,0.9892438482407866,0.99093275761857,0.9924749736744904,0.9938712736743072
0.987407468275368,0.9892438482407866,0.99093275761857,0.9924749736744904,0.9938712736743072,0.9951224348837919
0.9892438482407866,0.99093275761857,0.9924749736744904,0.9938712736743072,0.9951224348837919,0.9962292345687189
0.99093275761857,0.9924749736744904,0.9938712736743072,0.9951224348837919,0.9962292345687189,0.9971924499948523
0.9924749736744904,0.9938712736743072,0.9951224348837919,0.9962292345687189,0.9971924499948523,0.9980128584279586
0.9938712736743072,0.9951224348837919,0.9962292345687189,0.9971924499948523,0.9980128584279586,0.9986912371338106
0.9951224348837919,0.9962292345687189,0.9971924499948523,0.9980128584279586,0.9986912371338106,0.9992283633781736
0.9962292345687189,0.9971924499948523,0.9980128584279586,0.9986912371338106,0.9992283633781736,0.9996250144268135
0.9971924499948523,0.9980128584279586,0.9986912371338106,0.9992283633781736,0.9996250144268135,0.9998819675454953
0.9980128584279586,0.9986912371338106,0.9992283633781736,0.9996250144268135,0.9998819675454953,1.0
0.9986912371338106,0.9992283633781736,0.9996250144268135,0.9998819675454953,1.0,0.9999798890560849
0.9992283633781736,0.9996250144268135,0.9998819675454953,1.0,0.9999798890560849,0.9998224119795314
0.9996250144268135,0.9998819675454953,1.0,0.9999798890560849,0.9998224119795314,0.99952834603609
0.9998819675454953,1.0,0.9999798890560849,0.9998224119795314,0.99952834603609,0.99909846849154
1.0,0.9999798890560849,0.9998224119795314,0.99952834603609,0.99909846849154,0.9985335566116478
0.9999798890560849,0.9998224119795314,0.99952834603609,0.99909846849154,0.9985335566116478,0.997834387662186
0.9998224119795314,0.99952834603609,0.99909846849154,0.9985335566116478,0.997834387662186,0.9970017389089134
0.99952834603609,0.99909846849154,0.9985335566116478,0.997834387662186,0.9970017389089134,0.9960363876176024
0.99909846849154,0.9985335566116478,0.997834387662186,0.9970017389089134,0.9960363876176024,0.9949391110540264
0.9985335566116478,0.997834387662186,0.9970017389089134,0.9960363876176024,0.9949391110540264,0.9937106864839431
0.997834387662186,0.9970017389089134,0.9960363876176024,0.9949391110540264,0.9937106864839431,0.9923518911731326
0.9970017389089134,0.9960363876176024,0.9949391110540264,0.9937106864839431,0.9923518911731326,0.9908635023873535
0.9960363876176024,0.9949391110540264,0.9937106864839431,0.9923518911731326,0.9908635023873535,0.989246297392379
0.9949391110540264,0.9937106864839431,0.9923518911731326,0.9908635023873535,0.989246297392379,0.9875010534539814
0.9937106864839431,0.9923518911731326,0.9908635023873535,0.989246297392379,0.9875010534539814,0.9856285478379194
0.9923518911731326,0.9908635023873535,0.989246297392379,0.9875010534539814,0.9856285478379194,0.9836295578099654
0.9908635023873535,0.989246297392379,0.9875010534539814,0.9856285478379194,0.9836295578099654,0.9815048606358925
0.989246297392379,0.9875010534539814,0.9856285478379194,0.9836295578099654,0.9815048606358925,0.9792552335814595
0.9875010534539814,0.9856285478379194,0.9836295578099654,0.9815048606358925,0.9792552335814595,0.9768814738077083
0.9856285478379194,0.9836295578099654,0.9815048606358925,0.9792552335814595,0.9768814738077083,0.9743844739047307
0.9836295578099654,0.9815048606358925,0.9792552335814595,0.9768814738077083,0.9743844739047307,0.971765226118712
0.9815048606358925,0.9792552335814595,0.9768814738077083,0.9743844739047307,0.971765226118712,0.96902480982116
0.9792552335814595,0.9768814738077083,0.9743844739047307,0.971765226118712,0.96902480982116,0.9661643439617746
0.9768814738077083,0.9743844739047307,0.971765226118712,0.96902480982116,0.9661643439617746,0.9631849532925956
0.9743844739047307,0.971765226118712,0.96902480982116,0.9661643439617746,0.9631849532925956,0.9600877625656681
0.971765226118712,0.96902480982116,0.9661643439617746,0.9631849532925956,0.9600877625656681,0.9568738965330452
0.96902480982116,0.9661643439617746,0.9631849532925956,0.9600877625656681,0.9568738965330452,0.953544479946766
0.9661643439617746,0.9631849532925956,0.9600877625656681,0.9568738965330452,0.953544479946766,0.950100637558883
0.9631849532925956,0.9600877625656681,0.9568738965330452,0.953544479946766,0.950100637558883,0.9465434941214355
0.9600877625656681,0.9568738965330452,0.953544479946766,0.950100637558883,0.9465434941214355,0.9428741743864759
0.9568738965330452,0.953544479946766,0.950100637558883,0.9465434941214355,0.9428741743864759,0.9390938031060436
0.953544479946766,0.950100637558883,0.9465434941214355,0.9428741743864759,0.9390938031060436,0.9352035050321916
0.950100637558883,0.9465434941214355,0.9428741743864759,0.9390938031060436,0.9352035050321916,0.9312044049169659
0.9465434941214355,0.9428741743864759,0.9390938031060436,0.9352035050321916,0.9312044049169659,0.9270976275124045
0.9428741743864759,0.9390938031060436,0.9352035050321916,0.9312044049169659,0.9270976275124045,0.9228842975705682
0.9390938031060436,0.9352035050321916,0.9312044049169659,0.9270976275124045,0.9228842975705682,0.9185655398434889
0.9352035050321916,0.9312044049169659,0.9270976275124045,0.9228842975705682,0.9185655398434889,0.9141424790832191
0.9312044049169659,0.9270976275124045,0.9228842975705682,0.9185655398434889,0.9141424790832191,0.9096162400418049
0.9270976275124045,0.9228842975705682,0.9185655398434889,0.9141424790832191,0.9096162400418049,0.9049879474712921
0.9228842975705682,0.9185655398434889,0.9141424790832191,0.9096162400418049,0.9049879474712921,0.9002587261237267
0.9185655398434889,0.9141424790832191,0.9096162400418049,0.9049879474712921,0.9002587261237267,0.8954297007511549
0.9141424790832191,0.9096162400418049,0.9049879474712921,0.9002587261237267,0.8954297007511549,0.8905019961056224
0.9096162400418049,0.9049879474712921,0.9002587261237267,0.8954297007511549,0.8905019961056224,0.8854767369391745
0.9049879474712921,0.9002587261237267,0.8954297007511549,0.8905019961056224,0.8854767369391745,0.8803550480038651
0.9002587261237267,0.8954297007511549,0.8905019961056224,0.8854767369391745,0.8803550480038651,0.8751380540517255
0.8954297007511549,0.8905019961056224,0.8854767369391745,0.8803550480038651,0.8751380540517255,0.8698268798348159
0.8905019961056224,0.8854767369391745,0.8803550480038651,0.8751380540517255,0.8698268798348159,0.8644226501051824
0.8854767369391745,0.8803550480038651,0.8751380540517255,0.8698268798348159,0.8644226501051824,0.8589264896148561
0.8803550480038651,0.8751380540517255,0.8698268798348159,0.8644226501051824,0.8589264896148561,0.8533395231158978
0.8751380540517255,0.8698268798348159,0.8644226501051824,0.8589264896148561,0.8533395231158978,0.8476628753603459
0.8698268798348159,0.8644226501051824,0.8589264896148561,0.8533395231158978,0.8476628753603459,0.8418976711002537
0.8644226501051824,0.8589264896148561,0.8533395231158978,0.8476628753603459,0.8418976711002537,0.8360450350876667
0.8589264896148561,0.8533395231158978,0.8476628753603459,0.8418976711002537,0.8360450350876667,0.8301060920746239
0.8533395231158978,0.8476628753603459,0.8418976711002537,0.8360450350876667,0.8301060920746239,0.8240819668131716
0.8476628753603459,0.8418976711002537,0.8360450350876667,0.8301060920746239,0.8240819668131716,0.8179737840553623
0.8418976711002537,0.8360450350876667,0.8301060920746239,0.8240819668131716,0.8179737840553623,0.8117826685532421
0.8360450350876667,0.8301060920746239,0.8240819668131716,0.8179737840553623,0.8117826685532421,0.8055097450588569
0.8301060920746239,0.8240819668131716,0.8179737840553623,0.8117826685532421,0.8055097450588569,0.799156138324246
0.8240819668131716,0.8179737840553623,0.8117826685532421,0.8055097450588569,0.799156138324246,0.792722973101468
0.8179737840553623,0.8117826685532421,0.8055097450588569,0.799156138324246,0.792722973101468,0.7862113741425492
0.8117826685532421,0.8055097450588569,0.799156138324246,0.792722973101468,0.7862113741425492,0.779622466199563
0.8055097450588569,0.799156138324246,0.792722973101468,0.7862113741425492,0.779622466199563,0.7729573740245343
0.799156138324246,0.792722973101468,0.7862113741425492,0.779622466199563,0.7729573740245343,0.7662172223695092
0.792722973101468,0.7862113741425492,0.779622466199563,0.7729573740245343,0.7662172223695092,0.7594031359865474
0.7862113741425492,0.779622466199563,0.7729573740245343,0.7662172223695092,0.7594031359865474,0.7525162396276948
0.779622466199563,0.7729573740245343,0.7662172223695092,0.7594031359865474,0.7525162396276948,0.7455576580449834
0.7729573740245343,0.7662172223695092,0.7594031359865474,0.7525162396276948,0.7455576580449834,0.7385285159904664
0.7662172223695092,0.7594031359865474,0.7525162396276948,0.7455576580449834,0.7385285159904664,0.7314299382161962
0.7594031359865474,0.7525162396276948,0.7455576580449834,0.7385285159904664,0.7314299382161962,0.7242630494742048
0.7525162396276948,0.7455576580449834,0.7385285159904664,0.7314299382161962,0.7242630494742048,0.7170289745165526
0.7455576580449834,0.7385285159904664,0.7314299382161962,0.7242630494742048,0.7170289745165526,0.7097288380952849
0.7385285159904664,0.7314299382161962,0.7242630494742048,0.7170289745165526,0.7097288380952849,0.702363764962441
0.7314299382161962,0.7242630494742048,0.7170289745165526,0.7097288380952849,0.702363764962441,0.6949348798700667
0.7242630494742048,0.7170289745165526,0.7097288380952849,0.702363764962441,0.6949348798700667,0.687443307570208
0.7170289745165526,0.7097288380952849,0.702363764962441,0.6949348798700667,0.687443307570208,0.6798901728149176
0.7097288380952849,0.702363764962441,0.6949348798700667,0.687443307570208,0.6798901728149176,0.6722766003562415
0.702363764962441,0.6949348798700667,0.687443307570208,0.6798901728149176,0.6722766003562415,0.6646037149462258
0.6949348798700667,0.687443307570208,0.6798901728149176,0.6722766003562415,0.6646037149462258,0.6568726413369022
0.687443307570208,0.6798901728149176,0.6722766003562415,0.6646037149462258,0.6568726413369022,0.6490845042803379
0.6798901728149176,0.6722766003562415,0.6646037149462258,0.6568726413369022,0.6490845042803379,0.6412404285285644
0.6722766003562415,0.6646037149462258,0.6568726413369022,0.6490845042803379,0.6412404285285644,0.633341538833635
0.6646037149462258,0.6568726413369022,0.6490845042803379,0.6412404285285644,0.633341538833635,0.625388959947595
0.6568726413369022,0.6490845042803379,0.6412404285285644,0.633341538833635,0.625388959947595,0.6173838166224912
0.6490845042803379,0.6412404285285644,0.633341538833635,0.625388959947595,0.6173838166224912,0.609327233610369
0.6412404285285644,0.633341538833635,0.625388959947595,0.6173838166224912,0.609327233610369,0.6012203356632675
0.633341538833635,0.625388959947595,0.6173838166224912,0.609327233610369,0.6012203356632675,0.5930642475332464
0.625388959947595,0.6173838166224912,0.609327233610369,0.6012203356632675,0.5930642475332464,0.5848600939723376
0.6173838166224912,0.609327233610369,0.6012203356632675,0.5930642475332464,0.5848600939723376,0.5766089997326012
0.609327233610369,0.6012203356632675,0.5930642475332464,0.5848600939723376,0.5766089997326012,0.5683120895660758
0.6012203356632675,0.5930642475332464,0.5848600939723376,0.5766089997326012,0.5683120895660758,0.559970488224808
0.5930642475332464,0.5848600939723376,0.5766089997326012,0.5683120895660758,0.559970488224808,0.5515853257415522
0.5848600939723376,0.5766089997326012,0.5683120895660758,0.559970488224808,0.5515853257415522,0.5431577590258565
0.5766089997326012,0.5683120895660758,0.559970488224808,0.5515853257415522,0.5431577590258565,0.5346889787962048
0.5683120895660758,0.559970488224808,0.5515853257415522,0.5431577590258565,0.5346889787962048,0.5261802084065472
0.559970488224808,0.5515853257415522,0.5431577590258565,0.5346889787962048,0.5261802084065472,0.5176326964140185
0.5515853257415522,0.5431577590258565,0.5346889787962048,0.5261802084065472,0.5176326964140185,0.5090476978823559
0.5431577590258565,0.5346889787962048,0.5261802084065472,0.5176326964140185,0.5090476978823559,0.500426470131011
0.5346889787962048,0.5261802084065472,0.5176326964140185,0.5090476978823559,0.500426470131011,0.4917702748067796
0.5261802084065472,0.5176326964140185,0.5090476978823559,0.500426470131011,0.4917702748067796,0.4830803807568018
0.5176326964140185,0.5090476978823559,0.500426470131011,0.4917702748067796,0.4830803807568018,0.47435807532770746
0.5090476978823559,0.500426470131011,0.4917702748067796,0.4830803807568018,0.47435807532770746,0.46560462727794527
0.500426470131011,0.4917702748067796,0.4830803807568018,0.47435807532770746,0.46560462727794527,0.4568212978686472
0.4917702748067796,0.4830803807568018,0.47435807532770746,0.46560462727794527,0.4568212978686472,0.44800934285492233
0.4830803807568018,0.47435807532770746,0.46560462727794527,0.4568212978686472,0.44800934285492233,0.4391700019909519
0.47435807532770746,0.46560462727794527,0.4568212978686472,0.44800934285492233,0.4391700019909519,0.4303044604163162
0.46560462727794527,0.4568212978686472,0.44800934285492233,0.4391700019909519,0.4303044604163162,0.4214138947810202
0.4568212978686472,0.44800934285492233,0.4391700019909519,0.4303044604163162,0.4214138947810202,0.41249950182047024
0.44800934285492233,0.4391700019909519,0.4303044604163162,0.4214138947810202,0.41249950182047024,0.40356248219058166
0.4391700019909519,0.4303044604163162,0.4214138947810202,0.41249950182047024,0.40356248219058166,0.3946040362537133
0.4303044604163162,0.4214138947810202,0.41249950182047024,0.40356248219058166,0.3946040362537133,0.3856253628551314
0.4214138947810202,0.41249950182047024,0.40356248219058166,0.3946040362537133,0.3856253628551314,0.3766276477138988
0.41249950182047024,0.40356248219058166,0.3946040362537133,0.3856253628551314,0.3766276477138988,0.36761204248296186
0.40356248219058166,0.3946040362537133,0.3856253628551314,0.3766276477138988,0.36761204248296186,0.358579664891693
0.3946040362537133,0.3856253628551314,0.3766276477138988,0.36761204248296186,0.358579664891693,0.349531584078153
0.3856253628551314,0.3766276477138988,0.36761204248296186,0.358579664891693,0.349531584078153,0.3404688360164392
0.3766276477138988,0.36761204248296186,0.358579664891693,0.349531584078153,0.3404688360164392,0.33139245246282867
0.36761204248296186,0.358579664891693,0.349531584078153,0.3404688360164392,0.33139245246282867,0.3223034735097665
0.358579664891693,0.349531584078153,0.3404688360164392,0.33139245246282867,0.3223034735097665,0.3132029474793905
0.349531584078153,0.3404688360164392,0.33139245246282867,0.3223034735097665,0.3132029474793905,0.30409192433268695
0.3404688360164392,0.33139245246282867,0.3223034735097665,0.3132029474793905,0.30409192433268695,0.2949714540306392
