X1,X2,X3,X4,X5,X6,X7,Y
0.9268255902011999,0.9288036537438336,0.9307461657887952,0.9326535337240907,0.9345261598808963,0.9363644416047112,0.9381687713254077,0.9399395366262093
0.9284914932748076,0.9304431864724418,0.9323595420646498,0.9342409653993626,0.9360878567909385,0.93790061159104,0.9396796202584174,0.9414252684275008
0.9301382145367112,0.932063621124871,0.9339539034527677,0.9358094648329742,0.9376307035677334,0.9394180130195642,0.9411717816806544,0.9428923932412172
0.9317657539868962,0.9336649577011338,0.9355292499531491,0.9373590320249119,0.9391547002112932,0.940916645890278,0.9426452555921174,0.9443409110673664
0.9333741116253766,0.9352471962012312,0.9370855815657813,0.9388896669751883,0.9406598467216121,0.9423965102031802,0.9441000419928149,0.9457708219059404
0.9349632874521525,0.9368103366251499,0.9386228982906764,0.9404013696837974,0.9421461430986888,0.9438576059582786,0.9455361408827383,0.947182125756941
0.9365332814672109,0.9383543789729023,0.9401412001278286,0.9418941401507379,0.9436135893425319,0.9452999331555656,0.9469535522618895,0.9485748226203663
0.9380840936705643,0.9398793232444826,0.941640487077237,0.9433679783760185,0.9450621854531327,0.9467234917950427,0.948352276130267,0.9499489124962239
0.939615724062207,0.9413851694398898,0.9431207591389095,0.9448228843596307,0.9464919314304931,0.9481282818767081,0.949732312487878,0.9513043953845082
0.9411281726421372,0.9428719175591318,0.944582016312838,0.9462588581015761,0.9479028272746115,0.9495143034005693,0.951093661334717,0.952641271285217
0.9426214394103638,0.9443395676022006,0.9460242585990242,0.9476758996018533,0.9492948729854953,0.9508815563666206,0.9524363226707817,0.9539595401983578
0.9440955243668783,0.9457881195690978,0.9474474859974664,0.9490740088604694,0.950668068563139,0.9522300407748603,0.9537602964960799,0.9552592021239243
0.9455504275116824,0.9472175734598216,0.9488516985081723,0.9504531858774192,0.9520224140075404,0.9535597566252954,0.9550655828106052,0.9565402570619177
0.9469861488447744,0.94862792927438,0.9502368961311358,0.9518134306527004,0.9533579093187068,0.9548707039179201,0.9563521816143583,0.9578027050123357
0.948402688366162,0.9500191870127668,0.9516030788663554,0.9531547431863203,0.9546745544966324,0.9561628826527346,0.9576200929073375,0.9590465459751853
0.9498000460758393,0.9513913466749802,0.952950246713838,0.9544771234782732,0.9559723495413175,0.9574362928297377,0.9588693166895499,0.9602717799504616
0.9511782219738043,0.9527444082610275,0.9542783996735777,0.9557805715285592,0.9572512944527605,0.958690934448936,0.9600998529609901,0.9614784069381626
0.9525372160600647,0.9540783717709027,0.9555875377455751,0.9570650873371767,0.9585113892309685,0.9599268075103244,0.9613117017216564,0.9626664269382896
0.9538770283346139,0.9553932372046063,0.9568776609298286,0.958330670904133,0.9597526338759361,0.9611439120139011,0.9625048629715498,0.9638358399508489
0.9551976587974527,0.9566890045621366,0.9581487692263451,0.9595773222294226,0.9609750283876617,0.9623422479596675,0.9636793367106771,0.9649866459758336
0.9564991074485794,0.9579656738435007,0.9594008626351194,0.960805041313044,0.9621785727661463,0.9635218153476297,0.9648351229390308,0.9661188450132436
0.9577813742880013,0.9592232450486933,0.9606339411561495,0.9620138281549979,0.9633632670113965,0.9646826141777807,0.9659722216566113,0.9672324370630792
0.9590444593157128,0.9604617181777126,0.9618480047894369,0.9632036827552912,0.9645291111234051,0.9658246444501208,0.9670906328634186,0.9683274221253468
0.960288362531712,0.9616810932305597,0.9630430535349879,0.9643746051139166,0.9656761051021723,0.9669479061646495,0.9681903565594594,0.9694038002000411
0.9615130839360004,0.9628813702072414,0.9642190873927954,0.9655265952308743,0.9668042489476978,0.9680523993213745,0.9692713927447281,0.9704615712871603
0.9627186235285845,0.9640625491077504,0.9653761063628596,0.966659653106164,0.967913542659989,0.9691381239202894,0.970333741419223,0.9715007353867111
0.9639049813094569,0.9652246299320864,0.9665141104451802,0.9677737787397929,0.9690039862390396,0.9702050799613928,0.9713774025829509,0.9725212924986884
0.9650721572786178,0.9663676126802498,0.9676330996397644,0.9688689721317554,0.9700755796848484,0.9712532674446914,0.9724023762359066,0.9735232426230911
0.9662201514360671,0.9674914973522477,0.9687330739466065,0.9699452332820493,0.9711283229974219,0.9722826863701801,0.9734086623780889,0.9745065857599193
0.9673489637818122,0.968596283948074,0.9698140333657046,0.9710025621906819,0.9721622161767554,0.9732933367378578,0.974396261009498,0.9754713219091797
0.9684585943158468,0.969681972467727,0.9708759778970655,0.972040958857648,0.9731772592228471,0.9742852185477244,0.9753651721301406,0.9764174510708661
0.9695490430381695,0.9707485629112138,0.9719189075406844,0.9730604232829461,0.9741734521356973,0.9752583317997869,0.9763153957400108,0.9773449732449773
0.9706203099487871,0.9717960552785292,0.9729428222965597,0.9740609554665762,0.9751507949153131,0.9762126764940389,0.9772469318391068,0.9782538884315144
0.9716723950476942,0.9728244495696716,0.9739477221646917,0.975042555408546,0.9761092875616879,0.9771482526304793,0.97815978042743,0.9791441966304837
