X1,X2,X3,X4,X5,Y
-1.0,-1.0,-1.0,-1.0,-0.993572991884044,-0.9683215872654996
-0.975626334656848,-0.9753915432391309,-0.9751534738236198,-0.9749120488293124,-0.9683215872654996,-0.9431455827682634
-0.9513177770408293,-0.9508507343952853,-0.9503771968706693,-0.9498970112891527,-0.9431455827682634,-0.9180467759222729
-0.9270760429279888,-0.9263793104123808,-0.925672927723032,-0.9249566680835679,-0.9180467759222729,-0.8930269642574382
-0.9029028480943992,-0.9019790082343078,-0.9010424249626,-0.9000927999166234,-0.8930269642574382,-0.8680879453036889
-0.8787999083161062,-0.877651564804965,-0.8764874471712835,-0.8753071874923574,-0.8680879453036889,-0.8432315165909394
-0.8547689393691641,-0.8533987170682693,-0.8520097529309659,-0.8506016115148278,-0.8432315165909394,-0.8184594756491154
-0.8308116570296447,-0.8292222019681111,-0.8276111008235506,-0.8259778526880774,-0.8184594756491154,-0.7937736200081383
-0.806929777073594,-0.8051237564484002,-0.8032932494309251,-0.8014376917161601,-0.7937736200081383,-0.7691757471979299
-0.7831250152770769,-0.781105117453031,-0.7790579573349884,-0.7769829093031255,-0.7691757471979299,-0.7446676547484119
-0.7593990874161433,-0.7571680219259093,-0.7549069831176354,-0.7526152861530238,-0.7446676547484119,-0.720251140189506
-0.735753709266854,-0.7333142068109366,-0.7308420853607611,-0.7283366029699044,-0.720251140189506,-0.695928001051136
-0.7121905966052663,-0.7095454090520148,-0.7068650226462606,-0.7041486404578178,-0.695928001051136,-0.6717000348632213
-0.6887114652074369,-0.6858633655930454,-0.6829775535560288,-0.6800531793208158,-0.6717000348632213,-0.647569039155686
-0.6653180308494231,-0.6622698133779303,-0.659181436671963,-0.6560520002629462,-0.647569039155686,-0.6235368114584503
-0.6420120093072818,-0.6387664893505738,-0.6354784305759562,-0.6321468839882611,-0.6235368114584503,-0.5996051493014372
-0.6187951163570723,-0.6153551304548749,-0.6118702938499053,-0.6083396112008091,-0.5996051493014372,-0.5757758502145673
-0.5956690677748495,-0.5920374736347378,-0.5883587850757042,-0.5846319626046412,-0.5757758502145673,-0.5520507117277644
-0.5726355793366729,-0.5688152558340631,-0.5649456628352489,-0.5610257189038068,-0.5520507117277644,-0.5284315313709493
-0.5496963668185977,-0.5456902139967534,-0.5416326857104339,-0.5375226608023573,-0.5284315313709493,-0.5049201066740441
-0.5268531459966825,-0.5226640850667099,-0.5184216122831556,-0.5141245690043421,-0.5049201066740441,-0.48151823516697034
-0.5041076326469836,-0.4997386059878359,-0.4953142011353088,-0.49083322421381137,-0.48151823516697034,-0.45822771437965093
-0.4814615425455596,-0.47691551370403273,-0.4723122108487886,-0.467650407134815,-0.45822771437965093,-0.4350503418420061
-0.4589165914684671,-0.4541965451592025,-0.4494174000054899,-0.44457789847140394,-0.4350503418420061,-0.41198791508396004
-0.4364744951917635,-0.4315834372972467,-0.426631527187309,-0.421617478927627,-0.41198791508396004,-0.38904223163543294
-0.4141369694915056,-0.40907792706206825,-0.4039563509761396,-0.39877092920753643,-0.38904223163543294,-0.36621508902634836
-0.39190573014375163,-0.38668175139756766,-0.38139362995387904,-0.3760400300151805,-0.36621508902634836,-0.3435082847866259
-0.36978249292455756,-0.364396647247649,-0.35894512270242096,-0.3534265620546112,-0.3435082847866259,-0.32092361644618816
-0.3477689736099827,-0.34222435155621267,-0.3366125878036621,-0.3309323060298762,-0.32092361644618816,-0.29846288153495804
-0.32586688797608265,-0.32016660126716223,-0.3143977838394957,-0.30855904264502665,-0.29846288153495804,-0.27612787758285795
-0.30407795179891617,-0.2982251333243974,-0.29230246939181737,-0.2863085526041135,-0.27612787758285795,-0.2539204021198078
-0.2824038808545386,-0.2764016846718209,-0.2703284030425236,-0.26418261661118714,-0.2539204021198078,-0.23184225267573044
-0.26084639091900774,-0.25469799225333567,-0.2484773433735099,-0.2421830153702963,-0.23184225267573044,-0.20989522678054928
-0.23940719776838193,-0.23311579301284402,-0.22675104896666987,-0.2203115295854915,-0.20989522678054928,-0.18808112196418414
-0.21808801717871884,-0.21165682389424623,-0.20515127840389935,-0.19856993996082462,-0.18808112196418414,-0.16640173575655748
-0.19689056492607393,-0.190322821841445,-0.18367979026709513,-0.17696002720034365,-0.16640173575655748,-0.1448588656875912
-0.1758165567865052,-0.16911552379834383,-0.16233834313815054,-0.15548357200809948,-0.1448588656875912,-0.12345430928720724
-0.15486770853607168,-0.14803666670884275,-0.14112869559896124,-0.1341423550881421,-0.12345430928720724,-0.10218986408532882
-0.13404573595082825,-0.12708798751684425,-0.12005260623142278,-0.11293815714452171,-0.10218986408532882,-0.08106732761187585
-0.11335235480683326,-0.10627122316625026,-0.09911183361742992,-0.09187275888128976,-0.08106732761187585,-0.060088497396771134
-0.0927892808801436,-0.08558811060096283,-0.07830813633887956,-0.07094794100249435,-0.060088497396771134,-0.03925517096993725
-0.07235822994681662,-0.06504038676488522,-0.05764327297766492,-0.05016548421218647,-0.03925517096993725,-0.0185691458612951
-0.052060917782911,-0.04462978860191735,-0.037119002115681976,-0.029527169214417115,-0.0185691458612951,0.0019677803992330656
-0.031899060164482074,-0.02435805305596217,-0.016737082334826958,-0.009034776713235382,0.0019677803992330656,0.022353810281725117
-0.011874372867587968,-0.004226917070922487,0.003500727783006141,0.011309912587308402,0.022353810281725117,0.042587146256259256
0.008011428331713422,0.015761882409301098,0.02359266965592166,0.03150511798316358,0.042587146256259256,0.06266599079291368
0.02775662765736575,0.035606608440805765,0.04353698470202416,0.051549058770280265,0.06266599079291368,0.0825885463617666
0.047359509333311234,0.055305524079689805,0.06333191433941865,0.0714399542446087,0.0825885463617666,0.10235301543289577
0.06681835758349264,0.07485689238205095,0.08297569998620968,0.09117602370209843,0.10235301543289577,0.12195760047637938
0.08613145663185251,0.09425897640398762,0.10246658306050205,0.11075548643869904,0.12195760047637938,0.14140050396229498
0.10529709070233406,0.11351003920159775,0.12180280498040075,0.13017656175036074,0.14140050396229498,0.1606799283607221
0.12431354401887962,0.13260834383097908,0.1409826071640099,0.1494374689330329,0.1606799283607221,0.1797940761417376
0.14317910080543195,0.15155215334822958,0.1600042310294345,0.16853642728266616,0.1797940761417376,0.1987411497754199
0.1618920452859336,0.1703397308094472,0.17886591799478002,0.18747165609520966,0.1987411497754199,0.21751935173184678
0.1804506616843271,0.18896933927073079,0.19756590947815034,0.20624137466661385,0.21751935173184678,0.23612688448109687
0.19885323422455592,0.2074392417881774,0.21610244689765068,0.22484380229282763,0.23612688448109687,0.2545619504932479
0.21709804713056235,0.22574770141788592,0.23447377167138472,0.2432771582698019,0.2545619504932479,0.27282275223837815
0.23518338462628896,0.24389298121595293,0.2526781252174588,0.26153966189348576,0.27282275223837815,0.29090749218656464
0.25310753093567806,0.26187334423847797,0.2707137489539768,0.27962953245982947,0.29090749218656464,0.30881437280788715
0.27086877028267353,0.2796870535415581,0.2885788842990433,0.2975449892647821,0.30881437280788715,0.32654159657242343
0.2884653868912168,0.2973323721812917,0.3062717726707629,0.3152842516042944,0.32654159657242343,0.34408736595025036
0.30589566498525134,0.3148075632137761,0.3237906554872412,0.3328455387743168,0.34408736595025036,0.3614498834114479
0.323157888788719,0.33211088969511016,0.34113377416658297,0.35022707007079723,0.3614498834114479,0.3786273514260914
0.34025034252556363,0.34924061468139245,0.3582993701268915,0.3674270647896878,0.3786273514260914,0.3956179724642621
0.3571713104197278,0.3661950012287192,0.3752856847862738,0.38444374222693534,0.3956179724642621,0.4124199489960354
0.373919076695153,0.3829723123931905,0.3920909595628319,0.4012753216784932,0.4124199489960354,0.4290314834914908
0.39049192557578394,0.39957081123090155,0.4087134358746731,0.41792002244030857,0.4290314834914908,0.44545077842070735
0.4068881412855607,0.41598876079795377,0.42515135513990043,0.43437606380833205,0.44545077842070735,0.4616760362537604
0.4231060080484288,0.43222442415044227,0.44140295877661884,0.4506416650785152,0.4616760362537604,0.4777054594607295
0.4391438100883287,0.4482760643444663,0.4574664882029347,0.46671504554680476,0.4777054594607295,0.4935372505116935
0.45499983162920365,0.4641419444361252,0.4733401848369503,0.48259442450915224,0.4935372505116935,0.5091696118767293
0.470672356894998,0.47982032748151404,0.48902229009677134,0.4982780212615081,0.5091696118767293,0.5246007460259154
0.4861596701096518,0.4953094765367323,0.5045110454005037,0.513764055099821,0.5246007460259154,0.53982885542933
0.5014600554971091,0.5106076546578786,0.5198046921662502,0.5290507453200413,0.53982885542933,0.5548521425570516
0.5165717972813133,0.52571312490105,0.5349014718121174,0.5441363112181188,0.5548521425570516,0.5696688098791565
0.5314931796862052,0.540624150322345,0.5497996257562088,0.5590189720900041,0.5696688098791565,0.5842770598657252
0.5462224869357297,0.5553389939778617,0.5644973954166304,0.5736969472316447,0.5842770598657252,0.5986750949868347
0.560758003253828,0.5698559189236982,0.5789930222114845,0.5881684559389935,0.5986750949868347,0.6128611177125616
0.5750980128644438,0.5841731882159511,0.5932847475588785,0.602431717507999,0.6128611177125616,0.626833330512987
0.5892407999915181,0.5982890649107204,0.6073708128769171,0.6164849512346091,0.626833330512987,0.6405899358581866
0.6031846488589956,0.6122018120641037,0.6212494595837013,0.6303263764147775,0.6405899358581866,0.6541291362182391
0.616927843690819,0.6259096927321968,0.6349189290973409,0.6439542123444513,0.6541291362182391,0.6674490542916145
0.6304686687109278,0.6394109699711013,0.6483774628359378,0.6573666783195806,0.6674490542916145,0.6805474957147242
0.6438054081432689,0.6527039068369125,0.6616233022175966,0.6705619146112143,0.6805474957147242,0.6934221567650931
0.656936346211783,0.6657867663857291,0.6746546106172686,0.6835377473962163,0.6934221567650931,0.7060705850055062
0.6698597671404121,0.6786577345907552,0.6874692412177941,0.6962918945162262,0.7060705850055062,0.71849029031397
0.6825738790096028,0.6913146910497612,0.7000649402126669,0.7088219264901936,0.71849029031397,0.7306787825684922
0.6950765872581113,0.7037554096875895,0.7124393083029179,0.7211253765050407,0.7306787825684922,0.7426335716470798
0.7073656929395866,0.7159775207267949,0.7245899093213382,0.7331997777476909,0.7426335716470798,0.7543521674277387
0.7194388551566633,0.7279786179753249,0.736514307100719,0.7450426634050669,0.7543521674277387,0.7658320797884768
0.7312936970411503,0.7397562952411287,0.7482100654738497,0.7566515666640903,0.7658320797884768,0.7770708186073014
0.7429278417248562,0.7513081463321545,0.7596747482735211,0.7680240207116844,0.7770708186073014,0.7880658937622187
0.7543389123395883,0.7626317650563492,0.7709059193325236,0.7791575587347725,0.7880658937622187,0.7988148151312353
0.7655245320171546,0.7737247452216622,0.7819011424836484,0.7900497139202762,0.7988148151312353,0.8093150925923593
0.7764823238893637,0.7845846806360417,0.7926579815596855,0.8006980194551179,0.8093150925923593,0.8195642360235968
0.7872099110880244,0.7952091651074353,0.803174000393424,0.8111000085262212,0.8195642360235968,0.8295597553029546
0.7977049167449435,0.8055957924437911,0.8134467628176565,0.8212532143205082,0.8295597553029546,0.8392991603084408
0.8079649639919284,0.8157421564530578,0.8234738326651725,0.8311551700249007,0.8392991603084408,0.8487799609180613
0.8179876759607896,0.8256458509431834,0.8332527737687621,0.840803408826323,0.8487799609180613,0.8579996670098227
