X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,Y
0.302117966701706,-0.9734471083767188,0.14585047092679182,0.5004710123155209,-0.05506313189175005,0.4158238527283906,0.23453552958371993,0.17867226363862132,0.08350103292215771,0.2246682788360037,0.8789816105001353,-0.023388299846690996,-0.5170462628005661,0.3493341281753315,-1.0,-0.2932037397219287,-0.35328130287810655,0.34283444948010167,0.01359829876897023,0.13425536507990143,0.0773054447239101,-0.0047752629190392915,-0.578778867336156,-0.04855160028905803,0.04732690436129472,0.7178810959379862,-0.16445642012297934,0.24350249654246459,-0.013427292571298155,0.31760013953276167,-0.27442177099330756,-0.3565459071015037,-0.014304046908923618,-0.5741117955850743
0.15318019794106896,-0.8212883890845417,0.47128880693256425,0.6801480582318666,0.039507440246892234,0.06610263817055939,-0.5115893817910298,0.20135099779373267,-0.1053723253141704,-0.6118673161180648,-0.6612559384815233,-0.11579467397101706,0.26762207824098705,0.3950209848582784,-0.5853926950613395,0.1836891603386248,-0.8905406340264559,-0.052047421931452176,0.7342239406486688,0.47896973109362295,-0.10203237989986325,-0.06396645613847018,-0.5970225335118959,-0.5583322519578205,0.1925022355903474,-0.18562041098170357,-0.5593720520833325,-0.41122117229717403,0.0927920126114643,-0.07280938137068182,-0.029591149589626276,0.12716835688409778,-0.23420778892701954,-0.3218097546455757
-0.05404961021906829,-0.5424130989566622,0.7293167237952092,0.542507806579875,-0.17075178503943678,-0.23148483990905622,-0.8438038905102612,-0.3796310932150485,-0.2848827030028007,-0.18590422443314603,0.39409868007306414,0.12990160520616212,-0.3212610417038745,-0.5885499480356301,-0.00053074173439982,-0.15208524852701444,-0.5737303945758516,-0.4683108783634409,0.918293289240881,-0.7023620036845895,-0.3252307008888775,0.016877453885662863,0.027024657297863852,-0.9468117525479846,-0.2553960015189184,-0.4101312417449764,0.18115759853319213,-0.018101462997861417,-0.41249815585519045,-0.5063174126811075,0.26614700883872344,-0.19457985228285868,0.5202394104228625,-0.6137536744180943
-0.27112635327688694,-0.17032927083027016,0.8565672271847824,0.2178469624944137,-0.34689774254668515,-0.15918270826566983,-0.3871589741907504,-0.8668286717976368,0.21552252690862517,0.2592116837760281,-0.27840176879536027,-0.10697101565209755,-0.22079649609712748,-0.19568367266698306,0.6797634929896892,0.3126771761861724,-0.14310693448832434,-0.4150164106411852,0.5957799534944803,-0.43520928819648685,-0.5443360049875015,-0.1001488507078021,0.15994035379353821,0.48339718396324716,-0.12415188459444593,0.519916097695587,0.16880622624559538,-0.27374711274255203,-0.1612765598413014,0.3546433730037608,-0.6170095950132295,-0.529321005182106,-0.46218527429646517,-0.7482685826450872
-0.43230241339790865,0.22894603886074028,0.8024923009397074,-0.003364298862764903,-0.23157304462696526,0.09652338304626973,0.3439637580640491,-0.5171666416762017,0.8094911890902519,0.15489301254389787,-0.12414639866525412,-0.023416642812734922,-0.23766158409302718,0.050092504319484865,0.6824060557128666,-0.5183042820242403,0.7437545521060167,-0.13075858966719933,-0.007146857299818898,0.1795960055462107,-0.5631326627663902,-0.18100667818919647,0.09984531172672684,-0.04247461335035363,0.2325299771624263,-0.07760128249748843,-0.6124163189006064,-0.12959766263435013,0.46706232293388483,0.0010881021737187968,-0.008307364749049362,0.17977630620301022,0.06833742614487237,-0.7586797196811641
-0.48593346277640626,0.5759208063618606,0.5593692863043704,-0.01278214074378825,0.053362036049720896,0.16021041543106684,0.41158836287068823,0.40541240402524514,0.4349313967446269,-0.30810816010549813,0.014223753628822777,0.14878299269630513,0.21654723075003912,-0.5367141864013227,0.13284237979132274,-0.003379914515800664,0.8146482274209859,0.01861499066974326,-0.6602689588535002,0.5472897594146526,-0.11936705932575598,0.16828344380684257,0.045432652577936494,-0.6391354399502056,0.2103773407448699,-0.26456325111403944,0.2772831244349152,-0.24170044308376526,0.07254460590009693,-0.5554125305835645,0.24559535295773527,-0.27911160787437195,0.7962343936418561,-0.9139826096975833
-0.4136609806885252,0.7891379745249538,0.1779381719987907,0.06318740439958481,0.18992313588193355,-0.0868892348703163,-0.1976329257141135,0.652209058425282,-0.5603984145710411,-0.16804784464660116,0.032526886138547484,-0.07880942792759893,-0.36301068995128827,-0.5625165564506576,-0.1785171526832502,0.862631329102755,0.29511976918938987,-0.10520368779069111,-1.0,-0.4965572387694531,0.5750546537288337,0.11125134348028731,-0.11890653163797538,-0.1190293840444655,0.38792115171040153,0.3519008315780794,0.0677527920923493,0.509202626640882,-0.03092903198866992,0.027628084264238684,-0.5339885916758381,-0.0982646028194889,-0.405577141333773,-0.9341464719413685
-0.23623933135670527,0.8130447902476696,-0.2471703578232033,0.02314473235198955,0.027091968408218037,-0.350766373090032,-0.5734300731624016,-0.17032089027409103,-0.7755998092594332,0.2997696166394592,-0.23276407433175317,-0.2304960046682608,-0.7175136916354128,1.0,0.11809824727286511,-0.4944881452602613,0.06456600570104554,-0.10542381549962432,-0.5891849936044373,-0.041202433645040615,0.8819391526522733,-0.20089077886525164,-0.54979069650465,-0.46841473394656774,0.49869575188827997,-0.15946433388753178,-0.4566123742680823,-0.4195867447223596,-0.12541726184938584,-0.0761589969545845,-0.14160928667897243,-0.049052574789347214,-0.3102295955910995,-0.9623827375392132
-0.004085224074716676,0.6383062261329469,-0.6056806712258063,-0.15424661837487164,-0.20614086349875926,-0.30088246460847334,-0.22308602342198702,-0.8442693233454726,-0.019660487257698422,0.24682350431215716,0.10109692692076933,0.4989312914587489,1.0,-0.18004082238607222,-0.6829733339416002,-0.4567057898136514,-0.36615663205445526,-0.4230139863954211,-0.1590610770021682,-0.11925357254612157,0.8036821288199807,-0.06436499054447409,-0.6099027854892696,-0.19452113208755006,-0.3321231330007768,-0.6192606424873935,0.18504880254596912,-0.1804140187383162,-0.24606106207209322,-0.3199797166486009,0.055238154347050594,-0.3960066990088119,0.012797969952044852,-0.9238999378623837
0.21999043769143478,0.305917366924783,-0.8058240327384021,-0.32519588891894624,-0.1744962546352088,0.04340745560404602,0.2531442215542623,-0.5069750597981132,0.5990094487771556,-0.16643954176774423,-0.14516572992374865,-0.7470310578198308,-0.8444325803601562,-0.8161699283942172,-0.5642881005221136,-0.03176611114212746,-0.8592631965947843,-0.42944681932269835,0.2740796802161265,0.1167717174013514,0.48611101903194465,-0.19405788710081917,-0.2543220380065111,-0.13663705227676426,-0.7125815954264192,0.2687240102769357,0.03343274818260489,-0.08865303982525596,-0.5852068452144727,0.3101295841501477,-0.5168810877832353,0.11619477369840658,-0.15939179886189248,-0.867914357081425
