X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,Y
0.11116317458072889,-0.32611409595305185,0.35376655283553915,0.24997881767240782,-0.1838211566618111,-0.5949495300208696,0.44273571879806894,0.32888467741063887,0.6029215184368486,0.21693787994823177,0.2671933999262679,-0.3282917563218323,0.24758875795395707,-0.39368830764088925,0.03920403614041201,-1.0,0.07181802965587414,-0.4539384667787947,0.3173768691967236,0.2303396786342864,0.1759019745218242,1.0,0.2831765431435922,-0.23423194779575562,0.11241604874811473,-0.7620746556711893
0.07199439974385347,-0.4197885987656145,0.4101615326230279,0.36918640286096527,0.00732121795808105,-0.5987288727694025,0.4283055708800245,0.2828189805560237,0.5926876957495602,0.17339037279589253,0.37774352009125844,-0.17011902910518473,0.2272804853999768,-0.25175355674162003,-0.038064816808647595,-0.919629951859597,0.0769811073663933,-0.46955989759345385,0.29976279906752556,0.15527933992833587,0.1782666215457367,0.9064214421718961,0.35193542953176804,-0.1529404156586336,0.1331600435375131,-0.7768203372440253
-0.05289363633964561,-0.4411142482797492,0.4382668945602679,0.4999609386451569,0.17621860435946157,-0.5485398293140945,0.4271468426656193,0.1793185572190774,0.5749946228982497,0.13550009249872152,0.3310838051915388,-0.15420498400659421,0.22103740370624259,-0.08139003246996113,0.15734611301686385,-0.8462645733915239,0.016274691216902948,-0.6203911671417397,0.13661649806904563,0.06178242482217389,0.23616425304034716,0.7797298010383433,0.45609508310870206,-0.1814379445214367,0.11582282354762552,-0.7731167707094525
-0.1922010844637625,-0.3624452979050611,0.41375409341563274,0.5845766586730692,0.25345385262653286,-0.4222286283750746,0.441381086531601,0.17955885957231654,0.5463984419549139,0.0922393831304833,0.17859428528011412,-0.26973119807202517,0.22698365278527688,0.08134574710302656,0.146276652694866,-0.7831390472004089,-0.006417142805681175,-0.30441961351104097,0.4098678554622537,0.05119783196259409,0.23863858020869855,0.6960985296965845,0.5359468689716376,-0.12281056229741494,0.13222392352779866,-0.726410681634563
-0.27355707111988115,-0.21323979083942768,0.3541827254115797,0.5941748339198516,0.25922461650673023,-0.28817763394163487,0.44430656022696335,0.26436893331993483,0.5199736635122418,0.04828901758981585,0.19363532030308117,-0.21324365071006746,0.24359679965294712,0.23577920690206366,-0.1096676781716901,-0.717946234953163,0.04378050435213088,-0.36275954009757916,0.2423953546457298,0.08571534067300846,0.23627634637350226,0.6411991515614279,0.6015589131320331,-0.19232860783553363,0.12293915237050612,-0.8554868338209696
-0.26933964229382823,-0.053278389735205045,0.3006478699887565,0.5497612559254268,0.27209656945602445,-0.21958242323173338,0.4152862551380183,0.25854690494947374,0.5075808714354177,0.015389942317199479,0.33427433421341735,0.0036694738806908322,0.25641730593493905,0.37403773384546724,-0.05531941739519197,-0.6553086761908846,0.030339557403004536,-0.37233361075733284,0.08498721147868848,0.14362407235257546,0.2577419869068147,0.5778576307260384,0.6824239743689753,-0.2525515921739113,0.14925763053653052,-0.8934689661699773
-0.20998023025727197,0.07748535870875184,0.2744168503123814,0.4881356159261989,0.3166574060156182,-0.1985796180837769,0.36658453624026244,0.10213699282521871,0.5045545969197811,-0.006909722873730706,0.3298327629194988,0.0864808176708145,0.2614096378046984,0.45923951890499937,0.04583145174307934,-0.6055561826942029,0.0226263806343987,-0.16209355582582852,0.13863491147146556,0.2025625940927569,0.25363523711474834,0.5644600362496699,0.7490329185902349,-0.06115640999379557,0.21360832470699265,-0.8967198745725466
-0.14972973525097633,0.1807681422051748,0.2630385708158409,0.41623994636259387,0.33533451888730603,-0.15199145426699956,0.3215998904583153,-0.06877586667286995,0.5014062987607235,-0.027515140428082785,0.20265841939195073,0.044617322956820304,0.26003334714049164,0.48225682958265836,-0.0536015431754816,-0.5620050354529353,0.0703157138875028,-0.08384835650597744,0.08446933083601249,0.22544454393435442,0.23389906107982128,0.5712278739248589,0.78757004568868,-0.021685741380475076,0.19501261219471933,-0.7943917029136095
-0.09820673375919153,0.26007684220018645,0.2592888713393178,0.31553842028740275,0.2957676771369515,-0.06883699898612372,0.279300627823867,-0.17519908443590249,0.49919978062625003,-0.04840898369658875,0.10345978565596958,0.03840517981540992,0.2538367518741911,0.46485354045779337,-0.1799941315768091,-0.5165084840253056,0.11393466903303495,-0.08903670865446722,-0.07116743405763637,0.2625471676916613,0.2224793622284229,0.5651441977666638,0.8195597845402052,-0.15946319575758205,0.1213547075947119,-0.6649589109868368
-0.036069164691375666,0.2999150753441555,0.2727062080476239,0.17556386020841064,0.21737714955620535,0.01111795328408327,0.22600652816868738,-0.24814508067639707,0.5032868639963706,-0.06677566516589406,0.034559201183274046,0.06721965307831534,0.23504123193166904,0.39752774195746765,-0.19949701523563668,-0.4699275570822947,0.11681049767793827,-0.08388737238775645,-0.2585501495624256,0.3310190518935685,0.22607331183539925,0.5575399518373809,0.8567280205257504,-0.18118626038995056,0.058910864398709295,-0.6706514299196059
0.04114960347783203,0.2822497207391079,0.3106696551422763,0.004258952415345352,0.1203940206192291,0.06401375581531732,0.15792305308180565,-0.29910219138932026,0.5143242635648275,-0.08302450426305097,-0.06221847103990641,0.054931709919038285,0.1953862810124125,0.2613554286656248,-0.15968077292378124,-0.42530913686413563,0.09055281029530571,-0.04841970938327744,-0.37846479446123993,0.36096820829844045,0.2381445364833763,0.5502700334680091,0.884464993348983,-0.05855401805254423,0.0023279620464899953,-0.6484986152776228
