X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,Y
-0.48284069494064297,-0.5588875760780313,-0.2937830034233645,-0.044557989905821604,0.15516296973116317,-0.3479685169871395,0.18161617575784894,0.012099261629777702,-0.1765924870345199,-0.19710996640858724,0.4037509196877527,0.1638069881029489,0.2690043781859057,0.08953690912209367,0.34161924960569,-0.11034401185494702,-0.03089387388504583,-0.34479915538745454,-0.3661216281034406,0.06374952575329496,0.7290002904649941,-0.31057900792009197,0.13385677915675975,0.5049223722217064,-0.27959286799037686,0.076808802002863,-0.037312711211976324,0.04928640608097501,-0.7635117968583094,0.32729740959794595,0.12263799871925918,0.13835935555267764,-0.7065110119352204,1.0,0.9391302239745638,-1.0,-0.7741573431259656,1.0,0.30929628660872854,1.0,1.0,-0.31098373780167143
-0.3758699611531593,-0.6379044752910923,-0.35701840454734324,-0.2029490605023715,-0.20805203149290252,-0.25804336736535194,-0.2868093689285208,-0.46213718547743576,-0.0373312461163442,0.09333188846379614,-0.09064442906432413,-0.019666698525032555,0.061181175458711046,0.15855981630420657,-0.20258449017443236,-0.049239610800461464,0.0034181256499610235,-0.301900355756073,-0.2338687783421891,0.24442772464626472,0.21026194933208653,-0.25092922470933976,0.11268408763186977,-0.009631360705985692,-0.46991292371185467,0.16316444977339728,0.6728475521924491,-0.5334194083467805,-0.0025197633372188166,-0.11513049846841139,-0.37241204937376693,0.0157718543641594,1.0,-0.432759078848058,-0.35828960263655807,1.0,0.31982837387024743,-0.8388809458121287,-0.17853088416488383,-0.6428494711775566,-1.0,-0.6393620811945888
-0.31463945039413377,-0.6761673303691882,-0.24452839917560965,-0.11612811344747742,0.23443198351627204,0.04131207574717566,-0.3009534486051004,0.1654134236927638,0.04894234721192259,0.2454753996197876,-0.30675953213126284,-0.15979230935739608,-0.12629339715029564,-0.15993283024612504,-0.18273505472421625,-0.18533565560775433,0.030824334631980976,-0.030209132550047757,-0.3545585622165083,0.06306350146340645,0.1527797614450246,-0.08641828986370748,-0.13129982425070363,0.0494499290368271,-0.17142529669113904,0.06473896202216078,-0.2695549057232389,-0.013054049477669638,0.4277863986767585,0.2969069704654752,0.8017381725629713,-0.8682523286757897,-0.8959018604529598,-0.8145530557097257,1.0,-0.46287154572525346,0.6918226177653242,-0.6492885394865203,0.6796922187379626,-0.1924647941379436,-0.17427581836774275,-0.8337092543364972
-0.3153256630836584,-0.6581282630961366,-0.04735505790847161,0.1103764531016942,-0.28823402056623504,0.16584281500391818,0.343467987635913,0.04955022785173724,0.15198952794956133,0.3078670644353887,0.09310416513032949,0.059261820472708227,0.15974430201853407,0.020635569897582418,-0.16599208622667927,-0.20865708204049205,-0.05077288200337593,-0.11998037271419681,-0.09637153067723114,-0.06364130888651676,0.40249448742059046,-0.13311460115063722,0.03875654133175965,0.23332935649814113,-0.19636653993507003,-0.43265096895171506,-0.013741433561946237,0.0053443543806843685,-1.0,0.353347370826693,0.3343019992883147,1.0,-0.2515860981813819,-0.33503423021913425,-0.10944848105681837,-0.4889312951019632,-0.7317003014985471,0.039289444032345466,0.40476406977585255,0.2527659777838085,0.4006411977917972,-0.8256065147607211
-0.3698645828480326,-0.5869431247083698,0.07258721549003422,0.20296877203431007,0.2658048018563921,-0.08476901450807839,0.15481973520714565,-0.3260264599764553,-0.2254914872146616,0.5486192323692303,0.05278303238589355,0.0633400849714012,0.08295780916399753,-0.0776788574746703,0.008851751856383094,-0.11341319234474301,-0.00816293580848404,0.05903416810990292,-0.15340757070155786,0.04431697233273679,0.16449226326252808,-0.25363940717722167,-0.27212451048824926,0.3444514670216774,-0.5777741177563749,-0.21757485204796645,0.16768699981214774,-0.29851762988579666,-0.07439756610478598,-0.06216847278533322,0.5708904214025587,-0.12848987217205232,0.44700280618887334,-0.17634082878357527,-1.0,0.0795109894207855,-0.30700710321354885,-0.3126472825096116,-0.4578154159194081,-0.07861684280466974,-0.2847414626515995,-0.782721283347467
-0.4545447305251411,-0.47221039098047213,0.09293150186674559,0.0855842638898141,-0.22759035729928712,-0.35243721647962134,-0.4420059941528609,0.002157742202442803,-0.12292794391035788,0.6532036292839241,0.03359898792406146,0.014169132875529566,0.13109445439414724,-0.06622645842362207,-0.12735274086021298,0.013093712421238912,-0.05436074015347214,-0.12824470560143364,-0.0130600219681124,0.5038200136751785,0.36273059210908554,0.22769541545103844,0.05177181530906494,0.38033185727432595,-0.3362744172176114,0.37070046610686536,-0.09231726403114904,0.347127991786653,0.7775016428430337,0.028325276896644214,0.3219343334124518,-0.4066669074999706,-0.3730732130278278,-0.42181004816383383,0.5545420351616082,-0.40371047622360823,0.8578511976719605,-0.3419004120122793,-0.022616889295360987,0.2042776926835035,-0.5325044763193847,-0.8758435001305331
-0.5582955640318935,-0.3340633730288507,0.05519121448088349,-0.0854644131430019,0.1605242719042821,-0.30969173640605463,-0.07782790922371996,-0.05993557167696517,0.44797295244630564,0.5240310921254063,-0.023103519789626104,-0.019085711866526633,0.11282045790722539,0.01921429788151241,-0.06642767103396996,-0.1570890454094077,0.33424817747122426,-0.1695066641423939,-0.36611227823949943,0.09513933741407365,-0.16143403942081014,0.6083494455504344,-0.11152617479710336,-0.082668384476003,0.046639041329931574,0.4116300639443644,-0.04953814613190011,0.07592618345933744,-0.36264182053492255,0.1499637022218825,-0.25965993234419826,-0.06777059100517913,-0.20198268903234862,-0.33457785962503683,0.1446196359400851,-0.13367674064298607,-0.5696564713905772,-0.5805701925511706,-0.038959048037892074,-0.03109092867252017,0.027157154171076447,-0.911989623750276
-0.6642395916042192,-0.18640405049229647,-0.000673374851843489,-0.2049860040700614,-0.13517556294662258,-0.12793021735859444,0.32398454546415745,-0.042269130260645826,-0.018751159233957315,0.576040511413795,-0.3098544141237438,-0.0931096525098567,-0.0650742426031582,0.04658404852714426,-0.10019965724990365,-0.4644881682994674,0.3781289945365389,-0.39573014989757993,0.29208802209252194,-0.498852820062648,-0.1101991895214256,0.00558412707727185,0.14723617040719916,0.35147308509478514,0.0018714301352360518,-0.1294165446881429,0.021071896181872996,-0.04452044804804811,-0.12306868712588226,0.07357226940174444,-0.2578468241917524,-0.48947485193067575,-0.07475447494171561,-0.5313420496165587,0.029333553066291262,0.019987838049677187,-0.045050606714517216,-0.2827259117150439,-0.012555652465139566,-0.49862408952725223,0.43844844536062344,-0.8826418962624039
-0.7460973943097396,-0.054888997742913115,-0.07928683210531617,-0.24104098806456808,0.101060725090099,0.0213430716686811,0.1906495883779029,-0.021684278149320058,-0.27252467365639454,0.4229245674505937,0.17211041582365905,-0.03538927462410124,0.009026776816629445,-0.166410865864402,-0.3845491732356161,-0.44150318358926544,-0.31687652188333515,0.40202197837620823,0.17861857800216585,-0.4131706857012064,0.2891716777256219,0.18059759777170914,0.074146163298068,-0.18990574894782009,-0.5784679124087371,0.02746220355680129,-0.10540993414193411,-0.2003199159355874,-0.10291235809414567,0.02503381503446489,0.04256298950068205,-0.408302538085729,-0.3716467003857835,-0.33007901723648214,0.43180759162677185,-0.4734685849524428,0.1480992685202942,-0.28754677930064,0.16291167266546136,-0.7081297874292903,0.15369500676581072,-0.8084524221954195
-0.7714412995675354,0.03642813866595618,-0.1609786747212646,-0.15325539476768268,-0.08315575679844356,0.09106063891218819,-0.23101420071323686,-0.16737032116292694,-0.06289393230378382,0.10465955234442892,0.135016726669678,0.3153925231853596,0.25717886327582895,-0.2721828878720448,0.07296036066140088,0.1408869580279457,-0.6433221173703735,0.3809614716029246,0.1620337876559963,-0.101582452681512,-0.0828241166942566,0.1001124778787601,-0.03673935074626122,0.37697287022886994,0.10728258689116865,0.12745090141964166,0.21320607366552724,-0.09088273065066577,-0.19313806310983672,0.19244508873761457,0.21687303865202812,-0.058421059037822576,-0.10362006594080686,-0.5909351530403093,-0.10990843310892873,-0.041779758529470246,0.08550212508901844,-0.5551534190253266,0.0897891023684616,0.047433076451282696,0.22556889439792704,-0.7566344144693585
-0.721878440742495,0.06344748419098112,-0.22439797426490848,0.09418648031668364,0.012862461125710656,0.09603797408700454,-0.4331098254306103,-0.1671244492985634,0.08041871191791827,-0.2112701737422309,-0.01679433737450975,-0.17859583033058557,0.33019902672288337,0.3456616284815761,0.26770924423587017,0.4411685159537193,-0.039431597898388016,-0.05966418808555629,0.02766933418451689,-0.2934362618367816,0.011318509089168538,0.09983950895648053,-0.05907487389106214,0.1069151833812585,-0.3022601983420663,0.1626411293279173,-0.15734767033342445,0.25403511614707064,0.20224247533459705,0.24019513014118044,0.35402583842391167,0.33644772830198133,-0.04881590037514061,-0.4081626023852556,0.17057659347513776,-0.2631460049024468,-0.5127583437882866,-0.33459972393743154,-0.14172505427976578,-0.3251476708503601,0.023300135014481915,-0.7079784514557954
-0.5913138373739121,0.014966237551740535,-0.2569268662422708,0.3838907778734433,0.004877693888837964,-0.019651193067764416,-0.12201539167009978,-0.1310859068461847,0.03724926217200175,-0.43281684543650134,-0.34532179722616785,-0.18982844097532647,-0.44359312005215457,0.35381293038540074,-0.25964946652741205,0.16086151147936856,0.13923999484480953,-0.152312725623309,-0.0590858016576864,-0.07926647799604536,0.28165797160739436,0.24339145801165074,0.2692706299211971,0.1337523269505576,-0.2425847681980019,0.08483576836201712,0.11207075004333888,0.49553483196386705,-0.16178334763454805,-0.25092588249364023,0.5247226127683289,-0.23529488194592152,-0.020198979864070377,-0.5247605034102649,0.09782992209783936,-0.2744693664722889,0.17362932413309418,-0.45926199058301387,-0.11641409158572957,-0.1399387702831998,0.1464867313192162,-0.7435909800303042
-0.39614206486828063,-0.10103080144110077,-0.3216021168375284,0.45421320880567473,-0.043783659285488885,-0.2751919071826059,0.3165269379478055,0.1465298502139767,-0.1309992613391362,-0.5545053957791842,-0.2487748747630718,-0.10769095260087125,-0.024922030148152308,-0.40598950841043047,-0.48816680132879686,-0.1424877840663954,0.048711618943219515,-0.1031118697931025,-0.2905724678927796,-0.014203198878665058,-0.16656999356587865,0.08559102645068384,-0.1773818737517031,0.1629333368063468,-0.20261180030409953,0.43012693287812276,-0.13316454170175185,0.17302206943945753,-0.19758466190383206,-0.047155051913253865,0.003728080040345194,-0.4430075150411832,0.07709789997104322,-0.6750260668062782,0.10421413480897113,-0.3825637553150971,-0.3337717232634607,-0.35998402018800413,-0.11688868799333585,-0.15412046101769683,-0.007657299603629153,-0.5413386951071508
