X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,Y
-0.6248460223833148,-0.1556032538624611,-0.4879550630244812,-0.33675578488761815,-0.2610949126559482,-0.1661809789558173,0.38375961010078097,-0.15296300789897754,-0.5838033373193072,0.05463009632294069,-0.2617582800945035,-0.23405046023422094,-0.0755930253817455,0.19071577686257024,0.361571668330152,0.08111318623022812,0.010508725871935853,-0.6372930494992401,0.20230696645306678,0.09355233507691096,-0.0378800558077822,0.0771877112040733,-0.046124998732398614,-0.3219768050871562,0.07115427194782553,0.060704781626079285,-0.36381191797984547,-0.2279044508820629,0.2599269347182587,0.4710166852786615,0.07688538319710236,0.06439744482659249,0.12147431961648025,0.06704352475050834,-0.3851092988727325,0.27817498832607734,0.23413563628237966,-0.0428028206229345
-0.5523322727687405,0.05504309776859739,-0.5751449193431295,-0.4364809635001372,-0.308784701281532,0.08322445031780079,0.5405544726907978,0.2906970330130467,-0.4078996185669703,-0.13883604730581012,0.1916253611274683,-0.015481627036525447,0.14768670331983125,-0.37559754459583283,0.23232935689337442,-0.04489400401964183,0.08727081398831649,-0.3477741734910049,-0.33686500299030586,-0.12180142698050034,0.026898953735746023,-0.3221598373265011,0.17820220583363233,-0.08786082277288199,0.1543169720515516,0.028251155696365826,-0.051789418329192816,-0.45391514921159615,-0.10658049459612395,0.4152572926115301,-0.1338699705582701,-0.01252813751912707,0.0862006142331857,-0.09947525811695634,-0.3353356381947138,-0.40813214058401925,0.021683600181238605,-0.4163588778456673
-0.3690260941761604,0.19730919313863926,-0.6586963617843176,-0.5200876583290455,-0.06927973727897618,0.2987411624895211,0.42027421026692857,0.3413362808015321,0.2359457080690277,0.1771713431197215,-0.049193467631495236,0.19966481713035655,-0.18185392660803834,-0.3115125707666425,-0.3203072113083745,-0.2063801674538991,0.16412114272102563,0.079295119476672,-0.04061455869058794,-0.22209447688871597,-0.23018849191196733,-0.4875302525846902,-0.18217288754358718,0.0989244791940449,-0.019378875099582027,-0.000348663130231297,0.2774265731342562,-0.3435850722137921,-0.04352825991262188,0.05623476742137434,-0.16483852546587185,-0.255927706642081,0.34372548971065164,0.11971271356578539,0.09947477033217611,-0.19171948450772336,0.12688629437748156,-0.7459625135646777
-0.11392382037699089,0.22804766854124758,-0.6962397660918138,-0.5757174597071288,0.26633205189455533,0.23834587838216326,0.0853777284159376,-0.0766102776306945,0.5542103451677538,-0.19306164488143018,-0.01698732065930386,-0.19483993689943635,-0.26714073649407455,0.16976072827261213,-0.33268743790434663,0.039220025875586595,-0.11334642143152696,-0.20972342545689904,0.41198961200678075,-0.11429971547096918,-0.3139432290104225,0.03572993460396878,-0.25302837376319176,0.10696301726684476,-0.010262546893597735,-0.034210152543602934,0.21675539728169113,-0.037584946603893,-0.25383830224000326,0.22734395700450838,-0.191858101564504,-0.3529465724627343,-0.20546164591258798,-0.1793800288957046,-0.15068176507009057,0.5642206170241062,-0.1856479049552927,-0.8023259605649546
0.14928077488761815,0.13415117371050433,-0.6565470806557612,-0.598585919810763,0.38738289337760135,-0.08255721849869024,-0.27991473420895574,-0.4299478571830393,0.2114596515225282,0.14464193490186616,0.031101517806157997,-0.07864071788466076,0.16155985014906893,0.17902871885003924,0.2668943752955961,0.12393049456952032,-0.3258987248403509,-0.46176762965829243,-0.006765430439084286,-0.13782216955358528,-0.0808577564120081,0.034401779080663664,0.182155335007689,-0.03942988026535432,0.10327378807536358,-0.19611857483918582,0.21796556086841368,0.08282471184134343,-0.5970458975395246,-0.1195067151488427,0.008167433781545164,-0.0035532679959191515,-0.42333222255950753,-0.347550400788731,-0.20179746730200276,-0.23342157272947484,0.030540301157158334,-0.8733929154783472
0.3514323268326982,-0.06350284338707357,-0.5334855852971438,-0.5858764257056199,0.16226709708211162,-0.387616415400011,-0.4828074712257472,-0.27708635636410406,-0.30548697661710067,-0.16987721600518246,-0.055539172024130945,0.1796143560697292,-0.1021216550637225,-0.3947935565867037,0.40232002938113176,-0.12211011099919533,-0.13233005942419063,-0.0722387049267822,-0.3707925475359821,-0.19862474895635474,0.08741872181767874,-0.2908772461283471,-0.04185003274146659,-0.18571551618957804,-0.14544292395600444,-0.06725226687089225,0.3531457110627103,-0.029649601706778772,-0.04691728127258199,-0.5866140432413154,0.13237083010874695,0.36829512813572873,-0.21645752354893855,0.07969458689766284,0.05998240367672092,-0.021184338639108402,0.4430896232496391,-0.8383732702874318
0.4373585389370458,-0.31532713973486326,-0.3475261534135625,-0.5383696854602654,-0.24225432064715935,-0.38730388737133503,-0.5015172676581603,0.1688260391073002,-0.3844813614696052,0.13710892074139114,0.15227989405947584,-0.10548424366879894,-0.2510244414131184,-0.5036318061191041,-0.28874855552117806,-0.06959390928741671,0.029020635082990687,0.02822996159377511,0.012429940297974618,0.028921124171711776,-0.16883246992631973,0.17386352250025894,-0.4836883083575587,-0.13946103739830207,-0.21968099930158058,0.2132904345518789,0.07949157809559648,-0.27083975910065783,0.1541849468709826,-0.14320529437926732,-0.018570930120488716,0.384118896651479,-0.6129320451132239,0.1328556640295202,-0.4745482970624969,0.28972733533419714,-0.07973477241077453,-0.7974247912605827
0.38229179380955003,-0.5577411513359702,-0.13973242719077417,-0.45402894274216754,-0.4730625992745797,-0.030440040085048303,-0.4405271017521232,0.389900828410799,-0.04781751364409448,-0.09514493608748653,-0.1861060388399981,-0.006995447530659615,0.0161227641822137,0.13156548975648374,-0.5690456192675373,0.05494774824533,-0.08734138411143866,-0.4048221849415985,-0.0009881669490982015,0.14309727963482932,-0.24854557569393343,0.6222989163068768,-0.016373714034958353,0.05778668799009079,-0.0031217332533187703,0.06437152381394973,-0.2252901321440568,-0.4445490322480603,-0.06321044362223105,-0.18871338860281506,-0.24857510485613277,0.07978921741157263,-0.3158705515748229,0.008370065677262506,-0.4423592952722789,-0.7210449803083143,-0.2471035198555973,-0.8609818899817925
0.1972140248417793,-0.7292003425464297,0.04395839151052261,-0.3363997846709539,-0.28526748074035235,0.39626721945313825,-0.4111505500540106,0.21197667073782167,0.18363353323416232,0.007034121993676035,0.05804003527353907,-0.13828046181305553,-0.050320010225533895,0.5160445434727765,0.1087236567120593,-0.16579754152980952,-0.029321935566510637,-0.3358029705663418,-0.5093903030917968,-0.15885844652685444,-0.024068560201608746,0.17251969941789413,0.3259817417921127,0.16691698888581308,-0.25298960391692515,-0.14289554372763247,-0.34224037288520726,-0.29650229752862456,0.34945066087160614,-0.34194949879767667,-0.33963606827932935,-0.3017692608729038,0.1320467063273787,0.129462012530575,0.20553966990103412,-0.11091893723219326,-0.17831283008763044,-0.9051279867241553
-0.07864995312460032,-0.7825168278839176,0.168157991080216,-0.20500086178492483,0.19531150323314939,0.490682061807596,-0.39827834867620837,-0.055134631184143745,0.0674964777067899,-0.03592939500023562,-0.0293031476994714,0.0472344887238525,-0.022858979462889506,0.07996995191500789,0.4778469580126192,-0.02768223028951189,0.3026972091754758,0.16738925312665898,-0.21431066910103447,-0.28685917128630223,-0.306832902675922,-0.1863531038163566,-0.024741596779186636,0.05882654437276691,-0.22477692647033087,-0.02859409594908191,-0.708025282482836,-0.05468682433166283,0.24258490444146874,0.2152741383337482,0.039877386179443475,-0.36758251642928874,-0.39491644143191684,-0.054477946457962556,-0.18554240174364334,0.3288092775201572,-0.5345077681775867,-0.9077011006089505
