,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,Y
0,-0.24569599073051798,0.503400002034175,2.04989904596359,4.23266966127527,1.1770679011220802,1.13785481315168,0.968238335021612,0.6331964945213729,-0.7022961598836939,-0.48508819229253397,-0.27672051676096304,-0.0785841509038254,-0.886078715970516,-0.6191488432674771,-0.370523895195866,-0.13961416989338502,0.0741700345022677,-1.74357970541915,-1.48493085616272,-1.2385535645610901,-1.00422604516637,-0.781726512530702,-1.9455914102291203,-1.9071840833284899,-1.8686426866365302,-1.82997375786707,-1.79118383473396,-0.0558681170668142,-0.0520257140401792,-0.0482168711087489,-0.0444414905697441,-0.040699474720388,6.986431691869679,6.99312305608622,6.99976997248579,7.00637244106838,7.0129304618339905,7.01944403478262,15.13296
1,0.503400002034175,2.04989904596359,4.23266966127527,5.51814042521534,1.13785481315168,0.968238335021612,0.6331964945213729,0.0977073194404754,-0.48508819229253397,-0.27672051676096304,-0.0785841509038254,0.107929887664031,-0.6191488432674771,-0.370523895195866,-0.13961416989338502,0.0741700345022677,0.271418419853394,-1.48493085616272,-1.2385535645610901,-1.00422604516637,-0.781726512530702,-0.570833181206224,-1.9071840833284899,-1.8686426866365302,-1.82997375786707,-1.79118383473396,-1.75227945495103,-0.0520257140401792,-0.0482168711087489,-0.0444414905697441,-0.040699474720388,-0.0369907258579017,6.99312305608622,6.99976997248579,7.00637244106838,7.0129304618339905,7.01944403478262,7.0259131599142695,7.95484800000001
2,2.04989904596359,4.23266966127527,5.51814042521534,4.47213683028938,0.968238335021612,0.6331964945213729,0.0977073194404754,-0.653084424438461,-0.27672051676096304,-0.0785841509038254,0.107929887664031,0.281430581327759,-0.370523895195866,-0.13961416989338502,0.0741700345022677,0.271418419853394,0.452720688022293,-1.2385535645610901,-1.00422604516637,-0.781726512530702,-0.570833181206224,-0.371324265745067,-1.8686426866365302,-1.82997375786707,-1.79118383473396,-1.75227945495103,-1.71326715623212,-0.0482168711087489,-0.0444414905697441,-0.040699474720388,-0.0369907258579017,-0.0333151462795072,6.99976997248579,7.00637244106838,7.0129304618339905,7.01944403478262,7.0259131599142695,7.0323378372289405,3.7065599999999903
3,4.23266966127527,5.51814042521534,4.47213683028938,2.2281659650493904,0.6331964945213729,0.0977073194404754,-0.653084424438461,-1.5516938279494301,-0.0785841509038254,0.107929887664031,0.281430581327759,0.44052691247251397,-0.13961416989338502,0.0741700345022677,0.271418419853394,0.452720688022293,0.618666540871267,-1.00422604516637,-0.781726512530702,-0.570833181206224,-0.371324265745067,-0.182977980699364,-1.82997375786707,-1.79118383473396,-1.75227945495103,-1.71326715623212,-1.67415347629107,-0.0444414905697441,-0.040699474720388,-0.0369907258579017,-0.0333151462795072,-0.0296726382824269,7.00637244106838,7.0129304618339905,7.01944403478262,7.0259131599142695,7.0323378372289405,7.03871806672664,3.8836800000000093
4,5.51814042521534,4.47213683028938,2.2281659650493904,0.313007834033827,0.0977073194404754,-0.653084424438461,-1.5516938279494301,-2.50188431763072,0.107929887664031,0.281430581327759,0.44052691247251397,0.583827863483449,0.0741700345022677,0.271418419853394,0.452720688022293,0.618666540871267,0.769845680262616,-0.781726512530702,-0.570833181206224,-0.371324265745067,-0.182977980699364,-0.00557254062124778,-1.79118383473396,-1.75227945495103,-1.71326715623212,-1.67415347629107,-1.63494495284171,-0.040699474720388,-0.0369907258579017,-0.0333151462795072,-0.0296726382824269,-0.0260631041638818,7.0129304618339905,7.01944403478262,7.0259131599142695,7.0323378372289405,7.03871806672664,7.04505384840735,4.821120000000009
5,4.47213683028938,2.2281659650493904,0.313007834033827,-0.6728773550166122,-0.653084424438461,-1.5516938279494301,-2.50188431763072,-3.38932089626075,0.281430581327759,0.44052691247251397,0.583827863483449,0.709942416745718,0.271418419853394,0.452720688022293,0.618666540871267,0.769845680262616,0.9068478080586422,-0.570833181206224,-0.371324265745067,-0.182977980699364,-0.00557254062124778,0.161113839937148,-1.75227945495103,-1.71326715623212,-1.67415347629107,-1.63494495284171,-1.5956481235978899,-0.0369907258579017,-0.0333151462795072,-0.0296726382824269,-0.0260631041638818,-0.0224864462210949,7.01944403478262,7.0259131599142695,7.0323378372289405,7.03871806672664,7.04505384840735,7.051345182271089,2.785536
6,2.2281659650493904,0.313007834033827,-0.6728773550166122,-0.9943566460669071,-1.5516938279494301,-2.50188431763072,-3.38932089626075,-4.05493773833963,0.44052691247251397,0.583827863483449,0.709942416745718,0.8174795546444741,0.452720688022293,0.618666540871267,0.769845680262616,0.9068478080586422,1.03026262612165,-0.371324265745067,-0.182977980699364,-0.00557254062124778,0.161113839937148,0.317302946423689,-1.71326715623212,-1.67415347629107,-1.63494495284171,-1.5956481235978899,-1.55626952627345,-0.0333151462795072,-0.0296726382824269,-0.0260631041638818,-0.0224864462210949,-0.0189425667512876,7.0259131599142695,7.0323378372289405,7.03871806672664,7.04505384840735,7.051345182271089,7.05759206831786,1.995408
7,0.313007834033827,-0.6728773550166122,-0.9943566460669071,-1.26197021825036,-2.50188431763072,-3.38932089626075,-4.05493773833963,-4.31022281727448,0.583827863483449,0.709942416745718,0.8174795546444741,0.905048259564871,0.618666540871267,0.769845680262616,0.9068478080586422,1.03026262612165,1.14067983631393,-0.182977980699364,-0.00557254062124778,0.161113839937148,0.317302946423689,0.46321656428624397,-1.67415347629107,-1.63494495284171,-1.5956481235978899,-1.55626952627345,-1.51681569858222,-0.0296726382824269,-0.0260631041638818,-0.0224864462210949,-0.0189425667512876,-0.0154313680516816,7.0323378372289405,7.03871806672664,7.04505384840735,7.051345182271089,7.05759206831786,7.06379450654763,2.6369279999999997
8,-0.6728773550166122,-0.9943566460669071,-1.26197021825036,-1.70902199500534,-3.38932089626075,-4.05493773833963,-4.31022281727448,-4.010784878436669,0.709942416745718,0.8174795546444741,0.905048259564871,0.9710241508942281,0.769845680262616,0.9068478080586422,1.03026262612165,1.14067983631393,1.23868914049779,-0.00557254062124778,0.161113839937148,0.317302946423689,0.46321656428624397,0.5990764789726779,-1.63494495284171,-1.5956481235978899,-1.55626952627345,-1.51681569858222,-1.47729317823803,-0.0260631041638818,-0.0224864462210949,-0.0189425667512876,-0.0154313680516816,-0.0119527524194996,7.03871806672664,7.04505384840735,7.051345182271089,7.05759206831786,7.06379450654763,7.069952496960441,4.258655999999999
9,-0.9943566460669071,-1.26197021825036,-1.70902199500534,-2.3827637642252,-4.05493773833963,-4.31022281727448,-4.010784878436669,-3.09819459593732,0.8174795546444741,0.905048259564871,0.9710241508942281,1.01278505371228,0.9068478080586422,1.03026262612165,1.14067983631393,1.23868914049779,1.32488024053553,0.161113839937148,0.317302946423689,0.46321656428624397,0.5990764789726779,0.7251044759308579,-1.5956481235978899,-1.55626952627345,-1.51681569858222,-1.47729317823803,-1.4377085029547398,-0.0224864462210949,-0.0189425667512876,-0.0154313680516816,-0.0119527524194996,-0.008506622151962821,7.04505384840735,7.051345182271089,7.05759206831786,7.06379450654763,7.069952496960441,7.0760660395562605,5.39136
