X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
-0.33618422077079835,-0.22719974646055918,-0.4502011300496329,-0.3079389015252397,-0.0786536681019262,0.017931087391682032,0.01047566710842851,-0.07500215763443374,-0.15326202361335994,0.15566579044531226,-0.8358399937005394
-0.1948983722328339,-0.28617215081898495,-0.4687905447635161,-0.1871915792187806,-0.295089370060306,-0.011987463306904922,-0.25240620053364304,0.023198060258881714,-0.16134872746177908,-0.07295517526650785,-0.7796369935824246
-0.03549183626011554,-0.29864857543025214,-0.48024053886921114,0.10530040776593386,-0.3245144721498333,0.1023421022380604,-0.1018715339293006,-0.17183490043360672,0.13569279609674467,-0.3109969412452458,-0.23266664041891394
0.1117518001801221,-0.2541443635120635,-0.4741704863482754,0.34709232696433534,-0.08803814614757988,-0.16664614324924532,0.11241240340490943,0.1116622829694196,0.12594555555962939,-0.1472033551380958,-0.6525630930351589
0.21141404525668728,-0.1386197574953898,-0.46340140462615287,0.2683750323336773,0.24610440541227407,-0.07091422322497043,0.07444459323985186,-0.22057941626537614,-0.17425184941205052,0.19704593984412266,-0.912067404228513
0.23616843662486509,0.026515712523467183,-0.4549031555838705,-0.10427176278346495,0.34586365401914665,0.20818050929764942,-0.24503143838608266,0.0826713319382073,-0.0849240552027789,0.20977407946349702,-0.8687212094964368
0.17487293393710268,0.18821770654902759,-0.4429296335839603,-0.4189855875991566,0.0871689667376605,-0.004944241511124825,-0.27490113494125823,-0.0962741309010764,0.1630530661717522,-0.10302946615224406,-0.8238907043584393
0.03596420339291928,0.30220479923908106,-0.41828900156653426,-0.37375818488099577,-0.291914200151982,-0.22803571204007356,0.1290969694590487,-0.10791696895180491,0.07240773587984006,-0.3157023560749056,-0.9113114689554707
-0.15277117302868148,0.35489490002786783,-0.38150489535437837,-0.00734707682502167,-0.46961636423668596,0.020370181607201054,0.29566800953375116,0.06035209399706609,-0.15856673819296296,-0.2218778550816738,-0.9584156856569156
-0.3530388821704201,0.3370167117955971,-0.33260587562647825,0.3856656801160161,-0.29049379326196767,0.14350805252984,-0.09904246824217644,-0.11913005749196637,-0.1604962226570359,0.08736472967919884,-0.8469427930233474
-0.5213893751974461,0.24291028767350475,-0.2728773214778203,0.4795239196514398,0.13374226439727122,-0.10686791644258631,-0.45063610773804597,0.009440956818930646,0.04977110948369856,0.29052311737300673,-0.8183786763258396
-0.6163251647182404,0.08457520476507363,-0.21634971093413768,0.15261644045584122,0.46608191563510126,0.026674974278029895,-0.1301062432181309,-0.15755526931678598,0.22383278526491446,0.0566403825180668,-0.9054017874719477
-0.6078079174627005,-0.11268617952694893,-0.1761098192167173,-0.36283236818901676,0.39194712999074977,0.0614165943305236,0.26873562271981744,0.055094256040083334,0.08393671401527714,-0.33250273464346336,-0.7535139178707824
-0.48564177999096614,-0.3139923186806851,-0.15881199211985553,-0.6228367368107364,-0.07873106767181937,-0.2666179941296498,0.14873339325641433,-0.09482539639506393,-0.30087127286892323,-0.32368219067136206,-0.7998129847631796
-0.26523767334617687,-0.4717864734392496,-0.16075194711097185,-0.35938759462617165,-0.5545604299818698,0.05339140044274715,-0.16101101610525514,-0.03459442156236914,-0.21407568165910096,0.04128352210262043,-0.6310976810110634
0.012872313497340304,-0.5376780600262627,-0.157312895808021,0.24799089641459182,-0.5931669965401289,0.35546578975320164,-0.32275992303738266,-0.025189339722424098,0.23702576336940573,0.265766605635374,0.11172487105791573
0.28674031685024626,-0.4735593414710628,-0.12747009563756728,0.6662132332778439,-0.10676325299726808,-0.30270681201505045,-0.19619226931226186,-0.11367584436210498,0.25720422186440595,0.16048850187732855,0.1612268199535416
0.47946049596400253,-0.25986792931211167,-0.09158911323753649,0.4437687159046002,0.4987598739837682,-0.17378013743297738,0.2572974707815521,-0.017068132030164218,-0.09511595933810546,-0.16738242659673508,-0.6946533328083783
0.5258946100037198,0.06446478214686291,-0.07698881998938123,-0.26891571043355644,0.6061994631588978,0.3586838516447055,0.17442163931063437,-0.06331126548995081,-0.30162031295201175,-0.4004016611995256,-0.7582385133272963
0.4022322048365514,0.38468237786168924,-0.08288712052400693,-0.7448299662796953,0.055571422676164994,-0.19991636088406184,-0.36067477588992136,0.04468417712888484,-0.06279242198773027,-0.18153219528033582,-0.895468325524627
0.13611044756852908,0.5821519133365662,-0.09394088142288715,-0.46956460279792667,-0.5796192522052783,-0.122927340124237,-0.10988790452643782,-0.20215449321738943,0.28981624072747025,0.2468829239088468,-0.9109807472735147
-0.1981272511711547,0.6082677560020562,-0.08565107471533051,0.2627714092572979,-0.6496205986321459,0.24252044063838718,0.14807375397280564,0.0523088689522222,0.06508368841470458,0.3101432020239925,-0.781644946651443
-0.5084459290671094,0.47970599750090437,-0.0560519827538527,0.7017997104165998,-0.12497086342334407,-0.13468067224371816,-0.1839692024857349,-0.051216154263775904,-0.2808588543042796,-0.10306346613338047,-0.8068329461789834
-0.7156956857611869,0.23770375472376992,-0.030366244567339606,0.4373966137744709,0.45905031837925536,-0.05491891315343167,-0.11761221842675262,-0.1219652662254288,0.031067486906785957,-0.4203731905177034,-0.9697684948226308
-0.7681944760211827,-0.061184575438593014,-0.03128206394091371,-0.24186516918480283,0.5445895442222288,0.08881380178839504,0.15546987934386447,0.05105316539944749,0.16189584474939678,-0.18599728413584915,-0.9864876569943699
-0.6523789124688568,-0.35145957835505937,-0.06504702096786152,-0.6688956892613132,0.07628333124397746,-0.1378677807992985,-0.01818780206458781,-0.12263069551083283,-0.17877705752704054,0.17773226960768662,-0.9440824441907162
-0.3964565417621335,-0.5651551796210341,-0.11635025851459946,-0.4545115528116167,-0.46432237067559534,0.06786232183045549,-0.2245891578875191,-0.01616243841850007,-0.05519453624133208,0.15928802974667478,-0.5527422339462184
-0.06462396820135519,-0.6404104996708043,-0.15257221577610436,0.15043322636785206,-0.5567168781928842,0.08953847291586237,-0.15530420269239287,-0.05610936037633585,0.2118289773543236,0.003628181093896732,-0.3486023071774479
0.25410918832708296,-0.5370209671764281,-0.15894419249254954,0.5242276045237244,-0.14792314405242069,-0.14984688676613034,0.028291533402773128,-0.08155615661288484,0.007428388098492222,-0.06459826763645471,-0.32971967400291347
0.4670049429418581,-0.264661311802055,-0.14568532295167846,0.31305564896622373,0.3103291578724081,0.05050510155238319,0.0651889658822169,0.003520416914620128,-0.205997334906595,-0.22677540620954795,-0.5120674042285129
0.5047333164079444,0.10676892452181397,-0.12462477066435151,-0.2191215086499373,0.34045955125267224,0.018382069887809438,-0.10964190030575682,-0.08257396214265889,-0.05761561258529946,-0.2579630125903386,-0.7898539312571361
0.3450673483563753,0.4627212187481786,-0.10159292158046829,-0.48474815828277895,-0.05739811767876768,-0.11577416530562601,-0.07161003814129774,-0.03312349725907937,0.1879108595181247,0.10718455795553838,-0.9578822000866176
0.027200833971225524,0.683885115675479,-0.07162234401138756,-0.1959009260734027,-0.42601707085284424,0.09124622564164131,0.047285364379228145,-0.07980002607974668,0.057368937597910286,0.3633797273728179,-0.9162092995787235
-0.3561563673646866,0.6934301292740692,-0.022516034279558617,0.329505688324774,-0.34215067094769536,-0.007577152224901962,-0.18076727114497104,0.001790877385458911,-0.2375823748160386,-0.006820632696269313,-0.8434977755029726
-0.6862676373956049,0.48519945504798634,0.04017024558643478,0.49642600456630603,0.11551671087555437,-0.04916384643348182,-0.14653321855658086,-0.10314032221100278,-0.018861527909788456,-0.5367409235782528,-0.9346430961848892
-0.8565154217848611,0.12141494951411036,0.09095243191938152,0.07918292245034131,0.4327068789005235,0.019341487451286943,0.21033651716036283,-0.010081686781496346,0.24315016134111578,-0.3120984848525674,-0.8514429701956769
-0.80669750649328,-0.29689186487630215,0.10715342791864813,-0.4935535408621995,0.22030714349355618,-0.1478328251756741,0.06945588389515289,-0.04404616291075547,-0.13754232927370302,0.3999223907725846,-0.8902240245678964
-0.5421304153360995,-0.649939390787765,0.08645449301198305,-0.5800214834491175,-0.32993482486952197,0.11436822804571567,-0.3622134481169146,-0.10715165597629384,-0.24007704096418603,0.4144858570772314,-0.10833103665498633
