X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
-0.4248288162408552,0.05814358656626872,0.18233888175502844,0.25169640017643347,-0.21335018186299715,-0.402163443495932,-0.5421041310367312,-0.1206005348509076,0.1592090274505289,0.40046548323521813,-0.9440824441907162
-0.3579508951034551,0.18233888175502844,0.25169640017643347,0.23374640536405922,-0.402163443495932,-0.5421041310367312,-0.5953137200432155,0.1592090274505289,0.40046548323521813,0.5361697579524591,-0.5527422339462184
-0.23885510038718416,0.25169640017643347,0.23374640536405922,0.13613548776509932,-0.5421041310367312,-0.5953137200432155,-0.5387975876064567,0.40046548323521813,0.5361697579524591,0.5041483631073438,-0.3486023071774479
-0.09074446990039708,0.23374640536405922,0.13613548776509932,-0.02075657735712899,-0.5953137200432155,-0.5387975876064567,-0.37201270873766024,0.5361697579524591,0.5041483631073438,0.30123731249277186,-0.32971967400291347
0.05814358656626872,0.13613548776509932,-0.02075657735712899,-0.21335018186299715,-0.5387975876064567,-0.37201270873766024,-0.1206005348509076,0.5041483631073438,0.30123731249277186,-0.007436788274898354,-0.5120674042285129
0.18233888175502844,-0.02075657735712899,-0.21335018186299715,-0.402163443495932,-0.37201270873766024,-0.1206005348509076,0.1592090274505289,0.30123731249277186,-0.007436788274898354,-0.3403187447084496,-0.7898539312571361
0.25169640017643347,-0.21335018186299715,-0.402163443495932,-0.5421041310367312,-0.1206005348509076,0.1592090274505289,0.40046548323521813,-0.007436788274898354,-0.3403187447084496,-0.6111395030848475,-0.9578822000866176
0.23374640536405922,-0.402163443495932,-0.5421041310367312,-0.5953137200432155,0.1592090274505289,0.40046548323521813,0.5361697579524591,-0.3403187447084496,-0.6111395030848475,-0.7477783742829343,-0.9162092995787235
0.13613548776509932,-0.5421041310367312,-0.5953137200432155,-0.5387975876064567,0.40046548323521813,0.5361697579524591,0.5041483631073438,-0.6111395030848475,-0.7477783742829343,-0.7145056242077233,-0.8434977755029726
-0.02075657735712899,-0.5953137200432155,-0.5387975876064567,-0.37201270873766024,0.5361697579524591,0.5041483631073438,0.30123731249277186,-0.7477783742829343,-0.7145056242077233,-0.5196487458508632,-0.9346430961848892
-0.21335018186299715,-0.5387975876064567,-0.37201270873766024,-0.1206005348509076,0.5041483631073438,0.30123731249277186,-0.007436788274898354,-0.7145056242077233,-0.5196487458508632,-0.21257461257867294,-0.8514429701956769
-0.402163443495932,-0.37201270873766024,-0.1206005348509076,0.1592090274505289,0.30123731249277186,-0.007436788274898354,-0.3403187447084496,-0.5196487458508632,-0.21257461257867294,0.1257256072563906,-0.8902240245678964
-0.5421041310367312,-0.1206005348509076,0.1592090274505289,0.40046548323521813,-0.007436788274898354,-0.3403187447084496,-0.6111395030848475,-0.21257461257867294,0.1257256072563906,0.40396540889382204,-0.10833103665498633
-0.5953137200432155,0.1592090274505289,0.40046548323521813,0.5361697579524591,-0.3403187447084496,-0.6111395030848475,-0.7477783742829343,0.1257256072563906,0.40396540889382204,0.5397732347442579,0.29552344580495293
-0.5387975876064567,0.40046548323521813,0.5361697579524591,0.5041483631073438,-0.6111395030848475,-0.7477783742829343,-0.7145056242077233,0.40396540889382204,0.5397732347442579,0.4856481657463385,0.17084924603330864
-0.37201270873766024,0.5361697579524591,0.5041483631073438,0.30123731249277186,-0.7477783742829343,-0.7145056242077233,-0.5196487458508632,0.5397732347442579,0.4856481657463385,0.24159075961631626,-0.7141029174376944
-0.1206005348509076,0.5041483631073438,0.30123731249277186,-0.007436788274898354,-0.7145056242077233,-0.5196487458508632,-0.21257461257867294,0.4856481657463385,0.24159075961631626,-0.1309717980809184,-0.8069609039725973
