X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,Y
-0.20502814895082855,-0.14614522356183968,-0.08702831877932482,0.2799601440133035,-0.7966368904289134,0.5693276256159501,0.3638612377670791,-0.1974942002533856,-0.2808793836721708,-0.1271911612634118,0.4350078803002524,0.32624287897962967,0.06064539092956123,-0.5969762427023488,-0.07806214723064364,1.0,0.1574084711680941,0.9277859128848818,-0.18171742047117811,-0.7664640678603125
-0.3021695960181642,-0.21576586849700508,-0.11997774060791955,0.1586889208012363,-0.6405685541449768,0.6066500282226113,0.34160104993393636,-0.2578744411612741,-0.2589137127765694,-0.03251344978159598,0.4449826199293576,0.2359278701647054,0.05838273342611555,-0.5701316345080073,-0.09827789043927981,0.9049407603432313,0.20389290099594426,0.8230231980176441,-0.2600759292226885,-0.3376733646353297
-0.403708212060613,-0.23935047107544283,-0.19231801294079187,-0.003310527335327995,-0.47859308407516943,0.6542737210629219,0.31185278301175234,-0.3081398358929086,-0.23372918068467863,-0.04137930053324157,0.4325452998641188,0.15023990365921036,-0.0668867206903817,-0.5267199298319574,-0.04685263647834115,0.8145602229130677,0.2277704945370791,0.7483443902479414,-0.33556075357967585,-0.7620746556711893
-0.45596294041377317,-0.14497735712546067,-0.3048483844028591,-0.18722517838107,-0.3178940018509131,0.6988203621492857,0.2810054537772122,-0.30131581363909965,-0.20968194184846478,-0.1518438719002888,0.365481706120075,0.08952562554755272,-0.11988090568702492,-0.4905416694077138,0.09749796502013375,0.7397294305921116,0.24207468248863062,0.6600338332693985,-0.38221278846577733,-0.7768203372440253
-0.4174031237293706,0.0029646640537188684,-0.4067506602491464,-0.3269014399782052,-0.17989144491861953,0.7193863010140369,0.2611920776720582,-0.23561836043585394,-0.19533957680299618,-0.11276967747284472,0.30377487259945624,0.042907393041364594,0.059564611880491114,-0.4945671269102426,0.2274317981222258,0.6663379575594341,0.2881508668072408,0.5468943259324235,-0.3392211349021599,-0.7731167707094525
-0.30154384419847124,0.06465323966825065,-0.44256167688833925,-0.38234965081187455,-0.07205152114741309,0.7149043772815737,0.25190779299616506,-0.18776588515134807,-0.18225333854849635,0.04601607929071916,0.3040546189460078,-0.018420419120876885,-0.024244288547396686,-0.47956277981927364,0.3630647140999783,0.5827875409073529,0.3279137187585359,0.49476470379988835,-0.3122219674656831,-0.726410681634563
-0.1635602890704111,0.02568239691269203,-0.42768896670611956,-0.3948111876200028,0.02129926235304258,0.7044975788522092,0.24176219093330653,-0.18840618948037435,-0.15871802012351532,0.015236676109397607,0.282198420738935,-0.06579152397307286,-0.22708753428011963,-0.434902819142696,0.5047740851121092,0.5233600022947356,0.3395113635476159,0.4321338533590031,-0.15718679908341082,-0.8554868338209696
-0.048250599877960654,-0.006316161983575874,-0.41770602425183334,-0.41763906669291706,0.10861481823403563,0.6940819893604862,0.23102311134045106,-0.1642560862543868,-0.13562506318472456,-0.1463755640112795,0.1964884193164238,-0.08301057245926546,-0.2037936705189609,-0.4000927945190619,0.5823175989883851,0.4895565897855634,0.35037589963025684,0.3342101769322179,-0.049014570231728505,-0.8934689661699773
0.04507287307776031,0.0044864612717352426,-0.4109566168997568,-0.4340736788991896,0.17814238981198272,0.6702485361897488,0.229945137613917,-0.07789922797253179,-0.12485880723518317,-0.2235858111350807,0.0983194023093843,-0.09068117304034973,-0.12626065460787472,-0.3758137815874305,0.6236159938589354,0.4502698167700643,0.3697828226889672,0.2567435386577226,-0.009583705814506294,-0.8967198745725466
0.12582704062887617,0.007831369960267454,-0.366754958902636,-0.401807315635189,0.21804494325753554,0.6234696419187349,0.24352109422764645,0.029569088122856968,-0.12311708572120506,-0.23280223653878918,0.010079738378414804,-0.09543135217261844,-0.14388235728386378,-0.342569600389263,0.6327100732151996,0.40524604540862197,0.38645354257248754,0.19806736550243587,0.12084597846454637,-0.7943917029136095
