,series_max,series_min
X1,13.813788377780961,-10.795806799548322
X2,10.617373722858312,-10.036231312336277
X3,9.455997215466578,-6.052703572587586
X4,2.3442426004274775,-6.683604865080805
X5,4.140690661346111,-4.070485371951272
X6,4.192642081932651,-3.8159382287388652
X7,4.0969538536598495,-3.686122189113587
X8,5.275114273332158,-4.42950696297078
X9,2.823589467279453,-1.8692609994561347
X10,5.419161518429812,-3.3423143961314468
X11,1.451261405978376,-1.1256698484244418
X12,0.886074406518015,-0.4457749868035765
X13,1.3971963813559427,-1.189040510453597
X14,0.18942906647984092,-0.25806649556454536
X15,0.30868303538972797,-0.4065455902111417
X16,0.23290097269480284,-0.17747532901186786
X17,0.10470663691286694,-0.09359232101870754
X18,0.06294126137093296,-0.06234326424946359
X19,0.06319008569312988,-0.05502874750287091
Y,25.251264000000003,0.05609088
