,series_max,series_min
X1,2.68060090413259,-3.04195322020967
X2,2.68060090413259,-3.04195322020967
X3,2.68060090413259,-3.04195322020967
X4,2.68060090413259,-3.04195322020967
X5,2.68060090413259,-3.04195322020967
X6,2.68060090413259,-3.04195322020967
X7,2.68060090413259,-3.04195322020967
X8,2.68060090413259,-3.04195322020967
X9,2.68060090413259,-3.04195322020967
X10,2.68060090413259,-3.04195322020967
X11,2.68060090413259,-3.04195322020967
X12,2.68060090413259,-3.04195322020967
X13,2.68060090413259,-3.04195322020967
X14,2.68060090413259,-3.04195322020967
X15,2.68060090413259,-3.04195322020967
X16,2.68060090413259,-3.04195322020967
X17,2.68060090413259,-3.04195322020967
X18,2.68060090413259,-3.04195322020967
X19,2.68060090413259,-3.04195322020967
X20,2.68060090413259,-3.04195322020967
X21,2.14892646696078,-2.5390993419914403
X22,2.14892646696078,-2.5390993419914403
X23,2.14892646696078,-2.5390993419914403
X24,2.14892646696078,-2.5390993419914403
X25,2.14892646696078,-2.5390993419914403
X26,2.14892646696078,-2.5390993419914403
X27,2.14892646696078,-2.5390993419914403
X28,2.14892646696078,-2.5390993419914403
X29,2.14892646696078,-2.5390993419914403
X30,2.14892646696078,-2.5390993419914403
X31,2.14892646696078,-2.5390993419914403
X32,2.14892646696078,-2.5390993419914403
X33,2.14892646696078,-2.5390993419914403
X34,2.14892646696078,-2.5390993419914403
X35,2.14892646696078,-2.5390993419914403
X36,2.14892646696078,-2.5390993419914403
X37,2.14892646696078,-2.5390993419914403
X38,2.14892646696078,-2.5390993419914403
X39,2.14892646696078,-2.5390993419914403
X40,2.14892646696078,-2.5390993419914403
X41,6.684794284048361,-0.9539243147636222
X42,6.684794284048361,-0.9539243147636222
X43,6.684794284048361,-0.9539243147636222
X44,6.684794284048361,-0.9539243147636222
X45,6.684794284048361,-0.9539243147636222
X46,6.684794284048361,-0.9539243147636222
X47,6.684794284048361,-0.9539243147636222
X48,6.684794284048361,-0.9539243147636222
X49,6.684794284048361,-0.9539243147636222
X50,6.684794284048361,-0.9539243147636222
X51,6.684794284048361,-0.9539243147636222
X52,6.684794284048361,-0.9539243147636222
X53,6.684794284048361,-0.9539243147636222
X54,6.684794284048361,-0.9539243147636222
X55,6.684794284048361,-0.9539243147636222
X56,6.684794284048361,-0.9539243147636222
X57,6.684794284048361,-0.9539243147636222
X58,6.684794284048361,-0.9539243147636222
X59,6.684794284048361,-0.9539243147636222
X60,6.684794284048361,-0.9539243147636222
Y,8.814528,0.0366336
