X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y
-0.5009100281266581,-0.49978885474463075,-0.4992213835420902,-0.4248288162408552,-0.3579508951034551,-0.23885510038718416,-0.09074446990039708,0.2041335807884217,0.045840304569494617,-0.1933326824525029,-0.3530944690597845,0.1287528484516267,0.056805863837787296,-0.06829445385188848,-0.1194990380412656,-0.2413876026391102,0.1330578022238249,0.272694359926424,-0.08993816802841381,-0.015537301859430364,0.13165052359315665,-0.0798399711518073,0.060488664155237126,0.021971129994526217,0.07037672756584779,-0.044186104683736294,-0.9584156856569156
-0.49978885474463075,-0.4992213835420902,-0.4988977827795924,-0.3579508951034551,-0.23885510038718416,-0.09074446990039708,0.05814358656626872,0.045840304569494617,-0.1933326824525029,-0.3530944690597845,-0.27588684920100015,0.056805863837787296,-0.06829445385188848,-0.1194990380412656,0.02443102392486418,0.1330578022238249,0.272694359926424,-0.08993816802841381,-0.36567072171690784,0.13165052359315665,-0.0798399711518073,0.060488664155237126,0.12459753815909158,0.07037672756584779,-0.044186104683736294,0.1579133008969793,-0.8469427930233474
-0.4992213835420902,-0.4988977827795924,-0.4917878568841092,-0.23885510038718416,-0.09074446990039708,0.05814358656626872,0.18233888175502844,-0.1933326824525029,-0.3530944690597845,-0.27588684920100015,0.04284723680361546,-0.06829445385188848,-0.1194990380412656,0.02443102392486418,0.25187968424415086,0.272694359926424,-0.08993816802841381,-0.36567072171690784,-0.010687911922547366,-0.0798399711518073,0.060488664155237126,0.12459753815909158,-0.14850797028434615,-0.044186104683736294,0.1579133008969793,-0.13615195814990722,-0.8183786763258396
-0.4988977827795924,-0.4917878568841092,-0.4769280454736248,-0.09074446990039708,0.05814358656626872,0.18233888175502844,0.25169640017643347,-0.3530944690597845,-0.27588684920100015,0.04284723680361546,0.3474618923275663,-0.1194990380412656,0.02443102392486418,0.25187968424415086,0.2187005804419051,-0.08993816802841381,-0.36567072171690784,-0.010687911922547366,0.35414874070952673,0.060488664155237126,0.12459753815909158,-0.14850797028434615,0.09804205462899396,0.1579133008969793,-0.13615195814990722,0.2003645785733179,-0.9054017874719477
-0.4917878568841092,-0.4769280454736248,-0.4692093051824643,0.05814358656626872,0.18233888175502844,0.25169640017643347,0.23374640536405922,-0.27588684920100015,0.04284723680361546,0.3474618923275663,0.31087649150714247,0.02443102392486418,0.25187968424415086,0.2187005804419051,-0.14659404836674517,-0.36567072171690784,-0.010687911922547366,0.35414874070952673,0.0009617281558862434,0.12459753815909158,-0.14850797028434615,0.09804205462899396,0.15565549301549275,-0.13615195814990722,0.2003645785733179,-0.07785973320723516,-0.7535139178707824
-0.4769280454736248,-0.4692093051824643,-0.45569525802871513,0.18233888175502844,0.25169640017643347,0.23374640536405922,0.13613548776509932,0.04284723680361546,0.3474618923275663,0.31087649150714247,-0.05213027513266233,0.25187968424415086,0.2187005804419051,-0.14659404836674517,-0.29501719746043975,-0.010687911922547366,0.35414874070952673,0.0009617281558862434,-0.34866810506661383,-0.14850797028434615,0.09804205462899396,0.15565549301549275,-0.1413200105960366,0.2003645785733179,-0.07785973320723516,0.058519378020568835,-0.7998129847631796
-0.4692093051824643,-0.45569525802871513,-0.4311958775216881,0.25169640017643347,0.23374640536405922,0.13613548776509932,-0.02075657735712899,0.3474618923275663,0.31087649150714247,-0.05213027513266233,-0.43304269342249513,0.2187005804419051,-0.14659404836674517,-0.29501719746043975,0.0480353964211635,0.35414874070952673,0.0009617281558862434,-0.34866810506661383,-0.08361028590011021,0.09804205462899396,0.15565549301549275,-0.1413200105960366,-0.004177069585640236,-0.07785973320723516,0.058519378020568835,0.07286950909125212,-0.6310976810110634
-0.45569525802871513,-0.4311958775216881,-0.4031808188801044,0.23374640536405922,0.13613548776509932,-0.02075657735712899,-0.21335018186299715,0.31087649150714247,-0.05213027513266233,-0.43304269342249513,-0.503003294647733,-0.14659404836674517,-0.29501719746043975,0.0480353964211635,0.38649150799730836,0.0009617281558862434,-0.34866810506661383,-0.08361028590011021,0.21720507301528413,0.15565549301549275,-0.1413200105960366,-0.004177069585640236,0.22178159078314863,0.058519378020568835,0.07286950909125212,-0.05113839954493349,0.11172487105791573
-0.4311958775216881,-0.4031808188801044,-0.37234397768713434,0.13613548776509932,-0.02075657735712899,-0.21335018186299715,-0.402163443495932,-0.05213027513266233,-0.43304269342249513,-0.503003294647733,-0.16021333920475223,-0.29501719746043975,0.0480353964211635,0.38649150799730836,0.21558829544544977,-0.34866810506661383,-0.08361028590011021,0.21720507301528413,0.09443033386475874,-0.1413200105960366,-0.004177069585640236,0.22178159078314863,-0.06423099810386723,0.07286950909125212,-0.05113839954493349,0.13324737722570146,0.1612268199535416
-0.4031808188801044,-0.37234397768713434,-0.3386027718308895,-0.02075657735712899,-0.21335018186299715,-0.402163443495932,-0.5421041310367312,-0.43304269342249513,-0.503003294647733,-0.16021333920475223,0.3343658129382605,0.0480353964211635,0.38649150799730836,0.21558829544544977,-0.23751149933248183,-0.08361028590011021,0.21720507301528413,0.09443033386475874,-0.15981747153376447,-0.004177069585640236,0.22178159078314863,-0.06423099810386723,-0.14740927714398733,-0.05113839954493349,0.13324737722570146,-0.06557484513598644,-0.6946533328083783
-0.37234397768713434,-0.3386027718308895,-0.30433890183712675,-0.21335018186299715,-0.402163443495932,-0.5421041310367312,-0.5953137200432155,-0.503003294647733,-0.16021333920475223,0.3343658129382605,0.5363125620099651,0.38649150799730836,0.21558829544544977,-0.23751149933248183,-0.3222088433156278,0.21720507301528413,0.09443033386475874,-0.15981747153376447,-0.18606261490911014,0.22178159078314863,-0.06423099810386723,-0.14740927714398733,0.28619531140967025,0.13324737722570146,-0.06557484513598644,0.1141363784425864,-0.7582385133272963
-0.3386027718308895,-0.30433890183712675,-0.271040681428274,-0.402163443495932,-0.5421041310367312,-0.5953137200432155,-0.5387975876064567,-0.16021333920475223,0.3343658129382605,0.5363125620099651,0.22107517157934709,0.21558829544544977,-0.23751149933248183,-0.3222088433156278,0.11516338900307788,0.09443033386475874,-0.15981747153376447,-0.18606261490911014,0.0328304484369395,-0.06423099810386723,-0.14740927714398733,0.28619531140967025,0.023040808562376114,-0.06557484513598644,0.1141363784425864,-0.024173033047624637,-0.895468325524627
-0.30433890183712675,-0.271040681428274,-0.23887291917747888,-0.5421041310367312,-0.5953137200432155,-0.5387975876064567,-0.37201270873766024,0.3343658129382605,0.5363125620099651,0.22107517157934709,-0.3672879190474685,-0.23751149933248183,-0.3222088433156278,0.11516338900307788,0.4768205196318138,-0.15981747153376447,-0.18606261490911014,0.0328304484369395,0.2153837055632346,-0.14740927714398733,0.28619531140967025,0.023040808562376114,-0.2934406794146155,0.1141363784425864,-0.024173033047624637,0.06853767628738838,-0.9109807472735147
-0.271040681428274,-0.23887291917747888,-0.20499137197021855,-0.5953137200432155,-0.5387975876064567,-0.37201270873766024,-0.1206005348509076,0.5363125620099651,0.22107517157934709,-0.3672879190474685,-0.692829398589346,-0.3222088433156278,0.11516338900307788,0.4768205196318138,0.23016508133814684,-0.18606261490911014,0.0328304484369395,0.2153837055632346,0.031091208414219418,0.28619531140967025,0.023040808562376114,-0.2934406794146155,0.3456273687366811,-0.024173033047624637,0.06853767628738838,0.009859575226418782,-0.781644946651443
-0.23887291917747888,-0.20499137197021855,-0.17277910847146327,-0.5387975876064567,-0.37201270873766024,-0.1206005348509076,0.1592090274505289,0.22107517157934709,-0.3672879190474685,-0.692829398589346,-0.42717774922823193,0.11516338900307788,0.4768205196318138,0.23016508133814684,-0.33319233194508024,0.0328304484369395,0.2153837055632346,0.031091208414219418,-0.32814427291631976,0.023040808562376114,-0.2934406794146155,0.3456273687366811,0.09405860457869641,0.06853767628738838,0.009859575226418782,0.04521248977985026,-0.8068329461789834
-0.20499137197021855,-0.17277910847146327,-0.1398279805584003,-0.37201270873766024,-0.1206005348509076,0.1592090274505289,0.40046548323521813,-0.3672879190474685,-0.692829398589346,-0.42717774922823193,0.23592224013855656,0.4768205196318138,0.23016508133814684,-0.33319233194508024,-0.41247179506094267,0.2153837055632346,0.031091208414219418,-0.32814427291631976,-0.15417955013462203,-0.2934406794146155,0.3456273687366811,0.09405860457869641,-0.40812842937345617,0.009859575226418782,0.04521248977985026,0.03912163470932639,-0.9697684948226308
-0.17277910847146327,-0.1398279805584003,-0.10384705166301456,-0.1206005348509076,0.1592090274505289,0.40046548323521813,0.5361697579524591,-0.692829398589346,-0.42717774922823193,0.23592224013855656,0.6938518480061431,0.23016508133814684,-0.33319233194508024,-0.41247179506094267,0.1477727353396221,0.031091208414219418,-0.32814427291631976,-0.15417955013462203,0.3585452611517368,0.3456273687366811,0.09405860457869641,-0.40812842937345617,0.37216451748028856,0.04521248977985026,0.03912163470932639,-0.01829215251293359,-0.9864876569943699
-0.1398279805584003,-0.10384705166301456,-0.08555541583162607,0.1592090274505289,0.40046548323521813,0.5361697579524591,0.5041483631073438,-0.42717774922823193,0.23592224013855656,0.6938518480061431,0.4546072516456954,-0.33319233194508024,-0.41247179506094267,0.1477727353396221,0.5477478501065431,-0.32814427291631976,-0.15417955013462203,0.3585452611517368,0.16134010925639508,0.09405860457869641,-0.40812842937345617,0.37216451748028856,0.16307925887720276,0.03912163470932639,-0.01829215251293359,0.14630177504332154,-0.9440824441907162
-0.10384705166301456,-0.08555541583162607,-0.0891029659676964,0.40046548323521813,0.5361697579524591,0.5041483631073438,0.30123731249277186,0.23592224013855656,0.6938518480061431,0.4546072516456954,-0.26614632775936986,-0.41247179506094267,0.1477727353396221,0.5477478501065431,0.28211374407756984,-0.15417955013462203,0.3585452611517368,0.16134010925639508,-0.37572599220506486,-0.40812842937345617,0.37216451748028856,0.16307925887720276,-0.39976705278820046,-0.01829215251293359,0.14630177504332154,-0.09163886321230041,-0.5527422339462184
-0.08555541583162607,-0.0891029659676964,-0.09539342238417381,0.5361697579524591,0.5041483631073438,0.30123731249277186,-0.007436788274898354,0.6938518480061431,0.4546072516456954,-0.26614632775936986,-0.7253624508513334,0.1477727353396221,0.5477478501065431,0.28211374407756984,-0.20408461551984003,0.3585452611517368,0.16134010925639508,-0.37572599220506486,-0.13201315171809436,0.37216451748028856,0.16307925887720276,-0.39976705278820046,0.31402029441291646,0.14630177504332154,-0.09163886321230041,0.12752360784413042,-0.3486023071774479
-0.0891029659676964,-0.09539342238417381,-0.10452972181106146,0.5041483631073438,0.30123731249277186,-0.007436788274898354,-0.3403187447084496,0.4546072516456954,-0.26614632775936986,-0.7253624508513334,-0.4890862008503566,0.5477478501065431,0.28211374407756984,-0.20408461551984003,-0.3417888099611054,0.16134010925639508,-0.37572599220506486,-0.13201315171809436,0.3048144968488804,0.16307925887720276,-0.39976705278820046,0.31402029441291646,0.11552796766754647,-0.09163886321230041,0.12752360784413042,-0.009783852945698612,-0.32971967400291347
