X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,Y
0.30211796670170643,-0.9734471083767119,0.14585047092674563,0.5004710123155482,-0.055063131891718076,0.4158238527283904,0.23453552958370905,0.17867226363860067,0.08350103292216038,0.22466827883601237,0.8789816105001347,-0.023388299846734628,-0.5170462628005612,0.3493341281753186,-1.0,-0.2932037397219228,-0.35328130287811066,0.34283444948010344,0.013598298768970452,0.13425536507990654,0.07730544472391321,-0.004775262919036405,-0.5787788673361551,-0.048551600289062025,0.04732690436131293,0.7178810959379764,-0.16445642012298156,0.24350249654243283,-0.013427292571243199,0.31760013953274635,-0.27442177099331266,-0.3565459071014909,-0.014304046909106582,0.5534198496702036,-0.031464261903128676,-0.515468276384238,-0.5741117955850743
0.1531801979410694,-0.8212883890845609,0.47128880693253183,0.6801480582318882,0.03950744024693664,0.06610263817055251,-0.5115893817910312,0.20135099779372334,-0.10537232531415075,-0.6118673161180612,-0.6612559384815193,-0.11579467397101306,0.26762207824097795,0.3950209848582784,-0.5853926950613448,0.18368916033863125,-0.8905406340264568,-0.05204742193145184,0.7342239406486704,0.4789697310936236,-0.10203237989986469,-0.06396645613847118,-0.5970225335118967,-0.5583322519578224,0.1925022355903505,-0.18562041098171922,-0.5593720520833253,-0.41122117229721067,0.09279201261146341,-0.0728093813706876,-0.029591149589625942,0.12716835688410355,-0.23420778892717142,-0.2190651040638627,0.23091438139781717,-0.13593093511299836,-0.3218097546455757
-0.05404961021906762,-0.5424130989567033,0.7293167237951974,0.5425078065799092,-0.1707517850394007,-0.23148483990906588,-0.8438038905102574,-0.37963109321505395,-0.2848827030028016,-0.18590422443314059,0.3940986800730666,0.12990160520614502,-0.32126104170386516,-0.5885499480356289,-0.0005307417343873855,-0.1520852485270172,-0.5737303945758543,-0.4683108783634259,0.918293289240879,-0.7023620036845967,-0.32523070088888173,0.016877453885658866,0.0270246572978583,-0.9468117525479869,-0.2553960015189234,-0.4101312417449836,0.18115759853320745,-0.01810146299786497,-0.41249815585514815,-0.5063174126811114,0.2661470088387228,-0.1945798522828467,0.52023941042284,-0.22608587176639194,-0.23757867301565472,-0.09618643474371491,-0.6137536744180943
-0.2711263532768863,-0.1703292708303249,0.8565672271847968,0.21784696249445634,-0.34689774254666983,-0.15918270826567427,-0.38715897419074863,-0.866828671797663,0.21552252690860252,0.25921168377602966,-0.2784017687953555,-0.1069710156520971,-0.22079649609711627,-0.19568367266697506,0.6797634929897018,0.312677176186164,-0.14310693448832124,-0.41501641064117556,0.5957799534944777,-0.4352092881964905,-0.5443360049875061,-0.10014885070780744,0.15994035379353333,0.4833971839632454,-0.12415188459443438,0.5199160976955921,0.16880622624560715,-0.27374711274255326,-0.16127655984128764,0.3546433730037615,-0.6170095950132041,-0.5293210051820938,-0.46218527429647915,0.1790172538797794,0.4945443043705402,-0.37659775968363374,-0.7482685826450872
-0.432302413397908,0.22894603886068432,0.8024923009397469,-0.003364298862731263,-0.23157304462696437,0.09652338304627262,0.343963758064048,-0.5171666416762479,0.8094911890902281,0.15489301254389987,-0.12414639866524613,-0.023416642812738142,-0.23766158409301152,0.05009250431949641,0.6824060557128657,-0.518304282024256,0.7437545521060165,-0.1307585896672,-0.007146857299818454,0.17959600554621202,-0.5631326627663937,-0.18100667818919958,0.09984531172672328,-0.042474613350353074,0.23252997716242985,-0.07760128249749276,-0.6124163189006089,-0.12959766263439365,0.4670623229339048,0.0010881021737139118,-0.008307364749032264,0.17977630620301488,0.06833742614480354,-0.27397785481181025,-0.5645926627713754,0.13349098987015862,-0.7586797196811641
-0.4859334627764056,0.5759208063618184,0.55936928630443,-0.012782140743772819,0.05336203604972223,0.1602104154310704,0.41158836287068534,0.4054124040252167,0.43493139674463865,-0.3081081601054966,0.014223753628826108,0.1487829926963089,0.21654723075005267,-0.5367141864013141,0.13284237979132407,-0.0033799145158097677,0.8146482274209865,0.018614990669738374,-0.6602689588534958,0.5472897594146588,-0.11936705932575764,0.16828344380684412,0.04543265257793405,-0.6391354399502077,0.21037734074487124,-0.26456325111404877,0.27728312443492165,-0.24170044308379457,0.0725446059001229,-0.5554125305835729,0.24559535295773438,-0.27911160787436307,0.7962343936417868,-0.10669910903508706,0.3811208260933905,-0.7255462096783416,-0.9139826096975833
-0.41366098068852475,0.7891379745249365,0.17793817199885953,0.06318740439959236,0.18992313588194132,-0.08688923487031808,-0.19763292571411517,0.6522090584252886,-0.5603984145710056,-0.1680478446465974,0.032526886138549926,-0.07880942792761092,-0.36301068995128216,-0.562516556450659,-0.1785171526832291,0.8626313291027541,0.295119769189395,-0.10520368779068212,-1.0,-0.496557238769447,0.5750546537288395,0.11125134348029597,-0.11890653163796916,-0.11902938404447072,0.3879211517104164,0.35190083157806384,0.06775279209235818,0.5092026266408438,-0.030929031988579436,0.02762808426422647,-0.533988591675848,-0.09826460281947391,-0.405577141333729,0.3179386363497618,0.47077600312098,0.4730420968256317,-0.9341464719413685
-0.23623933135670494,0.8130447902476832,-0.24717035782313845,0.02314473235200709,0.0270919684082227,-0.35076637309003755,-0.5734300731624015,-0.17032089027408315,-0.7755998092594226,0.29976961663946944,-0.2327640743317464,-0.23049600466828435,-0.7175136916354103,1.0,0.11809824727286222,-0.49448814526026663,0.0645660057010431,-0.1054238154996221,-0.5891849936044344,-0.04120243364503806,0.881939152652286,-0.20089077886524043,-0.5497906965046385,-0.46841473394656596,0.4986957518882855,-0.15946433388755565,-0.45661237426807877,-0.4195867447223679,-0.1254172618493824,-0.07615899695457118,-0.14160928667898298,-0.04905257478933944,-0.3102295955910931,-0.40245415342816326,-0.7633756739296227,-0.30279230594394013,-0.9623827375392132
-0.004085224074716676,0.6383062261329884,-0.6056806712257576,-0.15424661837484066,-0.20614086349876526,-0.30088246460847545,-0.2230860234219889,-0.8442693233454932,-0.019660487257724735,0.2468235043121625,0.10109692692076266,0.4989312914587598,1.0,-0.18004082238607244,-0.6829733339416191,-0.4567057898136434,-0.366156632054463,-0.4230139863954142,-0.159061077002163,-0.1192535725461249,0.8036821288199854,-0.06436499054447198,-0.6099027854892682,-0.1945211320875514,-0.33212313300078644,-0.6192606424873959,0.185048802545976,-0.18041401873831298,-0.2460610620720608,-0.31997971664859637,0.055238154347041046,-0.3960066990087795,0.01279796995204574,0.22231665944684198,0.34844024266671436,-0.7381887335027233,-0.9238999378623837
0.21999043769143478,0.30591736692484317,-0.8058240327383772,-0.3251958889189186,-0.1744962546352251,0.04340745560404802,0.25314422155426164,-0.5069750597981532,0.5990094487771316,-0.16643954176774545,-0.14516572992374877,-0.7470310578198487,-0.8444325803601476,-0.816169928394228,-0.5642881005220854,-0.03176611114212591,-0.8592631965947833,-0.4294468193226961,0.27407968021612783,0.1167717174013514,0.4861110190319444,-0.19405788710081562,-0.25432203800650743,-0.1366370522767637,-0.7125815954264128,0.26872401027694615,0.033432748182603333,-0.0886530398252261,-0.5852068452144304,0.31012958415015635,-0.5168810877832356,0.11619477369842812,-0.1593917988619169,-0.059796736103078896,-0.08507450949958428,0.3494112884161864,-0.867914357081425
