X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,Y
-0.2230397575203633,-0.22344773130454676,-0.056988198351399566,0.1836515067372535,0.050071773915396633,0.1251527723344139,0.09877709196820983,-0.05500366274017299,-0.00839452850410749,0.014499476077765472,-0.4591569930983245,0.05308013932837552,0.08280825113186663,0.1730038699628358,0.013308926158076995,-0.10044204308564242,-0.1563525086939601,-0.0476605875726539,-0.016812581855869646,0.13767062447366185,-0.03697940873765637,-0.1405296674821146,0.07137283797409855,0.07590704775203627,-0.044973451532660524,-0.23216922787590488,0.058452834143413845,-0.25952170357488535,-0.8137188334588431
-0.06556546495635784,-0.2458984017102379,-0.05487148085706384,0.23052542826314815,-0.00506196766240985,0.14755183559491725,-0.32593242344025963,0.03497851852262612,-0.04716735708769848,0.20774946584864806,0.004154021592405632,-0.04251227889667952,-0.4109853001712668,-0.0705910768362048,-0.04787011981361733,0.09410242314524253,-0.2528880203453375,0.15973401269951704,-0.24975539126199808,0.01897448325012796,-0.044069523103800745,-0.028545381055637642,-0.14375977689011854,0.04269392953026707,0.28617512442515936,-0.006557114727652857,-0.008685373249708195,0.17624940234958109,-0.7664640678603125
0.10667590784821224,-0.26242709520768015,-0.014446941373114086,0.21566598297942186,-0.03841516705871206,0.14505231948466268,-0.2539569590399653,0.049200687985528235,-0.05589284310239151,-0.1221037876949701,0.17099270418750212,-0.18457143104584128,0.29102484403701157,-0.29284362956372745,0.052898982637254344,0.2179693165350105,-0.28714081977717876,-0.19089123841581546,-0.338132091128879,-0.3105793468861522,-0.1530241936037844,-0.12674030504327227,-0.13980581746622778,-0.029955680064014056,0.41639344062021433,-0.40311438542408184,-0.3398365239923522,0.5007564869893177,-0.33767336463532904
0.2559355196727964,-0.2667802142275535,0.03922976909578013,0.1270553221560795,-0.022785593479598187,0.11576792929442914,0.22100006347934076,-0.12743396267248241,-0.009185640834422748,-0.3853907194178243,-0.20442578571597614,0.17514237958779244,-0.008377298710619874,-0.07733579332540363,-0.0891445666032421,0.12548889359116533,-0.3084571122533445,-0.1991901210977044,-0.044142775781902954,-0.4635796858693355,0.12693385587950878,-0.3607886141863095,-0.059191611066042316,-0.5666768775404422,0.43043763149861247,0.14680100252014028,-0.46872426999747674,0.1824313758946703,-0.7620746556711893
0.33949840028832634,-0.26124862036894414,0.045471568613160374,-0.03302339182021663,0.025534594578586534,0.10313112771634247,0.29250527442342733,0.13604743625774152,0.05550375655080786,0.16584864729014748,-0.07796362579626381,-0.3120705848883335,-0.32648510407171005,0.009820554429557093,0.08694811450958895,-0.1868531206341255,-0.3646158782452742,0.059904405763428814,0.3910865473204699,-0.23266818505376285,0.26282284563213065,0.023834993770240676,-0.23987086740299757,-0.5840765119501394,0.15377135690723742,-0.32011643237508114,-0.1860252734298271,0.07701328507675198,-0.7768203372440253
0.3336554985265612,-0.23929608867490082,-0.001461129972995523,-0.2013873403679567,0.043744570261436744,0.07688888141022376,-0.24277628013793062,-0.13924488293566906,0.09160449949474048,0.32108955826222707,-0.06327252625952673,0.06946401233904931,0.26934694546954985,-0.1371874350463853,-0.06528505723224132,-0.4379755465699897,-0.4462870697317174,-0.03992998212739751,0.3453753441971259,-0.05734276099926716,-0.32451300587372,-0.08942970713771026,-0.21595585446069387,-0.18124615862108884,0.10797564700709339,-0.1779979985835436,0.2370038892149413,0.10754318777340055,-0.7731167707094525
0.23494802054340003,-0.1967584995999222,-0.06615316177321151,-0.32825051257663584,0.026245407284045008,-0.004442293281281429,-0.42482153235905185,0.13627344574610123,0.07013338259018864,-0.2689014599759807,-0.2730347963103037,0.08508662932632705,-0.11589612601544674,-0.33391012518218954,-0.016249457701761116,-0.2942339301578776,-0.5277600406433414,-0.1326235264963438,-0.25046056766688307,-0.291629313082456,-0.27225936921529914,0.07752965527343236,0.19317690901093276,0.4610113327872978,0.19333256201882687,-0.007617158640306765,0.0015315685197874185,-0.21378302658990544,-0.7264106816345623
0.0589725264018206,-0.1345808264319418,-0.12497454590426393,-0.40296529174920726,-0.01466391889919516,-0.10620143530707815,0.02888180146205155,-0.08082527117835758,-0.002030907024153872,-0.27345057027145336,0.12296720195250965,-0.41119042682384666,-0.11391313107736423,0.15061736754355914,0.07943680758418559,0.19288408610064733,-0.6346239436047802,0.003439085628328842,-0.5257008307673185,-0.4425030005043187,0.24982716375577385,-0.3221533135968463,0.07488642270065315,0.33874835476282605,-0.19580347299730205,-0.07142939371863233,0.15552612755250284,0.003595297163593303,-0.8554868338209696
-0.16460120606847617,-0.05975776375329889,-0.15126937972088306,-0.42440283944610246,-0.09330338335262456,-0.09827916719542484,0.39533659161233903,-0.003549223905972898,-0.11167441806183431,0.09570430661138785,0.1635446739933215,0.26354861837959165,0.056859935412646445,-0.05115025421371544,-0.1518654340218063,0.53237033938566,-0.6725382377690032,-0.24813617917975317,-0.07907981936559305,-0.21073189348679933,0.2076442607610154,-0.3354391155872769,-0.11047315208381503,0.04702979412955344,-0.7537220757769775,0.042505714180148146,-0.17648141750222246,-0.0654669306228064,-0.8934689661699773
-0.39059691066815805,0.017946802086641123,-0.08272404890155494,-0.39069827546137026,-0.17161345239805403,0.051567330737253725,0.08955333473740801,0.027735142055619333,-0.19183171056864934,0.11987515580001173,-0.398654137723664,-0.09649938237144351,-0.06251936063027452,-0.4974755163712664,0.15752279141995063,0.2908875990275823,-0.6892138045158631,-0.18536279100411313,0.3241986089663089,-0.02642466352509032,-0.10828776376776916,0.039386646226177824,0.15543028282916582,-0.34787866859479954,-0.9651710447849614,0.19901272348447918,-0.27346256909731215,-0.13395361635212333,-0.8967198745725466
