X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,Y
0.1133460377010802,-0.17661295330641624,0.009018403027295951,0.034312799043445086,0.06041713128588744,0.12234562933613735,0.4281530395506348,0.5176954035894228,0.3957624968083644,0.21356374810997147,0.10206577230935965,-0.19923422405085423,-0.27409928877947476,-0.30957479511873653,-0.3000185237513827,-0.07863538929097891,0.13324270629054769,0.32105260503416955,0.07735694387882686,0.009443132408567978,-0.04079201106104258,-0.080023820508478,-0.1971766861509502,-0.25411323617059245,-0.3183302197389243,-0.3811644141163667,-0.4413121389068029,-0.41270575743496973,-0.33756051628141637,-0.2153811669049498,-0.05175365946213761,0.3232587245280991,0.4751620449261178,0.5589007269358901,0.059775394938474946,0.1000689592162447,0.13440810167605055,0.1627961447381543,0.1852423284409559,0.20178498777215426,0.21244484755199866,0.21704109169236863,0.21524545659361016,0.2581287833321595,0.29290140220906347,0.32328004458162574,0.34948090077573957,0.37172016111729644,0.3902140159321901,-0.3003181014030124,-0.19086709058723816,-0.08747131417474074,0.00998479958769627,0.10161682245328985,0.18754032617525707,0.26787088250681435,0.34272406320117876,0.41221544001156785,0.4764605846911967,0.5355750689932841,0.589674464671045,0.6388743434776978,0.683290277166458,-1.0,-1.0,-1.0,-1.0,-0.993572991884044,-0.9683215872654996,-0.9431455827682634,-0.9180467759222729,-0.8930269642574382,-0.8680879453036889,-0.8432315165909394,-0.8184594756491154,-0.7937736200081383,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.695928001051136,-0.6717000348632213,-0.647569039155686,-0.6235368114584503,-0.7432409400829973,-0.7161112187171628,-0.6892284579573078,-0.6625918805376617,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,0.9206969748973235,0.9228545432037962,0.9249727652284112,0.9270521085321302,0.929093034644991,0.9310959991543413,0.9330614517916493,0.9349898365179186,0.9368815916076061,0.938737149731224,0.9405569380365675,0.9423413782285712,0.944090886647917,0.9458058743483113,0.9474867471725306,0.9491339058271901,0.9507477459563396,0.9523286582138519,0.9538770283346139,0.9553932372046063,-0.8289308900767736
0.06653880549972269,-0.2856379725772126,0.034312799043445086,0.06041713128588744,0.12234562933613735,0.2503285026476374,0.5176954035894228,0.3957624968083644,0.21356374810997147,0.10206577230935965,0.01694910654299786,-0.27409928877947476,-0.30957479511873653,-0.3000185237513827,-0.2262226861989427,0.13324270629054769,0.32105260503416955,0.3526389772830203,0.009443132408567978,-0.04079201106104258,-0.080023820508478,-0.11492762991221162,-0.25411323617059245,-0.3183302197389243,-0.3811644141163667,-0.42768688776534936,-0.41270575743496973,-0.33756051628141637,-0.2153811669049498,-0.05175365946213761,0.1369722242613891,0.4751620449261178,0.5589007269358901,0.542821528514752,0.1000689592162447,0.13440810167605055,0.1627961447381543,0.1852423284409559,0.20178498777215426,0.21244484755199866,0.21704109169236863,0.21524545659361016,0.206711011491735,0.29290140220906347,0.32328004458162574,0.34948090077573957,0.37172016111729644,0.3902140159321901,0.405176553951333,-0.19086709058723816,-0.08747131417474074,0.00998479958769627,0.10161682245328985,0.18754032617525707,0.26787088250681435,0.34272406320117876,0.41221544001156785,0.4764605846911967,0.5355750689932841,0.589674464671045,0.6388743434776978,0.683290277166458,0.7230378374905442,-0.975626334656848,-0.9753915432391309,-0.9751534738236198,-0.9749120488293124,-0.9683215872654996,-0.9431455827682634,-0.9180467759222729,-0.8930269642574382,-0.8680879453036889,-0.8432315165909394,-0.8184594756491154,-0.7937736200081383,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.695928001051136,-0.6717000348632213,-0.647569039155686,-0.6235368114584503,-0.5996051493014372,-0.7161112187171628,-0.6892284579573078,-0.6625918805376617,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,0.922502403238026,0.9246310739940944,0.9267206418911575,0.9287715720758594,0.930784323692555,0.9327593499711846,0.9346970983137339,0.9365980103791718,0.9384625221670597,0.9402910640997577,0.9420840611032495,0.9438419326866943,0.9455650930206312,0.9472539510139337,0.9489089103894719,0.9505303697585814,0.9521187226943111,0.9536743578034534,0.9551976587974527,0.9566890045621366,-0.7941790907606989
0.013944952645310149,0.2748308686500829,0.06041713128588744,0.12234562933613735,0.2503285026476374,0.4281530395506348,0.3957624968083644,0.21356374810997147,0.10206577230935965,0.01694910654299786,-0.09062684340107707,-0.30957479511873653,-0.3000185237513827,-0.2262226861989427,-0.07863538929097891,0.32105260503416955,0.3526389772830203,0.1834883508434333,-0.04079201106104258,-0.080023820508478,-0.11492762991221162,-0.1520192859567775,-0.3183302197389243,-0.3811644141163667,-0.42768688776534936,-0.4413121389068029,-0.33756051628141637,-0.2153811669049498,-0.05175365946213761,0.1369722242613891,0.3232587245280991,0.5589007269358901,0.542821528514752,0.41554650921764935,0.13440810167605055,0.1627961447381543,0.1852423284409559,0.20178498777215426,0.21244484755199866,0.21704109169236863,0.21524545659361016,0.206711011491735,0.19108990879694754,0.32328004458162574,0.34948090077573957,0.37172016111729644,0.3902140159321901,0.405176553951333,0.4168134575257181,-0.08747131417474074,0.00998479958769627,0.10161682245328985,0.18754032617525707,0.26787088250681435,0.34272406320117876,0.41221544001156785,0.4764605846911967,0.5355750689932841,0.589674464671045,0.6388743434776978,0.683290277166458,0.7230378374905442,0.7582325962031713,-0.9513177770408293,-0.9508507343952853,-0.9503771968706693,-0.9498970112891527,-0.9431455827682634,-0.9180467759222729,-0.8930269642574382,-0.8680879453036889,-0.8432315165909394,-0.8184594756491154,-0.7937736200081383,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.695928001051136,-0.6717000348632213,-0.647569039155686,-0.6235368114584503,-0.5996051493014372,-0.5757758502145673,-0.6892284579573078,-0.6625918805376617,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,0.9242870432225356,0.9263869108880307,0.9284479184750398,0.9304705287216579,0.932455198392302,0.9344023783652275,0.9363125137185082,0.938186043814657,0.940023402383837,0.9418250176056588,0.9435913121896946,0.9453227034546232,0.9470196034061067,0.948682418813356,0.9503115512844891,0.9519073973406473,0.9534703484888798,0.955000791293888,0.9564991074485794,0.9579656738435007,-0.8116612964951916
-0.05976114681615052,-0.28006243924638097,0.12234562933613735,0.2503285026476374,0.4281530395506348,0.5176954035894228,0.21356374810997147,0.10206577230935965,0.01694910654299786,-0.09062684340107707,-0.19923422405085423,-0.3000185237513827,-0.2262226861989427,-0.07863538929097891,0.13324270629054769,0.3526389772830203,0.1834883508434333,-0.06914770157507277,-0.080023820508478,-0.11492762991221162,-0.1520192859567775,-0.1971766861509502,-0.3811644141163667,-0.42768688776534936,-0.4413121389068029,-0.41270575743496973,-0.2153811669049498,-0.05175365946213761,0.1369722242613891,0.3232587245280991,0.4751620449261178,0.542821528514752,0.41554650921764935,0.20896221446904217,0.1627961447381543,0.1852423284409559,0.20178498777215426,0.21244484755199866,0.21704109169236863,0.21524545659361016,0.206711011491735,0.19108990879694754,0.16803856708217046,0.34948090077573957,0.37172016111729644,0.3902140159321901,0.405176553951333,0.4168134575257181,0.4253283074113583,0.00998479958769627,0.10161682245328985,0.18754032617525707,0.26787088250681435,0.34272406320117876,0.41221544001156785,0.4764605846911967,0.5355750689932841,0.589674464671045,0.6388743434776978,0.683290277166458,0.7230378374905442,0.7582325962031713,0.7889901250575571,-0.9270760429279888,-0.9263793104123808,-0.925672927723032,-0.9249566680835679,-0.9180467759222729,-0.8930269642574382,-0.8680879453036889,-0.8432315165909394,-0.8184594756491154,-0.7937736200081383,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.695928001051136,-0.6717000348632213,-0.647569039155686,-0.6235368114584503,-0.5996051493014372,-0.5757758502145673,-0.5520507117277644,-0.6625918805376617,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,-0.20223798073235033,0.9260508948508375,0.9281220538856192,0.9301545949800585,0.9321489784695116,0.9341056587442451,0.9360250843364639,0.9379076980059708,0.939753936824383,0.941564232257929,0.9433390102489294,0.9450786912959008,0.9467836905323659,0.9484544178043377,0.9500912777465762,0.9516946698575897,0.9532649885733815,0.9548026233400464,0.956307958685154,0.9577813742880013,0.9592232450486933,-0.867317671361966
-0.17661295330641624,-0.14825692236500698,0.2503285026476374,0.4281530395506348,0.5176954035894228,0.3957624968083644,0.10206577230935965,0.01694910654299786,-0.09062684340107707,-0.19923422405085423,-0.27409928877947476,-0.2262226861989427,-0.07863538929097891,0.13324270629054769,0.32105260503416955,0.1834883508434333,-0.06914770157507277,-0.2528915520169346,-0.11492762991221162,-0.1520192859567775,-0.1971766861509502,-0.25411323617059245,-0.42768688776534936,-0.4413121389068029,-0.41270575743496973,-0.33756051628141637,-0.05175365946213761,0.1369722242613891,0.3232587245280991,0.4751620449261178,0.5589007269358901,0.41554650921764935,0.20896221446904217,-0.03387409988481416,0.1852423284409559,0.20178498777215426,0.21244484755199866,0.21704109169236863,0.21524545659361016,0.206711011491735,0.19108990879694754,0.16803856708217046,0.13721426633849942,0.37172016111729644,0.3902140159321901,0.405176553951333,0.4168134575257181,0.4253283074113583,0.43092468436426645,0.10161682245328985,0.18754032617525707,0.26787088250681435,0.34272406320117876,0.41221544001156785,0.4764605846911967,0.5355750689932841,0.589674464671045,0.6388743434776978,0.683290277166458,0.7230378374905442,0.7582325962031713,0.7889901250575571,0.8154259958069188,-0.9029028480943992,-0.9019790082343078,-0.9010424249626,-0.9000927999166234,-0.8930269642574382,-0.8680879453036889,-0.8432315165909394,-0.8184594756491154,-0.7937736200081383,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.695928001051136,-0.6717000348632213,-0.647569039155686,-0.6235368114584503,-0.5996051493014372,-0.5757758502145673,-0.5520507117277644,-0.5284315313709493,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,-0.20223798073235033,-0.18036184430555324,0.9277939581229457,0.9298365029868605,0.9318406714061995,0.9338069213194342,0.9357357047483781,0.9376274678848922,0.9394826511761307,0.941301689408341,0.9430850117893375,0.9448330420295676,0.9465461984218762,0.948224893919916,0.949869536215322,0.951480527813602,0.9530582661087672,0.954603143456785,0.9561155472478089,0.9575958599772585,0.9590444593157128,0.9604617181777126,-0.8810002921702489
-0.2856379725772126,-0.040453125030354364,0.4281530395506348,0.5176954035894228,0.3957624968083644,0.21356374810997147,0.01694910654299786,-0.09062684340107707,-0.19923422405085423,-0.27409928877947476,-0.30957479511873653,-0.07863538929097891,0.13324270629054769,0.32105260503416955,0.3526389772830203,-0.06914770157507277,-0.2528915520169346,-0.26959686891002055,-0.1520192859567775,-0.1971766861509502,-0.25411323617059245,-0.3183302197389243,-0.4413121389068029,-0.41270575743496973,-0.33756051628141637,-0.2153811669049498,0.1369722242613891,0.3232587245280991,0.4751620449261178,0.5589007269358901,0.542821528514752,0.20896221446904217,-0.03387409988481416,-0.26738927588663297,0.20178498777215426,0.21244484755199866,0.21704109169236863,0.21524545659361016,0.206711011491735,0.19108990879694754,0.16803856708217046,0.13721426633849942,0.09858917548306145,0.3902140159321901,0.405176553951333,0.4168134575257181,0.4253283074113583,0.43092468436426645,0.4338054700735867,0.18754032617525707,0.26787088250681435,0.34272406320117876,0.41221544001156785,0.4764605846911967,0.5355750689932841,0.589674464671045,0.6388743434776978,0.683290277166458,0.7230378374905442,0.7582325962031713,0.7889901250575571,0.8154259958069188,0.8376557802044717,-0.8787999083161062,-0.877651564804965,-0.8764874471712835,-0.8753071874923574,-0.8680879453036889,-0.8432315165909394,-0.8184594756491154,-0.7937736200081383,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.695928001051136,-0.6717000348632213,-0.647569039155686,-0.6235368114584503,-0.5996051493014372,-0.5757758502145673,-0.5520507117277644,-0.5284315313709493,-0.5049201066740441,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,-0.20223798073235033,-0.18036184430555324,-0.15871556863782943,0.9295162330388609,0.9315302581917404,0.9335061477534765,0.9354443572714188,0.9373453364047,0.9392095290105216,0.9410373732289792,0.9428293015665328,0.9445857409780609,0.946307112947582,0.9479938335676144,0.9496463136172719,0.9512649586390669,0.9528501690144269,0.9544023400380228,0.9559218619908558,0.9574091202121751,0.9588644951701961,0.960288362531712,0.9616810932305597,-0.4984355860619688
0.2748308686500829,0.09793042302971733,0.5176954035894228,0.3957624968083644,0.21356374810997147,0.10206577230935965,-0.09062684340107707,-0.19923422405085423,-0.27409928877947476,-0.30957479511873653,-0.3000185237513827,0.13324270629054769,0.32105260503416955,0.3526389772830203,0.1834883508434333,-0.2528915520169346,-0.26959686891002055,-0.16781484952156367,-0.1971766861509502,-0.25411323617059245,-0.3183302197389243,-0.3811644141163667,-0.41270575743496973,-0.33756051628141637,-0.2153811669049498,-0.05175365946213761,0.3232587245280991,0.4751620449261178,0.5589007269358901,0.542821528514752,0.41554650921764935,-0.03387409988481416,-0.26738927588663297,-0.43989319911826874,0.21244484755199866,0.21704109169236863,0.21524545659361016,0.206711011491735,0.19108990879694754,0.16803856708217046,0.13721426633849942,0.09858917548306145,0.05380975677208921,0.405176553951333,0.4168134575257181,0.4253283074113583,0.43092468436426645,0.4338054700735867,0.4341661313859755,0.26787088250681435,0.34272406320117876,0.41221544001156785,0.4764605846911967,0.5355750689932841,0.589674464671045,0.6388743434776978,0.683290277166458,0.7230378374905442,0.7582325962031713,0.7889901250575571,0.8154259958069188,0.8376557802044717,0.8557950500034333,-0.8547689393691641,-0.8533987170682693,-0.8520097529309659,-0.8506016115148278,-0.8432315165909394,-0.8184594756491154,-0.7937736200081383,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.695928001051136,-0.6717000348632213,-0.647569039155686,-0.6235368114584503,-0.5996051493014372,-0.5757758502145673,-0.5520507117277644,-0.5284315313709493,-0.5049201066740441,-0.48151823516697034,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,-0.20223798073235033,-0.18036184430555324,-0.15871556863782943,-0.13729837646341292,0.9312177195985689,0.9332033195002725,0.9351510240218828,0.9370612863254646,0.9389345537132192,0.9407712677133431,0.9425718641645178,0.9443367732989565,0.9460664198241071,0.9477612230029655,0.9494215967331134,0.9510479496244411,0.9526406850755667,0.9542002013490516,0.9557268916453545,0.9572211441756011,0.9586833422331389,0.9601138642639653,0.9615130839360004,0.9628813702072414,-0.5749759611098089
-0.28006243924638097,-0.042105325546794914,0.3957624968083644,0.21356374810997147,0.10206577230935965,0.01694910654299786,-0.19923422405085423,-0.27409928877947476,-0.30957479511873653,-0.3000185237513827,-0.2262226861989427,0.32105260503416955,0.3526389772830203,0.1834883508434333,-0.06914770157507277,-0.26959686891002055,-0.16781484952156367,-0.09310784530655325,-0.25411323617059245,-0.3183302197389243,-0.3811644141163667,-0.42768688776534936,-0.33756051628141637,-0.2153811669049498,-0.05175365946213761,0.1369722242613891,0.4751620449261178,0.5589007269358901,0.542821528514752,0.41554650921764935,0.20896221446904217,-0.26738927588663297,-0.43989319911826874,-0.5000680155083321,0.21704109169236863,0.21524545659361016,0.206711011491735,0.19108990879694754,0.16803856708217046,0.13721426633849942,0.09858917548306145,0.05380975677208921,0.005469356639982381,0.4168134575257181,0.4253283074113583,0.43092468436426645,0.4338054700735867,0.4341661313859755,0.43218154176916057,0.34272406320117876,0.41221544001156785,0.4764605846911967,0.5355750689932841,0.589674464671045,0.6388743434776978,0.683290277166458,0.7230378374905442,0.7582325962031713,0.7889901250575571,0.8154259958069188,0.8376557802044717,0.8557950500034333,0.8699593769570226,-0.8308116570296447,-0.8292222019681111,-0.8276111008235506,-0.8259778526880774,-0.8184594756491154,-0.7937736200081383,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.695928001051136,-0.6717000348632213,-0.647569039155686,-0.6235368114584503,-0.5996051493014372,-0.5757758502145673,-0.5520507117277644,-0.5284315313709493,-0.5049201066740441,-0.48151823516697034,-0.45822771437965093,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,-0.20223798073235033,-0.18036184430555324,-0.15871556863782943,-0.13729837646341292,-0.11610949051653363,0.9328984178020836,0.9348556869124505,0.9367753002114174,0.9386577084815804,0.9405033566739274,0.9423126839933584,0.9440861239827449,0.9458241046056204,0.94752704832747,0.9491953721957169,0.9508294879183814,0.9524298019414168,0.9539967155248217,0.9555306248174744,0.9570319209307694,0.9585009900110157,0.9599382133106988,0.9613439672585669,0.9627186235285845,0.9640625491077504,0.5078371582945487
-0.14825692236500698,-0.02903639571318961,0.21356374810997147,0.10206577230935965,0.01694910654299786,-0.09062684340107707,-0.27409928877947476,-0.30957479511873653,-0.3000185237513827,-0.2262226861989427,-0.07863538929097891,0.3526389772830203,0.1834883508434333,-0.06914770157507277,-0.2528915520169346,-0.16781484952156367,-0.09310784530655325,-0.16654976581450098,-0.3183302197389243,-0.3811644141163667,-0.42768688776534936,-0.4413121389068029,-0.2153811669049498,-0.05175365946213761,0.1369722242613891,0.3232587245280991,0.5589007269358901,0.542821528514752,0.41554650921764935,0.20896221446904217,-0.03387409988481416,-0.43989319911826874,-0.5000680155083321,-0.416251466960851,0.21524545659361016,0.206711011491735,0.19108990879694754,0.16803856708217046,0.13721426633849942,0.09858917548306145,0.05380975677208921,0.005469356639982381,-0.043592959047593194,0.4253283074113583,0.43092468436426645,0.4338054700735867,0.4341661313859755,0.43218154176916057,0.42801267251406827,0.41221544001156785,0.4764605846911967,0.5355750689932841,0.589674464671045,0.6388743434776978,0.683290277166458,0.7230378374905442,0.7582325962031713,0.7889901250575571,0.8154259958069188,0.8376557802044717,0.8557950500034333,0.8699593769570226,0.8802643328184527,-0.806929777073594,-0.8051237564484002,-0.8032932494309251,-0.8014376917161601,-0.7937736200081383,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.695928001051136,-0.6717000348632213,-0.647569039155686,-0.6235368114584503,-0.5996051493014372,-0.5757758502145673,-0.5520507117277644,-0.5284315313709493,-0.5049201066740441,-0.48151823516697034,-0.45822771437965093,-0.4350503418420061,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,-0.20223798073235033,-0.18036184430555324,-0.15871556863782943,-0.13729837646341292,-0.11610949051653363,-0.09514813353142504,0.9345583276493978,0.9364873604282726,0.9383789763220891,0.940233623739757,0.942051745286826,0.9438337778505659,0.9455801526836687,0.9472912954865182,0.9489676264881477,0.9506095605258433,0.9522175071234114,0.9537918705682003,0.95533304998683,0.9568414394197027,0.9583174278942621,0.9597613994970975,0.961173733444856,0.9625548041540075,0.9639049813094569,0.9652246299320864,-0.15187777681759396
-0.040453125030354364,-0.057323199237883316,0.10206577230935965,0.01694910654299786,-0.09062684340107707,-0.19923422405085423,-0.30957479511873653,-0.3000185237513827,-0.2262226861989427,-0.07863538929097891,0.13324270629054769,0.1834883508434333,-0.06914770157507277,-0.2528915520169346,-0.26959686891002055,-0.09310784530655325,-0.16654976581450098,-0.3583033870536855,-0.3811644141163667,-0.42768688776534936,-0.4413121389068029,-0.41270575743496973,-0.05175365946213761,0.1369722242613891,0.3232587245280991,0.4751620449261178,0.542821528514752,0.41554650921764935,0.20896221446904217,-0.03387409988481416,-0.26738927588663297,-0.5000680155083321,-0.416251466960851,-0.21447588673004458,0.206711011491735,0.19108990879694754,0.16803856708217046,0.13721426633849942,0.09858917548306145,0.05380975677208921,0.005469356639982381,-0.043592959047593194,-0.09038341070788969,0.43092468436426645,0.4338054700735867,0.4341661313859755,0.43218154176916057,0.42801267251406827,0.4217924035712224,0.4764605846911967,0.5355750689932841,0.589674464671045,0.6388743434776978,0.683290277166458,0.7230378374905442,0.7582325962031713,0.7889901250575571,0.8154259958069188,0.8376557802044717,0.8557950500034333,0.8699593769570226,0.8802643328184527,0.8868254893409433,-0.7831250152770769,-0.781105117453031,-0.7790579573349884,-0.7769829093031255,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.695928001051136,-0.6717000348632213,-0.647569039155686,-0.6235368114584503,-0.5996051493014372,-0.5757758502145673,-0.5520507117277644,-0.5284315313709493,-0.5049201066740441,-0.48151823516697034,-0.45822771437965093,-0.4350503418420061,-0.41198791508396004,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,-0.3383654021167489,-0.3150937785543644,-0.2920566793456655,-0.2692533272248827,-0.24668294492624832,-0.22434475518399433,-0.20223798073235033,-0.18036184430555324,-0.15871556863782943,-0.13729837646341292,-0.11610949051653363,-0.09514813353142504,-0.07441352824231917,0.936197449140511,0.9380983400477485,0.939962052353889,0.9417890320999969,0.9435797195519131,0.9453345492849736,0.9470539502672828,0.9487383459416479,0.9503881543061476,0.9520037879933387,0.9535856543482044,0.9551341555047894,0.9566496884615991,0.9581326451557306,0.9595834125358307,0.9610023726338479,0.9623899026356171,0.9637463749502801,0.9650721572786178,0.9663676126802498,-0.757548074351155
