,series_max,series_min
X1,7.05890741634842,-7.416106744766981
X2,7.05890741634842,-7.416106744766981
X3,7.05890741634842,-7.416106744766981
X4,7.05890741634842,-7.416106744766981
X5,5.182602716582849,-5.21214297029771
X6,5.182602716582849,-5.21214297029771
X7,5.182602716582849,-5.21214297029771
X8,5.182602716582849,-5.21214297029771
X9,2.44089539432245,-2.1531105047787498
X10,2.44089539432245,-2.1531105047787498
X11,2.44089539432245,-2.1531105047787498
X12,2.44089539432245,-2.1531105047787498
X13,1.59322982249766,-1.38305410871018
X14,1.59322982249766,-1.38305410871018
X15,1.59322982249766,-1.38305410871018
X16,1.59322982249766,-1.38305410871018
X17,1.59322982249766,-1.38305410871018
X18,0.803301836627004,-1.07737530736002
X19,0.803301836627004,-1.07737530736002
X20,0.803301836627004,-1.07737530736002
X21,0.803301836627004,-1.07737530736002
X22,0.803301836627004,-1.07737530736002
X23,1.10940815383409,-1.30166601801875
X24,1.10940815383409,-1.26994932274295
X25,1.10940815383409,-1.23835651590741
X26,1.10940815383409,-1.2068894720099599
X27,1.10940815383409,-1.1755500655484499
X28,0.12646850984024802,-0.10913868844800599
X29,0.12646850984024802,-0.10913868844800599
X30,0.12646850984024802,-0.10913868844800599
X31,0.12646850984024802,-0.10913868844800599
X32,0.12646850984024802,-0.10913868844800599
X33,4.872388793943401,2.00763292497922
X34,4.872388793943401,1.9954393841848799
X35,4.872388793943401,1.9832199482077801
Y,25.251264000000003,0.05609088
