X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,Y
-0.2500295405392523,0.4473804625238138,-0.17766933593806356,-0.33200431112823436,-0.11157207098797306,-0.1395931427132332,-0.4966548983021518,-0.14600365017243122,-0.561349487514175,0.06083110941766279,0.0389725728175081,-0.04121446591453304,0.12288028120173,0.1420517235451848,0.26980302644551957,0.10182944454871135,-0.24741782154328806,0.3355049527144467,0.2186205558869121,0.042818821008855146,-0.05028942193602359,0.0589772180094259,-0.05465126816063226,-0.2684103041662105,0.09322994051122246,0.04533322159194153,-0.18528340704624402,-0.2841930738479035,-0.19256100698868261,0.3620509973754782,-0.08182245548548206,-0.07548297010515548,0.02142776761969678,-0.036251451020568926,-0.30772480585573814,0.09417080998306293,-0.22247266033383306,-0.0639076795383523,0.3179430395196321,0.1127900612734507
-0.05952581917560951,0.46323360110158696,-0.33492081703577625,-0.45944251922471535,-0.18968155422038058,-0.031830605959814906,-0.6417952792980727,0.24089227660867518,-0.3679871578369225,-0.12792751526670665,-0.04612835301870555,-0.2231002181382834,-0.0480941166401726,-0.39999179306012567,0.13561407803182557,-0.07349957788444472,-0.18438362132864383,0.14450276148646002,-0.22342475913561566,-0.11083886214810368,-0.09337518337008655,-0.2585832199662548,0.11204184070464085,-0.053906203405261754,0.05724731174244502,-0.06785442849344103,0.06044264459427651,-0.42168365635596805,0.037870463160785794,0.2730939331211617,0.10545548165199081,0.04464481373792095,0.08735923143193314,-0.04916958401596183,-0.3631481850070867,-0.3941003892133259,0.01080041319724212,-0.02275547292167457,-0.17652047925412429,-0.2305442733945383
0.1126537199294344,0.3600273028647314,-0.4848423695303842,-0.5742647372381571,-0.11177611676462462,0.12926084384215275,-0.5600747332603124,0.2814398464940935,0.22135261665485806,0.04386815123469301,-0.10903426848048747,0.04410227707100378,-0.1833404576130837,-0.3184138510768292,-0.33057441244160923,-0.12680370618796077,-0.10471872577762775,-0.19945874524936047,-0.08794208703267481,-0.20907886150419752,-0.32607993750790376,-0.33130875604161303,-0.23591193840861635,0.07795539209244162,-0.1250869907725457,-0.21053874222594948,0.1747946508196938,-0.32313147070424897,0.01327816374313584,0.05602374014146294,0.01993124049615025,0.12497798702919316,0.2826348245835735,0.01089729576020737,-0.037913042126272334,-0.18077708692818517,-0.1773786578347586,-0.15211532922043236,-0.3278603967690885,-0.6814192066960483
0.22880426490311012,0.15156032868385072,-0.5693099948877955,-0.6544831497178116,0.09897484517028232,0.18798816519090922,-0.2572132538841243,-0.0930185131981921,0.5311362951024217,-0.12920906100171603,-0.19077742400809228,0.07727391095348457,0.09610513146536293,0.12254038602181105,-0.3188522225924414,0.09892144078388188,0.06741975228759944,-0.0009501468492124632,0.2754545512267592,-0.16400765279403373,-0.2240034995347039,0.0774130390603418,-0.2152160238350065,0.07996839371330444,0.01744276305258552,-0.23401722666429337,0.14018709241641614,-0.15235324974545583,0.2500836051349977,0.23666513428857683,-0.0028222947469299653,0.10408855557075358,-0.24707540885777357,0.23255731300931193,-0.13863757182694814,0.3264376911571132,-0.01647136069300492,-0.2517556141259195,0.060758176548824316,-0.7977934973601801
0.2634680447086175,-0.11429174232106387,-0.5420418354185794,-0.687765987505464,0.27781641063852613,0.04382877304191202,0.10907506493601171,-0.4391833304751407,0.23157934888299714,0.10569768792341061,0.01099075398495919,-0.20447608989884192,0.062282783859115565,0.07601699876667478,0.15558771440950236,0.07395733289441564,0.17689504148295,0.16950177355013674,0.03692923694937966,-0.11235763025142398,-0.049863176138946086,-0.04616575363310815,0.17807926433813015,0.0067083375940948375,0.0746280530772434,-0.2456502614048841,0.25384205333708554,-0.10194314572169416,0.4847364678615118,-0.1301522535353311,-0.10885087302759544,-0.16052257953704785,-0.4089398624964905,0.15219850465844087,-0.322986519685849,-0.2612628566606091,-0.14187655950127998,-0.2647146680094965,-0.30212237706873146,-0.8388276428719376
0.2093867716793647,-0.3713815481324385,-0.3884955837761854,-0.669821461425566,0.234618379710253,-0.22274514940097634,0.348039469437847,-0.3116111036339294,-0.27126714145219466,-0.1930538455307752,-0.014000694481099307,-0.08581833485289847,-0.1791242223640761,-0.37734415657190223,0.2179855741288519,-0.1046391602202481,0.08689420883224308,-0.0950536887326281,-0.2152963380541557,-0.08781556175743566,-0.08427720979209918,-0.319102751261614,-0.10051466541055587,-0.06833907687149665,-0.20857429287503093,-0.13085236126964261,0.3233080050093333,-0.16862183171899037,0.023678027769041377,-0.5208138797537536,-0.11116120439696975,-0.44562258971145285,-0.22033281825949125,0.018694165813367247,-0.1105046650215934,-0.09650168730430175,-0.4436929587373283,-0.1302252462381882,-0.10344185371883352,-0.8289308900767736
0.08129956191294219,-0.5508371430325913,-0.13130283295705203,-0.6024115641542184,-0.05775863227529032,-0.36251059187889334,0.3946664138344389,0.15399545405637438,-0.37418763198048255,0.0651490141246358,-0.27822875825000504,0.1168144405591851,-0.04541605240083735,-0.43367498112586944,-0.2507249742890991,-0.03958117377140424,-0.03831269351878175,-0.1178747432221644,-0.0027296151614657482,0.0008880817920000617,-0.20694179628959664,0.16383731487169984,-0.4429799450990609,-0.02197115424571805,-0.1774754832140829,-0.021641419665374806,0.058466927880448605,-0.30500612487657286,-0.11537901059262234,-0.11682805257010942,0.059328410385279806,-0.4287659813077128,-0.5427878898972393,-0.10108561771985258,-0.3580197821728147,0.12796472837285355,0.06358462209470317,0.11118092055734707,0.29182921822029595,-0.7941790907606989
-0.08741948281122836,-0.6012334138938396,0.1727421675762515,-0.4889752719608773,-0.3591692636490862,-0.17032275175915612,0.3468061015013433,0.41705018577663444,-0.026662337062493435,-0.06965052839995423,0.005691527429938059,-0.07071143225270449,0.1274003434810338,0.030880391540836216,-0.437440814407989,0.13364852699430796,-0.05768929287881841,0.21423829115379367,-0.08489405577037468,0.006056323111702788,-0.1887887825444008,0.5129795670564132,-0.0037515026771425264,0.1163627114167336,-0.013534402992840366,-0.052245251124208414,-0.13168852833514488,-0.3894584356697153,-0.04173576686261349,-0.1600122449115513,0.14083911306004904,-0.11594316775740865,-0.22032422488396097,-0.22819054995861432,-0.460602977712101,-0.6230245300156446,0.2924686788838937,0.10332767272999233,-0.24151850449525825,-0.8116612964951916
-0.2519186245841908,-0.5033012788344138,0.45353895363664765,-0.3367959226426409,-0.34545928169986706,0.2317715950135788,0.31505929510633646,0.24676470379584314,0.2684005125081206,-0.0023329031876022643,-0.011533942213230008,-0.2362120044695163,-0.054591225156027434,0.30166558310909686,0.011507946824313109,-0.0952097137702882,-0.09433631553265576,0.08498700575047469,-0.41974102281726466,-0.2016691078759587,0.012073323351101006,0.11312386301882738,0.20200537456898693,0.12268648301822704,-0.3124412882513944,-0.0887468346086262,-0.3305599848345472,-0.2555991824829892,-0.37481079317835964,-0.2203098553818923,0.2067010312976505,0.2588322190343024,0.15901469304198668,-0.03143688864556671,0.057352913753601076,-0.1830666615252533,0.13288442614712226,-0.1377426322549149,0.05289681954848513,-0.867317671361966
-0.3639464102983959,-0.2703323509301637,0.6488152959416056,-0.16969343714500162,0.037119512582148406,0.4509076614813803,0.29488116167552536,-0.07599929872564581,0.18336436523559696,-0.09345827903543003,-0.06688811616801349,0.017909598650626357,-0.1610625167853056,0.06126923060125522,0.2744542445117908,-0.15696930981271207,-0.25351899078842466,-0.38551829533569504,-0.17764692805627336,-0.2632879679490966,-0.24789854448086523,-0.10979140452955549,-0.06566717153081814,-0.05608670384022507,-0.13642658060757562,-0.006669956335988547,-0.686876721428654,-0.10694900694480425,-0.1347725555073197,0.26404644056894044,-0.07131537854314207,0.31924425078893504,-0.3415450171382406,0.10980820292526938,-0.1195790042468744,0.1634779810944471,0.36014188173671213,-0.42862004867821646,0.33493591367309006,-0.8810002921702489
