X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,Y
0.11116317458073355,-0.32611409595304797,0.3537665528355398,0.24997881767240737,-0.18382115666180987,-0.5949495300208747,0.4427357187980645,0.3288846774106402,0.6029215184368513,0.2169378799482331,0.26719339992626634,-0.32829175632183205,0.2475887579539584,-0.3936883076408866,0.03920403614041157,-1.0,0.07181802965586681,-0.45393846677880334,0.3173768691967329,0.2303396786342704,0.17590197452183776,1.0,0.28317654314359664,-0.23423194779575895,0.11241604874818045,-1.0,0.08969999531441886,-0.7706971330541673,-0.7620746556711893
0.07199439974385924,-0.4197885987656117,0.41016153262302857,0.36918640286096505,0.007321217958081716,-0.5987288727694069,0.4283055708800201,0.28281898055602506,0.5926876957495635,0.1733903727958941,0.37774352009125733,-0.17011902910518428,0.22728048539997725,-0.2517535567416179,-0.03806481680864826,-0.9196299518595975,0.0769811073663873,-0.4695598975934614,0.2997627990675362,0.15527933992832033,0.1782666215457469,0.9064214421718966,0.35193542953178225,-0.15294041565862215,0.13316004353756772,-0.965689638276443,0.055607353974523654,-0.6511489714308668,-0.7768203372440253
-0.05289363633963906,-0.44111424827974866,0.4382668945602677,0.4999609386451571,0.17621860435946157,-0.5485398293140985,0.42714684266561553,0.1793185572190783,0.5749946228982519,0.13550009249872286,0.33108380519153857,-0.15420498400659377,0.22103740370624125,-0.08139003246995902,0.15734611301686297,-0.846264573391525,0.016274691216898507,-0.6203911671417444,0.1366164980690554,0.06178242482216367,0.23616425304035515,0.7797298010383424,0.45609508310871405,-0.18143794452141626,0.11582282354767726,-0.894124544202592,0.05885289051971343,-0.538992773517667,-0.7731167707094525
-0.1922010844637565,-0.3624452979050632,0.41375409341563185,0.5845766586730696,0.25345385262653175,-0.42222862837507835,0.4413810865315988,0.179558859572317,0.5463984419549166,0.09223938313048441,0.1785942852801139,-0.2697311980720247,0.22698365278527421,0.081345747103029,0.14627665269486578,-0.7831390472004099,-0.006417142805686837,-0.3044196135110476,0.409867855462265,0.05119783196257566,0.23863858020870787,0.6960985296965783,0.53594686897165,-0.12281056229738907,0.13222392352785195,-0.8373181954669733,0.062460225023766025,-0.4257255281370165,-0.726410681634563
-0.2735570711198767,-0.21323979083943112,0.35418272541157814,0.594174833919852,0.25922461650672823,-0.2881776339416383,0.44430656022696313,0.2643689333199355,0.5199736635122449,0.04828901758981674,0.19363532030308117,-0.2132436507100669,0.24359679965294379,0.23577920690206633,-0.10966767817168999,-0.717946234953164,0.04378050435212599,-0.36275954009758493,0.24239535464573914,0.08571534067299513,0.23627634637351402,0.641199151561421,0.6015589131320542,-0.19232860783550698,0.12293915237055075,-0.7979391016616795,-0.11642591592170826,-0.40514529887074635,-0.8554868338209696
-0.26933964229382634,-0.05327838973520782,0.30064786998875515,0.5497612559254275,0.272096569456022,-0.21958242323173638,0.41528625513801876,0.2585469049494742,0.5075808714354217,0.015389942317201033,0.33427433421341735,0.0036694738806912763,0.25641730593493484,0.37403773384546946,-0.055319417395192305,-0.6553086761908856,0.030339557403000317,-0.37233361075733684,0.08498721147869692,0.1436240723525659,0.2577419869068289,0.5778576307260339,0.6824239743690022,-0.2525515921738829,0.14925763053657026,-0.726918823420943,0.012622981742946404,-0.3055771256758648,-0.8934689661699773
-0.20998023025727197,0.07748535870875073,0.2744168503123803,0.4881356159261996,0.31665740601561576,-0.19857961808378,0.36658453624026355,0.10213699282521915,0.504554596919784,-0.006909722873729152,0.3298327629194988,0.0864808176708145,0.26140963780469373,0.45923951890500114,0.04583145174307912,-0.6055561826942045,0.022626380634393373,-0.16209355582583307,0.13863491147147444,0.20256259409274668,0.253635237114765,0.5644600362496608,0.7490329185902589,-0.061156409993757266,0.21360832470702795,-0.6972062323651198,0.02138501570687401,-0.25338336127024497,-0.8967198745725466
-0.149729735250978,0.1807681422051748,0.2630385708158405,0.416239946362595,0.33533451888730337,-0.15199145426700278,0.32159989045831705,-0.06877586667286961,0.5014062987607262,-0.027515140428081786,0.20265841939195095,0.044617322956820304,0.26003334714048676,0.4822568295826615,-0.05360154317548105,-0.5620050354529373,0.07031571388749813,-0.08384835650598144,0.08446933083602004,0.2254445439343482,0.2338990610798397,0.571227873924844,0.7875700456887107,-0.021685741380439882,0.19501261219473887,-0.6942184494501965,-0.20777812061810552,-0.2864062972258036,-0.7943917029136095
-0.09820673375919442,0.2600768422001878,0.2592888713393182,0.31553842028740364,0.2957676771369484,-0.06883699898612705,0.27930062782386966,-0.17519908443590215,0.49919978062625225,-0.04840898369658797,0.10345978565597003,0.03840517981541014,0.2538367518741864,0.46485354045779625,-0.17999413157680788,-0.5165084840253076,0.11393466903303118,-0.08903670865447,-0.07116743405763137,0.26254716769166175,0.2224793622284429,0.5651441977666463,0.8195597845402451,-0.15946319575755308,0.12135470759471745,-0.6698941186876253,-0.19938637419506577,-0.2785062630558456,-0.6649589109868368
-0.03606916469137933,0.29991507534415796,0.27270620804762435,0.1755638602084113,0.2173771495562018,0.011117953284080162,0.22600652816869116,-0.24814508067639685,0.5032868639963726,-0.06677566516589362,0.03455920118327427,0.06721965307831512,0.2350412319316646,0.397527741957471,-0.1994970152356348,-0.4699275570822973,0.11681049767793494,-0.08388737238775745,-0.25855014956242284,0.33101905189357606,0.22607331183542034,0.5575399518373634,0.856728020525793,-0.1811862603899259,0.05891086439870796,-0.6362595005062939,-0.13879654364535854,-0.2589977531913503,-0.6706514299196059
