X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,Y
0.4638377634714854,-0.10182071045193952,-0.5107167608693068,-0.15112658214919372,-0.4628971355994277,0.051674784651747574,0.11326680288930357,-0.45574257222192394,0.16538249455290743,0.2162997284340049,-0.20940459739723916,0.0184135653068509,0.5250265650878556,0.2329289574704798,-0.3097115416019376,-0.27095266979861465,-0.5782452447172,-0.6422140207733574,0.004336432379340449,-0.2626152522844679,-0.30499240475296896,0.2818740351036384,-0.1394576983553938,0.05886654149418624,0.07314353259052142,0.0824758230766347,-0.07754933935129571,0.30314391150054854,-0.11065406466362016,0.24215044920072692,-0.27988293198747316,-0.1710422885001769,-0.48471043136959224,0.1612268199535416
0.4655463021034598,0.12012760823430235,-0.5129127399545135,-0.23905878231227928,-0.5713645118881376,-0.27332873707097605,0.07058757877563804,-0.2305404869430947,-0.5134544581812825,0.566676108981488,-0.03364648368743306,-0.17398061199403625,0.08363732441915239,0.08617721022730995,0.525268758636416,0.29315822540655456,-0.25332776221435305,-0.060667065236311934,0.28339457462587525,-0.2620220235020505,-0.044427292763812076,-0.00853872095369812,-0.3221297710255858,-0.0013706582450994098,-0.06706367899846499,-0.46502705961823065,-0.1047107587817363,0.1534813727428368,-0.275507674841999,0.14596881790155014,-0.3029947405662453,0.16944289508116617,0.23346672302149885,-0.6946533328083783
0.34000362038456533,0.31974542131596717,-0.5186540975612097,-0.32004228100624454,-0.25446360064457196,-0.5678556768370673,-0.07526089324832763,0.255003044147297,-0.6796888702839332,-0.0357011224539141,-0.046183715320537444,-0.034269166247658744,-0.6302209064213312,-0.6479097442266031,-0.03426705943701558,0.030246985368198365,-0.05888553153854981,0.001344698878895656,0.4544795617976516,0.2845443868553126,0.04554495337371245,-0.19668321020981128,-0.18670581743772263,-0.32299349614442796,-0.31903829507007175,-0.19484366708169498,0.3394380093236453,-0.10390161966697642,-0.12212646886312706,0.45149928769699477,-0.012525318923602535,-0.38183217056794694,0.10570549810596042,-0.7582385133272963
0.10934466361274842,0.43663606876035144,-0.5136330020624601,-0.37321447105980754,0.2618783601623338,-0.502797609421384,-0.1809281837720157,0.46397265284753453,-0.03139163170656456,-0.5057492680279596,0.15601626512559985,0.307568648031852,0.21140625795018386,-0.3146534654066494,-0.36367161894430056,-0.32134352521267984,-0.4361394732068753,-0.3771202772971106,-0.09644815404483453,0.3742040740006536,-0.046715337181639116,-0.2062374697750382,0.00043250579557208013,-0.29665549333527363,-0.26261748038864985,-0.3286797074928913,-0.23116196722785343,0.18056947122433664,-0.06866822951282725,-0.058054941063572785,-0.11119165295276834,0.027002709526709134,-0.651971690874287,-0.895468325524627
-0.17128890196776625,0.4291261665784267,-0.48249307995321267,-0.38988008495859405,0.5403273731325329,-0.03134417686260449,-0.17836979921996599,0.21049329559875773,0.5811532251835319,-0.2955312342903825,0.007437621982954168,-0.23752359958357117,0.23487088345819984,0.12363206964403473,0.1024287872239249,-0.17366766593342686,-0.48297293574458444,-0.0801262964315601,-0.22061613896276555,-0.41961161043508843,-0.20332016487133864,-0.09345011244080637,-0.25165774844636357,-0.18243061261979054,-0.17012062594217126,-0.8591149145348265,-0.5041142376478362,-0.3290574476039043,-0.062195455397002886,-0.2233436636376891,-0.18156352062348102,0.3081083088586096,0.14949737853588152,-0.9109807472735147
-0.4269001260925118,0.289803823098286,-0.4183581221036441,-0.3756883681174057,0.31663665041769073,0.49836900156816144,-0.15126996141538485,-0.16335970265656363,0.43460837618279013,0.45049180674797107,-0.4085031711968031,-0.024196134862246366,-0.24837570418073152,-0.11284264767558738,0.15826250393348573,-0.022054398429554922,-0.012222598891656888,0.35459800166958866,0.20085457644303473,-0.13901587132251914,-0.1377743409047939,-0.05764085147473352,-0.05896712161651818,-0.34485485672009275,-0.30648481646923553,-0.17529092664771262,0.2051652466194529,-0.7858753427450004,-0.07350004361796947,0.022717628617382246,-0.0806777893280417,-0.22913388583431038,-0.055571921936431457,-0.781644946651443
-0.5864227656190633,0.04895099551236548,-0.32761602605232576,-0.342382881425059,-0.2278428564310404,0.6319194864468309,-0.23034490948917918,-0.2768559889050105,-0.22001043538888876,0.5950570079435331,0.18279108611771044,0.023721342803062928,-0.06388098738651571,-0.24298362053968248,-0.32192507831227246,-0.23785243904400621,0.10780494973940491,-0.04929301868986635,-0.16133045513086153,0.5948462782425747,-0.09047449278885433,-0.03601616066129687,0.17372476359571687,-0.10507722452943868,-0.2138311555002803,0.043892670258751654,0.1821657783335453,-0.07896021227282302,-0.24227257825718396,-0.49796027793276454,-0.26020332357287024,-0.03414254745610956,-0.42632761247499773,-0.8068329461789834
-0.6065652548198259,-0.23278117239052942,-0.23068761181992203,-0.2961499865517776,-0.5797631590406398,0.2147706124570452,-0.43623908005586,-0.10781552031584052,-0.635929828272338,-0.2074268918005936,0.16549621347855648,0.06053436221946784,-0.2722287899804475,0.12701262465018304,-0.17201627921397233,-0.21284860444783538,-0.05857313221026472,-0.35903722700237184,-0.6658588874069946,-0.10658930559812807,-0.06903221061186926,-0.040139552828678426,-0.2085856782640415,0.22708542066226411,-0.11897048407566524,-0.43284425024586404,-0.2703760359868702,-0.25917726727294754,-0.17581472327801773,-0.26078748959765097,-0.36937295838141626,0.03170763717937897,0.4862306440066402,-0.9697684948226308
-0.48098127722489337,-0.48513660834886174,-0.15055405398942678,-0.23506916491466978,-0.3654528735558631,-0.40419457507529644,-0.6011579259112647,0.0613433461733468,-0.4266610151053929,-0.6292548615592735,-0.19400010317895466,-0.042655249352271385,0.18099322578607246,0.04180881042372442,-0.09108514403896062,0.09911623262546532,-0.020868619154619572,0.005689390961725271,-0.05756816486066174,-0.4888491759175416,0.14445440590777658,-0.1311955591141607,-0.04211310380479061,0.17841757884806086,-0.14638643963871478,0.09230843369324315,0.13544440265966973,-0.5649191636172664,0.03182469341194438,0.2718823844177134,-0.09551347496782292,-0.18169524941795923,-0.0408600790789897,-0.9864876569943699
-0.2382003647480051,-0.6468772575451311,-0.10131543493695028,-0.15874360926555198,0.26325852525952165,-0.6443724157387835,-0.5257526571117681,0.028742503822615006,-0.03866860891218349,-0.12981984044772454,-0.3124356878009952,-0.09673650060530137,0.3925813318616098,-0.4408370530035617,0.1659780338263288,-0.1358492124288091,0.13510692269102664,-0.09248071404497582,0.40662806590787803,0.10355424138162106,-0.00048144373306613364,-0.009172297102915339,0.14045775046811526,0.392986028690675,0.06456426005606186,0.15781033819168466,-0.1483149520511935,0.06759853087296319,0.019187385795023992,-0.27111323778105045,-0.05137457098166698,0.11705730407738435,-0.3715463656535146,-0.9440824441907162
