X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y
0.30084163319938306,0.2777784371821028,-0.39796653938048276,-0.643458154481076,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,0.181618784228039,0.4070039381834696,0.6589754202168265,0.3619666840321245,-0.9139826096975833
0.2777784371821028,0.1257732583180864,-0.643458154481076,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,0.4070039381834696,0.6181890613819607,0.3619666840321245,-0.08214155637595055,-0.9341464719413685
0.1257732583180864,-0.12178310194310737,-0.7892380022175952,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,0.6181890613819607,0.7350800607792609,-0.08214155637595055,-0.5112373957696963,-0.9623827375392132
-0.12178310194310737,-0.39796653938048276,-0.7920988214327316,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.7350800607792609,0.6589754202168265,-0.5112373957696963,-0.7602551985419098,-0.9238999378623837
-0.39796653938048276,-0.643458154481076,-0.6694972448494769,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.6589754202168265,0.3619666840321245,-0.7602551985419098,-0.7488391301409214,-0.867914357081425
-0.643458154481076,-0.7892380022175952,-0.465896968335883,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.3619666840321245,-0.08214155637595055,-0.7488391301409214,-0.5219080933635258,-0.8702393738503512
-0.7892380022175952,-0.7920988214327316,-0.2442419007859643,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,-0.08214155637595055,-0.5112373957696963,-0.5219080933635258,-0.2248552502126293,-0.9763753605833528
-0.7920988214327316,-0.6694972448494769,-0.033829652768879725,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,-0.5112373957696963,-0.7602551985419098,-0.2248552502126293,0.0069890212984047295,-0.8394085541413419
-0.6694972448494769,-0.465896968335883,0.181618784228039,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265,-0.7602551985419098,-0.7488391301409214,0.0069890212984047295,0.09674443391390519,-0.2764273476839678
-0.465896968335883,-0.2442419007859643,0.4070039381834696,0.6181890613819607,0.7350800607792609,0.6589754202168265,0.3619666840321245,-0.7488391301409214,-0.5219080933635258,0.09674443391390519,0.04278351307361916,-0.5908052788168341
-0.2442419007859643,-0.033829652768879725,0.6181890613819607,0.7350800607792609,0.6589754202168265,0.3619666840321245,-0.08214155637595055,-0.5219080933635258,-0.2248552502126293,0.04278351307361916,-0.08219879098376637,-0.5300530707367492
-0.033829652768879725,0.181618784228039,0.7350800607792609,0.6589754202168265,0.3619666840321245,-0.08214155637595055,-0.5112373957696963,-0.2248552502126293,0.0069890212984047295,-0.08219879098376637,-0.22625673911142807,-0.7762510853507484
0.181618784228039,0.4070039381834696,0.6589754202168265,0.3619666840321245,-0.08214155637595055,-0.5112373957696963,-0.7602551985419098,0.0069890212984047295,0.09674443391390519,-0.22625673911142807,-0.3692888241076032,-0.9139894681541287
