,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,Y
157,-1.393648683,2.761093321,5.990495208,4.291399791,-0.204342578,-3.688008548,3.264364042,3.712700784,3.421054382,2.2576972019999997,0.562105309,-1.196233221,1.658055129,2.362399188,2.88127224,3.1810409,3.259007155,3.129493652,-2.381014529,-2.302289846,-2.187432306,-2.03643367,-1.849906289,-1.6299037319999998,0.888864364,0.86748369,0.847893805,0.830007743,0.813730704,0.798955999,1.545312775,1.512665511,1.4789650330000002,1.444233202,1.408495073,0.109565834,0.109422965,0.10926972199999999,0.109106176,0.10893239699999999,7.264449537999999,7.263705927999999,7.2629289020000005,7.262118459,7.261274599,7.260397322999999,7.259486631000001,7.258542522000001,7.257564997,7.256554055,7.255509697000001,14.592096
158,2.761093321,5.990495208,4.291399791,-0.204342578,-3.688008548,-4.735882828,3.712700784,3.421054382,2.2576972019999997,0.562105309,-1.196233221,-2.569584807,2.362399188,2.88127224,3.1810409,3.259007155,3.129493652,2.8116471069999998,-2.302289846,-2.187432306,-2.03643367,-1.849906289,-1.6299037319999998,-1.380388798,0.86748369,0.847893805,0.830007743,0.813730704,0.798955999,0.7855667940000001,1.512665511,1.4789650330000002,1.444233202,1.408495073,1.3717781690000002,0.109422965,0.10926972199999999,0.109106176,0.10893239699999999,0.10874845699999999,7.263705927999999,7.2629289020000005,7.262118459,7.261274599,7.260397322999999,7.259486631000001,7.258542522000001,7.257564997,7.256554055,7.255509697000001,7.254431922,5.663174400000001
159,5.990495208,4.291399791,-0.204342578,-3.688008548,-4.735882828,-3.423626423,3.421054382,2.2576972019999997,0.562105309,-1.196233221,-2.569584807,-3.232828904,2.88127224,3.1810409,3.259007155,3.129493652,2.8116471069999998,2.3269293859999998,-2.187432306,-2.03643367,-1.849906289,-1.6299037319999998,-1.380388798,-1.106983506,0.847893805,0.830007743,0.813730704,0.798955999,0.7855667940000001,0.7734434020000001,1.4789650330000002,1.444233202,1.408495073,1.3717781690000002,1.334111549,0.10926972199999999,0.109106176,0.10893239699999999,0.10874845699999999,0.10855442800000001,7.2629289020000005,7.262118459,7.261274599,7.260397322999999,7.259486631000001,7.258542522000001,7.257564997,7.256554055,7.255509697000001,7.254431922,7.2533207310000005,15.876864000000001
160,4.291399791,-0.204342578,-3.688008548,-4.735882828,-3.423626423,-0.8896835959999999,2.2576972019999997,0.562105309,-1.196233221,-2.569584807,-3.232828904,-3.1205733319999998,3.1810409,3.259007155,3.129493652,2.8116471069999998,2.3269293859999998,1.701509515,-2.03643367,-1.849906289,-1.6299037319999998,-1.380388798,-1.106983506,-0.81628912,0.830007743,0.813730704,0.798955999,0.7855667940000001,0.7734434020000001,0.7624677129999999,1.444233202,1.408495073,1.3717781690000002,1.334111549,1.29552495,0.109106176,0.10893239699999999,0.10874845699999999,0.10855442800000001,0.10835038,7.262118459,7.261274599,7.260397322999999,7.259486631000001,7.258542522000001,7.257564997,7.256554055,7.255509697000001,7.254431922,7.2533207310000005,7.252176123,4.7021472
161,-0.204342578,-3.688008548,-4.735882828,-3.423626423,-0.8896835959999999,1.28522361,0.562105309,-1.196233221,-2.569584807,-3.232828904,-3.1205733319999998,-2.339302927,3.259007155,3.129493652,2.8116471069999998,2.3269293859999998,1.701509515,0.9733089490000001,-1.849906289,-1.6299037319999998,-1.380388798,-1.106983506,-0.81628912,-0.515261954,0.813730704,0.798955999,0.7855667940000001,0.7734434020000001,0.7624677129999999,0.7525223870000001,1.408495073,1.3717781690000002,1.334111549,1.29552495,1.256048447,0.10893239699999999,0.10874845699999999,0.10855442800000001,0.10835038,0.108136385,7.261274599,7.260397322999999,7.259486631000001,7.258542522000001,7.257564997,7.256554055,7.255509697000001,7.254431922,7.2533207310000005,7.252176123,7.250998098999999,16.238879999999998
162,-3.688008548,-4.735882828,-3.423626423,-0.8896835959999999,1.28522361,2.172080384,-1.196233221,-2.569584807,-3.232828904,-3.1205733319999998,-2.339302927,-1.0581675720000001,3.129493652,2.8116471069999998,2.3269293859999998,1.701509515,0.9733089490000001,0.193252932,-1.6299037319999998,-1.380388798,-1.106983506,-0.81628912,-0.515261954,-0.21099499100000002,0.798955999,0.7855667940000001,0.7734434020000001,0.7624677129999999,0.7525223870000001,0.743489367,1.3717781690000002,1.334111549,1.29552495,1.256048447,1.215713186,0.10874845699999999,0.10855442800000001,0.10835038,0.108136385,0.107912515,7.260397322999999,7.259486631000001,7.258542522000001,7.257564997,7.256554055,7.255509697000001,7.254431922,7.2533207310000005,7.252176123,7.250998098999999,7.249786658,14.784768
163,-4.735882828,-3.423626423,-0.8896835959999999,1.28522361,2.172080384,1.5213626480000002,-2.569584807,-3.232828904,-3.1205733319999998,-2.339302927,-1.0581675720000001,0.48522768,2.8116471069999998,2.3269293859999998,1.701509515,0.9733089490000001,0.193252932,-0.57954896,-1.380388798,-1.106983506,-0.81628912,-0.515261954,-0.21099499100000002,0.089384812,0.7855667940000001,0.7734434020000001,0.7624677129999999,0.7525223870000001,0.743489367,0.73524925,1.334111549,1.29552495,1.256048447,1.215713186,1.174551651,0.10855442800000001,0.10835038,0.108136385,0.107912515,0.107678839,7.259486631000001,7.258542522000001,7.257564997,7.256554055,7.255509697000001,7.254431922,7.2533207310000005,7.252176123,7.250998098999999,7.249786658,7.248541801,8.071488
164,-3.423626423,-0.8896835959999999,1.28522361,2.172080384,1.5213626480000002,0.054144307,-3.232828904,-3.1205733319999998,-2.339302927,-1.0581675720000001,0.48522768,1.8741658369999998,2.3269293859999998,1.701509515,0.9733089490000001,0.193252932,-0.57954896,-1.282781513,-1.106983506,-0.81628912,-0.515261954,-0.21099499100000002,0.089384812,0.378744176,0.7734434020000001,0.7624677129999999,0.7525223870000001,0.743489367,0.73524925,0.7276818979999999,1.29552495,1.256048447,1.215713186,1.174551651,1.132597507,0.10835038,0.108136385,0.107912515,0.107678839,0.107435431,7.258542522000001,7.257564997,7.256554055,7.255509697000001,7.254431922,7.2533207310000005,7.252176123,7.250998098999999,7.249786658,7.248541801,7.247263527,4.3642368
165,-0.8896835959999999,1.28522361,2.172080384,1.5213626480000002,0.054144307,-0.31520907600000003,-3.1205733319999998,-2.339302927,-1.0581675720000001,0.48522768,1.8741658369999998,2.629811512,1.701509515,0.9733089490000001,0.193252932,-0.57954896,-1.282781513,-1.8540845730000002,-0.81628912,-0.515261954,-0.21099499100000002,0.089384812,0.378744176,0.649956876,0.7624677129999999,0.7525223870000001,0.743489367,0.73524925,0.7276818979999999,0.720666115,1.256048447,1.215713186,1.174551651,1.132597507,1.0898855840000001,0.108136385,0.107912515,0.107678839,0.107435431,0.10718236,7.257564997,7.256554055,7.255509697000001,7.254431922,7.2533207310000005,7.252176123,7.250998098999999,7.249786658,7.248541801,7.247263527,7.245951837000001,2.7734400000000003
166,1.28522361,2.172080384,1.5213626480000002,0.054144307,-0.31520907600000003,1.041183584,-2.339302927,-1.0581675720000001,0.48522768,1.8741658369999998,2.629811512,2.522796582,0.9733089490000001,0.193252932,-0.57954896,-1.282781513,-1.8540845730000002,-2.241431901,-0.515261954,-0.21099499100000002,0.089384812,0.378744176,0.649956876,0.8961120770000001,0.7525223870000001,0.743489367,0.73524925,0.7276818979999999,0.720666115,0.71407989,1.215713186,1.174551651,1.132597507,1.0898855840000001,1.0464513359999998,0.107912515,0.107678839,0.107435431,0.10718236,0.106919699,7.256554055,7.255509697000001,7.254431922,7.2533207310000005,7.252176123,7.250998098999999,7.249786658,7.248541801,7.247263527,7.245951837000001,7.24460673,2.814048
167,2.172080384,1.5213626480000002,0.054144307,-0.31520907600000003,1.041183584,2.1317056780000003,-1.0581675720000001,0.48522768,1.8741658369999998,2.629811512,2.522796582,1.6847229240000001,0.193252932,-0.57954896,-1.282781513,-1.8540845730000002,-2.241431901,-2.428865246,-0.21099499100000002,0.089384812,0.378744176,0.649956876,0.8961120770000001,1.111316805,0.743489367,0.73524925,0.7276818979999999,0.720666115,0.71407989,0.707799745,1.174551651,1.132597507,1.0898855840000001,1.0464513359999998,1.002330654,0.107678839,0.107435431,0.10718236,0.106919699,0.10664751800000001,7.255509697000001,7.254431922,7.2533207310000005,7.252176123,7.250998098999999,7.249786658,7.248541801,7.247263527,7.245951837000001,7.24460673,7.2432282070000005,4.904928
168,1.5213626480000002,0.054144307,-0.31520907600000003,1.041183584,2.1317056780000003,1.9611499190000001,0.48522768,1.8741658369999998,2.629811512,2.522796582,1.6847229240000001,0.377752486,-0.57954896,-1.282781513,-1.8540845730000002,-2.241431901,-2.428865246,-2.425146582,0.089384812,0.378744176,0.649956876,0.8961120770000001,1.111316805,1.291685706,0.73524925,0.7276818979999999,0.720666115,0.71407989,0.707799745,0.7016998179999999,1.132597507,1.0898855840000001,1.0464513359999998,1.002330654,0.9575604240000001,0.107435431,0.10718236,0.106919699,0.10664751800000001,0.10636589,7.254431922,7.2533207310000005,7.252176123,7.250998098999999,7.249786658,7.248541801,7.247263527,7.245951837000001,7.24460673,7.2432282070000005,7.241816267999999,9.138527999999999
169,0.054144307,-0.31520907600000003,1.041183584,2.1317056780000003,1.9611499190000001,0.811887645,1.8741658369999998,2.629811512,2.522796582,1.6847229240000001,0.377752486,-1.094161848,-1.282781513,-1.8540845730000002,-2.241431901,-2.428865246,-2.425146582,-2.248723615,0.378744176,0.649956876,0.8961120770000001,1.111316805,1.291685706,1.436329392,0.7276818979999999,0.720666115,0.71407989,0.707799745,0.7016998179999999,0.6956528590000001,1.0898855840000001,1.0464513359999998,1.002330654,0.9575604240000001,0.9121786890000001,0.10718236,0.106919699,0.10664751800000001,0.10636589,0.10607488400000001,7.2533207310000005,7.252176123,7.250998098999999,7.249786658,7.248541801,7.247263527,7.245951837000001,7.24460673,7.2432282070000005,7.241816267999999,7.240370912,11.035008
170,-0.31520907600000003,1.041183584,2.1317056780000003,1.9611499190000001,0.811887645,-0.5058723620000001,2.629811512,2.522796582,1.6847229240000001,0.377752486,-1.094161848,-2.442733234,-1.8540845730000002,-2.241431901,-2.428865246,-2.425146582,-2.248723615,-1.921485086,0.649956876,0.8961120770000001,1.111316805,1.291685706,1.436329392,1.546277757,0.720666115,0.71407989,0.707799745,0.7016998179999999,0.6956528590000001,0.6895241999999999,1.0464513359999998,1.002330654,0.9575604240000001,0.9121786890000001,0.866223915,0.106919699,0.10664751800000001,0.10636589,0.10607488400000001,0.105774572,7.252176123,7.250998098999999,7.249786658,7.248541801,7.247263527,7.245951837000001,7.24460673,7.2432282070000005,7.241816267999999,7.240370912,7.23889214,1.4349312
171,1.041183584,2.1317056780000003,1.9611499190000001,0.811887645,-0.5058723620000001,-1.5005780990000002,2.522796582,1.6847229240000001,0.377752486,-1.094161848,-2.442733234,-3.389402095,-2.241431901,-2.428865246,-2.425146582,-2.248723615,-1.921485086,-1.4664086840000001,0.8961120770000001,1.111316805,1.291685706,1.436329392,1.546277757,1.6233811319999998,0.71407989,0.707799745,0.7016998179999999,0.6956528590000001,0.6895241999999999,0.683167429,1.002330654,0.9575604240000001,0.9121786890000001,0.866223915,0.819735135,0.10664751800000001,0.10636589,0.10607488400000001,0.105774572,0.10546502599999999,7.250998098999999,7.249786658,7.248541801,7.247263527,7.245951837000001,7.24460673,7.2432282070000005,7.241816267999999,7.240370912,7.23889214,7.237379951,4.9176288
172,2.1317056780000003,1.9611499190000001,0.811887645,-0.5058723620000001,-1.5005780990000002,-2.3841049969999997,1.6847229240000001,0.377752486,-1.094161848,-2.442733234,-3.389402095,-3.697868992,-2.428865246,-2.425146582,-2.248723615,-1.921485086,-1.4664086840000001,-0.90823859,1.111316805,1.291685706,1.436329392,1.546277757,1.6233811319999998,1.6697024930000002,0.707799745,0.7016998179999999,0.6956528590000001,0.6895241999999999,0.683167429,0.6764161999999999,0.9575604240000001,0.9121786890000001,0.866223915,0.819735135,0.772752055,0.10636589,0.10607488400000001,0.105774572,0.10546502599999999,0.105146318,7.249786658,7.248541801,7.247263527,7.245951837000001,7.24460673,7.2432282070000005,7.241816267999999,7.240370912,7.23889214,7.237379951,7.235834345,9.8769024
173,1.9611499190000001,0.811887645,-0.5058723620000001,-1.5005780990000002,-2.3841049969999997,-3.258470889,0.377752486,-1.094161848,-2.442733234,-3.389402095,-3.697868992,-3.210378822,-2.425146582,-2.248723615,-1.921485086,-1.4664086840000001,-0.90823859,-0.278973052,1.291685706,1.436329392,1.546277757,1.6233811319999998,1.6697024930000002,1.687344606,0.7016998179999999,0.6956528590000001,0.6895241999999999,0.683167429,0.6764161999999999,0.669089887,0.9121786890000001,0.866223915,0.819735135,0.772752055,0.725314621,0.10607488400000001,0.105774572,0.10546502599999999,0.105146318,0.10481851699999999,7.248541801,7.247263527,7.245951837000001,7.24460673,7.2432282070000005,7.241816267999999,7.240370912,7.23889214,7.237379951,7.235834345,7.234255323999999,34.793279999999996
174,0.811887645,-0.5058723620000001,-1.5005780990000002,-2.3841049969999997,-3.258470889,-3.796157145,-1.094161848,-2.442733234,-3.389402095,-3.697868992,-3.210378822,-1.9416046040000001,-2.248723615,-1.921485086,-1.4664086840000001,-0.90823859,-0.278973052,0.37870565,1.436329392,1.546277757,1.6233811319999998,1.6697024930000002,1.687344606,1.6784259,0.6956528590000001,0.6895241999999999,0.683167429,0.6764161999999999,0.669089887,0.660998097,0.866223915,0.819735135,0.772752055,0.725314621,0.6774627809999999,0.105774572,0.10546502599999999,0.105146318,0.10481851699999999,0.104481695,7.247263527,7.245951837000001,7.24460673,7.2432282070000005,7.241816267999999,7.240370912,7.23889214,7.237379951,7.235834345,7.234255323999999,7.232642885,22.085568
175,-0.5058723620000001,-1.5005780990000002,-2.3841049969999997,-3.258470889,-3.796157145,-3.326214793,-2.442733234,-3.389402095,-3.697868992,-3.210378822,-1.9416046040000001,-0.166726073,-1.921485086,-1.4664086840000001,-0.90823859,-0.278973052,0.37870565,1.01659416,1.546277757,1.6233811319999998,1.6697024930000002,1.687344606,1.6784259,1.645090234,0.6895241999999999,0.683167429,0.6764161999999999,0.669089887,0.660998097,0.6519424189999999,0.819735135,0.772752055,0.725314621,0.6774627809999999,0.629236143,0.10546502599999999,0.105146318,0.10481851699999999,0.104481695,0.104135925,7.245951837000001,7.24460673,7.2432282070000005,7.241816267999999,7.240370912,7.23889214,7.237379951,7.235834345,7.234255323999999,7.232642885,7.230997031,9.647424
176,-1.5005780990000002,-2.3841049969999997,-3.258470889,-3.796157145,-3.326214793,-0.846420177,-3.389402095,-3.697868992,-3.210378822,-1.9416046040000001,-0.166726073,1.7636666490000001,-1.4664086840000001,-0.90823859,-0.278973052,0.37870565,1.01659416,1.5859970540000001,1.6233811319999998,1.6697024930000002,1.687344606,1.6784259,1.645090234,1.589505084,0.683167429,0.6764161999999999,0.669089887,0.660998097,0.6519424189999999,0.641721836,0.772752055,0.725314621,0.6774627809999999,0.629236143,0.58067408,0.105146318,0.10481851699999999,0.104481695,0.104135925,0.10378127599999999,7.24460673,7.2432282070000005,7.241816267999999,7.240370912,7.23889214,7.237379951,7.235834345,7.234255323999999,7.232642885,7.230997031,7.22931776,5.350752
177,-2.3841049969999997,-3.258470889,-3.796157145,-3.326214793,-0.846420177,3.93040424,-3.697868992,-3.210378822,-1.9416046040000001,-0.166726073,1.7636666490000001,3.481272917,-0.90823859,-0.278973052,0.37870565,1.01659416,1.5859970540000001,2.038277619,1.6697024930000002,1.687344606,1.6784259,1.645090234,1.589505084,1.5138766869999998,0.6764161999999999,0.669089887,0.660998097,0.6519424189999999,0.641721836,0.630136427,0.725314621,0.6774627809999999,0.629236143,0.58067408,0.531815978,0.10481851699999999,0.104481695,0.104135925,0.10378127599999999,0.103417821,7.2432282070000005,7.241816267999999,7.240370912,7.23889214,7.237379951,7.235834345,7.234255323999999,7.232642885,7.230997031,7.22931776,7.227605072,3.519936
178,-3.258470889,-3.796157145,-3.326214793,-0.846420177,3.93040424,7.512226916,-3.210378822,-1.9416046040000001,-0.166726073,1.7636666490000001,3.481272917,4.56966429,-0.278973052,0.37870565,1.01659416,1.5859970540000001,2.038277619,2.3247719669999998,1.687344606,1.6784259,1.645090234,1.589505084,1.5138766869999998,1.420513191,0.669089887,0.660998097,0.6519424189999999,0.641721836,0.630136427,0.616985463,0.6774627809999999,0.629236143,0.58067408,0.531815978,0.48270123299999995,0.104481695,0.104135925,0.10378127599999999,0.103417821,0.10304563,7.241816267999999,7.240370912,7.23889214,7.237379951,7.235834345,7.234255323999999,7.232642885,7.230997031,7.22931776,7.227605072,7.225858968,3.96576
179,-3.796157145,-3.326214793,-0.846420177,3.93040424,7.512226916,6.325745785,-1.9416046040000001,-0.166726073,1.7636666490000001,3.481272917,4.56966429,4.713860385,0.37870565,1.01659416,1.5859970540000001,2.038277619,2.3247719669999998,2.405630544,1.6784259,1.645090234,1.589505084,1.5138766869999998,1.420513191,1.312128553,0.660998097,0.6519424189999999,0.641721836,0.630136427,0.616985463,0.6020659110000001,0.629236143,0.58067408,0.531815978,0.48270123299999995,0.43336893,0.104135925,0.10378127599999999,0.103417821,0.10304563,0.102664775,7.240370912,7.23889214,7.237379951,7.235834345,7.234255323999999,7.232642885,7.230997031,7.22931776,7.227605072,7.225858968,7.2240794479999995,4.593024
180,-3.326214793,-0.846420177,3.93040424,7.512226916,6.325745785,2.030321675,-0.166726073,1.7636666490000001,3.481272917,4.56966429,4.713860385,4.061507806,1.01659416,1.5859970540000001,2.038277619,2.3247719669999998,2.405630544,2.279999262,1.645090234,1.589505084,1.5138766869999998,1.420513191,1.312128553,1.1920374470000001,0.6519424189999999,0.641721836,0.630136427,0.616985463,0.6020659110000001,0.585171529,0.58067408,0.531815978,0.48270123299999995,0.43336893,0.383857861,0.10378127599999999,0.103417821,0.10304563,0.102664775,0.102275327,7.23889214,7.237379951,7.235834345,7.234255323999999,7.232642885,7.230997031,7.22931776,7.227605072,7.225858968,7.2240794479999995,7.222266511,10.054367999999998
181,-0.846420177,3.93040424,7.512226916,6.325745785,2.030321675,-2.454687235,1.7636666490000001,3.481272917,4.56966429,4.713860385,4.061507806,2.904469755,1.5859970540000001,2.038277619,2.3247719669999998,2.405630544,2.279999262,1.9725298930000001,1.589505084,1.5138766869999998,1.420513191,1.312128553,1.1920374470000001,1.0638507190000002,0.641721836,0.630136427,0.616985463,0.6020659110000001,0.585171529,0.566090038,0.531815978,0.48270123299999995,0.43336893,0.383857861,0.334206699,0.103417821,0.10304563,0.102664775,0.102275327,0.10187735699999999,7.237379951,7.235834345,7.234255323999999,7.232642885,7.230997031,7.22931776,7.227605072,7.225858968,7.2240794479999995,7.222266511,7.220420157,6.1442496
182,3.93040424,7.512226916,6.325745785,2.030321675,-2.454687235,-4.727813506,3.481272917,4.56966429,4.713860385,4.061507806,2.904469755,1.5336146130000001,2.038277619,2.3247719669999998,2.405630544,2.279999262,1.9725298930000001,1.5180138159999998,1.5138766869999998,1.420513191,1.312128553,1.1920374470000001,1.0638507190000002,0.93120353,0.630136427,0.616985463,0.6020659110000001,0.585171529,0.566090038,0.544612152,0.48270123299999995,0.43336893,0.383857861,0.334206699,0.284454028,0.10304563,0.102664775,0.102275327,0.10187735699999999,0.101470937,7.235834345,7.234255323999999,7.232642885,7.230997031,7.22931776,7.227605072,7.225858968,7.2240794479999995,7.222266511,7.220420157,7.218540387999999,0.46300896
183,7.512226916,6.325745785,2.030321675,-2.454687235,-4.727813506,-4.134768744,4.56966429,4.713860385,4.061507806,2.904469755,1.5336146130000001,0.212334794,2.3247719669999998,2.405630544,2.279999262,1.9725298930000001,1.5180138159999998,0.9534132820000001,1.420513191,1.312128553,1.1920374470000001,1.0638507190000002,0.93120353,0.7976818040000001,0.616985463,0.6020659110000001,0.585171529,0.566090038,0.544612152,0.5205351429999999,0.43336893,0.383857861,0.334206699,0.284454028,0.23463824600000002,0.102664775,0.102275327,0.10187735699999999,0.101470937,0.101056138,7.234255323999999,7.232642885,7.230997031,7.22931776,7.227605072,7.225858968,7.2240794479999995,7.222266511,7.220420157,7.218540387999999,7.2166272010000005,3.75709536
184,6.325745785,2.030321675,-2.454687235,-4.727813506,-4.134768744,-1.67866811,4.713860385,4.061507806,2.904469755,1.5336146130000001,0.212334794,-0.8580075779999999,2.405630544,2.279999262,1.9725298930000001,1.5180138159999998,0.9534132820000001,0.315855497,1.312128553,1.1920374470000001,1.0638507190000002,0.93120353,0.7976818040000001,0.666847958,0.6020659110000001,0.585171529,0.566090038,0.544612152,0.5205351429999999,0.49366080700000003,0.383857861,0.334206699,0.284454028,0.23463824600000002,0.18479690399999998,0.102275327,0.10187735699999999,0.101470937,0.101056138,0.100633032,7.232642885,7.230997031,7.22931776,7.227605072,7.225858968,7.2240794479999995,7.222266511,7.220420157,7.218540387999999,7.2166272010000005,7.214680598999999,2.7420767999999995
185,2.030321675,-2.454687235,-4.727813506,-4.134768744,-1.67866811,-0.045323737,4.061507806,2.904469755,1.5336146130000001,0.212334794,-0.8580075779999999,-1.496296984,2.279999262,1.9725298930000001,1.5180138159999998,0.9534132820000001,0.315855497,-0.356985193,1.1920374470000001,1.0638507190000002,0.93120353,0.7976818040000001,0.666847958,0.542260914,0.585171529,0.566090038,0.544612152,0.5205351429999999,0.49366080700000003,0.463794771,0.334206699,0.284454028,0.23463824600000002,0.18479690399999998,0.134966989,0.10187735699999999,0.101470937,0.101056138,0.100633032,0.10020168800000001,7.230997031,7.22931776,7.227605072,7.225858968,7.2240794479999995,7.222266511,7.220420157,7.218540387999999,7.2166272010000005,7.214680598999999,7.21270058,5.187024
186,-2.454687235,-4.727813506,-4.134768744,-1.67866811,-0.045323737,-0.699654613,2.904469755,1.5336146130000001,0.212334794,-0.8580075779999999,-1.496296984,-1.6035532890000002,1.9725298930000001,1.5180138159999998,0.9534132820000001,0.315855497,-0.356985193,-1.023923107,1.0638507190000002,0.93120353,0.7976818040000001,0.666847958,0.542260914,0.427484091,0.566090038,0.544612152,0.5205351429999999,0.49366080700000003,0.463794771,0.43074982100000003,0.284454028,0.23463824600000002,0.18479690399999998,0.134966989,0.08518496800000001,0.101470937,0.101056138,0.100633032,0.10020168800000001,0.099762179,7.22931776,7.227605072,7.225858968,7.2240794479999995,7.222266511,7.220420157,7.218540387999999,7.2166272010000005,7.214680598999999,7.21270058,7.2106871439999995,7.330176
187,-4.727813506,-4.134768744,-1.67866811,-0.045323737,-0.699654613,-2.1157489259999998,1.5336146130000001,0.212334794,-0.8580075779999999,-1.496296984,-1.6035532890000002,-1.371022741,1.5180138159999998,0.9534132820000001,0.315855497,-0.356985193,-1.023923107,-1.637608491,0.93120353,0.7976818040000001,0.666847958,0.542260914,0.427484091,0.32608508399999997,0.544612152,0.5205351429999999,0.49366080700000003,0.463794771,0.43074982100000003,0.39434944899999996,0.23463824600000002,0.18479690399999998,0.134966989,0.08518496800000001,0.035486773,0.101056138,0.100633032,0.10020168800000001,0.099762179,0.09931457699999999,7.227605072,7.225858968,7.2240794479999995,7.222266511,7.220420157,7.218540387999999,7.2166272010000005,7.214680598999999,7.21270058,7.2106871439999995,7.208640292,3.6339839999999994
188,-4.134768744,-1.67866811,-0.045323737,-0.699654613,-2.1157489259999998,-2.237601497,0.212334794,-0.8580075779999999,-1.496296984,-1.6035532890000002,-1.371022741,-1.078952736,0.9534132820000001,0.315855497,-0.356985193,-1.023923107,-1.637608491,-2.14832691,0.7976818040000001,0.666847958,0.542260914,0.427484091,0.32608508399999997,0.24165118600000002,0.5205351429999999,0.49366080700000003,0.463794771,0.43074982100000003,0.39434944899999996,0.354421991,0.18479690399999998,0.134966989,0.08518496800000001,0.035486773,-0.01409242,0.100633032,0.10020168800000001,0.099762179,0.09931457699999999,0.098858951,7.225858968,7.2240794479999995,7.222266511,7.220420157,7.218540387999999,7.2166272010000005,7.214680598999999,7.21270058,7.2106871439999995,7.208640292,7.206560024,1.5822432
189,-1.67866811,-0.045323737,-0.699654613,-2.1157489259999998,-2.237601497,-0.36555829100000004,-0.8580075779999999,-1.496296984,-1.6035532890000002,-1.371022741,-1.078952736,-0.971781883,0.315855497,-0.356985193,-1.023923107,-1.637608491,-2.14832691,-2.507639357,0.666847958,0.542260914,0.427484091,0.32608508399999997,0.24165118600000002,0.17777057300000002,0.49366080700000003,0.463794771,0.43074982100000003,0.39434944899999996,0.354421991,0.310815971,0.134966989,0.08518496800000001,0.035486773,-0.01409242,-0.063518755,0.10020168800000001,0.099762179,0.09931457699999999,0.098858951,0.09839537400000001,7.2240794479999995,7.222266511,7.220420157,7.218540387999999,7.2166272010000005,7.214680598999999,7.21270058,7.2106871439999995,7.208640292,7.206560024,7.2044463389999995,1.3116383999999999
190,-0.045323737,-0.699654613,-2.1157489259999998,-2.237601497,-0.36555829100000004,1.7615461559999999,-1.496296984,-1.6035532890000002,-1.371022741,-1.078952736,-0.971781883,-1.125984468,-0.356985193,-1.023923107,-1.637608491,-2.14832691,-2.507639357,-2.67679131,0.542260914,0.427484091,0.32608508399999997,0.24165118600000002,0.17777057300000002,0.137811775,0.463794771,0.43074982100000003,0.39434944899999996,0.354421991,0.310815971,0.263440225,0.08518496800000001,0.035486773,-0.01409242,-0.063518755,-0.112759507,0.099762179,0.09931457699999999,0.098858951,0.09839537400000001,0.097923917,7.222266511,7.220420157,7.218540387999999,7.2166272010000005,7.214680598999999,7.21270058,7.2106871439999995,7.208640292,7.206560024,7.2044463389999995,7.202299237999999,1.3533696000000002
191,-0.699654613,-2.1157489259999998,-2.237601497,-0.36555829100000004,1.7615461559999999,2.508488691,-1.6035532890000002,-1.371022741,-1.078952736,-0.971781883,-1.125984468,-1.54146558,-1.023923107,-1.637608491,-2.14832691,-2.507639357,-2.67679131,-2.644147392,0.427484091,0.32608508399999997,0.24165118600000002,0.17777057300000002,0.137811775,0.123751687,0.43074982100000003,0.39434944899999996,0.354421991,0.310815971,0.263440225,0.21231422600000002,0.035486773,-0.01409242,-0.063518755,-0.112759507,-0.161782857,0.09931457699999999,0.098858951,0.09839537400000001,0.097923917,0.097444651,7.220420157,7.218540387999999,7.2166272010000005,7.214680598999999,7.21270058,7.2106871439999995,7.208640292,7.206560024,7.2044463389999995,7.202299237999999,7.200118721,2.4817536000000002
192,-2.1157489259999998,-2.237601497,-0.36555829100000004,1.7615461559999999,2.508488691,1.3624353169999999,-1.371022741,-1.078952736,-0.971781883,-1.125984468,-1.54146558,-2.136430484,-1.637608491,-2.14832691,-2.507639357,-2.67679131,-2.644147392,-2.426126636,0.32608508399999997,0.24165118600000002,0.17777057300000002,0.137811775,0.123751687,0.134368705,0.39434944899999996,0.354421991,0.310815971,0.263440225,0.21231422600000002,0.15756852400000002,-0.01409242,-0.063518755,-0.112759507,-0.161782857,-0.21055753,0.098858951,0.09839537400000001,0.097923917,0.097444651,0.096957647,7.218540387999999,7.2166272010000005,7.214680598999999,7.21270058,7.2106871439999995,7.208640292,7.206560024,7.2044463389999995,7.202299237999999,7.200118721,7.197904787000001,5.057856
