X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,Y
0.2919344340367349,0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,-0.3358736773740457,0.15699767205797777,0.30512009603314794,0.3918022281939646,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.1700440742480276,0.289103626189289,-0.5198037472939271,-0.8422294373185082
0.2907431099088751,0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,-0.27853013133976967,0.30512009603314794,0.3918022281939646,0.3880435131739832,-0.33140979207846155,-0.5134334196448713,-0.5936471617843069,0.32553919256950326,0.6337192864980707,0.8100020686796825,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,0.289103626189289,0.6745719089309636,-0.11993506988809488,-0.8595676154655452
0.28802544697567933,0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471,-0.1671018834711071,0.3918022281939646,0.3880435131739832,0.2938772678024877,-0.5134334196448713,-0.5936471617843069,-0.5359974133837997,0.6337192864980707,0.8100020686796825,0.787500957898194,-0.6643878860403849,-0.8639597187634276,-0.8310465816467894,0.6745719089309636,0.8687778340140626,0.37262638076961463,-0.8837093825057234
0.2879154296762856,0.29404728897958465,0.3101554376828948,0.3307177533970471,0.35571949127616365,-0.013501437140500117,0.3880435131739832,0.2938772678024877,0.12147414769633214,-0.5936471617843069,-0.5359974133837997,-0.3360171632070197,0.8100020686796825,0.787500957898194,0.5531013567286558,-0.8639597187634276,-0.8310465816467894,-0.5787604712605167,0.8687778340140626,0.8093400485684479,0.4387925572130089,-0.887138610778476
0.29404728897958465,0.3101554376828948,0.3307177533970471,0.35571949127616365,0.3694785665279874,0.15699767205797777,0.2938772678024877,0.12147414769633214,-0.10096676951928762,-0.5359974133837997,-0.3360171632070197,-0.028010721464428623,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,0.8093400485684479,0.493055170629926,0.012880242316531954,-0.7741455391912783
0.3101554376828948,0.3307177533970471,0.35571949127616365,0.3694785665279874,0.3783043950681457,0.30512009603314794,0.12147414769633214,-0.10096676951928762,-0.33140979207846155,-0.3360171632070197,-0.028010721464428623,0.32553919256950326,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.5787604712605167,-0.1700440742480276,0.289103626189289,0.493055170629926,0.01954053334398753,-0.3898593110794444,-0.8363174477762827
0.3307177533970471,0.35571949127616365,0.3694785665279874,0.3783043950681457,0.3874151148061018,0.3918022281939646,-0.10096676951928762,-0.33140979207846155,-0.5134334196448713,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.1700440742480276,0.289103626189289,0.6745719089309636,0.01954053334398753,-0.46077337724644885,-0.31201548121878553,0.4728796052821087
0.35571949127616365,0.3694785665279874,0.3783043950681457,0.3874151148061018,0.3971242856210693,0.3880435131739832,-0.33140979207846155,-0.5134334196448713,-0.5936471617843069,0.32553919256950326,0.6337192864980707,0.8100020686796825,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,0.289103626189289,0.6745719089309636,0.8687778340140626,-0.46077337724644885,-0.8004391122559498,0.11600963719033985,-0.053904725065052506
0.3694785665279874,0.3783043950681457,0.3874151148061018,0.3971242856210693,0.4060209098243561,0.2938772678024877,-0.5134334196448713,-0.5936471617843069,-0.5359974133837997,0.6337192864980707,0.8100020686796825,0.787500957898194,-0.6643878860403849,-0.8639597187634276,-0.8310465816467894,0.6745719089309636,0.8687778340140626,0.8093400485684479,-0.8004391122559498,-0.8971049274605736,0.36243447874251666,0.05447946372356571
0.3783043950681457,0.3874151148061018,0.3971242856210693,0.4060209098243561,0.41127758843469686,0.12147414769633214,-0.5936471617843069,-0.5359974133837997,-0.3360171632070197,0.8100020686796825,0.787500957898194,0.5531013567286558,-0.8639597187634276,-0.8310465816467894,-0.5787604712605167,0.8687778340140626,0.8093400485684479,0.493055170629926,-0.8971049274605736,-0.7220999741355059,0.13671247123348462,-0.5320420231349456
0.3874151148061018,0.3971242856210693,0.4060209098243561,0.41127758843469686,0.41649725131032267,-0.10096676951928762,-0.5359974133837997,-0.3360171632070197,-0.028010721464428623,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,0.8093400485684479,0.493055170629926,0.01954053334398753,-0.7220999741355059,-0.32213037919851584,-0.26564968568652114,-0.7097789245117122
0.3971242856210693,0.4060209098243561,0.41127758843469686,0.41649725131032267,0.41388734214721024,-0.33140979207846155,-0.3360171632070197,-0.028010721464428623,0.32553919256950326,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.5787604712605167,-0.1700440742480276,0.289103626189289,0.493055170629926,0.01954053334398753,-0.46077337724644885,-0.32213037919851584,0.1783090252592303,-0.3495046828636066,-0.8342256185299036
0.4060209098243561,0.41127758843469686,0.41649725131032267,0.41388734214721024,0.4119832892162514,-0.5134334196448713,-0.028010721464428623,0.32553919256950326,0.6337192864980707,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.1700440742480276,0.289103626189289,0.6745719089309636,0.01954053334398753,-0.46077337724644885,-0.8004391122559498,0.1783090252592303,0.6386643457220014,0.0238744922358618,-0.8701570723718052
0.41127758843469686,0.41649725131032267,0.41388734214721024,0.4119832892162514,0.39455167668811564,-0.5936471617843069,0.32553919256950326,0.6337192864980707,0.8100020686796825,-0.2894418900179453,-0.6643878860403849,-0.8639597187634276,0.289103626189289,0.6745719089309636,0.8687778340140626,-0.46077337724644885,-0.8004391122559498,-0.8971049274605736,0.6386643457220014,0.9068189424239486,0.39427090372358586,-0.867249086796511
0.41649725131032267,0.41388734214721024,0.4119832892162514,0.39455167668811564,0.3730463778559534,-0.5359974133837997,0.6337192864980707,0.8100020686796825,0.787500957898194,-0.6643878860403849,-0.8639597187634276,-0.8310465816467894,0.6745719089309636,0.8687778340140626,0.8093400485684479,-0.8004391122559498,-0.8971049274605736,-0.7220999741355059,0.9068189424239486,0.9155956785839852,0.32399420477177365,-0.8832087151779016
0.41388734214721024,0.4119832892162514,0.39455167668811564,0.3730463778559534,0.3428714016276915,-0.3360171632070197,0.8100020686796825,0.787500957898194,0.5531013567286558,-0.8639597187634276,-0.8310465816467894,-0.5787604712605167,0.8687778340140626,0.8093400485684479,0.493055170629926,-0.8971049274605736,-0.7220999741355059,-0.32213037919851584,0.9155956785839852,0.6615844172018637,-0.14979529205895237,-0.8612273619495574
0.4119832892162514,0.39455167668811564,0.3730463778559534,0.3428714016276915,0.31787737113069503,-0.028010721464428623,0.787500957898194,0.5531013567286558,0.1562922162698941,-0.8310465816467894,-0.5787604712605167,-0.1700440742480276,0.8093400485684479,0.493055170629926,0.01954053334398753,-0.7220999741355059,-0.32213037919851584,0.1783090252592303,0.6615844172018637,0.23356102198060458,-0.4846390282370161,-0.8074159118935239
0.39455167668811564,0.3730463778559534,0.3428714016276915,0.31787737113069503,0.29556718054453346,0.32553919256950326,0.5531013567286558,0.1562922162698941,-0.2894418900179453,-0.5787604712605167,-0.1700440742480276,0.289103626189289,0.493055170629926,0.01954053334398753,-0.46077337724644885,-0.32213037919851584,0.1783090252592303,0.6386643457220014,0.23356102198060458,-0.2501200236985255,-0.29791769857387385,-0.38054557650128196
0.3730463778559534,0.3428714016276915,0.31787737113069503,0.29556718054453346,0.2739092810911863,0.6337192864980707,0.1562922162698941,-0.2894418900179453,-0.6643878860403849,-0.1700440742480276,0.289103626189289,0.6745719089309636,0.01954053334398753,-0.46077337724644885,-0.8004391122559498,0.1783090252592303,0.6386643457220014,0.9068189424239486,-0.2501200236985255,-0.6611872376482015,0.21742268884196214,-0.5806273293033042
