,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,Y
0,0.26572860126584696,0.45241697688415505,0.8953063255986721,1.81059174656189,3.0823260177616296,3.72269936024635,0.0962515535922879,-0.15215934235471698,-0.346159165214886,-0.518757190563219,-0.7021740353018578,-0.925475681641495,-0.6840279907523491,-0.503126605209539,-0.33642907355958296,-0.183927496847468,-0.0456139761181784,0.0785193875832966,-0.940716525308465,-0.769815576240515,-0.6099505112820051,-0.46079016689695795,-0.322003379549401,-0.193258985703357,-1.0373447392493198,-0.89641525332342,-0.7620939491731759,-0.634265689089249,-0.512815335362293,-0.397627750282965,-1.1850331969778702,-1.15720718718177,-1.1294598505798799,-1.10179315663531,-1.07420907481118,-0.0650676034717778,-0.0612891674691107,-0.0575455426635554,-0.0538366187988687,-0.0501622856188073,4.73027761016989,4.73273040974064,4.73515496688825,4.7375512816127,4.73991935391401,4.7422591837921795,4.74457077124719,4.276799999999991
1,0.45241697688415505,0.8953063255986721,1.81059174656189,3.0823260177616296,3.72269936024635,2.85068102666248,-0.15215934235471698,-0.346159165214886,-0.518757190563219,-0.7021740353018578,-0.925475681641495,-1.2070247810497,-0.503126605209539,-0.33642907355958296,-0.183927496847468,-0.0456139761181784,0.0785193875832966,0.18848049321197197,-0.769815576240515,-0.6099505112820051,-0.46079016689695795,-0.322003379549401,-0.193258985703357,-0.0742258218228501,-0.89641525332342,-0.7620939491731759,-0.634265689089249,-0.512815335362293,-0.397627750282965,-0.288587796141919,-1.15720718718177,-1.1294598505798799,-1.10179315663531,-1.07420907481118,-1.04670957457063,-0.0612891674691107,-0.0575455426635554,-0.0538366187988687,-0.0501622856188073,-0.0465224328671274,4.73273040974064,4.73515496688825,4.7375512816127,4.73991935391401,4.7422591837921795,4.74457077124719,4.74685411627906,4.20508799999999
2,0.8953063255986721,1.81059174656189,3.0823260177616296,3.72269936024635,2.85068102666248,1.54766403629151,-0.346159165214886,-0.518757190563219,-0.7021740353018578,-0.925475681641495,-1.2070247810497,-1.5245753506598703,-0.33642907355958296,-0.183927496847468,-0.0456139761181784,0.0785193875832966,0.18848049321197197,0.284277239722861,-0.6099505112820051,-0.46079016689695795,-0.322003379549401,-0.193258985703357,-0.0742258218228501,0.0354272756280947,-0.7620939491731759,-0.634265689089249,-0.512815335362293,-0.397627750282965,-0.288587796141919,-0.185580335229811,-1.1294598505798799,-1.10179315663531,-1.07420907481118,-1.04670957457063,-1.0192966253767701,-0.0575455426635554,-0.0538366187988687,-0.0501622856188073,-0.0465224328671274,-0.0429169502875861,4.73515496688825,4.7375512816127,4.73991935391401,4.7422591837921795,4.74457077124719,4.74685411627906,4.749109218887781,4.48416000000001
3,1.81059174656189,3.0823260177616296,3.72269936024635,2.85068102666248,1.54766403629151,0.7502724082037249,-0.518757190563219,-0.7021740353018578,-0.925475681641495,-1.2070247810497,-1.5245753506598703,-1.83528807970485,-0.183927496847468,-0.0456139761181784,0.0785193875832966,0.18848049321197197,0.284277239722861,0.36591752607097705,-0.46079016689695795,-0.322003379549401,-0.193258985703357,-0.0742258218228501,0.0354272756280947,0.136031470185453,-0.634265689089249,-0.512815335362293,-0.397627750282965,-0.288587796141919,-0.185580335229811,-0.0884902298372971,-1.10179315663531,-1.07420907481118,-1.04670957457063,-1.0192966253767701,-0.9919721966927322,-0.0538366187988687,-0.0501622856188073,-0.0465224328671274,-0.0429169502875861,-0.03934572762394,4.7375512816127,4.73991935391401,4.7422591837921795,4.74457077124719,4.74685411627906,4.749109218887781,4.75133607907335,6.401376
4,3.0823260177616296,3.72269936024635,2.85068102666248,1.54766403629151,0.7502724082037249,0.141549996828157,-0.7021740353018578,-0.925475681641495,-1.2070247810497,-1.5245753506598703,-1.83528807970485,-2.06533996296076,-0.0456139761181784,0.0785193875832966,0.18848049321197197,0.284277239722861,0.36591752607097705,0.433409251211334,-0.322003379549401,-0.193258985703357,-0.0742258218228501,0.0354272756280947,0.136031470185453,0.227917925385201,-0.512815335362293,-0.397627750282965,-0.288587796141919,-0.185580335229811,-0.0884902298372971,0.00279765774496738,-1.07420907481118,-1.04670957457063,-1.0192966253767701,-0.9919721966927322,-0.964738257981631,-0.0501622856188073,-0.0465224328671274,-0.0429169502875861,-0.03934572762394,-0.0358086546199453,4.73991935391401,4.7422591837921795,4.74457077124719,4.74685411627906,4.749109218887781,4.75133607907335,4.75353469683578,13.365216
5,3.72269936024635,2.85068102666248,1.54766403629151,0.7502724082037249,0.141549996828157,-0.6277927760163801,-0.925475681641495,-1.2070247810497,-1.5245753506598703,-1.83528807970485,-2.06533996296076,-2.1327163176356296,0.0785193875832966,0.18848049321197197,0.284277239722861,0.36591752607097705,0.433409251211334,0.48677438305946,-0.193258985703357,-0.0742258218228501,0.0354272756280947,0.136031470185453,0.227917925385201,0.311417804763314,-0.397627750282965,-0.288587796141919,-0.185580335229811,-0.0884902298372971,0.00279765774496738,0.088398465226327,-1.04670957457063,-1.0192966253767701,-0.9919721966927322,-0.964738257981631,-0.9375967787065941,-0.0465224328671274,-0.0429169502875861,-0.03934572762394,-0.0358086546199453,-0.0323056210193591,4.7422591837921795,4.74457077124719,4.74685411627906,4.749109218887781,4.75133607907335,4.75353469683578,4.7557050721750596,14.07456
6,2.85068102666248,1.54766403629151,0.7502724082037249,0.141549996828157,-0.6277927760163801,-1.40451195371288,-1.2070247810497,-1.5245753506598703,-1.83528807970485,-2.06533996296076,-2.1327163176356296,-1.99125883666877,0.18848049321197197,0.284277239722861,0.36591752607097705,0.433409251211334,0.48677438305946,0.526104061904504,-0.0742258218228501,0.0354272756280947,0.136031470185453,0.227917925385201,0.311417804763314,0.386862271855767,-0.288587796141919,-0.185580335229811,-0.0884902298372971,0.00279765774496738,0.088398465226327,0.168427330316126,-1.0192966253767701,-0.9919721966927322,-0.964738257981631,-0.9375967787065941,-0.9105497283307441,-0.0429169502875861,-0.03934572762394,-0.0358086546199453,-0.0323056210193591,-0.0288365165659377,4.74457077124719,4.74685411627906,4.749109218887781,4.75133607907335,4.75353469683578,4.7557050721750596,4.75784720509119,9.749376000000009
7,1.54766403629151,0.7502724082037249,0.141549996828157,-0.6277927760163801,-1.40451195371288,-1.93991876645723,-1.5245753506598703,-1.83528807970485,-2.06533996296076,-2.1327163176356296,-1.99125883666877,-1.61966844413012,0.284277239722861,0.36591752607097705,0.433409251211334,0.48677438305946,0.526104061904504,0.5514475603880761,0.0354272756280947,0.136031470185453,0.227917925385201,0.311417804763314,0.386862271855767,0.454582490198537,-0.185580335229811,-0.0884902298372971,0.00279765774496738,0.088398465226327,0.168427330316126,0.242999390723709,-0.9919721966927322,-0.964738257981631,-0.9375967787065941,-0.9105497283307441,-0.8835990763172041,-0.03934572762394,-0.0358086546199453,-0.0323056210193591,-0.0288365165659377,-0.025401231003438003,4.74685411627906,4.749109218887781,4.75133607907335,4.75353469683578,4.7557050721750596,4.75784720509119,4.75996109558417,4.06943999999999
8,0.7502724082037249,0.141549996828157,-0.6277927760163801,-1.40451195371288,-1.93991876645723,-2.19362625804155,-1.83528807970485,-2.06533996296076,-2.1327163176356296,-1.99125883666877,-1.61966844413012,-1.0154961546015602,0.36591752607097705,0.433409251211334,0.48677438305946,0.526104061904504,0.5514475603880761,0.562374993657118,0.136031470185453,0.227917925385201,0.311417804763314,0.386862271855767,0.454582490198537,0.5149096233275979,-0.0884902298372971,0.00279765774496738,0.088398465226327,0.168427330316126,0.242999390723709,0.312229784158421,-0.964738257981631,-0.9375967787065941,-0.9105497283307441,-0.8835990763172041,-0.856746792129097,-0.0358086546199453,-0.0323056210193591,-0.0288365165659377,-0.025401231003438003,-0.0219996540756163,4.749109218887781,4.75133607907335,4.75353469683578,4.7557050721750596,4.75784720509119,4.75996109558417,4.762046743654009,2.6034048
9,0.141549996828157,-0.6277927760163801,-1.40451195371288,-1.93991876645723,-2.19362625804155,-2.1252833959461,-2.06533996296076,-2.1327163176356296,-1.99125883666877,-1.61966844413012,-1.0154961546015602,-0.206364281612417,0.433409251211334,0.48677438305946,0.526104061904504,0.5514475603880761,0.562374993657118,0.558105924800464,0.227917925385201,0.311417804763314,0.386862271855767,0.454582490198537,0.5149096233275979,0.5681748347789269,0.00279765774496738,0.088398465226327,0.168427330316126,0.242999390723709,0.312229784158421,0.376233648329605,-0.9375967787065941,-0.9105497283307441,-0.8835990763172041,-0.856746792129097,-0.8299948452295458,-0.0323056210193591,-0.0288365165659377,-0.025401231003438003,-0.0219996540756163,-0.0186316755262295,4.75133607907335,4.75353469683578,4.7557050721750596,4.75784720509119,4.75996109558417,4.762046743654009,4.7641041493007,2.0864736
