X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,Y
0.034312799043445086,0.06041713128588744,0.12234562933613735,0.2503285026476374,0.4281530395506348,0.5176954035894228,0.009443132408567978,-0.04079201106104258,-0.080023820508478,-0.11492762991221162,-0.1520192859567775,-0.1971766861509502,-0.30721490444000776,-0.2311250384289708,-0.16100952875746477,-0.09686505300522852,-0.038688288752000144,0.013524086422480375,-0.6921337222438813,-0.5805660891542965,-0.47620290680565924,-0.37882798487207536,-0.2882251330276542,-0.20417816094650199,-0.9424466828936221,-0.8009859237632149,-0.6661582578021639,-0.5378481132572585,-0.41593991837527966,-0.3003181014030124,-1.0,-1.0,-0.993572991884044,-0.9683215872654996,-0.9431455827682634,-0.6892284579573078,-0.6625918805376617,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,0.9241927484567585,0.9262477306867942,0.9282655436223313,0.9302466200511472,0.9321913872974568,0.9341002673001144,0.935973676689587,-0.6649589109868367
0.06041713128588744,0.12234562933613735,0.2503285026476374,0.4281530395506348,0.5176954035894228,0.3957624968083644,-0.04079201106104258,-0.080023820508478,-0.11492762991221162,-0.1520192859567775,-0.1971766861509502,-0.25411323617059245,-0.2311250384289708,-0.16100952875746477,-0.09686505300522852,-0.038688288752000144,0.013524086422480375,0.059775394938474946,-0.5805660891542965,-0.47620290680565924,-0.37882798487207536,-0.2882251330276542,-0.20417816094650199,-0.12647087830272585,-0.8009859237632149,-0.6661582578021639,-0.5378481132572585,-0.41593991837527966,-0.3003181014030124,-0.19086709058723816,-0.9751534738236198,-0.9749120488293124,-0.9683215872654996,-0.9431455827682634,-0.9180467759222729,-0.6625918805376617,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,0.9259185913258008,0.9279461220468377,0.9299367098674824,0.9318907853787601,0.9338087737336147,0.9356910947248038,0.9375381628615693,-0.670651429919606
0.12234562933613735,0.2503285026476374,0.4281530395506348,0.5176954035894228,0.3957624968083644,0.21356374810997147,-0.080023820508478,-0.11492762991221162,-0.1520192859567775,-0.1971766861509502,-0.25411323617059245,-0.3183302197389243,-0.16100952875746477,-0.09686505300522852,-0.038688288752000144,0.013524086422480375,0.059775394938474946,0.1000689592162447,-0.47620290680565924,-0.37882798487207536,-0.2882251330276542,-0.20417816094650199,-0.12647087830272585,-0.0548870947704333,-0.6661582578021639,-0.5378481132572585,-0.41593991837527966,-0.3003181014030124,-0.19086709058723816,-0.08747131417474074,-0.9503771968706693,-0.9498970112891527,-0.9431455827682634,-0.9180467759222729,-0.8930269642574382,-0.6362007091924562,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,0.9276245622146122,0.9296247297166806,0.9315881801253945,0.9335153418401789,0.9354066378478434,0.9372624858001681,0.9390832980901489,-0.6484986152776228
0.2503285026476374,0.4281530395506348,0.5176954035894228,0.3957624968083644,0.21356374810997147,0.10206577230935965,-0.11492762991221162,-0.1520192859567775,-0.1971766861509502,-0.25411323617059245,-0.3183302197389243,-0.3811644141163667,-0.09686505300522852,-0.038688288752000144,0.013524086422480375,0.059775394938474946,0.1000689592162447,0.13440810167605055,-0.37882798487207536,-0.2882251330276542,-0.20417816094650199,-0.12647087830272585,-0.0548870947704333,0.010789379976268387,-0.5378481132572585,-0.41593991837527966,-0.3003181014030124,-0.19086709058723816,-0.08747131417474074,0.00998479958769627,-0.925672927723032,-0.9249566680835679,-0.9180467759222729,-0.8930269642574382,-0.8680879453036889,-0.6100541666559238,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,0.9293106611231785,0.9312835536963369,0.933219954396068,0.9351202894353905,0.936984979640155,0.9388144405262009,0.9406090823753246,-0.49630946453286373
0.4281530395506348,0.5176954035894228,0.3957624968083644,0.21356374810997147,0.10206577230935965,0.01694910654299786,-0.1520192859567775,-0.1971766861509502,-0.25411323617059245,-0.3183302197389243,-0.3811644141163667,-0.42768688776534936,-0.038688288752000144,0.013524086422480375,0.059775394938474946,0.1000689592162447,0.13440810167605055,0.1627961447381543,-0.2882251330276542,-0.20417816094650199,-0.12647087830272585,-0.0548870947704333,0.010789379976268387,0.07077473626327202,-0.41593991837527966,-0.3003181014030124,-0.19086709058723816,-0.08747131417474074,0.00998479958769627,0.10161682245328985,-0.9010424249626,-0.9000927999166234,-0.8930269642574382,-0.8680879453036889,-0.8432315165909394,-0.5841514756622972,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,0.9309768880515132,0.9329225939858068,0.9348320326794894,0.9367056281644071,0.9385437991105441,0.9403469589029008,0.9421155157171046,0.05648213303485328
0.5176954035894228,0.3957624968083644,0.21356374810997147,0.10206577230935965,0.01694910654299786,-0.09062684340107707,-0.1971766861509502,-0.25411323617059245,-0.3183302197389243,-0.3811644141163667,-0.42768688776534936,-0.4413121389068029,0.013524086422480375,0.059775394938474946,0.1000689592162447,0.13440810167605055,0.1627961447381543,0.1852423284409559,-0.20417816094650199,-0.12647087830272585,-0.0548870947704333,0.010789379976268387,0.07077473626327202,0.12528516441647009,-0.3003181014030124,-0.19086709058723816,-0.08747131417474074,0.00998479958769627,0.10161682245328985,0.18754032617525707,-0.8764874471712835,-0.8753071874923574,-0.8680879453036889,-0.8432315165909394,-0.8184594756491154,-0.5584918589458048,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,0.9326232429996173,0.9345418505850767,0.9364244149756715,0.9382713580272231,0.9400830962590092,0.9418600409302766,0.943602598115481,0.1127900612734507
0.3957624968083644,0.21356374810997147,0.10206577230935965,0.01694910654299786,-0.09062684340107707,-0.19923422405085423,-0.25411323617059245,-0.3183302197389243,-0.3811644141163667,-0.42768688776534936,-0.4413121389068029,-0.41270575743496973,0.059775394938474946,0.1000689592162447,0.13440810167605055,0.1627961447381543,0.1852423284409559,0.20178498777215426,-0.12647087830272585,-0.0548870947704333,0.010789379976268387,0.07077473626327202,0.12528516441647009,0.1745368547617554,-0.19086709058723816,-0.08747131417474074,0.00998479958769627,0.10161682245328985,0.18754032617525707,0.26787088250681435,-0.8520097529309659,-0.8506016115148278,-0.8432315165909394,-0.8184594756491154,-0.7937736200081383,-0.5330745392406817,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,0.9342497259674767,0.9361413234941598,0.9379971012846082,0.9398174790238372,0.9416028710855588,0.9433536866083196,0.945070329570455,-0.23054427339453754
0.21356374810997147,0.10206577230935965,0.01694910654299786,-0.09062684340107707,-0.19923422405085423,-0.27409928877947476,-0.3183302197389243,-0.3811644141163667,-0.42768688776534936,-0.4413121389068029,-0.41270575743496973,-0.33756051628141637,0.1000689592162447,0.13440810167605055,0.1627961447381543,0.1852423284409559,0.20178498777215426,0.21244484755199866,-0.0548870947704333,0.010789379976268387,0.07077473626327202,0.12528516441647009,0.1745368547617554,0.21874599762502123,-0.08747131417474074,0.00998479958769627,0.10161682245328985,0.18754032617525707,0.26787088250681435,0.34272406320117876,-0.8276111008235506,-0.8259778526880774,-0.8184594756491154,-0.7937736200081383,-0.7691757471979299,-0.5078987392811594,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,0.9358563369551047,0.9377210127130498,0.9395500916062984,0.9413439911542578,0.9431031235901846,0.944827895937032,0.9465187100820254,-0.6814192066960492
0.10206577230935965,0.01694910654299786,-0.09062684340107707,-0.19923422405085423,-0.27409928877947476,-0.30957479511873653,-0.3811644141163667,-0.42768688776534936,-0.4413121389068029,-0.41270575743496973,-0.33756051628141637,-0.2153811669049498,0.13440810167605055,0.1627961447381543,0.1852423284409559,0.20178498777215426,0.21244484755199866,0.21704109169236863,0.010789379976268387,0.07077473626327202,0.12528516441647009,0.1745368547617554,0.21874599762502123,0.2581287833321595,0.00998479958769627,0.10161682245328985,0.18754032617525707,0.26787088250681435,0.34272406320117876,0.41221544001156785,-0.8032932494309251,-0.8014376917161601,-0.7937736200081383,-0.7691757471979299,-0.7446676547484119,-0.48296368180146665,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,0.937443075962495,0.9392809182417454,0.9410833859407506,0.9428508944184764,0.9445838537728879,0.9462826689164114,0.9479477396501994,-0.7977934973601801
0.01694910654299786,-0.09062684340107707,-0.19923422405085423,-0.27409928877947476,-0.30957479511873653,-0.3000185237513827,-0.42768688776534936,-0.4413121389068029,-0.41270575743496973,-0.33756051628141637,-0.2153811669049498,-0.05175365946213761,0.1627961447381543,0.1852423284409559,0.20178498777215426,0.21244484755199866,0.21704109169236863,0.21524545659361016,0.07077473626327202,0.12528516441647009,0.1745368547617554,0.21874599762502123,0.2581287833321595,0.29290140220906347,0.10161682245328985,0.18754032617525707,0.26787088250681435,0.34272406320117876,0.41221544001156785,0.4764605846911967,-0.7790579573349884,-0.7769829093031255,-0.7691757471979299,-0.7446676547484119,-0.720251140189506,-0.45826858953583827,-0.433812685218504,-0.40959519158369717,-0.3856153313656472,-0.36187232729858776,0.9390099429896464,0.9408210400802555,0.942596984287956,0.9443381888164948,0.9460450616336673,0.9477180055464662,0.9493574182749716,-0.8388276428719376
